#Protein ID	KO	EC	KO protein ID	KO protein name	eggNOG OG	eggNOG HMM Desc.	nr annotation	nr phylogenetic assignment	genome position	Prokka annotation	KO (4 intergrated)	GhostKOALA KO	KAAS KO	eggNOG KO (1st)	eggNOG COG transferred KO
Alcanivorax_sp_SZUA-1011|SZUA-1011_00014	K04077		groEL, HSPD1	chaperonin GroEL	05CJ9@bactNOG,0QHZ0@gproNOG,16QCK@proNOG,COG0459@NOG	Prevents misfolding and promotes the refolding and proper assembly of unfolded polypeptides generated under stress conditions (By similarity)			SZUA-1011_2:3855..5498	60 kDa chaperonin	K04077	K04077	K04077	K04077	K04077
Alcanivorax_sp_SZUA-1011|SZUA-1011_00015	K19225	[EC:3.4.21.105]	gluP	rhomboid protease GluP	05PUQ@bactNOG,0QUA9@gproNOG,17HBI@proNOG,COG0705@NOG	Rhomboid family			SZUA-1011_2:5575..6189	hypothetical protein	K19225				K19225
Alcanivorax_sp_SZUA-1011|SZUA-1011_00016									SZUA-1011_2:6221..6988	hypothetical protein					
Alcanivorax_sp_SZUA-1011|SZUA-1011_00017	K03789	[EC:2.3.1.266]	rimI	[ribosomal protein S18]-alanine N-acetyltransferase	05KEG@bactNOG,0QTZN@gproNOG,17FWZ@proNOG,COG0456@NOG	Ribosomal-protein-alanine acetyltransferase			SZUA-1011_2:6985..7455	Ribosomal-protein-alanine acetyltransferase	K03789	K03789		K03789	K20794
Alcanivorax_sp_SZUA-1011|SZUA-1011_00018									SZUA-1011_2:c(7526..7966)	hypothetical protein					
Alcanivorax_sp_SZUA-1011|SZUA-1011_00019	K07181	[EC:3.1.4.52]	cdgJ	c-di-GMP phosphodiesterase	05D58@bactNOG,0QI7I@gproNOG,172T2@proNOG,COG3434@NOG	signal transduction protein			SZUA-1011_2:c(8040..9302)	Cyclic di-GMP phosphodiesterase CdgJ	K07181			K07181	K07181
Alcanivorax_sp_SZUA-1011|SZUA-1011_00020	K02399		flgN	flagella synthesis protein FlgN	08UCR@bactNOG,0R8R3@gproNOG,16YAA@proNOG,COG3418@NOG	FlgN protein			SZUA-1011_2:c(9331..9780)	Flagella synthesis protein FlgN	K02399	K02399		K02399	K02399
Alcanivorax_sp_SZUA-1011|SZUA-1011_00021	K02398		flgM	negative regulator of flagellin synthesis FlgM	07N6Y@bactNOG,0QZR1@gproNOG,0ZSM3@NOG,18CWP@proNOG	Anti-sigma-28 factor, FlgM			SZUA-1011_2:c(9777..10064)	hypothetical protein	K02398	K02398		K02398	
Alcanivorax_sp_SZUA-1011|SZUA-1011_00022	K02386		flgA	flagella basal body P-ring formation protein FlgA	05CKS@bactNOG,0QWDC@gproNOG,17D29@proNOG,COG1261@NOG	Flagella basal body P-ring formation protein flgA			SZUA-1011_2:c(10126..10845)	Flagella basal body P-ring formation protein FlgA	K02386	K02386	K02386	K02386	K02386
Alcanivorax_sp_SZUA-1011|SZUA-1011_00023	K02387		flgB	flagellar basal-body rod protein FlgB	05K88@bactNOG,0QTYA@gproNOG,17G53@proNOG,COG1815@NOG	Structural component of flagellum, the bacterial motility apparatus. Part of the rod structure of flagellar basal body (By similarity)			SZUA-1011_2:11011..11424	Flagellar basal body rod protein FlgB	K02387	K02387	K02387	K02387	K02387
Alcanivorax_sp_SZUA-1011|SZUA-1011_00024	K02388		flgC	flagellar basal-body rod protein FlgC	08ZC9@bactNOG,0QR7X@gproNOG,17CP7@proNOG,COG1558@NOG	flagellar basal-body rod protein flgC			SZUA-1011_2:11448..11855	Flagellar basal-body rod protein FlgC	K02388	K02388	K02388	K02388	K02388
Alcanivorax_sp_SZUA-1011|SZUA-1011_00025	K02389		flgD	flagellar basal-body rod modification protein FlgD	05W00@bactNOG,0QSUG@gproNOG,17GBM@proNOG,COG1843@NOG	flagellar basal body rod modification protein			SZUA-1011_2:11855..12538	Basal-body rod modification protein FlgD	K02389	K02389	K02389	K02389	K02389
Alcanivorax_sp_SZUA-1011|SZUA-1011_00026	K02390		flgE	flagellar hook protein FlgE	05BZE@bactNOG,0QHQC@gproNOG,16PB6@proNOG,COG1749@NOG	Flagellar hook protein flgE			SZUA-1011_2:12577..13767	Flagellar hook protein FlgE	K02390	K02390	K02390	K02389	K02392
Alcanivorax_sp_SZUA-1011|SZUA-1011_00027	K02391		flgF	flagellar basal-body rod protein FlgF	08KPB@bactNOG,0QKQ5@gproNOG,173VE@proNOG,COG4787@NOG	Flagellar basal-body rod protein FlgF			SZUA-1011_2:13789..14526	Flagellar basal-body rod protein FlgF	K02391	K02391	K02391	K02391	
Alcanivorax_sp_SZUA-1011|SZUA-1011_00028	K02392		flgG	flagellar basal-body rod protein FlgG	05CGA@bactNOG,0QHQT@gproNOG,16PWT@proNOG,COG4786@NOG	flagellar basal-body rod protein FlgG			SZUA-1011_2:14555..15337	Flagellar basal-body rod protein FlgG	K02392	K02392	K02392	K02392	
Alcanivorax_sp_SZUA-1011|SZUA-1011_00029	K02393		flgH	flagellar L-ring protein precursor FlgH	07W7W@bactNOG,0QJ2U@gproNOG,16SK3@proNOG,COG2063@NOG	Assembles around the rod to form the L-ring and probably protects the motor basal body from shearing forces during rotation (By similarity)			SZUA-1011_2:15358..16041	Flagellar L-ring protein	K02393	K02393	K02393	K02393	K02393
Alcanivorax_sp_SZUA-1011|SZUA-1011_00030	K02394		flgI	flagellar P-ring protein precursor FlgI	05D92@bactNOG,0QI85@gproNOG,16QSS@proNOG,COG1706@NOG	Assembles around the rod to form the L-ring and probably protects the motor basal body from shearing forces during rotation (By similarity)			SZUA-1011_2:16059..17174	Flagellar P-ring protein	K02394	K02394	K02394	K02394	K02394
Alcanivorax_sp_SZUA-1011|SZUA-1011_00031	K02395		flgJ	flagellar protein FlgJ	08ZW7@bactNOG,0QPYI@gproNOG,16XS7@proNOG,COG1705@NOG,COG3951@NOG	Flagellar rod assembly protein muramidase FlgJ			SZUA-1011_2:17174..18289	Peptidoglycan hydrolase FlgJ	K02395	K02395	K02395	K02395	
Alcanivorax_sp_SZUA-1011|SZUA-1011_00032	K02396		flgK	flagellar hook-associated protein 1 FlgK	05E1Q@bactNOG,0QIKF@gproNOG,16SD6@proNOG,COG1256@NOG	flagellar hook-associated protein			SZUA-1011_2:18417..20036	Flagellar hook-associated protein 1	K02396	K02396	K02396	K02396	K02396
Alcanivorax_sp_SZUA-1011|SZUA-1011_00033	K02397		flgL	flagellar hook-associated protein 3 FlgL	05DTJ@bactNOG,0QJ7C@gproNOG,16Z1Y@proNOG,COG1344@NOG	flagellar hook-associated protein			SZUA-1011_2:20049..21260	Flagellar hook-associated protein 3	K02397	K02397	K02397	K02397	K02406
Alcanivorax_sp_SZUA-1011|SZUA-1011_00034	K02421		fliR	flagellar biosynthetic protein FliR	05D19@bactNOG,0QJHH@gproNOG,16QI3@proNOG,COG1684@NOG	Role in flagellar biosynthesis (By similarity)			SZUA-1011_2:c(21440..22228)	hypothetical protein	K02421	K02421	K02421	K02421	K13820
Alcanivorax_sp_SZUA-1011|SZUA-1011_00035	K02420		fliQ	flagellar biosynthetic protein FliQ	05VS8@bactNOG,0QVMJ@gproNOG,17K28@proNOG,COG1987@NOG	Flagellar biosynthetic protein fliq			SZUA-1011_2:c(22238..22507)	hypothetical protein	K02420	K02420	K02420	K02420	K03227
Alcanivorax_sp_SZUA-1011|SZUA-1011_00036	K02419		fliP	flagellar biosynthetic protein FliP	05CN7@bactNOG,0QNBQ@gproNOG,16PX7@proNOG,COG1338@NOG	Flagellar biosynthetic protein FliP			SZUA-1011_2:c(22504..23277)	Flagellar biosynthetic protein FliP	K02419	K02419	K02419	K02419	K03226
Alcanivorax_sp_SZUA-1011|SZUA-1011_00037	K02418		fliOZ, fliO	flagellar protein FliO/FliZ	05XRX@bactNOG,0QUWZ@gproNOG,125F7@NOG,17MIT@proNOG	flagellar			SZUA-1011_2:c(23274..23714)	Flagellar protein FliO	K02418	K02418		K02418	
Alcanivorax_sp_SZUA-1011|SZUA-1011_00038	K02417		fliNY, fliN	flagellar motor switch protein FliN/FliY	05DD5@bactNOG,0QS8M@gproNOG,17C5G@proNOG,COG1886@NOG	Flagellar motor switch protein			SZUA-1011_2:c(23711..24208)	Flagellar motor switch protein FliN	K02417	K02417	K02417	K02416	K03225
Alcanivorax_sp_SZUA-1011|SZUA-1011_00039	K02416		fliM	flagellar motor switch protein FliM	05D24@bactNOG,0QIB1@gproNOG,16PTA@proNOG,COG1868@NOG	FliM is one of three proteins (FliG, FliN, FliM) that forms the rotor-mounted switch complex (C ring), located at the base of the basal body. This complex interacts with the CheY and CheZ chemotaxis proteins, in addition to contacting components of the motor that determine the direction of flagellar rotation (By similarity)			SZUA-1011_2:c(24201..25211)	Flagellar motor switch protein FliM	K02416	K02416	K02416	K02416	K02416
Alcanivorax_sp_SZUA-1011|SZUA-1011_00040	K02415		fliL	flagellar FliL protein	07ZI8@bactNOG,0QQ9U@gproNOG,17N7S@proNOG,COG1580@NOG	Flagellar basal body-associated protein FliL			SZUA-1011_2:c(25227..25703)	hypothetical protein	K02415	K02415	K02415	K02415	K02415
Alcanivorax_sp_SZUA-1011|SZUA-1011_00041									SZUA-1011_3:156..392	hypothetical protein					
Alcanivorax_sp_SZUA-1011|SZUA-1011_00042					01XRY@aproNOG,08XWZ@bactNOG,17AG5@proNOG,COG3019@NOG	Protein of unknown function, DUF			SZUA-1011_3:389..859	hypothetical protein					
Alcanivorax_sp_SZUA-1011|SZUA-1011_00043									SZUA-1011_3:876..1118	hypothetical protein					
Alcanivorax_sp_SZUA-1011|SZUA-1011_00044	K21310	[EC:2.1.1.334]	mddA	methanethiol S-methyltransferase	05M43@bactNOG,0QM96@gproNOG,16RHK@proNOG,COG2020@NOG	Methyl-transferase			SZUA-1011_3:1192..1593	hypothetical protein	K21310				K21310
Alcanivorax_sp_SZUA-1011|SZUA-1011_00045	K00330	[EC:1.6.5.3]	nuoA	NADH-quinone oxidoreductase subunit A	00P8X@actNOG,05QVX@bactNOG,COG0838@NOG	NDH-1 shuttles electrons from NADH, via FMN and iron- sulfur (Fe-S) centers, to quinones in the respiratory chain (By similarity)			SZUA-1011_3:1895..2257	NAD(P)H-quinone oxidoreductase subunit 3	K00330	K00330		K00330	K05574
Alcanivorax_sp_SZUA-1011|SZUA-1011_00046					06GJT@bactNOG,0Y16X@NOG				SZUA-1011_3:2254..3897	Copper-transporting P-type ATPase					
Alcanivorax_sp_SZUA-1011|SZUA-1011_00047	K00337	[EC:1.6.5.3]	nuoH	NADH-quinone oxidoreductase subunit H	00HB0@actNOG,08TBZ@bactNOG,COG1005@NOG	Respiratory-chain NADH dehydrogenase, subunit 1			SZUA-1011_3:3894..4790	NADH-quinone oxidoreductase subunit H	K00337	K00337		K00337	K05572
Alcanivorax_sp_SZUA-1011|SZUA-1011_00048					00KUP@actNOG,05G02@bactNOG,11RHG@NOG	NADH dehydrogenase chain J			SZUA-1011_3:4790..5356	hypothetical protein					
Alcanivorax_sp_SZUA-1011|SZUA-1011_00049	K05576	[EC:1.6.5.3]	ndhE	NAD(P)H-quinone oxidoreductase subunit 4L	00R6G@actNOG,05UZY@bactNOG,11XWX@NOG	NDH-1 shuttles electrons from NADH, via FMN and iron- sulfur (Fe-S) centers, to quinones in the respiratory chain. The immediate electron acceptor for the enzyme in this species is believed to be a menaquinone. Couples the redox reaction to proton translocation (for every two electrons transferred, four hydrogen ions are translocated across the cytoplasmic membrane), and thus conserves the redox energy in a proton gradient (By similarity)			SZUA-1011_3:5353..5664	NADH-quinone oxidoreductase subunit 11	K05576	K05576		K05576	
Alcanivorax_sp_SZUA-1011|SZUA-1011_00050	K00341	[EC:1.6.5.3]	nuoL	NADH-quinone oxidoreductase subunit L	05D65@bactNOG,16QW2@proNOG,COG1009@NOG	subunit L			SZUA-1011_3:5661..7571	NADH-quinone oxidoreductase subunit L	K00341	K00341		K00341	K15863
Alcanivorax_sp_SZUA-1011|SZUA-1011_00051	K00342	[EC:1.6.5.3]	nuoM	NADH-quinone oxidoreductase subunit M	00D5I@actNOG,05C8S@bactNOG,COG1008@NOG	proton-translocating NADH-quinone oxidoreductase chain M			SZUA-1011_3:7587..9056	NADH-quinone oxidoreductase subunit M	K00342	K00342		K00342	K15863
Alcanivorax_sp_SZUA-1011|SZUA-1011_00052	K00343	[EC:1.6.5.3]	nuoN	NADH-quinone oxidoreductase subunit N	00CY7@actNOG,05CNR@bactNOG,COG1007@NOG	NDH-1 shuttles electrons from NADH, via FMN and iron- sulfur (Fe-S) centers, to quinones in the respiratory chain. The immediate electron acceptor for the enzyme in this species is believed to be a menaquinone. Couples the redox reaction to proton translocation (for every two electrons transferred, four hydrogen ions are translocated across the cytoplasmic membrane), and thus conserves the redox energy in a proton gradient (By similarity)			SZUA-1011_3:9056..10420	NADH-quinone oxidoreductase subunit N	K00343	K00343		K00343	K05573
Alcanivorax_sp_SZUA-1011|SZUA-1011_00053	K07038		K07038	inner membrane protein	08QK2@bactNOG,0QM7B@gproNOG,179E1@proNOG,COG1988@NOG	Membrane-bound metal-dependent hydrolase			SZUA-1011_3:10561..11631	putative protein YfhP	K07038	K07038		K07038	K07038
Alcanivorax_sp_SZUA-1011|SZUA-1011_00054	K00001	[EC:1.1.1.1]	E1.1.1.1, adh	alcohol dehydrogenase	05CIS@bactNOG,0QIKQ@gproNOG,16RZP@proNOG,COG0604@NOG	alcohol dehydrogenase			SZUA-1011_3:c(11638..12648)	Zinc-type alcohol dehydrogenase-like protein	K00001			K00001	K21839
Alcanivorax_sp_SZUA-1011|SZUA-1011_00055	K01426	[EC:3.5.1.4]	E3.5.1.4, amiE	amidase	05DV0@bactNOG,0QKS8@gproNOG,16RB9@proNOG,COG0154@NOG	Amidase (EC 3.5.1.4)			SZUA-1011_3:12705..14189	6-aminohexanoate-cyclic-dimer hydrolase	K01426	K01426		K01426	K21801
Alcanivorax_sp_SZUA-1011|SZUA-1011_00056	K20757	[EC:4.3.1.27]	dthadh	threo-3-hydroxy-D-aspartate ammonia-lyase	07VWB@bactNOG,0QMV9@gproNOG,175TY@proNOG,COG3616@NOG	Alanine racemase			SZUA-1011_3:c(14196..15476)	hypothetical protein	K20757				K20757
Alcanivorax_sp_SZUA-1011|SZUA-1011_00057	K05888				05QE3@bactNOG,0QPKA@gproNOG,16SZ7@proNOG,COG0277@NOG	Oxidoreductase			SZUA-1011_3:c(15473..16864)	L-gulono-1,4-lactone dehydrogenase	K05888	K05888		K00103	K21836
Alcanivorax_sp_SZUA-1011|SZUA-1011_00058	K03182	[EC:4.1.1.98]	ubiD	4-hydroxy-3-polyprenylbenzoate decarboxylase	05D3H@bactNOG,0QJQ2@gproNOG,16PD9@proNOG,COG0043@NOG	Catalyzes the decarboxylation of 3-octaprenyl-4-hydroxy benzoate to 2-octaprenylphenol (By similarity)			SZUA-1011_3:c(17005..18471)	3-octaprenyl-4-hydroxybenzoate carboxy-lyase	K03182	K03182	K03182	K03182	K20039
Alcanivorax_sp_SZUA-1011|SZUA-1011_00059	K03628		rho	transcription termination factor Rho	05C4P@bactNOG,0QJPU@gproNOG,16PGC@proNOG,COG1158@NOG	Facilitates transcription termination by a mechanism that involves Rho binding to the nascent RNA, activation of Rho's RNA-dependent ATPase activity, and release of the mRNA from the DNA template (By similarity)			SZUA-1011_3:c(19355..20614)	Transcription termination factor Rho	K03628	K03628	K03628	K03628	K03628
Alcanivorax_sp_SZUA-1011|SZUA-1011_00060	K03671		trxA	thioredoxin 1	05K63@bactNOG,0QS7H@gproNOG,17FGI@proNOG,COG0526@NOG	Thioredoxin			SZUA-1011_3:c(21078..21404)	Thioredoxin 1	K03671	K03671		K03671	K13996
Alcanivorax_sp_SZUA-1011|SZUA-1011_00061	K01524	[EC:3.6.1.11][EC:3.6.1.40]	ppx-gppA	exopolyphosphatase / guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase	05C9X@bactNOG,0QI8N@gproNOG,16PKI@proNOG,COG0248@NOG	Conversion of pppGpp to ppGpp. Guanosine pentaphosphate (pppGpp) is a cytoplasmic signaling molecule which together with ppGpp controls the stringent response , an adaptive process that allows bacteria to respond to amino acid starvation, resulting in the coordinated regulation of numerous cellular activities (By similarity)			SZUA-1011_3:21628..23127	Exopolyphosphatase	K01524	K01524	K01524	K01524	K01524
Alcanivorax_sp_SZUA-1011|SZUA-1011_00062	K00937	[EC:2.7.4.1]	ppk	polyphosphate kinase	05CUU@bactNOG,0QJ2D@gproNOG,16Q66@proNOG,COG0855@NOG	Catalyzes the reversible transfer of the terminal phosphate of ATP to form a long-chain polyphosphate (polyP) (By similarity)			SZUA-1011_3:c(23140..24786)	Polyphosphate kinase	K00937	K00937		K00937	K00937
Alcanivorax_sp_SZUA-1011|SZUA-1011_00063	K03582	[EC:3.1.11.5]	recB	exodeoxyribonuclease V beta subunit	07QKA@bactNOG,0QIIR@gproNOG,16PFX@proNOG,COG1074@NOG	exodeoxyribonuclease V beta			SZUA-1011_4:49..3390	RecBCD enzyme subunit RecB	K03582	K03582		K03582	K16898
Alcanivorax_sp_SZUA-1011|SZUA-1011_00064	K03581	[EC:3.1.11.5]	recD	exodeoxyribonuclease V alpha subunit	07QYX@bactNOG,0QJ4V@gproNOG,16QQF@proNOG,COG0507@NOG	exodeoxyribonuclease v alpha			SZUA-1011_4:3380..5314	RecBCD enzyme subunit RecD	K03581	K03581		K03581	K15255
Alcanivorax_sp_SZUA-1011|SZUA-1011_00065	K03286		TC.OOP	OmpA-OmpF porin, OOP family	05CDV@bactNOG,0QRSI@gproNOG,16QB9@proNOG,COG2885@NOG	membrane			SZUA-1011_4:c(5568..6641)	Outer membrane porin F	K03286	K03286		K03286	K21218
Alcanivorax_sp_SZUA-1011|SZUA-1011_00066	K09978		K09978	uncharacterized protein	05WXT@bactNOG,0QW1D@gproNOG,17KXX@proNOG,COG3784@NOG	Conserved protein			SZUA-1011_4:c(6827..7150)	hypothetical protein	K09978	K09978	K09978	K09978	K09978
Alcanivorax_sp_SZUA-1011|SZUA-1011_00067					0689M@bactNOG,0XVQC@NOG,17NMW@proNOG	(Lipo)protein			SZUA-1011_4:c(7171..7383)	hypothetical protein					
Alcanivorax_sp_SZUA-1011|SZUA-1011_00068					07H52@bactNOG,0QJST@gproNOG,0XP3R@NOG,16XV6@proNOG	Dicarboxylate transport			SZUA-1011_4:c(7380..10007)	hypothetical protein					
Alcanivorax_sp_SZUA-1011|SZUA-1011_00069	K00248	[EC:1.3.8.1]	ACADS, bcd	butyryl-CoA dehydrogenase	05MZW@bactNOG,0QP99@gproNOG,0XRQX@NOG,16TPW@proNOG	acyl-CoA dehydrogenase			SZUA-1011_4:c(10080..11162)	putative acyl-CoA dehydrogenase fadE25	K00248			K00248	
Alcanivorax_sp_SZUA-1011|SZUA-1011_00070	K00249	[EC:1.3.8.7]	ACADM, acd	acyl-CoA dehydrogenase	05CC9@bactNOG,0QIP1@gproNOG,0XNVZ@NOG,16PRN@proNOG	acyl-CoA dehydrogenase			SZUA-1011_4:c(11185..12390)	Putative acyl-CoA dehydrogenase FadE17	K00249			K00249	
Alcanivorax_sp_SZUA-1011|SZUA-1011_00071									SZUA-1011_4:c(12561..12845)	hypothetical protein					
Alcanivorax_sp_SZUA-1011|SZUA-1011_00072	K14059		int	integrase	07X6G@bactNOG,0R8EB@gproNOG,177FR@proNOG,COG0582@NOG	Phage integrase			SZUA-1011_4:13218..14594	Prophage integrase IntA	K14059				K14059
Alcanivorax_sp_SZUA-1011|SZUA-1011_00073	K09144		K09144	uncharacterized protein	05JCE@bactNOG,0QQ52@gproNOG,11G1F@NOG,1785Z@proNOG	Nucleotidyl transferase of unknown function (DUF1814)			SZUA-1011_4:c(14637..14936)	hypothetical protein	K09144			K09144	
Alcanivorax_sp_SZUA-1011|SZUA-1011_00074					05N2T@bactNOG,0QTP8@gproNOG,17GJH@proNOG,COG3439@NOG	Domain of unknown function DUF302			SZUA-1011_4:c(16435..16809)	hypothetical protein					
Alcanivorax_sp_SZUA-1011|SZUA-1011_00075	K17686	[EC:3.6.3.54]	copA, ATP7	Cu+-exporting ATPase	05C59@bactNOG,0QHYD@gproNOG,16PUR@proNOG,COG2217@NOG	p-type atpase			SZUA-1011_4:c(16837..19194)	Silver exporting P-type ATPase	K17686	K17686		K01533	K21887
Alcanivorax_sp_SZUA-1011|SZUA-1011_00076					068QX@bactNOG,0R6R7@gproNOG,0XWQX@NOG,17S4V@proNOG				SZUA-1011_4:c(19187..19414)	hypothetical protein					
Alcanivorax_sp_SZUA-1011|SZUA-1011_00077	K03294		TC.APA	basic amino acid/polyamine antiporter, APA family	07RY6@bactNOG,0QJMX@gproNOG,16UU3@proNOG,COG0531@NOG	amino acid			SZUA-1011_4:c(19442..20797)	Inner membrane transport protein YbaT	K03294			K03294	K20971
Alcanivorax_sp_SZUA-1011|SZUA-1011_00078					05QX0@bactNOG,0QU5P@gproNOG,11WUT@NOG,17G7H@proNOG				SZUA-1011_4:c(20809..21162)	hypothetical protein					
Alcanivorax_sp_SZUA-1011|SZUA-1011_00079	K07233		pcoB, copB	copper resistance protein B	05VR0@bactNOG,0QR8P@gproNOG,16YHJ@proNOG,COG3667@NOG	Copper resistance protein B			SZUA-1011_4:c(21314..21985)	Copper resistance protein B	K07233	K07233		K07233	K07233
Alcanivorax_sp_SZUA-1011|SZUA-1011_00080					05S86@bactNOG,0QUUD@gproNOG,17HIA@proNOG,COG4454@NOG	Copper-binding protein			SZUA-1011_4:c(22147..22527)	hypothetical protein					
Alcanivorax_sp_SZUA-1011|SZUA-1011_00081	K02483		K02483	two-component system, OmpR family, response regulator	05XJC@bactNOG,0QQME@gproNOG,11FPD@NOG,16RRH@proNOG	Two component transcriptional regulator, winged helix family			SZUA-1011_4:22884..23552	Transcriptional regulatory protein PhoP	K02483			K02483	
Alcanivorax_sp_SZUA-1011|SZUA-1011_00082	K07637	[EC:2.7.13.3]	phoQ	two-component system, OmpR family, sensor histidine kinase PhoQ	05IFJ@bactNOG,0QKPV@gproNOG,16TDU@proNOG,COG0642@NOG	Histidine kinase			SZUA-1011_4:23536..24900	Virulence sensor histidine kinase PhoQ	K07637			K07637	K20975
Alcanivorax_sp_SZUA-1011|SZUA-1011_00083	K16264		czcD, zitB	cobalt-zinc-cadmium efflux system protein	07SJ3@bactNOG,0QMU1@gproNOG,16SDT@proNOG,COG1230@NOG	cation diffusion facilitator family transporter			SZUA-1011_4:25018..25974	Cadmium, cobalt and zinc/H(+)-K(+) antiporter	K16264			K16264	K16264
Alcanivorax_sp_SZUA-1011|SZUA-1011_00084					08UI1@bactNOG,0QKBM@gproNOG,175U7@proNOG,COG1971@NOG	Probably functions as a manganese efflux pump (By similarity)			SZUA-1011_4:26105..26767	putative manganese efflux pump MntP					
Alcanivorax_sp_SZUA-1011|SZUA-1011_00085	K07807		K07807	uncharacterized protein	0835N@bactNOG,0QXQN@gproNOG,17MBB@proNOG,COG1937@NOG	Pfam:DUF156			SZUA-1011_4:c(26824..27102)	Copper-sensing transcriptional repressor CsoR	K07807	K07807		K07807	K21600
Alcanivorax_sp_SZUA-1011|SZUA-1011_00086	K18138		acrB, mexB, adeJ, smeE, mtrD, cmeB	multidrug efflux pump	05BZS@bactNOG,0QI9F@gproNOG,16PBH@proNOG,COG0841@NOG	Resistance protein			SZUA-1011_5:40..303	Multidrug/solvent efflux pump membrane transporter MepB	K18138	K18138		K03296	K21134
Alcanivorax_sp_SZUA-1011|SZUA-1011_00087					05XSV@bactNOG,0QX2F@gproNOG,1279H@NOG,17NE4@proNOG				SZUA-1011_5:c(441..794)	hypothetical protein					
