#Protein ID	KO	EC	KO protein ID	KO protein name	eggNOG OG	eggNOG HMM Desc.	nr annotation	nr phylogenetic assignment	genome position	Prokka annotation	KO (4 intergrated)	GhostKOALA KO	KAAS KO	eggNOG KO (1st)	eggNOG COG transferred KO
Dehalococcoidia_bacterium_SZUA-1045|SZUA-1045_00015	K00059	[EC:1.1.1.100]	fabG	3-oxoacyl-[acyl-carrier protein] reductase	01VZC@aproNOG,08TGZ@bactNOG,11HBI@NOG,177S0@proNOG	Short-chain dehydrogenase reductase SDR			SZUA-1045_1:c(13222..13998)	3-oxoacyl-[acyl-carrier-protein] reductase FabG	K00059			K00059	
Dehalococcoidia_bacterium_SZUA-1045|SZUA-1045_00016	K15738		uup	ABC transport system&#160;ATP-binding/permease protein	05C5H@bactNOG,0GAKF@delNOG,0HD3M@dproNOG,16PJF@proNOG,COG0488@NOG	ABC transporter			SZUA-1045_2:c(1940..3856)	ABC transporter ATP-binding protein uup	K15738	K15738		K15738	K19350
Dehalococcoidia_bacterium_SZUA-1045|SZUA-1045_00017									SZUA-1045_2:c(4103..4456)	hypothetical protein					
Dehalococcoidia_bacterium_SZUA-1045|SZUA-1045_00018									SZUA-1045_2:c(4478..4600)	hypothetical protein					
Dehalococcoidia_bacterium_SZUA-1045|SZUA-1045_00019	K21901		dctR	LuxR family transcriptional regulator, dicarboxylate transport regulator	00H8B@actNOG,05WH1@bactNOG,COG2197@NOG	regulator			SZUA-1045_2:4814..5035	Chemotaxis response regulator protein-glutamate methylesterase	K21901				K21901
Dehalococcoidia_bacterium_SZUA-1045|SZUA-1045_00020	K21901		dctR	LuxR family transcriptional regulator, dicarboxylate transport regulator	00MNE@actNOG,05G0R@bactNOG,COG2197@NOG	Two component transcriptional regulator, luxr family			SZUA-1045_2:5054..5476	Oxygen regulatory protein NreC	K21901				K21901
Dehalococcoidia_bacterium_SZUA-1045|SZUA-1045_00021									SZUA-1045_2:5572..5709	hypothetical protein					
Dehalococcoidia_bacterium_SZUA-1045|SZUA-1045_00022									SZUA-1045_2:c(5852..6412)	hypothetical protein					
Dehalococcoidia_bacterium_SZUA-1045|SZUA-1045_00023									SZUA-1045_2:6564..6758	hypothetical protein					
Dehalococcoidia_bacterium_SZUA-1045|SZUA-1045_00024	K16175		SCRIB	protein scribble	073FT@bactNOG,0FKB1@cyaNOG,COG1100@NOG,COG4886@NOG	repeat protein			SZUA-1045_2:7036..8331	Internalin-A	K16175		K16175	K13730	K15353
Dehalococcoidia_bacterium_SZUA-1045|SZUA-1045_00025					08WE3@bactNOG,11J1K@NOG	ig domain protein group 2 domain protein			SZUA-1045_2:8492..9178	hypothetical protein					
Dehalococcoidia_bacterium_SZUA-1045|SZUA-1045_00027	K15583		oppD	oligopeptide transport system ATP-binding protein	05C3U@bactNOG,0D1R1@chloNOG,COG0444@NOG	Oligopeptide dipeptide ABC transporter, ATPase subunit			SZUA-1045_2:9579..10595	Oligopeptide transport ATP-binding protein OppD	K15583	K15583	K02031	K02031	K19229
Dehalococcoidia_bacterium_SZUA-1045|SZUA-1045_00028	K10823		oppF	oligopeptide transport system ATP-binding protein	08JQ7@bactNOG,COG4608@NOG	(ABC) transporter			SZUA-1045_2:10693..11736	Oligopeptide transport ATP-binding protein OppF	K10823	K10823	K02032	K02032	K10823
Dehalococcoidia_bacterium_SZUA-1045|SZUA-1045_00029	K03596		lepA	GTP-binding protein LepA	05C4S@bactNOG,0D1K8@chloNOG,COG0481@NOG	Required for accurate and efficient protein synthesis under certain stress conditions. May act as a fidelity factor of the translation reaction, by catalyzing a one-codon backward translocation of tRNAs on improperly translocated ribosomes. Back- translocation proceeds from a post-translocation (POST) complex to a pre-translocation (PRE) complex, thus giving elongation factor G a second chance to translocate the tRNAs correctly. Binds to ribosomes in a GTP-dependent manner (By similarity)			SZUA-1045_2:11883..13724	Elongation factor 4	K03596	K03596	K21594	K03596	K03596
Dehalococcoidia_bacterium_SZUA-1045|SZUA-1045_00030									SZUA-1045_2:c(13749..14240)	hypothetical protein					
Dehalococcoidia_bacterium_SZUA-1045|SZUA-1045_00031	K00963	[EC:2.7.7.9]	UGP2, galU, galF	UTP--glucose-1-phosphate uridylyltransferase	05C3Y@bactNOG,0EPWG@cloNOG,0NDTB@firmNOG,COG1210@NOG	UTP-glucose-1-phosphate uridylyltransferase			SZUA-1045_2:c(14298..15170)	UTP--glucose-1-phosphate uridylyltransferase	K00963	K00963		K00963	K00963
Dehalococcoidia_bacterium_SZUA-1045|SZUA-1045_00032									SZUA-1045_2:c(15333..15524)	hypothetical protein					
Dehalococcoidia_bacterium_SZUA-1045|SZUA-1045_00033	K02528	[EC:2.1.1.182]	ksgA	16S rRNA (adenine1518-N6/adenine1519-N6)-dimethyltransferase	05D1X@bactNOG,0D22H@chloNOG,0G6SF@dehNOG,COG0030@NOG	Specifically dimethylates two adjacent adenosines (A1518 and A1519) in the loop of a conserved hairpin near the 3'-end of 16S rRNA in the 30S particle. May play a critical role in biogenesis of 30S subunits (By similarity)			SZUA-1045_2:15705..16484	Ribosomal RNA small subunit methyltransferase A	K02528	K02528		K02528	K14191
Dehalococcoidia_bacterium_SZUA-1045|SZUA-1045_00034	K00919	[EC:2.7.1.148]	ispE	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase	05CTR@bactNOG,0D2MT@chloNOG,0G6XS@dehNOG,COG1947@NOG	Catalyzes the phosphorylation of the position 2 hydroxy group of 4-diphosphocytidyl-2C-methyl-D-erythritol (By similarity)			SZUA-1045_2:16488..17372	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase	K00919	K00919		K00919	K00919
Dehalococcoidia_bacterium_SZUA-1045|SZUA-1045_00035	K13292	[EC:2.-.-.-]	lgt, umpA	phosphatidylglycerol:prolipoprotein diacylglycerol transferase	05C3B@bactNOG,COG0682@NOG	Transfers the N-acyl diglyceride group on what will become the N-terminal cysteine of membrane lipoproteins (By similarity)			SZUA-1045_2:17452..18321	Prolipoprotein diacylglyceryl transferase	K13292	K13292		K13292	K13292
Dehalococcoidia_bacterium_SZUA-1045|SZUA-1045_00036	K07462	[EC:3.1.-.-]	recJ	single-stranded-DNA-specific exonuclease	05C2R@bactNOG,0D1JD@chloNOG,0G6T2@dehNOG,COG0608@NOG	Single-stranded-DNA-specific exonuclease			SZUA-1045_2:c(18453..20135)	Single-stranded-DNA-specific exonuclease RecJ	K07462	K07462	K07462	K07462	K07462
Dehalococcoidia_bacterium_SZUA-1045|SZUA-1045_00037	K09458	[EC:2.3.1.179]	fabF	3-oxoacyl-[acyl-carrier-protein] synthase II	05C0Q@bactNOG,0D1J6@chloNOG,0G6RT@dehNOG,COG0304@NOG	Catalyzes the condensation reaction of fatty acid synthesis by the addition to an acyl acceptor of two carbons from malonyl-ACP (By similarity)			SZUA-1045_2:c(20145..21398)	3-oxoacyl-[acyl-carrier-protein] synthase 2	K09458	K09458		K09458	K21789
Dehalococcoidia_bacterium_SZUA-1045|SZUA-1045_00038	K21224		kedN5	radical SAM C-methyltransferase	05EPH@bactNOG,COG1032@NOG	radical SAM domain protein			SZUA-1045_2:c(21520..23301)	Hopanoid C-3 methylase	K21224				K21224
Dehalococcoidia_bacterium_SZUA-1045|SZUA-1045_00039									SZUA-1045_2:c(23427..23603)	hypothetical protein					
Dehalococcoidia_bacterium_SZUA-1045|SZUA-1045_00040					00XHK@actNOG,06VZC@bactNOG,11N8S@NOG	Luciferase family			SZUA-1045_2:c(23677..24621)	Alkanesulfonate monooxygenase					
Dehalococcoidia_bacterium_SZUA-1045|SZUA-1045_00041	K00329	[EC:1.6.5.3]	E1.6.5.3	NADH dehydrogenase	05CGD@bactNOG,16SK0@proNOG,COG0702@NOG	Nad-dependent epimerase dehydratase			SZUA-1045_2:24848..25798	2-alkyl-3-oxoalkanoate reductase	K00329			K00329	K20432
Dehalococcoidia_bacterium_SZUA-1045|SZUA-1045_00042	K11754	[EC:6.3.2.12][EC:6.3.2.17]	folC	dihydrofolate synthase / folylpolyglutamate synthase	05DPM@bactNOG,0D1AF@chloNOG,COG0285@NOG	FolC bifunctional protein			SZUA-1045_2:25877..27217	Folylpolyglutamate synthase	K11754	K11754		K01495	K20457
Dehalococcoidia_bacterium_SZUA-1045|SZUA-1045_00043									SZUA-1045_3:c(7..246)	hypothetical protein					
Dehalococcoidia_bacterium_SZUA-1045|SZUA-1045_00044					05PVN@bactNOG,0BKKN@bproNOG,11IW5@NOG,17J5P@proNOG	Asp Glu hydantoin racemase			SZUA-1045_3:c(248..892)	hypothetical protein					
Dehalococcoidia_bacterium_SZUA-1045|SZUA-1045_00045	K01938	[EC:6.3.4.3]	fhs	formate--tetrahydrofolate ligase	05CKU@bactNOG,0EPEZ@cloNOG,0NDVT@firmNOG,COG2759@NOG	formyltetrahydrofolate synthetase			SZUA-1045_3:c(1042..2673)	Formate--tetrahydrofolate ligase	K01938	K01938		K00288	K01938
Dehalococcoidia_bacterium_SZUA-1045|SZUA-1045_00046	K00548	[EC:2.1.1.13]	metH, MTR	5-methyltetrahydrofolate--homocysteine methyltransferase	04S40@bacNOG,05C3R@bactNOG,0NDA5@firmNOG,COG0646@NOG,COG1410@NOG	Methionine synthase			SZUA-1045_3:c(2705..6136)	Methionine synthase	K00548	K00548		K00548	K00548
Dehalococcoidia_bacterium_SZUA-1045|SZUA-1045_00047					04RIQ@bacNOG,05CPU@bactNOG,0NF0D@firmNOG,0XNPZ@NOG	monooxygenase			SZUA-1045_4:c(318..1661)	Putative monooxygenase MoxC					
Dehalococcoidia_bacterium_SZUA-1045|SZUA-1045_00048	K21835	[EC:1.1.98.5]	adf	secondary-alcohol dehydrogenase (coenzyme-F420)	04REP@bacNOG,05DEN@bactNOG,0NFQJ@firmNOG,COG2141@NOG	Luciferase family			SZUA-1045_4:c(1666..2718)	Alkanal monooxygenase alpha chain	K21835				K21835
Dehalococcoidia_bacterium_SZUA-1045|SZUA-1045_00049					05VDK@bactNOG,COG4481@NOG	protein, conserved in bacteria			SZUA-1045_5:123..329	hypothetical protein					
Dehalococcoidia_bacterium_SZUA-1045|SZUA-1045_00050					07R11@bactNOG,0QI7Q@gproNOG,0XP61@NOG,16Q77@proNOG	Transcriptional regulator			SZUA-1045_5:c(330..1277)	HTH-type transcriptional regulator GltC					
Dehalococcoidia_bacterium_SZUA-1045|SZUA-1045_00051	K00528	[EC:1.18.1.2][EC:1.19.1.1]	fpr	ferredoxin/flavodoxin---NADP+ reductase	08Z4U@bactNOG,0D35R@chloNOG,COG1146@NOG	4Fe-4S ferredoxin iron-sulfur binding domain protein			SZUA-1045_5:1448..1687	Ferredoxin 7Fe	K00528			K00528	K20449
Dehalococcoidia_bacterium_SZUA-1045|SZUA-1045_00052	K01750	[EC:4.3.1.12]	E4.3.1.12, ocd	ornithine cyclodeaminase	00NKS@actNOG,05CIF@bactNOG,COG2423@NOG	ornithine cyclodeaminase			SZUA-1045_5:1919..2872	Delta(1)-pyrroline-2-carboxylate reductase	K01750			K01750	K21721
Dehalococcoidia_bacterium_SZUA-1045|SZUA-1045_00053	K01955	[EC:6.3.5.5]	carB, CPA2	carbamoyl-phosphate synthase large subunit	05CU6@bactNOG,0D20X@chloNOG,0G73W@dehNOG,COG0458@NOG	Carbamoyl-phosphate synthetase ammonia chain			SZUA-1045_5:c(2890..6237)	Carbamoyl-phosphate synthase large chain	K01955	K01955	K01955	K01955	K16181
Dehalococcoidia_bacterium_SZUA-1045|SZUA-1045_00054									SZUA-1045_5:c(6376..6792)	hypothetical protein					
Dehalococcoidia_bacterium_SZUA-1045|SZUA-1045_00055	K01956	[EC:6.3.5.5]	carA, CPA1	carbamoyl-phosphate synthase small subunit	05C1M@bactNOG,0D1IR@chloNOG,0G70C@dehNOG,COG0505@NOG	Carbamoyl-phosphate synthetase glutamine chain			SZUA-1045_5:c(6996..8111)	Carbamoyl-phosphate synthase small chain	K01956	K01956	K01956	K01956	K01956
Dehalococcoidia_bacterium_SZUA-1045|SZUA-1045_00056	K01465	[EC:3.5.2.3]	URA4, pyrC	dihydroorotase	05CD3@bactNOG,0D1CN@chloNOG,0G73G@dehNOG,COG0044@NOG	dihydroorotase			SZUA-1045_5:c(8173..9546)	Dihydroorotase	K01465	K01465		K01465	K01466
Dehalococcoidia_bacterium_SZUA-1045|SZUA-1045_00057	K00609	[EC:2.1.3.2]	pyrB, PYR2	aspartate carbamoyltransferase catalytic subunit	05CXT@bactNOG,0D1QE@chloNOG,0D7DM@chlorNOG,COG0540@NOG	Aspartate transcarbamylase			SZUA-1045_5:c(9610..9885)	Aspartate carbamoyltransferase	K00609	K00609		K00609	K00609
Dehalococcoidia_bacterium_SZUA-1045|SZUA-1045_00058	K22027	[EC:1.14.13.235]	iacA	indole-3-acetate monooxygenase	01YXE@aproNOG,05MR6@bactNOG,0XT0V@NOG,16TP3@proNOG	acyl-Coa dehydrogenase type 2			SZUA-1045_6:708..1877	Flavin-dependent monooxygenase, oxygenase subunit HsaA	K22027	K22027			
Dehalococcoidia_bacterium_SZUA-1045|SZUA-1045_00059	K03637	[EC:4.6.1.17]	moaC, CNX3	cyclic pyranopterin monophosphate synthase	08YXW@bactNOG,0D2KG@chloNOG,COG0315@NOG	Together with MoaA, is involved in the conversion of 5'- GTP to cyclic pyranopterin monophosphate (cPMP or molybdopterin precursor Z) (By similarity)			SZUA-1045_6:c(1953..2453)	Cyclic pyranopterin monophosphate synthase	K03637	K03637	K03637	K03637	K20967
Dehalococcoidia_bacterium_SZUA-1045|SZUA-1045_00060	K03469	[EC:3.1.26.4]	rnhA, RNASEH1	ribonuclease HI	01WY3@aproNOG,08UMW@bactNOG,179MX@proNOG,COG0328@NOG	Endonuclease that specifically degrades the RNA of RNA- DNA hybrids (By similarity)			SZUA-1045_6:c(2524..2925)	Ribonuclease HI	K03469	K03469		K03469	K14159
Dehalococcoidia_bacterium_SZUA-1045|SZUA-1045_00061	K03639	[EC:4.1.99.22]	moaA, CNX2	GTP 3',8-cyclase	04T3G@bacNOG,05CM1@bactNOG,0NDW5@firmNOG,COG2896@NOG	Catalyzes, together with MoaC, the conversion of 5'-GTP to cyclic pyranopterin monophosphate (cPMP or molybdopterin precursor Z) (By similarity)			SZUA-1045_6:c(2983..3996)	GTP 3',8-cyclase	K03639	K03639	K03639	K03639	K20967
Dehalococcoidia_bacterium_SZUA-1045|SZUA-1045_00062	K02428	[EC:3.6.1.66]	rdgB	XTP/dITP diphosphohydrolase	08V82@bactNOG,0D2GD@chloNOG,0G77B@dehNOG,COG0127@NOG	Pyrophosphatase that hydrolyzes non-canonical purine nucleotides such as XTP and ITP dITP to their respective monophosphate derivatives. Might exclude non-canonical purines from DNA precursor pool, thus preventing their incorporation into DNA and avoiding chromosomal lesions (By similarity)			SZUA-1045_6:c(4014..4625)	dITP/XTP pyrophosphatase	K02428	K02428		K02428	K02428
Dehalococcoidia_bacterium_SZUA-1045|SZUA-1045_00063	K07543	[EC:2.8.3.15]	bbsE	benzylsuccinate CoA-transferase BbsE subunit	04SJM@bacNOG,05C04@bactNOG,0NE52@firmNOG,COG1804@NOG	L-carnitine dehydratase bile acid-inducible protein F			SZUA-1045_6:c(5261..5518)	Succinyl-CoA--L-malate CoA-transferase beta subunit	K07543			K07543	K20882
Dehalococcoidia_bacterium_SZUA-1045|SZUA-1045_00064	K07749	[EC:2.8.3.16]	frc	formyl-CoA transferase	05C04@bactNOG,0EPR7@cloNOG,0NE52@firmNOG,COG1804@NOG	L-carnitine dehydratase bile acid-inducible protein F			SZUA-1045_7:c(649..1839)	Succinyl-CoA:(R)-benzylsuccinate CoA-transferase subunit BbsE	K07749			K07749	K20882
Dehalococcoidia_bacterium_SZUA-1045|SZUA-1045_00065	K05592	[EC:3.6.4.13]	deaD, cshA	ATP-dependent RNA helicase DeaD	05C1J@bactNOG,0ENRX@cloNOG,0NDGQ@firmNOG,COG0513@NOG	DEAD DEAH box helicase			SZUA-1045_7:c(2015..3043)	ATP-dependent RNA helicase CshA	K05592	K05592		K05592	K18692
Dehalococcoidia_bacterium_SZUA-1045|SZUA-1045_00066									SZUA-1045_7:3655..3765	hypothetical protein					
Dehalococcoidia_bacterium_SZUA-1045|SZUA-1045_00067	K17228	[EC:1.14.14.35]	sfnG	dimethylsulfone monooxygenase	05FBW@bactNOG,0B8ZI@bproNOG,0XR0T@NOG,17474@proNOG	Luciferase-like monooxygenase			SZUA-1045_7:c(4072..5187)	Pyrimidine monooxygenase RutA	K17228			K17228	
Dehalococcoidia_bacterium_SZUA-1045|SZUA-1045_00068	K21835	[EC:1.1.98.5]	adf	secondary-alcohol dehydrogenase (coenzyme-F420)	01V0F@aproNOG,08M8W@bactNOG,16QB4@proNOG,COG2141@NOG	luciferase			SZUA-1045_7:5377..6369	Alkanal monooxygenase alpha chain	K21835				K21835
Dehalococcoidia_bacterium_SZUA-1045|SZUA-1045_00069	K02510	[EC:4.1.2.52]	hpaI, hpcH	4-hydroxy-2-oxoheptanedioate aldolase	05CNV@bactNOG,09BNY@bctoNOG,COG3836@NOG	Aldolase			SZUA-1045_7:6686..7456	2-keto-3-deoxy-L-rhamnonate aldolase	K02510	K02510		K02510	K12660
Dehalococcoidia_bacterium_SZUA-1045|SZUA-1045_00070									SZUA-1045_7:c(7548..7835)	Oxaloacetate decarboxylase					
Dehalococcoidia_bacterium_SZUA-1045|SZUA-1045_00071									SZUA-1045_8:37..429	hypothetical protein					
Dehalococcoidia_bacterium_SZUA-1045|SZUA-1045_00072	K18682	[EC:3.1.-.-]	rny	ribonucrease Y	05E4Y@bactNOG,0ND70@firmNOG,0X21Y@negNOG,COG1418@NOG	Endoribonuclease that initiates mRNA decay (By similarity)			SZUA-1045_8:c(698..2233)	Ribonuclease Y	K18682	K18682		K18682	K18682
Dehalococcoidia_bacterium_SZUA-1045|SZUA-1045_00073	K03686		dnaJ	molecular chaperone DnaJ	05BZ5@bactNOG,0ENU0@cloNOG,0ND4P@firmNOG,COG0484@NOG	ATP binding to DnaK triggers the release of the substrate protein, thus completing the reaction cycle. Several rounds of ATP-dependent interactions between DnaJ, DnaK and GrpE are required for fully efficient folding. Also involved, together with DnaK and GrpE, in the DNA replication of plasmids through activation of initiation proteins (By similarity)			SZUA-1045_8:2601..3740	Chaperone protein DnaJ	K03686	K03686		K03686	K14002
Dehalococcoidia_bacterium_SZUA-1045|SZUA-1045_00074	K02687	[EC:2.1.1.-]	prmA	ribosomal protein L11 methyltransferase	05F59@bactNOG,0D260@chloNOG,0D6U0@chlorNOG,COG2264@NOG	Methylates ribosomal protein L11 (By similarity)			SZUA-1045_8:3916..4788	Ribosomal protein L11 methyltransferase	K02687	K02687		K02687	K02687
Dehalococcoidia_bacterium_SZUA-1045|SZUA-1045_00075	K04464	[EC:2.7.11.24]	MAPK7	mitogen-activated protein kinase 7					SZUA-1045_8:5016..6032	hypothetical protein	K04464	K04464			
Dehalococcoidia_bacterium_SZUA-1045|SZUA-1045_00076									SZUA-1045_8:6147..6821	hypothetical protein					
Dehalococcoidia_bacterium_SZUA-1045|SZUA-1045_00077	K01858	[EC:5.5.1.4]	INO1, ISYNA1	myo-inositol-1-phosphate synthase	05CZA@bactNOG,0D1H4@chloNOG,COG1260@NOG	myo-inositol-1-phosphate synthase			SZUA-1045_8:7028..8110	Inositol-3-phosphate synthase	K01858	K01858		K01858	K01858
Dehalococcoidia_bacterium_SZUA-1045|SZUA-1045_00078	K08256	[EC:2.4.1.345]	pimA	phosphatidyl-myo-inositol alpha-mannosyltransferase	05E2K@bactNOG,0D1WJ@chloNOG,0G6UD@dehNOG,COG0438@NOG	glycosyl transferase group 1			SZUA-1045_8:8145..9275	Phosphatidyl-myo-inositol mannosyltransferase	K08256	K08256		K08256	K21586
Dehalococcoidia_bacterium_SZUA-1045|SZUA-1045_00079	K08070	[EC:1.3.1.74]	E1.3.1.74	2-alkenal reductase	0002C@acidNOG,00330@aciNOG,05C0H@bactNOG,COG0265@NOG	Peptidase S1 and S6 chymotrypsin Hap			SZUA-1045_9:c(174..962)	Serine endoprotease DegS	K08070			K08070	K08372
Dehalococcoidia_bacterium_SZUA-1045|SZUA-1045_00080					02CHA@aproNOG,08KRG@bactNOG,0ZVMP@NOG,16V96@proNOG	Major facilitator superfamily MFS_1			SZUA-1045_9:1114..2394	putative MFS-type transporter YhjX					
Dehalococcoidia_bacterium_SZUA-1045|SZUA-1045_00081	K21835	[EC:1.1.98.5]	adf	secondary-alcohol dehydrogenase (coenzyme-F420)	00BKG@actNOG,07B9R@bactNOG,COG2141@NOG	Luciferase family			SZUA-1045_9:c(2413..3312)	hypothetical protein	K21835				K21835
Dehalococcoidia_bacterium_SZUA-1045|SZUA-1045_00082	K00794	[EC:2.5.1.78]	ribH, RIB4	6,7-dimethyl-8-ribityllumazine synthase	1BNRF@strNOG,1E0JH@virNOG,COG0054@NOG,KOG3243@euNOG	6,7-dimethyl-8-ribityllumazine synthase			SZUA-1045_9:c(3397..3819)	6,7-dimethyl-8-ribityllumazine synthase	K00794	K00794		K00794	
Dehalococcoidia_bacterium_SZUA-1045|SZUA-1045_00083	K21835	[EC:1.1.98.5]	adf	secondary-alcohol dehydrogenase (coenzyme-F420)	00J9A@actNOG,08M8W@bactNOG,COG2141@NOG	Luciferase-like protein			SZUA-1045_10:107..1162	Limonene 1,2-monooxygenase	K21835				K21835
Dehalococcoidia_bacterium_SZUA-1045|SZUA-1045_00084	K11530	[EC:5.3.1.32]	lsrG	(4S)-4-hydroxy-5-phosphonooxypentane-2,3-dione isomerase	05K34@bactNOG,0GGKI@delNOG,0HGQK@dproNOG,17F9D@proNOG,COG1359@NOG	Antibiotic biosynthesis monooxygenase			SZUA-1045_10:c(1347..1661)	(4S)-4-hydroxy-5-phosphonooxypentane-2,3-dione isomerase	K11530			K11530	K11530
Dehalococcoidia_bacterium_SZUA-1045|SZUA-1045_00085									SZUA-1045_10:1844..2059	hypothetical protein					
Dehalococcoidia_bacterium_SZUA-1045|SZUA-1045_00086					061UD@bactNOG,0D4UB@chloNOG,11FEY@NOG				SZUA-1045_10:2144..2728	hypothetical protein					
Dehalococcoidia_bacterium_SZUA-1045|SZUA-1045_00087	K02002		proX	glycine betaine/proline transport system substrate-binding protein	05TIB@bactNOG,0G99V@deiNOG,COG2113@NOG	glycine betaine ABC transporter			SZUA-1045_10:2998..4197	hypothetical protein	K02002	K02002		K02002	K02002
Dehalococcoidia_bacterium_SZUA-1045|SZUA-1045_00088	K09153		K09153	uncharacterized protein	05CBJ@bactNOG,0D266@chloNOG,0G74Q@dehNOG,COG3872@NOG	Protein of unknown function (DUF1385)			SZUA-1045_11:c(807..1769)	hypothetical protein	K09153			K09153	
Dehalococcoidia_bacterium_SZUA-1045|SZUA-1045_00089	K02909		RP-L31, rpmE	large subunit ribosomal protein L31	082DI@bactNOG,0EVNF@cloNOG,0NNUC@firmNOG,COG0254@NOG	Binds the 23S rRNA (By similarity)			SZUA-1045_11:c(1950..2150)	50S ribosomal protein L31	K02909	K02909		K02909	K02909
Dehalococcoidia_bacterium_SZUA-1045|SZUA-1045_00090	K02899		RP-L27, MRPL27, rpmA	large subunit ribosomal protein L27	05K46@bactNOG,COG0211@NOG	50S ribosomal protein l27			SZUA-1045_11:c(2221..2484)	50S ribosomal protein L27	K02899	K02899		K02899	K02899
Dehalococcoidia_bacterium_SZUA-1045|SZUA-1045_00091	K02888		RP-L21, MRPL21, rplU	large subunit ribosomal protein L21	05KK9@bactNOG,0NKSY@firmNOG,0X331@negNOG,COG0261@NOG	This protein binds to 23S rRNA in the presence of protein L20 (By similarity)			SZUA-1045_11:c(2485..2877)	50S ribosomal protein L21	K02888	K02888		K02888	K02888
Dehalococcoidia_bacterium_SZUA-1045|SZUA-1045_00092	K07030		K07030	uncharacterized protein	05DP4@bactNOG,0D1NP@chloNOG,0G6XG@dehNOG,COG1461@NOG	DAK2 domain			SZUA-1045_11:3219..4868	hypothetical protein	K07030	K07030		K07030	K07030
