#Protein ID	KO	EC	KO protein ID	KO protein name	eggNOG OG	eggNOG HMM Desc.	nr annotation	nr phylogenetic assignment	genome position	Prokka annotation	KO (4 intergrated)	GhostKOALA KO	KAAS KO	eggNOG KO (1st)	eggNOG COG transferred KO
Candidatus_sp_SZUA-1472|SZUA-1472_00065					0FCVJ@creNOG,COG0612@NOG,arCOG04065@arNOG	Peptidase M16 domain protein			SZUA-1472_12:1999..3207	hypothetical protein					
Candidatus_sp_SZUA-1472|SZUA-1472_00066	K03263		EIF5A	translation initiation factor 5A	COG0231@NOG,arCOG04277@arNOG	Functions by promoting the formation of the first peptide bond (By similarity)			SZUA-1472_12:c(3212..3607)	Translation initiation factor 5A	K03263	K03263		K03263	
Candidatus_sp_SZUA-1472|SZUA-1472_00067	K10773	[EC:4.2.99.18]	NTH	endonuclease III	COG0177@NOG,arCOG00459@arNOG	DNA-(Apurinic or apyrimidinic site) lyase			SZUA-1472_12:3652..4341	G/T mismatches repair enzyme	K10773	K10773		K10773	
Candidatus_sp_SZUA-1472|SZUA-1472_00068									SZUA-1472_12:4379..4912	hypothetical protein					
Candidatus_sp_SZUA-1472|SZUA-1472_00069	K18532	[EC:2.7.4.3]	AK6, FAP7	adenylate kinase	0FD54@creNOG,COG1936@NOG,arCOG01038@arNOG	Broad-specificity nucleoside monophosphate (NMP) kinase that catalyzes the reversible transfer of the terminal phosphate group between nucleoside triphosphates and monophosphates (By similarity)			SZUA-1472_12:4974..5492	Putative adenylate kinase	K18532	K18532		K18532	
Candidatus_sp_SZUA-1472|SZUA-1472_00070	K22447		cct, ths	archaeal chaperonin	COG0459@NOG,arCOG01257@arNOG	Thermosome			SZUA-1472_12:5654..7294	Thermosome subunit alpha	K22447	K22447	K09497		
Candidatus_sp_SZUA-1472|SZUA-1472_00071									SZUA-1472_12:7380..7973	hypothetical protein					
Candidatus_sp_SZUA-1472|SZUA-1472_00072					0KREA@eurNOG,0WPT5@methNOG,COG0502@NOG,arCOG00659@arNOG	Radical SAM domain protein			SZUA-1472_13:571..1635	3-methylornithine synthase					
Candidatus_sp_SZUA-1472|SZUA-1472_00073					0KWRA@eurNOG,0WQWG@methNOG,COG1991@NOG,arCOG05053@arNOG	Class III signal peptide			SZUA-1472_13:c(1703..2104)	hypothetical protein					
Candidatus_sp_SZUA-1472|SZUA-1472_00074					0KW97@eurNOG,0WQPC@methNOG,0YGVM@NOG,arCOG05054@arNOG				SZUA-1472_13:c(2118..2999)	hypothetical protein					
Candidatus_sp_SZUA-1472|SZUA-1472_00075					COG1627@NOG,arCOG03421@arNOG	Protein of unknown function (DUF515)			SZUA-1472_13:c(3004..3786)	hypothetical protein					
Candidatus_sp_SZUA-1472|SZUA-1472_00076									SZUA-1472_14:209..625	hypothetical protein					
Candidatus_sp_SZUA-1472|SZUA-1472_00077					0KV58@eurNOG,1CEE9@thermNOG,COG2411@NOG,arCOG00398@arNOG	ASCH			SZUA-1472_14:c(629..1198)	hypothetical protein					
Candidatus_sp_SZUA-1472|SZUA-1472_00078					COG1371@NOG,arCOG04055@arNOG	Chaperone or modulator of proteins involved in DNA or RNA processing (By similarity)			SZUA-1472_14:c(1330..1776)	Protein archease					
Candidatus_sp_SZUA-1472|SZUA-1472_00079	K03074		secF	preprotein translocase subunit SecF	0KRNM@eurNOG,1CDWS@thermNOG,COG0341@NOG,arCOG03054@arNOG	Involved in protein export (By similarity)			SZUA-1472_14:c(1842..2711)	Protein-export membrane protein SecF	K03074			K03074	
Candidatus_sp_SZUA-1472|SZUA-1472_00080									SZUA-1472_14:2762..3766	hypothetical protein					
Candidatus_sp_SZUA-1472|SZUA-1472_00081									SZUA-1472_14:3756..4352	hypothetical protein					
Candidatus_sp_SZUA-1472|SZUA-1472_00082	K00555	[EC:2.1.1.215][EC:2.1.1.216]	TRMT1, trm1	tRNA (guanine26-N2/guanine27-N2)-dimethyltransferase	02EM3@aquNOG,08K3F@bactNOG,COG1867@NOG	N(2),N(2)-dimethylguanosine tRNA methyltransferase			SZUA-1472_14:c(4591..5700)	tRNA (guanine(26)-N(2))-dimethyltransferase	K00555	K00555		K00555	K00555
Candidatus_sp_SZUA-1472|SZUA-1472_00084	K06957	[EC:2.3.1.193]	tmcA	tRNA(Met) cytidine acetyltransferase	0KS6Z@eurNOG,1CDPK@thermNOG,COG1444@NOG,arCOG01951@arNOG	Catalyzes the formation of N(4)-acetylcytidine (ac(4)C) at the wobble position of tRNA(Met), by using acetyl-CoA as an acetyl donor and ATP (or GTP) (By similarity)			SZUA-1472_14:c(5911..8112)	tRNA(Met) cytidine acetyltransferase TmcA	K06957	K06957	K14521	K06957	
Candidatus_sp_SZUA-1472|SZUA-1472_00085	K18882	[EC:2.7.7.-]	priL, pri2, priB	DNA primase large subunit	COG2219@NOG,arCOG03013@arNOG	DNA primase is the polymerase that synthesizes small RNA primers for the Okazaki fragments on both template strands at replication forks during chromosomal DNA synthesis (By similarity)			SZUA-1472_15:69..320	hypothetical protein	K18882			K18882	
Candidatus_sp_SZUA-1472|SZUA-1472_00086	K00573	[EC:2.1.1.77]	E2.1.1.77, pcm	protein-L-isoaspartate(D-aspartate) O-methyltransferase	02H2T@arcNOG,0KSP6@eurNOG,COG2518@NOG,arCOG00976@arNOG	Catalyzes the methyl esterification of L-isoaspartyl residues in peptides and proteins that result from spontaneous decomposition of normal L-aspartyl and L-asparaginyl residues. It plays a role in the repair and or degradation of damaged proteins (By similarity)			SZUA-1472_15:c(472..1134)	Protein-L-isoaspartate O-methyltransferase	K00573	K00573		K00573	
Candidatus_sp_SZUA-1472|SZUA-1472_00087									SZUA-1472_15:c(1097..1189)	hypothetical protein					
Candidatus_sp_SZUA-1472|SZUA-1472_00088									SZUA-1472_15:c(1348..1446)	hypothetical protein					
Candidatus_sp_SZUA-1472|SZUA-1472_00089									SZUA-1472_15:1481..1972	hypothetical protein					
Candidatus_sp_SZUA-1472|SZUA-1472_00090									SZUA-1472_15:1972..2502	hypothetical protein					
Candidatus_sp_SZUA-1472|SZUA-1472_00091	K07178	[EC:2.7.11.1]	RIOK1	RIO kinase 1	COG1718@NOG,arCOG01180@arNOG	serine threonine protein kinase			SZUA-1472_15:c(2595..3338)	RIO-type serine/threonine-protein kinase Rio1	K07178	K07178		K07178	
Candidatus_sp_SZUA-1472|SZUA-1472_00092					0KS63@eurNOG,COG1967@NOG,arCOG02177@arNOG	Membrane protein of unknown function DUF63			SZUA-1472_15:c(3335..3904)	hypothetical protein					
Candidatus_sp_SZUA-1472|SZUA-1472_00093									SZUA-1472_16:305..1495	hypothetical protein					
Candidatus_sp_SZUA-1472|SZUA-1472_00094	K03076		secY	preprotein translocase subunit SecY	0KRID@eurNOG,COG0201@NOG,arCOG04169@arNOG	The central subunit of the protein translocation channel SecYEG. Consists of two halves formed by TMs 1-5 and 6-10. These two domains form a lateral gate at the front which open onto the bilayer between TMs 2 and 7, and are clamped together by SecE at the back. The channel is closed by both a pore ring composed of hydrophobic SecY resides and a short helix (helix 2A) on the extracellular side of the membrane which forms a plug. The plug probably moves laterally to allow the channel to open. The ring and the pore may move independently			SZUA-1472_16:1537..2883	Protein translocase subunit SecY	K03076	K03076		K03076	
Candidatus_sp_SZUA-1472|SZUA-1472_00095									SZUA-1472_16:2880..3311	hypothetical protein					
Candidatus_sp_SZUA-1472|SZUA-1472_00096	K02915		RP-L34e, RPL34	large subunit ribosomal protein L34e	COG2174@NOG,arCOG04168@arNOG	50S ribosomal protein L34E			SZUA-1472_16:3304..3576	50S ribosomal protein L34e	K02915	K02915		K02915	
Candidatus_sp_SZUA-1472|SZUA-1472_00097									SZUA-1472_17:259..1842	hypothetical protein					
Candidatus_sp_SZUA-1472|SZUA-1472_00098									SZUA-1472_18:293..820	hypothetical protein					
Candidatus_sp_SZUA-1472|SZUA-1472_00099	K02359		EGH	egghead protein (zeste-white 4 protein)	0KV2U@eurNOG,0XRNS@NOG,arCOG03664@arNOG	Inherit from NOG: beta-1,4-mannosyltransferase activity			SZUA-1472_18:c(810..2030)	hypothetical protein	K02359		K02359		
Candidatus_sp_SZUA-1472|SZUA-1472_00100					0KV2U@eurNOG,0XRNS@NOG,arCOG03664@arNOG	Inherit from NOG: beta-1,4-mannosyltransferase activity			SZUA-1472_18:c(2006..2221)	hypothetical protein					
Candidatus_sp_SZUA-1472|SZUA-1472_00101					COG2036@NOG,arCOG02144@arNOG	transcription factor CBF NF-Y histone			SZUA-1472_19:c(340..567)	DNA-binding protein HMf-1					
Candidatus_sp_SZUA-1472|SZUA-1472_00102	K01265	[EC:3.4.11.18]	map	methionyl aminopeptidase	0FBP8@creNOG,COG0024@NOG,arCOG01001@arNOG	Removes the N-terminal methionine from nascent proteins (By similarity)			SZUA-1472_19:c(654..1541)	Methionine aminopeptidase	K01265	K01265		K01265	
Candidatus_sp_SZUA-1472|SZUA-1472_00103	K03926		cutA	periplasmic divalent cation tolerance protein	0FCX0@creNOG,COG1324@NOG,arCOG04231@arNOG	CutA1 divalent ion tolerance protein			SZUA-1472_19:c(1561..1875)	Divalent-cation tolerance protein CutA	K03926	K03926		K03926	
Candidatus_sp_SZUA-1472|SZUA-1472_00105									SZUA-1472_19:c(2033..2452)	hypothetical protein					
Candidatus_sp_SZUA-1472|SZUA-1472_00106					COG2265@NOG,arCOG00122@arNOG	23S rRNA (uracil-5-)-methyltransferase			SZUA-1472_20:c(374..1480)	tRNA (uracil(54)-C(5))-methyltransferase					
Candidatus_sp_SZUA-1472|SZUA-1472_00107									SZUA-1472_20:c(1842..2216)	hypothetical protein					
Candidatus_sp_SZUA-1472|SZUA-1472_00108									SZUA-1472_20:2456..2911	hypothetical protein					
Candidatus_sp_SZUA-1472|SZUA-1472_00109	K03627		MBF1	putative transcription factor	0KTJH@eurNOG,COG1813@NOG,arCOG01863@arNOG	transcriptional regulator XRE family			SZUA-1472_21:214..657	hypothetical protein	K03627	K03627		K03627	
Candidatus_sp_SZUA-1472|SZUA-1472_00110	K09120		K09120	uncharacterized protein	0KTBA@eurNOG,0WKYT@methaNOG,COG1628@NOG,arCOG00928@arNOG	UPF0215 protein			SZUA-1472_21:657..1238	hypothetical protein	K09120	K09120		K09120	
Candidatus_sp_SZUA-1472|SZUA-1472_00111					0Z53I@NOG,arCOG09607@arNOG				SZUA-1472_21:1391..2383	hypothetical protein					
Candidatus_sp_SZUA-1472|SZUA-1472_00112	K09457	[EC:1.7.1.13]	queF	7-cyano-7-deazaguanine reductase	0KXFC@eurNOG,COG0780@NOG,arCOG02435@arNOG,arCOG04210@arNOG	GTP cyclohydrolase I			SZUA-1472_21:c(2484..2957)	2'-deoxynucleoside 5'-phosphate N-hydrolase 1	K09457			K09457	
Candidatus_sp_SZUA-1472|SZUA-1472_00113									SZUA-1472_21:3221..3559	hypothetical protein					
Candidatus_sp_SZUA-1472|SZUA-1472_00114	K10725		cdc6A	archaeal cell division control protein 6	02GXY@arcNOG,0KRI1@eurNOG,COG1474@NOG,arCOG00467@arNOG	Involved in regulation of DNA replication (By similarity)			SZUA-1472_22:c(52..1284)	ORC1-type DNA replication protein	K10725	K10725		K10725	
Candidatus_sp_SZUA-1472|SZUA-1472_00115	K09150		K09150	uncharacterized protein	02HCT@arcNOG,0KRU1@eurNOG,COG2433@NOG,arCOG04219@arNOG	Protein of unknown function (DUF460)			SZUA-1472_22:c(1728..2750)	hypothetical protein	K09150	K09150		K09150	
