#Protein ID	KO	EC	KO protein ID	KO protein name	eggNOG OG	eggNOG HMM Desc.	nr annotation	nr phylogenetic assignment	genome position	Prokka annotation	KO (4 intergrated)	GhostKOALA KO	KAAS KO	eggNOG KO (1st)	eggNOG COG transferred KO
Aquifex_aeolicus_SZUA-1520|SZUA-1520_00013	K02434	[EC:6.3.5.6][EC:6.3.5.7]	gatB, PET112	aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit B	02EQT@aquNOG,05CHT@bactNOG,COG0064@NOG	Allows the formation of correctly charged Asn-tRNA(Asn) or Gln-tRNA(Gln) through the transamidation of misacylated Asp- tRNA(Asn) or Glu-tRNA(Gln) in organisms which lack either or both of asparaginyl-tRNA or glutaminyl-tRNA synthetases. The reaction takes place in the presence of glutamine and ATP through an activated phospho-Asp-tRNA(Asn) or phospho-Glu-tRNA(Gln) (By similarity)			SZUA-1520_3:1252..2664	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B	K02434	K02434		K02434	K02434
Aquifex_aeolicus_SZUA-1520|SZUA-1520_00014	K01808	[EC:5.3.1.6]	rpiB	ribose 5-phosphate isomerase B	02FKA@aquNOG,08YZG@bactNOG,COG0698@NOG	ribose 5-phosphate isomerase B			SZUA-1520_3:2661..3107	Ribose-5-phosphate isomerase B	K01808	K01808	K01808	K01808	K21911
Aquifex_aeolicus_SZUA-1520|SZUA-1520_00015	K03588		ftsW, spoVE	cell division protein FtsW	02FDE@aquNOG,05CNI@bactNOG,COG0772@NOG	cell cycle protein			SZUA-1520_3:3104..4225	putative peptidoglycan glycosyltransferase FtsW	K03588	K03588		K03588	K05837
Aquifex_aeolicus_SZUA-1520|SZUA-1520_00016	K00013	[EC:1.1.1.23]	hisD	histidinol dehydrogenase	02EXV@aquNOG,05CEK@bactNOG,COG0141@NOG	Catalyzes the sequential NAD-dependent oxidations of L- histidinol to L-histidinaldehyde and then to L-histidine (By similarity)			SZUA-1520_3:4238..5518	Histidinol dehydrogenase	K00013	K00013	K00013	K00013	K15509
Aquifex_aeolicus_SZUA-1520|SZUA-1520_00017					02FX0@aquNOG,05Z74@bactNOG,129N6@NOG				SZUA-1520_3:5515..6066	hypothetical protein					
Aquifex_aeolicus_SZUA-1520|SZUA-1520_00018									SZUA-1520_4:61..156	hypothetical protein					
Aquifex_aeolicus_SZUA-1520|SZUA-1520_00019	K01923	[EC:6.3.2.6]	purC	phosphoribosylaminoimidazole-succinocarboxamide synthase	02F2D@aquNOG,05C8V@bactNOG,COG0152@NOG	phosphoribosylaminoimidazole-succinocarboxamide synthase (EC 6.3.2.6)			SZUA-1520_4:c(239..952)	Phosphoribosylaminoimidazole-succinocarboxamide synthase	K01923	K01923	K01587	K01923	K13713
Aquifex_aeolicus_SZUA-1520|SZUA-1520_00020	K07283		ydiY	putative salt-induced outer membrane protein	02G0U@aquNOG,084MI@bactNOG,COG3137@NOG	Protein of unknown function, DUF481			SZUA-1520_4:c(961..1671)	hypothetical protein	K07283			K07283	K07283
Aquifex_aeolicus_SZUA-1520|SZUA-1520_00021	K02116		atpI	ATP synthase protein I	02GMV@aquNOG,06XZC@bactNOG,0YTI8@NOG				SZUA-1520_4:c(1668..1874)	hypothetical protein	K02116	K02116		K02116	
Aquifex_aeolicus_SZUA-1520|SZUA-1520_00022	K07301		yrbG	cation:H+ antiporter	05FEU@bactNOG,COG0530@NOG	K -dependent Na -Ca exchanger			SZUA-1520_4:c(1871..2845)	Inner membrane protein YrbG	K07301	K07301		K07301	K07301
Aquifex_aeolicus_SZUA-1520|SZUA-1520_00023					02FVC@aquNOG,05TWW@bactNOG,COG4353@NOG	Protein of unknown function (DUF1122)			SZUA-1520_4:c(2830..3438)	hypothetical protein					
Aquifex_aeolicus_SZUA-1520|SZUA-1520_00024	K03800	[EC:6.3.1.20]	lplA, lplJ	lipoate---protein ligase	02FC3@aquNOG,08U0Q@bactNOG,COG0095@NOG	biotin lipoate A B protein ligase			SZUA-1520_4:c(3431..4237)	Octanoyltransferase LipM	K03800		K03800	K03800	K18821
Aquifex_aeolicus_SZUA-1520|SZUA-1520_00025	K01975	[EC:3.1.4.58]	thpR	RNA 2',3'-cyclic 3'-phosphodiesterase	02FI7@aquNOG,05M7V@bactNOG,COG1514@NOG	2'-5' RNA ligase			SZUA-1520_5:c(277..834)	RNA 2',3'-cyclic phosphodiesterase	K01975	K01975		K01975	K01975
Aquifex_aeolicus_SZUA-1520|SZUA-1520_00026	K07263	[EC:3.4.24.-]	pqqL	zinc protease	02ESC@aquNOG,05EV5@bactNOG,COG0612@NOG	Peptidase M16 domain protein			SZUA-1520_5:c(837..2036)	putative zinc protease	K07263			K07263	K07263
Aquifex_aeolicus_SZUA-1520|SZUA-1520_00027									SZUA-1520_5:c(2096..2257)	hypothetical protein					
Aquifex_aeolicus_SZUA-1520|SZUA-1520_00028	K07263	[EC:3.4.24.-]	pqqL	zinc protease	02ESP@aquNOG,05C1V@bactNOG,COG0612@NOG	Peptidase M16 domain protein			SZUA-1520_5:c(2263..2817)	putative zinc protease	K07263			K07263	K07263
Aquifex_aeolicus_SZUA-1520|SZUA-1520_00029	K00003	[EC:1.1.1.3]	E1.1.1.3	homoserine dehydrogenase	02EQA@aquNOG,05D6E@bactNOG,COG0460@NOG	homoserine dehydrogenase			SZUA-1520_6:c(1138..2460)	Homoserine dehydrogenase	K00003	K00003		K00003	K12525
Aquifex_aeolicus_SZUA-1520|SZUA-1520_00030	K03153	[EC:1.4.3.19]	thiO	glycine oxidase	02FEH@aquNOG,07YEX@bactNOG,COG0665@NOG	Glycine oxidase			SZUA-1520_7:c(958..1878)	Glycine oxidase	K03153			K03153	K21061
Aquifex_aeolicus_SZUA-1520|SZUA-1520_00031	K02390		flgE	flagellar hook protein FlgE	02ER8@aquNOG,05BZE@bactNOG,COG1749@NOG	hook-basal body protein			SZUA-1520_8:10..774	Flagellar hook protein FlgE	K02390	K02390		K02389	K02392
Aquifex_aeolicus_SZUA-1520|SZUA-1520_00032	K02415		fliL	flagellar FliL protein	02FNV@aquNOG,05X6C@bactNOG,COG1580@NOG	Flagellar basal body-associated protein FliL			SZUA-1520_8:783..1283	hypothetical protein	K02415	K02415		K02415	K02415
Aquifex_aeolicus_SZUA-1520|SZUA-1520_00033	K02419		fliP	flagellar biosynthetic protein FliP	02F3C@aquNOG,05CN7@bactNOG,COG1338@NOG	Flagellar biosynthetic protein FliP			SZUA-1520_8:1533..2270	Flagellar biosynthetic protein FliP	K02419	K02419		K02419	K03226
Aquifex_aeolicus_SZUA-1520|SZUA-1520_00034	K02420		fliQ	flagellar biosynthetic protein FliQ	02FWS@aquNOG,05VS8@bactNOG,COG1987@NOG	Flagellar biosynthetic protein FliQ			SZUA-1520_8:2270..2539	hypothetical protein	K02420	K02420		K02420	K03227
Aquifex_aeolicus_SZUA-1520|SZUA-1520_00035					02GIK@aquNOG,08FEW@bactNOG,10PGI@NOG				SZUA-1520_8:c(2799..3782)	hypothetical protein					
Aquifex_aeolicus_SZUA-1520|SZUA-1520_00036					02G1J@aquNOG,05HWH@bactNOG,11T8Z@NOG				SZUA-1520_8:c(3836..5269)	hypothetical protein					
Aquifex_aeolicus_SZUA-1520|SZUA-1520_00037					02GJP@aquNOG,06ZX0@bactNOG,0YWF1@NOG				SZUA-1520_8:c(5247..6029)	hypothetical protein					
Aquifex_aeolicus_SZUA-1520|SZUA-1520_00038									SZUA-1520_8:c(6043..6687)	hypothetical protein					
Aquifex_aeolicus_SZUA-1520|SZUA-1520_00039									SZUA-1520_8:c(6684..7115)	hypothetical protein					
Aquifex_aeolicus_SZUA-1520|SZUA-1520_00040	K00928	[EC:2.7.2.4]	lysC	aspartate kinase	02F46@aquNOG,05CFH@bactNOG,COG0527@NOG	Aspartate kinase			SZUA-1520_9:326..1549	Aspartate kinase	K00928	K00928		K00928	K12526
Aquifex_aeolicus_SZUA-1520|SZUA-1520_00041	K21345	[EC:2.7.7.70]	rfaE2	D-glycero-beta-D-manno-heptose 1-phosphate adenylyltransferase	02EKZ@aquNOG,07WSV@bactNOG,COG2870@NOG	RfaE bifunctional protein			SZUA-1520_9:1546..2517	D-beta-D-heptose 7-phosphate kinase	K21345				K21345
Aquifex_aeolicus_SZUA-1520|SZUA-1520_00042					02FQA@aquNOG,081SW@bactNOG,COG0011@NOG	Domain of unknown function DUF77			SZUA-1520_10:4..327	hypothetical protein					
Aquifex_aeolicus_SZUA-1520|SZUA-1520_00043					02G1M@aquNOG,061WW@bactNOG,12526@NOG	permease YjgP YjgQ family protein			SZUA-1520_10:c(317..1177)	hypothetical protein					
Aquifex_aeolicus_SZUA-1520|SZUA-1520_00044									SZUA-1520_10:c(2087..2230)	hypothetical protein					
Aquifex_aeolicus_SZUA-1520|SZUA-1520_00045									SZUA-1520_10:c(2251..2388)	hypothetical protein					
Aquifex_aeolicus_SZUA-1520|SZUA-1520_00046	K00278	[EC:1.4.3.16]	nadB	L-aspartate oxidase	02GTK@aquNOG,08IYU@bactNOG,COG0029@NOG	L-aspartate oxidase			SZUA-1520_11:98..1624	L-aspartate oxidase	K00278	K00278		K00278	K00278
Aquifex_aeolicus_SZUA-1520|SZUA-1520_00047	K00384	[EC:1.8.1.9]	trxB, TRR	thioredoxin reductase (NADPH)	02F41@aquNOG,05C3M@bactNOG,COG0492@NOG	Thioredoxin reductase			SZUA-1520_11:1645..2622	Thioredoxin reductase	K00384	K00384		K00384	K21567
Aquifex_aeolicus_SZUA-1520|SZUA-1520_00048	K00172	[EC:1.2.7.1]	porG	pyruvate ferredoxin oxidoreductase gamma subunit	02F1C@aquNOG,05IQ2@bactNOG,COG1014@NOG	oxidoreductase gamma subunit			SZUA-1520_11:c(2613..2894)	hypothetical protein	K00172			K00172	K04090
Aquifex_aeolicus_SZUA-1520|SZUA-1520_00049	K02412	[EC:3.6.3.14]	fliI	flagellum-specific ATP synthase	02GTX@aquNOG,08JIR@bactNOG,COG1157@NOG	ATPase, FliI			SZUA-1520_12:124..888	putative ATP synthase YscN	K02412	K02412		K02412	K03224
Aquifex_aeolicus_SZUA-1520|SZUA-1520_00050					COG5611@NOG	PilT protein domain protein			SZUA-1520_12:c(869..1264)	tRNA(fMet)-specific endonuclease VapC					
Aquifex_aeolicus_SZUA-1520|SZUA-1520_00051									SZUA-1520_12:1340..1606	hypothetical protein					
Aquifex_aeolicus_SZUA-1520|SZUA-1520_00052	K02389		flgD	flagellar basal-body rod modification protein FlgD	02G0T@aquNOG,0647E@bactNOG,COG1843@NOG	flagellar hook			SZUA-1520_12:1603..2235	hypothetical protein	K02389	K02389		K02389	K02389
Aquifex_aeolicus_SZUA-1520|SZUA-1520_00053	K08301	[EC:3.1.26.-]	rng, cafA	ribonuclease G	02F04@aquNOG,05C03@bactNOG,COG1530@NOG	ribonuclease, Rne Rng family			SZUA-1520_13:70..660	Ribonuclease E	K08301	K08301		K08300	K08301
Aquifex_aeolicus_SZUA-1520|SZUA-1520_00054	K05807		bamD	outer membrane protein assembly factor BamD	02EQZ@aquNOG,08M79@bactNOG,COG4105@NOG	outer membrane assembly lipoprotein YfiO			SZUA-1520_13:662..1576	Outer membrane protein assembly factor BamD	K05807	K05807		K05807	K05807
Aquifex_aeolicus_SZUA-1520|SZUA-1520_00055	K20543		bcsC	cellulose synthase operon protein C	02EVX@aquNOG,07S0B@bactNOG,COG0457@NOG	tetratricopeptide tpr_2 repeat protein			SZUA-1520_14:97..1512	Lipopolysaccharide assembly protein B	K20543				K20543
Aquifex_aeolicus_SZUA-1520|SZUA-1520_00056	K03561		exbB	biopolymer transport protein ExbB	02FME@aquNOG,081F9@bactNOG,COG0811@NOG	MotA TolQ ExbB proton channel			SZUA-1520_14:1512..2147	Protein TolQ	K03561	K03561		K03561	K03562
Aquifex_aeolicus_SZUA-1520|SZUA-1520_00057	K03559		exbD	biopolymer transport protein ExbD	02FTK@aquNOG,083ZN@bactNOG,COG0848@NOG	Biopolymer transport protein exbD tolR			SZUA-1520_14:2144..2548	hypothetical protein	K03559			K03559	K03560
Aquifex_aeolicus_SZUA-1520|SZUA-1520_00058					02FQR@aquNOG,05TCC@bactNOG,11UK6@NOG	pyridoxamine 5'-phosphate oxidase-related FMN-binding			SZUA-1520_14:2559..2999	hypothetical protein					
Aquifex_aeolicus_SZUA-1520|SZUA-1520_00059									SZUA-1520_14:c(3236..3427)	hypothetical protein					
Aquifex_aeolicus_SZUA-1520|SZUA-1520_00060									SZUA-1520_15:c(1242..1487)	hypothetical protein					
Aquifex_aeolicus_SZUA-1520|SZUA-1520_00061	K02341	[EC:2.7.7.7]	holB	DNA polymerase III subunit delta'	02GT3@aquNOG,08I64@bactNOG,COG0470@NOG	Inherit from bactNOG: DNA polymerase III subunit delta'			SZUA-1520_16:1771..2715	DNA polymerase III subunit tau	K02341	K02341		K02341	K04801
Aquifex_aeolicus_SZUA-1520|SZUA-1520_00062					02FAN@aquNOG,05MA4@bactNOG,COG1774@NOG	PSP1 domain protein			SZUA-1520_16:2687..3523	hypothetical protein					
Aquifex_aeolicus_SZUA-1520|SZUA-1520_00063	K06941	[EC:2.1.1.192]	rlmN	23S rRNA (adenine2503-C2)-methyltransferase	02EXM@aquNOG,08R2K@bactNOG,COG0820@NOG	Radical SAM			SZUA-1520_16:3520..4317	putative dual-specificity RNA methyltransferase RlmN	K06941	K06941		K06941	K06941
Aquifex_aeolicus_SZUA-1520|SZUA-1520_00064	K00620	[EC:2.3.1.35][EC:2.3.1.1]	argJ	glutamate N-acetyltransferase / amino-acid N-acetyltransferase	02F16@aquNOG,05C5V@bactNOG,COG1364@NOG	Catalyzes two activities which are involved in the cyclic version of arginine biosynthesis the synthesis of N- acetylglutamate from glutamate and acetyl-CoA as the acetyl donor, and of ornithine by transacetylation between N(2)-acetylornithine and glutamate (By similarity)			SZUA-1520_17:1..279	Arginine biosynthesis bifunctional protein ArgJ	K00620	K00620		K00620	K00620
Aquifex_aeolicus_SZUA-1520|SZUA-1520_00065	K17081		PHB2	prohibitin 2	02EJZ@aquNOG,07QN5@bactNOG,COG0330@NOG	Band 7 protein			SZUA-1520_17:288..1142	hypothetical protein	K17081				K17081
Aquifex_aeolicus_SZUA-1520|SZUA-1520_00066	K01611	[EC:4.1.1.50]	speD, AMD1	S-adenosylmethionine decarboxylase	02FI5@aquNOG,05X3E@bactNOG,COG1586@NOG	Catalyzes the decarboxylation of S-adenosylmethionine to S-adenosylmethioninamine (dcAdoMet), the propylamine donor required for the synthesis of the polyamines spermine and spermidine from the diamine putrescine (By similarity)			SZUA-1520_17:c(1117..1503)	S-adenosylmethionine decarboxylase proenzyme	K01611	K01611		K00797	K01611
Aquifex_aeolicus_SZUA-1520|SZUA-1520_00067	K08316	[EC:2.1.1.171]	rsmD	16S rRNA (guanine966-N2)-methyltransferase	02FMP@aquNOG,0838A@bactNOG,COG0742@NOG	Conserved hypothetical protein 95			SZUA-1520_17:1607..2050	Ribosomal RNA small subunit methyltransferase D	K08316				K08316
Aquifex_aeolicus_SZUA-1520|SZUA-1520_00068	K00954	[EC:2.7.7.3]	E2.7.7.3A, coaD, kdtB	pantetheine-phosphate adenylyltransferase	02FDK@aquNOG,08ZEF@bactNOG,COG0669@NOG	Reversibly transfers an adenylyl group from ATP to 4'- phosphopantetheine, yielding dephospho-CoA (dPCoA) and pyrophosphate (By similarity)			SZUA-1520_17:2047..2532	Phosphopantetheine adenylyltransferase	K00954	K00954		K00954	K00954
Aquifex_aeolicus_SZUA-1520|SZUA-1520_00069					02G0Z@aquNOG,065MP@bactNOG,128XD@NOG				SZUA-1520_17:2532..2978	hypothetical protein					
Aquifex_aeolicus_SZUA-1520|SZUA-1520_00070					02FSU@aquNOG,082H4@bactNOG,COG3439@NOG	Domain of unknown function DUF302			SZUA-1520_17:2944..3327	hypothetical protein					
Aquifex_aeolicus_SZUA-1520|SZUA-1520_00071	K00648	[EC:2.3.1.180]	fabH	3-oxoacyl-[acyl-carrier-protein] synthase III	02EUU@aquNOG,05CCZ@bactNOG,COG0332@NOG	Catalyzes the condensation reaction of fatty acid synthesis by the addition to an acyl acceptor of two carbons from malonyl-ACP. Catalyzes the first condensation reaction which initiates fatty acid synthesis and may therefore play a role in governing the total rate of fatty acid production. Possesses both acetoacetyl-ACP synthase and acetyl transacylase activities. Its substrate specificity determines the biosynthesis of branched- chain and or straight-chain of fatty acids (By similarity)			SZUA-1520_18:c(224..1153)	3-oxoacyl-[acyl-carrier-protein] synthase 3	K00648	K00648	K00648	K00648	K21788
Aquifex_aeolicus_SZUA-1520|SZUA-1520_00074					02F47@aquNOG,08WTY@bactNOG,COG4752@NOG	Pfam:DUF2168			SZUA-1520_18:1429..2001	hypothetical protein					
Aquifex_aeolicus_SZUA-1520|SZUA-1520_00075	K01000	[EC:2.7.8.13]	mraY	phospho-N-acetylmuramoyl-pentapeptide-transferase	02F5D@aquNOG,05CPY@bactNOG,COG0472@NOG	First step of the lipid cycle reactions in the biosynthesis of the cell wall peptidoglycan (By similarity)			SZUA-1520_18:2003..3079	Phospho-N-acetylmuramoyl-pentapeptide- transferase	K01000	K01000		K01000	K13685
Aquifex_aeolicus_SZUA-1520|SZUA-1520_00076					02FKG@aquNOG,05HYT@bactNOG,COG2389@NOG	Uncharacterized metal-binding protein (DUF2227)			SZUA-1520_18:c(3072..3560)	hypothetical protein					
Aquifex_aeolicus_SZUA-1520|SZUA-1520_00077	K07462	[EC:3.1.-.-]	recJ	single-stranded-DNA-specific exonuclease	02ES7@aquNOG,05C2R@bactNOG,COG0608@NOG	single-stranded-DNA-specific exonuclease RecJ			SZUA-1520_18:c(3547..4914)	Single-stranded-DNA-specific exonuclease RecJ	K07462	K07462	K07462	K07462	K07462
Aquifex_aeolicus_SZUA-1520|SZUA-1520_00078									SZUA-1520_19:967..1293	hypothetical protein					
Aquifex_aeolicus_SZUA-1520|SZUA-1520_00079									SZUA-1520_19:1428..2015	hypothetical protein					
Aquifex_aeolicus_SZUA-1520|SZUA-1520_00080	K00123	[EC:1.17.1.9]	fdoG, fdhF, fdwA	formate dehydrogenase major subunit	02EXY@aquNOG,07QIW@bactNOG,COG0243@NOG	Formate dehydrogenase alpha subunit			SZUA-1520_19:c(2286..2873)	Formate dehydrogenase-O major subunit	K00123	K00123		K00123	K21307
Aquifex_aeolicus_SZUA-1520|SZUA-1520_00081	K21960		ytlI	LysR family transcriptional regulator, regulator of the ytmI operon	02FHP@aquNOG,07ZZT@bactNOG,COG0583@NOG	Transcriptional regulator, LysR family			SZUA-1520_19:c(3043..3666)	HTH-type transcriptional activator CmpR	K21960				K21960
Aquifex_aeolicus_SZUA-1520|SZUA-1520_00082	K02536	[EC:2.3.1.191]	lpxD	UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase	02EJY@aquNOG,05D7M@bactNOG,COG1044@NOG	Catalyzes the N-acylation of UDP-3-O-acylglucosamine using 3-hydroxyacyl-ACP as the acyl donor. Is involved in the biosynthesis of lipid A, a phosphorylated glycolipid that anchors the lipopolysaccharide to the outer membrane of the cell (By similarity)			SZUA-1520_20:c(269..1243)	UDP-3-O-acylglucosamine N-acyltransferase	K02536	K02536		K02536	K02536
Aquifex_aeolicus_SZUA-1520|SZUA-1520_00083	K03644	[EC:2.8.1.8]	lipA	lipoyl synthase	02F7E@aquNOG,05C0G@bactNOG,COG0320@NOG	Catalyzes the radical-mediated insertion of two sulfur atoms into the C-6 and C-8 positions of the octanoyl moiety bound to the lipoyl domains of lipoate-dependent enzymes, thereby converting the octanoylated domains into lipoylated derivatives (By similarity)			SZUA-1520_20:c(1240..2085)	Lipoyl synthase	K03644	K03644		K03644	K03644
Aquifex_aeolicus_SZUA-1520|SZUA-1520_00084	K06917	[EC:2.9.1.-]	selU	tRNA 2-selenouridine synthase	02FHK@aquNOG,05CR7@bactNOG,COG2603@NOG	tRNA 2-selenouridine synthase			SZUA-1520_20:2103..3125	tRNA 2-selenouridine synthase	K06917	K06917		K06917	K06917
Aquifex_aeolicus_SZUA-1520|SZUA-1520_00085	K08281	[EC:3.5.1.19][EC:3.5.1.-]	pncA	nicotinamidase/pyrazinamidase	02F2W@aquNOG,08RWI@bactNOG,COG1335@NOG	Nicotinamidase			SZUA-1520_20:c(3100..3687)	Nicotinamidase	K08281	K08281		K08281	K20816
Aquifex_aeolicus_SZUA-1520|SZUA-1520_00086	K06206		sfsA	sugar fermentation stimulation protein A	02FQ9@aquNOG,05PW4@bactNOG,COG1489@NOG	sugar fermentation stimulation protein			SZUA-1520_20:c(3684..4352)	Sugar fermentation stimulation protein A	K06206	K06206		K06206	K06206
Aquifex_aeolicus_SZUA-1520|SZUA-1520_00087	K02584		nifA	Nif-specific regulatory protein	02GU9@aquNOG,08JUA@bactNOG,COG3604@NOG	transcriptional regulator, NifA subfamily, Fis Family			SZUA-1520_20:c(4352..5884)	Nitrogen fixation protein VnfA	K02584	K02584		K02584	K15836
Aquifex_aeolicus_SZUA-1520|SZUA-1520_00089	K12071		traD	conjugal transfer pilus assembly protein TraD	05F8N@bactNOG,0XQJE@NOG	Transfer protein			SZUA-1520_20:6147..8450	Ribonuclease Y	K12071			K12071	
Aquifex_aeolicus_SZUA-1520|SZUA-1520_00090	K21973		bluF	blue light- and temperature-responsive anti-repressor	05BZU@bactNOG,16QI9@proNOG,COG2199@NOG,COG2200@NOG	diguanylate			SZUA-1520_20:c(8440..9048)	putative cyclic di-GMP phosphodiesterase PdeA	K21973				K21973
Aquifex_aeolicus_SZUA-1520|SZUA-1520_00091									SZUA-1520_20:c(9042..9572)	hypothetical protein					
Aquifex_aeolicus_SZUA-1520|SZUA-1520_00092					08SR8@bactNOG,0QQ0N@gproNOG,11HG9@NOG,1794H@proNOG				SZUA-1520_21:c(94..963)	hypothetical protein					
Aquifex_aeolicus_SZUA-1520|SZUA-1520_00093	K07000		K07000	uncharacterized protein	02FK4@aquNOG,05IJW@bactNOG,0ZWUT@NOG	Uncharacterised protein family (UPF0227)			SZUA-1520_21:983..1678	hypothetical protein	K07000	K07000		K07000	
Aquifex_aeolicus_SZUA-1520|SZUA-1520_00094	K21947	[EC:2.8.1.15]	ttuA	tRNA-5-methyluridine54 2-sulfurtransferase	02ERK@aquNOG,07R56@bactNOG,COG0037@NOG	PP-loop domain protein			SZUA-1520_21:1675..2595	tRNA-5-methyluridine(54) 2-sulfurtransferase	K21947	K21947			K21947
Aquifex_aeolicus_SZUA-1520|SZUA-1520_00095	K02067		mlaD, linM	phospholipid/cholesterol/gamma-HCH transport system substrate-binding protein	02EU2@aquNOG,07KIA@bactNOG,COG1463@NOG	Mammalian cell entry related domain protein			SZUA-1520_22:151..1530	Chromosome partition protein Smc	K02067	K02067		K02067	K02067
Aquifex_aeolicus_SZUA-1520|SZUA-1520_00096	K19689	[EC:3.4.11.-]	ampS, pepS, ampT	aminopeptidase	02F76@aquNOG,07VS5@bactNOG,COG2309@NOG	Thermophilic metalloprotease (M29)			SZUA-1520_22:1563..2645	2,5-dihydroxypyridine 5,6-dioxygenase	K19689				K19689
Aquifex_aeolicus_SZUA-1520|SZUA-1520_00097	K21564		nnrR	CRP/FNR family transcriptional regulator, nitrogen oxide reductase regulator	02FA1@aquNOG,07WQJ@bactNOG,COG0664@NOG	Transcriptional regulator, Crp Fnr family			SZUA-1520_22:2600..3322	CRP-like cAMP-activated global transcriptional regulator	K21564	K21564		K01420	K21884
Aquifex_aeolicus_SZUA-1520|SZUA-1520_00098					02FZ2@aquNOG,067KE@bactNOG,12AH2@NOG				SZUA-1520_22:3334..3735	hypothetical protein					
