#Protein ID	KO	EC	KO protein ID	KO protein name	eggNOG OG	eggNOG HMM Desc.	nr annotation	nr phylogenetic assignment	genome position	Prokka annotation	KO (4 intergrated)	GhostKOALA KO	KAAS KO	eggNOG KO (1st)	eggNOG COG transferred KO
Acidimicrobiia_bacterium_SZUA-1145|SZUA-1145_00015	K03783	[EC:2.4.2.1]	punA, PNP	purine-nucleoside phosphorylase	00BVI@actNOG,07QT0@bactNOG,COG0005@NOG	The purine nucleoside phosphorylases catalyze the phosphorolytic breakdown of the N-glycosidic bond in the beta- (deoxy)ribonucleoside molecules, with the formation of the corresponding free purine bases and pentose-1-phosphate (By similarity)			SZUA-1145_3:232..1056	Purine nucleoside phosphorylase	K03783	K03783	K03783	K03783	K19696
Acidimicrobiia_bacterium_SZUA-1145|SZUA-1145_00016	K01840	[EC:5.4.2.8]	manB	phosphomannomutase	00CRP@actNOG,07QSU@bactNOG,COG1109@NOG	Phosphoglucomutase phosphomannomutase alpha beta alpha domain			SZUA-1145_3:1053..2762	putative phosphomannomutase	K01840	K01840	K01840	K01835	K16881
Acidimicrobiia_bacterium_SZUA-1145|SZUA-1145_00017	K01619	[EC:4.1.2.4]	deoC, DERA	deoxyribose-phosphate aldolase	00DW6@actNOG,05FCI@bactNOG,COG0274@NOG	Catalyzes a reversible aldol reaction between acetaldehyde and D-glyceraldehyde 3-phosphate to generate 2-deoxy- D-ribose 5-phosphate (By similarity)			SZUA-1145_3:2759..3688	Deoxyribose-phosphate aldolase	K01619	K01619		K01619	K01619
Acidimicrobiia_bacterium_SZUA-1145|SZUA-1145_00018	K00128	[EC:1.2.1.3]	ALDH	aldehyde dehydrogenase (NAD+)	00BH7@actNOG,05C26@bactNOG,COG1012@NOG	Aldehyde dehydrogenase			SZUA-1145_3:3693..5177	Putative aldehyde dehydrogenase AldA	K00128			K00128	K21802
Acidimicrobiia_bacterium_SZUA-1145|SZUA-1145_00019	K00128	[EC:1.2.1.3]	ALDH	aldehyde dehydrogenase (NAD+)	00DMS@actNOG,083C5@bactNOG,0XQK2@NOG	Aldehyde dehydrogenase			SZUA-1145_3:5177..6034	NAD/NADP-dependent betaine aldehyde dehydrogenase	K00128			K00128	
Acidimicrobiia_bacterium_SZUA-1145|SZUA-1145_00020	K00758	[EC:2.4.2.4]	deoA, TYMP	thymidine phosphorylase	00BZC@actNOG,05CMW@bactNOG,COG0213@NOG	thymidine phosphorylase			SZUA-1145_3:c(6042..7316)	Thymidine phosphorylase	K00758	K00758	K00758	K00756	K18931
Acidimicrobiia_bacterium_SZUA-1145|SZUA-1145_00021	K01489	[EC:3.5.4.5]	cdd, CDA	cytidine deaminase	00K3P@actNOG,05KG3@bactNOG,COG0295@NOG	cytidine deaminase			SZUA-1145_3:c(7322..7744)	Cytidine deaminase	K01489	K01489	K01489	K00758	K01489
Acidimicrobiia_bacterium_SZUA-1145|SZUA-1145_00022									SZUA-1145_3:7889..8353	hypothetical protein					
Acidimicrobiia_bacterium_SZUA-1145|SZUA-1145_00023	K03823	[EC:2.3.1.183]	pat	phosphinothricin acetyltransferase	00P0I@actNOG,05NJJ@bactNOG,11WHN@NOG	acetyltransferase			SZUA-1145_3:c(9250..9693)	Aminoalkylphosphonate N-acetyltransferase	K03823			K03823	
Acidimicrobiia_bacterium_SZUA-1145|SZUA-1145_00024					00C91@actNOG,05F6Y@bactNOG,0XS0I@NOG	PAC2 family			SZUA-1145_3:9790..10698	hypothetical protein					
Acidimicrobiia_bacterium_SZUA-1145|SZUA-1145_00025	K01515	[EC:3.6.1.13]	nudF	ADP-ribose pyrophosphatase	00PT6@actNOG,08R3F@bactNOG,COG1051@NOG	Nudix hydrolase			SZUA-1145_3:c(10741..11454)	RNA pyrophosphohydrolase	K01515			K01515	K19965
Acidimicrobiia_bacterium_SZUA-1145|SZUA-1145_00026	K00990	[EC:2.7.7.59]	glnD	[protein-PII] uridylyltransferase	00DP0@actNOG,05E1P@bactNOG,COG2844@NOG	Modifies, by uridylylation or deuridylylation the PII (GlnB) regulatory protein (By similarity)			SZUA-1145_3:c(11494..12945)	Bifunctional uridylyltransferase/uridylyl-removing enzyme	K00990	K00990		K00990	K00990
Acidimicrobiia_bacterium_SZUA-1145|SZUA-1145_00027	K03637	[EC:4.6.1.17]	moaC, CNX3	cyclic pyranopterin monophosphate synthase	00IGS@actNOG,08YXW@bactNOG,COG0315@NOG	Together with MoaA, is involved in the conversion of 5'- GTP to cyclic pyranopterin monophosphate (cPMP or molybdopterin precursor Z) (By similarity)			SZUA-1145_4:c(33..518)	Cyclic pyranopterin monophosphate synthase	K03637	K03637		K03637	K20967
Acidimicrobiia_bacterium_SZUA-1145|SZUA-1145_00028	K03639	[EC:4.1.99.22]	moaA, CNX2	GTP 3',8-cyclase	00BEZ@actNOG,05CM1@bactNOG,COG2896@NOG	Catalyzes, together with MoaC, the conversion of 5'-GTP to cyclic pyranopterin monophosphate (cPMP or molybdopterin precursor Z) (By similarity)			SZUA-1145_4:c(538..1530)	GTP 3',8-cyclase	K03639	K03639		K03639	K20967
Acidimicrobiia_bacterium_SZUA-1145|SZUA-1145_00029	K03750	[EC:2.10.1.1]	moeA	molybdopterin molybdotransferase	00CED@actNOG,05CVM@bactNOG,COG0303@NOG	Molybdenum cofactor synthesis domain protein			SZUA-1145_4:c(1598..2791)	Molybdopterin molybdenumtransferase	K03750	K03750		K00963	K03750
Acidimicrobiia_bacterium_SZUA-1145|SZUA-1145_00030	K08591	[EC:2.3.1.15]	plsY	glycerol-3-phosphate acyltransferase PlsY	05K7Z@bactNOG,0ETAV@cloNOG,0NIEW@firmNOG,COG0344@NOG	Catalyzes the transfer of an acyl group from acyl- phosphate (acyl-PO(4)) to glycerol-3-phosphate (G3P) to form lysophosphatidic acid (LPA). This enzyme utilizes acyl-phosphate as fatty acyl donor, but not acyl-CoA or acyl-ACP (By similarity)			SZUA-1145_4:c(2831..3415)	Glycerol-3-phosphate acyltransferase	K08591	K08591		K08591	K08591
Acidimicrobiia_bacterium_SZUA-1145|SZUA-1145_00031					00Q8S@actNOG,05VB8@bactNOG,COG2331@NOG	Regulatory protein, FmdB family			SZUA-1145_4:3603..3986	hypothetical protein					
Acidimicrobiia_bacterium_SZUA-1145|SZUA-1145_00032									SZUA-1145_4:4050..4373	hypothetical protein					
Acidimicrobiia_bacterium_SZUA-1145|SZUA-1145_00033	K06153	[EC:3.6.1.27]	bacA	undecaprenyl-diphosphatase	05DWR@bactNOG,0EP7K@cloNOG,0NDN1@firmNOG,COG1968@NOG	Catalyzes the dephosphorylation of undecaprenyl diphosphate (UPP). Confers resistance to bacitracin (By similarity)			SZUA-1145_4:c(4425..5246)	Undecaprenyl-diphosphatase	K06153	K06153		K06153	K06153
Acidimicrobiia_bacterium_SZUA-1145|SZUA-1145_00034	K03592		pmbA	PmbA protein	07QJM@bactNOG,COG0312@NOG	modulator of DNA gyrase			SZUA-1145_4:c(5258..6598)	Metalloprotease PmbA	K03592	K03592		K03592	K03592
Acidimicrobiia_bacterium_SZUA-1145|SZUA-1145_00035	K03568		tldD	TldD protein	00EA1@actNOG,07S4X@bactNOG,COG0312@NOG	Modulator of DNA gyrase			SZUA-1145_4:c(6600..8033)	Metalloprotease TldD	K03568	K03568		K03568	K03592
Acidimicrobiia_bacterium_SZUA-1145|SZUA-1145_00036	K01662	[EC:2.2.1.7]	dxs	1-deoxy-D-xylulose-5-phosphate synthase	00D2T@actNOG,05C2V@bactNOG,COG1154@NOG	Catalyzes the acyloin condensation reaction between C atoms 2 and 3 of pyruvate and glyceraldehyde 3-phosphate to yield 1-deoxy-D-xylulose-5-phosphate (DXP) (By similarity)			SZUA-1145_4:8132..10123	1-deoxy-D-xylulose-5-phosphate synthase	K01662	K01662	K01662	K01662	K01662
Acidimicrobiia_bacterium_SZUA-1145|SZUA-1145_00037	K07400		nfuA	Fe/S biogenesis protein NfuA	07QTN@bactNOG,COG0694@NOG	nitrogen-fixing NifU domain-containing protein			SZUA-1145_4:c(10199..10696)	Fe/S biogenesis protein NfuA	K07400	K07400		K07400	K22074
Acidimicrobiia_bacterium_SZUA-1145|SZUA-1145_00038	K02871		RP-L13, MRPL13, rplM	large subunit ribosomal protein L13	00IGM@actNOG,08UM5@bactNOG,COG0102@NOG	This protein is one of the early assembly proteins of the 50S ribosomal subunit, although it is not seen to bind rRNA by itself. It is important during the early stages of 50S assembly (By similarity)			SZUA-1145_5:282..734	50S ribosomal protein L13	K02871	K02871	K02871	K02871	K02872
Acidimicrobiia_bacterium_SZUA-1145|SZUA-1145_00039	K02996		RP-S9, MRPS9, rpsI	small subunit ribosomal protein S9	00IDP@actNOG,08UJD@bactNOG,COG0103@NOG	30S ribosomal protein S9			SZUA-1145_5:749..1141	30S ribosomal protein S9	K02996	K02996		K02996	K02996
Acidimicrobiia_bacterium_SZUA-1145|SZUA-1145_00040	K03431	[EC:5.4.2.10]	glmM	phosphoglucosamine mutase	00ENH@actNOG,07QJF@bactNOG,COG1109@NOG	Catalyzes the conversion of glucosamine-6-phosphate to glucosamine-1-phosphate (By similarity)			SZUA-1145_5:1186..2514	Phosphoglucosamine mutase	K03431	K03431		K03431	K16881
Acidimicrobiia_bacterium_SZUA-1145|SZUA-1145_00041	K00820	[EC:2.6.1.16]	glmS, GFPT	glucosamine---fructose-6-phosphate aminotransferase (isomerizing)	05C46@bactNOG,0GAY7@delNOG,0HC9K@dproNOG,16PFR@proNOG,COG0449@NOG	Catalyzes the first step in hexosamine metabolism, converting fructose-6P into glucosamine-6P using glutamine as a nitrogen source (By similarity)			SZUA-1145_5:2622..6077	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]	K00820	K00820		K00820	K00820
Acidimicrobiia_bacterium_SZUA-1145|SZUA-1145_00042	K00997	[EC:2.7.8.7]	acpS	holo-[acyl-carrier protein] synthase	01364@actNOG,081XD@bactNOG,COG0736@NOG	Transfers the 4'-phosphopantetheine moiety from coenzyme A to a Ser of acyl-carrier-protein (By similarity)			SZUA-1145_5:6103..6468	Holo-[acyl-carrier-protein] synthase	K00997	K00997		K00997	K00997
Acidimicrobiia_bacterium_SZUA-1145|SZUA-1145_00043	K17758	[EC:4.2.1.136]	nnr	ADP-dependent NAD(P)H-hydrate dehydratase	00BTQ@actNOG,07QTJ@bactNOG,COG0063@NOG	carbohydrate kinase, YjeF related protein			SZUA-1145_5:6517..7896	Bifunctional NAD(P)H-hydrate repair enzyme Nnr	K17758			K17758	K17758
Acidimicrobiia_bacterium_SZUA-1145|SZUA-1145_00044	K01775	[EC:5.1.1.1]	alr	alanine racemase	05CJ4@bactNOG,0EPF7@cloNOG,0ND8Q@firmNOG,COG0787@NOG	Catalyzes the interconversion of L-alanine and D- alanine. May also act on other amino acids (By similarity)			SZUA-1145_5:7896..8993	Alanine racemase	K01775	K01775		K01775	K20707
Acidimicrobiia_bacterium_SZUA-1145|SZUA-1145_00045					05F7E@bactNOG,0ZWWX@NOG	Glycosyl transferase (Group 1			SZUA-1145_5:9013..10128	GDP-mannose:cellobiosyl-diphosphopolyprenol alpha-mannosyltransferase					
Acidimicrobiia_bacterium_SZUA-1145|SZUA-1145_00046	K01266	[EC:3.4.11.19]	dmpA, dap	D-aminopeptidase	00HP7@actNOG,05KXX@bactNOG,COG3191@NOG	peptidase S58, DmpA			SZUA-1145_5:10140..11024	putative aminopeptidase	K01266			K01266	K20750
Acidimicrobiia_bacterium_SZUA-1145|SZUA-1145_00047	K21929	[EC:3.2.2.27]	udg	uracil-DNA glycosylase	00IE5@actNOG,05T12@bactNOG,COG1573@NOG	Phage SPO1 DNA polymerase-related protein			SZUA-1145_5:11073..11633	Type-4 uracil-DNA glycosylase	K21929	K21929		K02334	K21929
Acidimicrobiia_bacterium_SZUA-1145|SZUA-1145_00048	K06925		tsaE	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE	00JYA@actNOG,08097@bactNOG,COG0802@NOG	ATP-binding protein			SZUA-1145_5:11630..12142	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE	K06925	K06925		K06925	K06925
Acidimicrobiia_bacterium_SZUA-1145|SZUA-1145_00049	K01409	[EC:2.3.1.234]	KAE1, tsaD, QRI7	N6-L-threonylcarbamoyladenine synthase	072GX@bactNOG,0GFFI@delNOG,0HGA8@dproNOG,170AC@proNOG,COG1214@NOG	Peptidase M22 glycoprotease			SZUA-1145_5:12136..12837	tRNA threonylcarbamoyladenosine biosynthesis protein TsaB	K01409			K01409	K14742
Acidimicrobiia_bacterium_SZUA-1145|SZUA-1145_00050	K03789	[EC:2.3.1.266]	rimI	[ribosomal protein S18]-alanine N-acetyltransferase	05KEG@bactNOG,0ES3F@cloNOG,0NKT3@firmNOG,COG0456@NOG	Ribosomal-protein-alanine acetyltransferase			SZUA-1145_5:12834..13379	Ribosomal-protein-alanine acetyltransferase	K03789	K03789	K03789	K03789	K20794
Acidimicrobiia_bacterium_SZUA-1145|SZUA-1145_00051	K01409	[EC:2.3.1.234]	KAE1, tsaD, QRI7	N6-L-threonylcarbamoyladenine synthase	05CPM@bactNOG,0NEF4@firmNOG,0X1TE@negNOG,COG0533@NOG	Required for the formation of a threonylcarbamoyl group on adenosine at position 37 (t(6)A37) in tRNAs that read codons beginning with adenine (By similarity)			SZUA-1145_5:13336..14403	tRNA N6-adenosine threonylcarbamoyltransferase	K01409	K01409	K01409	K01409	K15904
Acidimicrobiia_bacterium_SZUA-1145|SZUA-1145_00052	K04078		groES, HSPE1	chaperonin GroES	00JXQ@actNOG,05K5Y@bactNOG,COG0234@NOG	Binds to Cpn60 in the presence of Mg-ATP and suppresses the ATPase activity of the latter (By similarity)			SZUA-1145_5:14558..14848	10 kDa chaperonin	K04078	K04078	K04078	K04078	K04078
Acidimicrobiia_bacterium_SZUA-1145|SZUA-1145_00053	K04077		groEL, HSPD1	chaperonin GroEL	00BW6@actNOG,05CJ9@bactNOG,COG0459@NOG	Prevents misfolding and promotes the refolding and proper assembly of unfolded polypeptides generated under stress conditions (By similarity)			SZUA-1145_5:14855..16510	60 kDa chaperonin 1	K04077	K04077		K04077	K04077
Acidimicrobiia_bacterium_SZUA-1145|SZUA-1145_00054									SZUA-1145_5:16591..16884	hypothetical protein					
Acidimicrobiia_bacterium_SZUA-1145|SZUA-1145_00055	K18568	[EC:3.6.1.-]	thnR	CoA pyrophosphatase	05P8F@bactNOG,0GFSF@delNOG,0HGPT@dproNOG,17DFN@proNOG,COG0494@NOG	NUDIX hydrolase			SZUA-1145_5:16881..17573	putative Nudix hydrolase NudL	K18568			K18568	K18568
Acidimicrobiia_bacterium_SZUA-1145|SZUA-1145_00056	K01593	[EC:4.1.1.28][EC:4.1.1.105]	DDC, TDC	aromatic-L-amino-acid/L-tryptophan decarboxylase	00FKH@actNOG,05DY8@bactNOG,COG0076@NOG	decarboxylase			SZUA-1145_5:17620..19029	L-2,4-diaminobutyrate decarboxylase	K01593	K01593		K01593	K18933
Acidimicrobiia_bacterium_SZUA-1145|SZUA-1145_00057	K00088	[EC:1.1.1.205]	IMPDH, guaB	IMP dehydrogenase	00C1D@actNOG,07QVP@bactNOG,COG0516@NOG	Dehydrogenase			SZUA-1145_5:19150..20313	putative oxidoreductase/MSMEI_1564	K00088	K00088	K00088	K00088	K00364
Acidimicrobiia_bacterium_SZUA-1145|SZUA-1145_00058	K01951	[EC:6.3.5.2]	guaA, GMPS	GMP synthase (glutamine-hydrolysing)	00CWV@actNOG,05CM0@bactNOG,COG0518@NOG,COG0519@NOG	Catalyzes the synthesis of GMP from XMP (By similarity)			SZUA-1145_5:20339..21910	GMP synthase [glutamine-hydrolyzing]	K01951	K01951	K01951	K01951	K01951
Acidimicrobiia_bacterium_SZUA-1145|SZUA-1145_00059					00RRU@actNOG,0673W@bactNOG,125UX@NOG	Mycothiol maleylpyruvate isomerase N-terminal domain			SZUA-1145_5:21915..22529	hypothetical protein					
Acidimicrobiia_bacterium_SZUA-1145|SZUA-1145_00060	K02035		ABC.PE.S	peptide/nickel transport system substrate-binding protein	00DD7@actNOG,05DEF@bactNOG,COG0747@NOG	Extracellular solute-binding protein, family 5			SZUA-1145_6:13..1767	Periplasmic dipeptide transport protein	K02035	K02035		K01093	K19226
Acidimicrobiia_bacterium_SZUA-1145|SZUA-1145_00061	K02033		ABC.PE.P	peptide/nickel transport system permease protein	025NY@aproNOG,05CJM@bactNOG,17YGN@proNOG,COG0601@NOG	Binding-protein-dependent transport system inner membrane component			SZUA-1145_6:1966..2910	Glutathione transport system permease protein GsiC	K02033	K02033		K02033	K19227
Acidimicrobiia_bacterium_SZUA-1145|SZUA-1145_00062	K04487	[EC:2.8.1.7]	iscS, NFS1	cysteine desulfurase	07QI6@bactNOG,1C86H@synNOG,COG1104@NOG	Cysteine desulfurase NifS			SZUA-1145_7:c(234..1391)	Cysteine desulfurase IscS	K04487	K04487		K04487	K04487
Acidimicrobiia_bacterium_SZUA-1145|SZUA-1145_00063	K09012		sufR	DeoR family transcriptional regulator, suf operon transcriptional repressor	082P6@bactNOG,COG2345@NOG	Transcriptional regulator			SZUA-1145_7:c(1426..2145)	hypothetical protein	K09012				K09012
Acidimicrobiia_bacterium_SZUA-1145|SZUA-1145_00064	K03593		mrp, NUBPL	ATP-binding protein involved in chromosome partitioning	00BSQ@actNOG,05D1F@bactNOG,COG0489@NOG	ATP-binding protein			SZUA-1145_7:2238..3377	Iron-sulfur cluster carrier protein	K03593	K03593	K03593	K03593	K16692
Acidimicrobiia_bacterium_SZUA-1145|SZUA-1145_00065					00QC3@actNOG,05XAH@bactNOG,124NH@NOG	Protein of unknown function (DUF3107)			SZUA-1145_7:3487..3717	hypothetical protein					
Acidimicrobiia_bacterium_SZUA-1145|SZUA-1145_00066	K09015		sufD	Fe-S cluster assembly protein SufD	05JRK@bactNOG,COG0719@NOG	feS assembly protein SufD			SZUA-1145_8:58..1194	hypothetical protein	K09015	K09015		K07033	K09015
Acidimicrobiia_bacterium_SZUA-1145|SZUA-1145_00067	K05710		hcaC	3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin component	00NUY@actNOG,05VQD@bactNOG,COG2146@NOG	rieske (2Fe-2S) domain-containing protein			SZUA-1145_8:1191..1502	3-phenylpropionate/cinnamic acid dioxygenase ferredoxin subunit	K05710	K05710	K05710	K05710	K18248
Acidimicrobiia_bacterium_SZUA-1145|SZUA-1145_00068	K09013		sufC	Fe-S cluster assembly ATP-binding protein	01QJ2@aproNOG,05C3K@bactNOG,16PM6@proNOG,COG0396@NOG	feS assembly ATPase SufC			SZUA-1145_8:1502..2320	Vegetative protein 296	K09013	K09013		K09013	K09013
Acidimicrobiia_bacterium_SZUA-1145|SZUA-1145_00069	K01724	[EC:4.2.1.96]	PCBD, phhB	4a-hydroxytetrahydrobiopterin dehydratase	05KZX@bactNOG,0FPD1@cyaNOG,COG2154@NOG	Pterin carbinolamine dehydratase			SZUA-1145_8:2334..2627	Putative pterin-4-alpha-carbinolamine dehydratase	K01724	K01724		K01724	K01724
Acidimicrobiia_bacterium_SZUA-1145|SZUA-1145_00070	K04488		iscU, nifU	nitrogen fixation protein NifU and related proteins	00IXI@actNOG,07Y0T@bactNOG,COG0822@NOG	SUF system FeS assembly protein			SZUA-1145_8:c(2683..3156)	Zinc-dependent sulfurtransferase SufU	K04488	K04488	K04488	K04488	K13819
Acidimicrobiia_bacterium_SZUA-1145|SZUA-1145_00071	K11717	[EC:2.8.1.7][EC:4.4.1.16]	sufS	cysteine desulfurase / selenocysteine lyase	05C9B@bactNOG,0D1SG@chloNOG,COG0520@NOG	Cysteine desulfurase			SZUA-1145_8:c(3176..4444)	Cysteine desulfurase SufS	K11717	K11717		K04487	K21330
Acidimicrobiia_bacterium_SZUA-1145|SZUA-1145_00072	K09013		sufC	Fe-S cluster assembly ATP-binding protein	00C00@actNOG,05C3K@bactNOG,COG0396@NOG	FeS assembly ATPase sufC			SZUA-1145_8:c(4441..5199)	Vegetative protein 296	K09013	K09013		K09013	K09013
Acidimicrobiia_bacterium_SZUA-1145|SZUA-1145_00073	K20257	[EC:3.1.2.32]	pqsE	2-aminobenzoylacetyl-CoA thioesterase	00CIW@actNOG,08M6T@bactNOG,COG0491@NOG	beta-lactamase domain protein			SZUA-1145_8:c(5288..5902)	Hydroxyacylglutathione hydrolase GloC	K20257				K20257
Acidimicrobiia_bacterium_SZUA-1145|SZUA-1145_00074					00FC1@actNOG,05MZW@bactNOG,0XRQX@NOG	acyl-Coa dehydrogenase			SZUA-1145_8:6052..7167	Acyl-CoA dehydrogenase					
Acidimicrobiia_bacterium_SZUA-1145|SZUA-1145_00075									SZUA-1145_8:7210..7710	hypothetical protein					
Acidimicrobiia_bacterium_SZUA-1145|SZUA-1145_00076	K02377	[EC:1.1.1.271]	TSTA3, fcl	GDP-L-fucose synthase	05C30@bactNOG,0EQHQ@cloNOG,0NEYP@firmNOG,COG0451@NOG	epimerase dehydratase			SZUA-1145_8:7720..8670	GDP-L-fucose synthase	K02377	K02377		K02377	K22025
Acidimicrobiia_bacterium_SZUA-1145|SZUA-1145_00077					00IE1@actNOG,08VKZ@bactNOG,11IPZ@NOG	HhH-GPD family			SZUA-1145_8:c(8708..9295)	hypothetical protein					
Acidimicrobiia_bacterium_SZUA-1145|SZUA-1145_00078	K00088	[EC:1.1.1.205]	IMPDH, guaB	IMP dehydrogenase	080XP@bactNOG,0EUC3@cloNOG,0NKVV@firmNOG,COG0517@NOG	protein with cbs domains			SZUA-1145_9:c(698..1075)	Inosine-5'-monophosphate dehydrogenase	K00088			K00088	K07200
Acidimicrobiia_bacterium_SZUA-1145|SZUA-1145_00079									SZUA-1145_9:c(1075..1320)	hypothetical protein					
Acidimicrobiia_bacterium_SZUA-1145|SZUA-1145_00080					00JYT@actNOG,090Y6@bactNOG,COG2353@NOG	secreted protein			SZUA-1145_9:c(1420..2319)	hypothetical protein					
Acidimicrobiia_bacterium_SZUA-1145|SZUA-1145_00081	K14733	[EC:1.14.13.107]	limB	limonene 1,2-monooxygenase	00FCM@actNOG,080CK@bactNOG,COG2141@NOG	monooxygenase			SZUA-1145_9:2444..3715	Alkanal monooxygenase alpha chain	K14733			K14733	K21835
Acidimicrobiia_bacterium_SZUA-1145|SZUA-1145_00082									SZUA-1145_9:c(3633..3986)	hypothetical protein					
Acidimicrobiia_bacterium_SZUA-1145|SZUA-1145_00083	K04749		rsbV	anti-sigma B factor antagonist	00K2Q@actNOG,05WN5@bactNOG,COG1366@NOG	stage II sporulation protein			SZUA-1145_10:137..484	Anti-sigma-B factor antagonist	K04749	K04749		K04749	K20978
Acidimicrobiia_bacterium_SZUA-1145|SZUA-1145_00084	K04757	[EC:2.7.11.1]	rsbW	serine/threonine-protein kinase RsbW	084GU@bactNOG,0D2S9@chloNOG,0D6N4@chlorNOG,COG2172@NOG	anti-sigma regulatory factor, serine threonine protein kinase			SZUA-1145_10:496..927	Serine-protein kinase RsbW	K04757			K04757	K17752
