#Protein ID	KO	EC	KO protein ID	KO protein name	eggNOG OG	eggNOG HMM Desc.	nr annotation	nr phylogenetic assignment	genome position	Prokka annotation	KO (4 intergrated)	GhostKOALA KO	KAAS KO	eggNOG KO (1st)	eggNOG COG transferred KO
Arcobacter_sp_SZUA-1422|SZUA-1422_00011	K02523	[EC:2.5.1.90]	ispB	octaprenyl-diphosphate synthase	05EAH@bactNOG,0GBWX@delNOG,0I331@eproNOG,16SC4@proNOG,COG0142@NOG	Polyprenyl synthetase			SZUA-1422_2:c(3777..4679)	All-trans-nonaprenyl-diphosphate synthase (geranyl-diphosphate specific)	K02523	K02523	K02523	K00805	K21275
Arcobacter_sp_SZUA-1422|SZUA-1422_00012	K00655	[EC:2.3.1.51]	plsC	1-acyl-sn-glycerol-3-phosphate acyltransferase	05E9Q@bactNOG,0GF3S@delNOG,0I3VE@eproNOG,16RX1@proNOG,COG0204@NOG	1-acyl-sn-glycerol-3-phosphate acyltransferase			SZUA-1422_2:c(4667..5365)	1-acyl-sn-glycerol-3-phosphate acyltransferase	K00655	K00655		K00655	K13509
Arcobacter_sp_SZUA-1422|SZUA-1422_00013					08TS0@bactNOG,0GE1F@delNOG,0I3XT@eproNOG,11PJ0@NOG,179EV@proNOG	Periplasmic protein			SZUA-1422_2:c(5362..6456)	hypothetical protein					
Arcobacter_sp_SZUA-1422|SZUA-1422_00014	K01952	[EC:6.3.5.3]	purL, PFAS	phosphoribosylformylglycinamidine synthase	05D21@bactNOG,0GBPX@delNOG,0I395@eproNOG,16SA1@proNOG,COG0047@NOG	Phosphoribosylformylglycinamidine synthase I			SZUA-1422_2:c(6462..7133)	Phosphoribosylformylglycinamidine synthase subunit PurQ	K01952	K01952		K01952	K01952
Arcobacter_sp_SZUA-1422|SZUA-1422_00015	K01952	[EC:6.3.5.3]	purL, PFAS	phosphoribosylformylglycinamidine synthase	05VR9@bactNOG,0GGQI@delNOG,0I4B9@eproNOG,17KGW@proNOG,COG1828@NOG	phosphoribosylformylglycinamidine synthase			SZUA-1422_2:c(7136..7381)	Phosphoribosylformylglycinamidine synthase subunit PurS	K01952	K01952		K01952	
Arcobacter_sp_SZUA-1422|SZUA-1422_00016	K08307	[EC:4.2.2.-]	mltD, dniR	membrane-bound lytic murein transglycosylase D	05E9H@bactNOG,0GAQ9@delNOG,0I2N7@eproNOG,16Q6H@proNOG,COG0741@NOG	regulatory protein dnir			SZUA-1422_3:422..1792	Membrane-bound lytic murein transglycosylase D	K08307	K08307		K08307	K08309
Arcobacter_sp_SZUA-1422|SZUA-1422_00017	K03642		rlpA	rare lipoprotein A	05K6T@bactNOG,0GD9V@delNOG,0I3GC@eproNOG,17FDB@proNOG,COG0797@NOG	rare lipoprotein a			SZUA-1422_3:1773..2585	Endolytic peptidoglycan transglycosylase RlpA	K03642	K03642		K03642	K03642
Arcobacter_sp_SZUA-1422|SZUA-1422_00018	K01693	[EC:4.2.1.19]	hisB	imidazoleglycerol-phosphate dehydratase	05ECC@bactNOG,0GDA2@delNOG,0I3GI@eproNOG,16PP9@proNOG,COG0131@NOG	Imidazoleglycerol-phosphate dehydratase			SZUA-1422_3:2596..3168	Imidazoleglycerol-phosphate dehydratase	K01693	K01693		K01089	K01693
Arcobacter_sp_SZUA-1422|SZUA-1422_00019	K03270	[EC:3.1.3.45]	kdsC	3-deoxy-D-manno-octulosonate 8-phosphate phosphatase (KDO 8-P phosphatase)	08Z4R@bactNOG,0GERH@delNOG,0I3XS@eproNOG,17CEJ@proNOG,COG1778@NOG	phosphatase			SZUA-1422_3:3168..3665	3-deoxy-D-manno-octulosonate 8-phosphate phosphatase KdsC	K03270	K03270		K03270	K03270
Arcobacter_sp_SZUA-1422|SZUA-1422_00020					0638D@bactNOG,12BQH@NOG,17PR5@proNOG				SZUA-1422_3:3656..4180	hypothetical protein					
Arcobacter_sp_SZUA-1422|SZUA-1422_00021	K09774		lptA	lipopolysaccharide export system protein LptA	0609H@bactNOG,0GHBJ@delNOG,0I49S@eproNOG,17NTE@proNOG,COG1934@NOG	Lipopolysaccharide transport periplasmic protein LptA			SZUA-1422_3:4177..4662	Lipopolysaccharide export system protein LptA	K09774			K09774	K09774
Arcobacter_sp_SZUA-1422|SZUA-1422_00022	K03978		engB	GTP-binding protein	05WHM@bactNOG,0GDVV@delNOG,0I3PN@eproNOG,16VJD@proNOG,COG0218@NOG	Necessary for normal cell division and for the maintenance of normal septation (By similarity)			SZUA-1422_3:4662..5324	putative GTP-binding protein EngB	K03978	K03978		K03978	K03978
Arcobacter_sp_SZUA-1422|SZUA-1422_00023	K00619	[EC:2.3.1.1]	argA	amino-acid N-acetyltransferase	08Z1Z@bactNOG,0GEM8@delNOG,0I3XX@eproNOG,17CD5@proNOG,COG1246@NOG	acetyltransferase			SZUA-1422_3:5324..5782	Amino-acid acetyltransferase	K00619	K00619		K00619	K14682
Arcobacter_sp_SZUA-1422|SZUA-1422_00024					08RUE@bactNOG,0GDFY@delNOG,0I3GJ@eproNOG,16VUJ@proNOG,COG3034@NOG	periplasmic protein			SZUA-1422_3:c(5791..6750)	hypothetical protein					
Arcobacter_sp_SZUA-1422|SZUA-1422_00025	K19304	[EC:3.4.24.-]	mepM	murein DD-endopeptidase	05DR5@bactNOG,0GAM2@delNOG,0I2IU@eproNOG,16R5F@proNOG,COG0739@NOG	peptidase M23			SZUA-1422_3:6817..8046	Murein DD-endopeptidase MepM	K19304			K19304	K21472
Arcobacter_sp_SZUA-1422|SZUA-1422_00026	K06213		mgtE	magnesium transporter	05CJW@bactNOG,0GBZH@delNOG,0I35G@eproNOG,16Q94@proNOG,COG2239@NOG	magnesium transporter			SZUA-1422_3:8048..9376	Magnesium transporter MgtE	K06213	K06213		K06213	K06213
Arcobacter_sp_SZUA-1422|SZUA-1422_00027					05X34@bactNOG,0GF2S@delNOG,0I406@eproNOG,122Q3@NOG,17KAD@proNOG	Inherit from proNOG: Methyltransferase Type			SZUA-1422_3:9378..9947	hypothetical protein					
Arcobacter_sp_SZUA-1422|SZUA-1422_00028	K00265	[EC:1.4.1.13][EC:1.4.1.14]	gltB	glutamate synthase (NADPH/NADH) large chain	05CBC@bactNOG,0GASS@delNOG,0I2QP@eproNOG,16QWG@proNOG,COG0067@NOG,COG0069@NOG,COG0070@NOG	glutamate synthase			SZUA-1422_4:22..2793	Glutamate synthase [NADPH] large chain	K00265	K00265		K00265	K00268
Arcobacter_sp_SZUA-1422|SZUA-1422_00029	K00266	[EC:1.4.1.13][EC:1.4.1.14]	gltD	glutamate synthase (NADPH/NADH) small chain	05BZ8@bactNOG,0GAPS@delNOG,0I2ZB@eproNOG,18A4V@proNOG,COG0493@NOG	glutamate synthase			SZUA-1422_4:2797..4161	Glutamate synthase [NADPH] small chain	K00266	K00266		K00266	K20202
Arcobacter_sp_SZUA-1422|SZUA-1422_00030	K06867		K06867	uncharacterized protein	05JXB@bactNOG,1ANK8@spiNOG,COG0666@NOG	ankyrin repeat-containing protein			SZUA-1422_4:4167..4514	hypothetical protein	K06867			K06867	K18696
Arcobacter_sp_SZUA-1422|SZUA-1422_00031	K02238		comEC	competence protein ComEC	07XJD@bactNOG,0GDJU@delNOG,0I3PF@eproNOG,177ZW@proNOG,COG0658@NOG	ComEC Rec2-related protein			SZUA-1422_4:c(4507..5484)	hypothetical protein	K02238	K02238		K02238	K02238
Arcobacter_sp_SZUA-1422|SZUA-1422_00032	K03110		ftsY	fused signal recognition particle receptor	05CCP@bactNOG,0GAT1@delNOG,0I2TH@eproNOG,16PX1@proNOG,COG0552@NOG	Involved in targeting and insertion of nascent membrane proteins into the cytoplasmic membrane. Acts as a receptor for the complex formed by the signal recognition particle (SRP) and the ribosome-nascent chain (RNC). Interaction with SRP-RNC leads to the transfer of the RNC complex to the Sec translocase for insertion into the membrane, the hydrolysis of GTP by both Ffh and FtsY, and the dissociation of the SRP-FtsY complex into the individual components (By similarity)			SZUA-1422_4:c(5757..6743)	Signal recognition particle receptor FtsY	K03110	K03110	K03110	K03110	K13431
Arcobacter_sp_SZUA-1422|SZUA-1422_00033	K13996	[EC:5.3.4.1]	EPS1	protein disulfide-isomerase	083CH@bactNOG,0GRWU@delNOG,0I47V@eproNOG,17KV2@proNOG,COG0526@NOG	lipoprotein			SZUA-1422_4:c(6748..7308)	Thiol-disulfide oxidoreductase ResA	K13996				K13996
Arcobacter_sp_SZUA-1422|SZUA-1422_00034	K01934	[EC:6.3.3.2]	MTHFS	5-formyltetrahydrofolate cyclo-ligase	082S0@bactNOG,0GFRB@delNOG,0I42H@eproNOG,17G3J@proNOG,COG0212@NOG	5-formyltetrahydrofolate cyclo-ligase			SZUA-1422_4:7365..7907	5-formyltetrahydrofolate cyclo-ligase	K01934	K01934		K01934	K01934
Arcobacter_sp_SZUA-1422|SZUA-1422_00035	K18682	[EC:3.1.-.-]	rny	ribonucrease Y	05E4Y@bactNOG,0GAU1@delNOG,0I31N@eproNOG,16S71@proNOG,COG1418@NOG	Endoribonuclease that initiates mRNA decay (By similarity)			SZUA-1422_4:7923..9446	Ribonuclease Y	K18682	K18682		K18682	K18682
Arcobacter_sp_SZUA-1422|SZUA-1422_00036	K02030		ABC.PA.S	polar amino acid transport system substrate-binding protein	0905T@bactNOG,0QSJR@gproNOG,11PU8@NOG,17D7P@proNOG	amino acid ABC transporter, periplasmic protein			SZUA-1422_4:c(9448..10182)	hypothetical protein	K02030	K02030		K02030	
Arcobacter_sp_SZUA-1422|SZUA-1422_00037					07BAC@bactNOG,0GB2R@delNOG,0I2WR@eproNOG,0YWJD@NOG,174H8@proNOG				SZUA-1422_5:92..1036	hypothetical protein					
Arcobacter_sp_SZUA-1422|SZUA-1422_00038	K02843	[EC:2.4.-.-]	waaF, rfaF	heptosyltransferase II	05XA0@bactNOG,0GBB5@delNOG,0I3H0@eproNOG,16SBC@proNOG,COG0859@NOG	heptosyltransferase ii			SZUA-1422_5:1026..1988	Lipopolysaccharide core heptosyltransferase RfaQ	K02843	K02843		K02843	K12982
Arcobacter_sp_SZUA-1422|SZUA-1422_00039					07H5T@bactNOG,0R2C2@gproNOG,0ZKNT@NOG,180WG@proNOG	Thioredoxin			SZUA-1422_5:2055..2504	Thiol-disulfide oxidoreductase ResA					
Arcobacter_sp_SZUA-1422|SZUA-1422_00040					062BF@bactNOG,0QX5V@gproNOG,12BHQ@NOG,17Q6K@proNOG	Lipoprotein			SZUA-1422_5:2506..2718	hypothetical protein					
Arcobacter_sp_SZUA-1422|SZUA-1422_00041					08MMC@bactNOG,0QKQP@gproNOG,0XVB8@NOG,16YAE@proNOG	Protein of unknown function (DUF3570)			SZUA-1422_5:2709..3860	hypothetical protein					
Arcobacter_sp_SZUA-1422|SZUA-1422_00042	K03734	[EC:2.7.1.180]	apbE	FAD:protein FMN transferase	COG1477@NOG	(LipO)protein			SZUA-1422_5:3860..4699	FAD:protein FMN transferase	K03734	K03734		K03734	K03734
Arcobacter_sp_SZUA-1422|SZUA-1422_00043	K02483		K02483	two-component system, OmpR family, response regulator	05CK6@bactNOG,0GB1C@delNOG,0I3QE@eproNOG,16QX5@proNOG,COG0745@NOG	Regulator			SZUA-1422_5:4696..5370	Transcriptional regulatory protein CusR	K02483			K02483	K21603
Arcobacter_sp_SZUA-1422|SZUA-1422_00044	K07644	[EC:2.7.13.3]	cusS, copS, silS	two-component system, OmpR family, heavy metal sensor histidine kinase CusS	05GR3@bactNOG,0GDER@delNOG,0I3XE@eproNOG,16T8F@proNOG,COG0642@NOG	Histidine kinase			SZUA-1422_5:5367..6374	Sensor kinase CusS	K07644			K07644	K20975
Arcobacter_sp_SZUA-1422|SZUA-1422_00045	K02844	[EC:2.4.1.-]	waaG, rfaG	UDP-glucose:(heptosyl)LPS alpha-1,3-glucosyltransferase	07RJ7@bactNOG,0GCI4@delNOG,0I5KM@eproNOG,0XPWS@NOG,16R0I@proNOG	Glycosyl transferases group 1			SZUA-1422_5:6448..7308	hypothetical protein	K02844			K02844	
Arcobacter_sp_SZUA-1422|SZUA-1422_00046	K03553		recA	recombination protein RecA	05C68@bactNOG,0GB1U@delNOG,0I36J@eproNOG,16Q80@proNOG,COG0468@NOG	Can catalyze the hydrolysis of ATP in the presence of single-stranded DNA, the ATP-dependent uptake of single-stranded DNA by duplex DNA, and the ATP-dependent hybridization of homologous single-stranded DNAs. It interacts with LexA causing its activation and leading to its autocatalytic cleavage (By similarity)			SZUA-1422_5:7401..8411	Protein RecA	K03553	K03553	K03553	K03553	K04484
Arcobacter_sp_SZUA-1422|SZUA-1422_00047	K01689	[EC:4.2.1.11]	ENO, eno	enolase	05C70@bactNOG,0GB3H@delNOG,0I2SE@eproNOG,16PJE@proNOG,COG0148@NOG	Catalyzes the reversible conversion of 2- phosphoglycerate into phosphoenolpyruvate. It is essential for the degradation of carbohydrates via glycolysis (By similarity)			SZUA-1422_5:8628..9902	Enolase	K01689	K01689	K01689	K01689	K01689
Arcobacter_sp_SZUA-1422|SZUA-1422_00048					067RU@bactNOG,0GI9U@delNOG,0I4KG@eproNOG,0XUDC@NOG,17RDD@proNOG				SZUA-1422_5:9904..10137	hypothetical protein					
Arcobacter_sp_SZUA-1422|SZUA-1422_00049									SZUA-1422_5:10134..10808	hypothetical protein					
Arcobacter_sp_SZUA-1422|SZUA-1422_00050	K03455		TC.KEF	monovalent cation:H+ antiporter-2, CPA2 family	07VF2@bactNOG,0GC2K@delNOG,0I2GT@eproNOG,1703S@proNOG,COG0475@NOG	Na H antiporter			SZUA-1422_5:c(10824..11996)	High-affinity Na(+)/H(+) antiporter NhaS3	K03455			K03455	K11747
Arcobacter_sp_SZUA-1422|SZUA-1422_00051	K01012	[EC:2.8.1.6]	bioB	biotin synthase	05CZF@bactNOG,0GBG3@delNOG,0I2G2@eproNOG,16R0W@proNOG,COG0502@NOG	Catalyzes the conversion of dethiobiotin (DTB) to biotin by the insertion of a sulfur atom into dethiobiotin via a radical- based mechanism (By similarity)			SZUA-1422_5:c(12006..12371)	Biotin synthase	K01012	K01012		K01012	K21312
Arcobacter_sp_SZUA-1422|SZUA-1422_00052					08P3M@bactNOG,0GCEJ@delNOG,0I3DY@eproNOG,176J1@proNOG,COG0745@NOG,COG5001@NOG	response regulator receiver modulated diguanylate cyclase phosphodiesterase			SZUA-1422_6:34..1197	Cyclic di-GMP phosphodiesterase CdpA					
Arcobacter_sp_SZUA-1422|SZUA-1422_00053	K00942	[EC:2.7.4.8]	E2.7.4.8, gmk	guanylate kinase	08UHA@bactNOG,0GDYJ@delNOG,0I3QG@eproNOG,16S6G@proNOG,COG0194@NOG	Essential for recycling GMP and indirectly, cGMP (By similarity)			SZUA-1422_6:c(1207..1830)	Guanylate kinase	K00942	K00942		K00942	K00942
Arcobacter_sp_SZUA-1422|SZUA-1422_00054									SZUA-1422_6:c(1823..2650)	hypothetical protein					
Arcobacter_sp_SZUA-1422|SZUA-1422_00055	K02003		ABC.CD.A	putative ABC transport system ATP-binding protein	08REA@bactNOG,0GDDE@delNOG,0I3Q6@eproNOG,16QJI@proNOG,COG1136@NOG	Abc transporter			SZUA-1422_6:c(2647..3330)	Lipoprotein-releasing system ATP-binding protein LolD	K02003	K02003	K02003	K02003	K19083
Arcobacter_sp_SZUA-1422|SZUA-1422_00056	K02357		tsf, TSFM	elongation factor Ts	05CU7@bactNOG,0GB9V@delNOG,0I33I@eproNOG,16QAP@proNOG,COG0264@NOG	Associates with the EF-Tu.GDP complex and induces the exchange of GDP to GTP. It remains bound to the aminoacyl-tRNA.EF- Tu.GTP complex up to the GTP hydrolysis stage on the ribosome (By similarity)			SZUA-1422_6:c(3375..4424)	Elongation factor Ts	K02357	K02357		K02357	K02357
Arcobacter_sp_SZUA-1422|SZUA-1422_00057	K02967		RP-S2, MRPS2, rpsB	small subunit ribosomal protein S2	05CE9@bactNOG,0GAKU@delNOG,0I2IK@eproNOG,16PFF@proNOG,COG0052@NOG	30S ribosomal protein S2			SZUA-1422_6:c(4427..5221)	30S ribosomal protein S2	K02967	K02967	K02967	K02967	K02998
Arcobacter_sp_SZUA-1422|SZUA-1422_00058	K00537	[EC:1.20.4.1]	ARSC1, arsC	arsenate reductase	05KUZ@bactNOG,0GFZB@delNOG,0I41T@eproNOG,16WVE@proNOG,COG1393@NOG	Arsenate			SZUA-1422_6:c(5513..5854)	hypothetical protein	K00537			K00537	K16509
Arcobacter_sp_SZUA-1422|SZUA-1422_00059	K02435	[EC:6.3.5.6][EC:6.3.5.7]	gatC, GATC	aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit C	0855J@bactNOG,0GRX3@delNOG,0I4ED@eproNOG,16X9H@proNOG,COG0721@NOG	Allows the formation of correctly charged Asn-tRNA(Asn) or Gln-tRNA(Gln) through the transamidation of misacylated Asp- tRNA(Asn) or Glu-tRNA(Gln) in organisms which lack either or both of asparaginyl-tRNA or glutaminyl-tRNA synthetases. The reaction takes place in the presence of glutamine and ATP through an activated phospho-Asp-tRNA(Asn) or phospho-Glu-tRNA(Gln) (By similarity)			SZUA-1422_6:c(5859..6149)	Glutamyl-tRNA(Gln) amidotransferase subunit C	K02435	K02435		K02435	K02435
Arcobacter_sp_SZUA-1422|SZUA-1422_00060	K14155	[EC:4.4.1.8]	patB, malY	cystathione beta-lyase	05C87@bactNOG,0GBK4@delNOG,0I35T@eproNOG,16QRG@proNOG,COG1168@NOG	Aminotransferase class I and II			SZUA-1422_6:c(6158..7333)	Cystathionine beta-lyase PatB	K14155	K14155		K00842	K14155
Arcobacter_sp_SZUA-1422|SZUA-1422_00061	K18912	[EC:1.14.99.50]	egtB	gamma-glutamyl hercynylcysteine S-oxide synthase	05E46@bactNOG,0GCDS@delNOG,0I2K3@eproNOG,16SH0@proNOG,COG1262@NOG	Sulfatase-modifying factor enzyme 1			SZUA-1422_6:c(7320..8654)	Hercynine oxygenase	K18912			K18912	K20333
Arcobacter_sp_SZUA-1422|SZUA-1422_00062	K00773	[EC:2.4.2.29]	tgt, QTRT1	queuine tRNA-ribosyltransferase	05C6U@bactNOG,0GBEC@delNOG,0I2YV@eproNOG,16PK2@proNOG,COG0343@NOG	Exchanges the guanine residue with 7-aminomethyl-7- deazaguanine in tRNAs with GU(N) anticodons (tRNA-Asp, -Asn, -His and -Tyr). After this exchange, a cyclopentendiol moiety is attached to the 7-aminomethyl group of 7-deazaguanine, resulting in the hypermodified nucleoside queuosine (Q) (7-(((4,5-cis- dihydroxy-2-cyclopenten-1-yl)amino)methyl)-7-deazaguanosine) (By similarity)			SZUA-1422_6:c(8667..9788)	Queuine tRNA-ribosyltransferase	K00773	K00773		K00773	K18779
Arcobacter_sp_SZUA-1422|SZUA-1422_00063					05PMP@bactNOG,0GGFW@delNOG,0I47Q@eproNOG,11XXC@NOG,17HWQ@proNOG				SZUA-1422_6:c(9788..10546)	hypothetical protein					
Arcobacter_sp_SZUA-1422|SZUA-1422_00064	K09861		K09861	uncharacterized protein	0802Z@bactNOG,0GDDF@delNOG,0I3J2@eproNOG,16W0I@proNOG,COG3022@NOG	Protein of unknown function (DUF328)			SZUA-1422_6:c(11124..11843)	hypothetical protein	K09861	K09861		K09861	K09861
Arcobacter_sp_SZUA-1422|SZUA-1422_00065	K15778	[EC:5.4.2.8][EC:5.4.2.2]	pmm-pgm	phosphomannomutase / phosphoglucomutase	07QKV@bactNOG,0GBQF@delNOG,0I2ND@eproNOG,16RKE@proNOG,COG1109@NOG	phosphomannomutase			SZUA-1422_6:c(11843..13228)	Phosphomannomutase/phosphoglucomutase	K15778	K15778	K15778	K01835	K16881
Arcobacter_sp_SZUA-1422|SZUA-1422_00066	K02836		prfB	peptide chain release factor 2	05CG1@bactNOG,0GAUR@delNOG,0I32F@eproNOG,16PKF@proNOG,COG1186@NOG	Peptide chain release factor 2 directs the termination of translation in response to the peptide chain termination codons UGA and UAA (By similarity)			SZUA-1422_6:c(13362..14459)	Peptide chain release factor 2	K02836	K02836		K02836	K15034
Arcobacter_sp_SZUA-1422|SZUA-1422_00067	K20957	[EC:2.7.7.65]	cdgH	diguanylate cyclase	05BZU@bactNOG,0GCHX@delNOG,0I51G@eproNOG,18A4X@proNOG,COG0642@NOG,COG0834@NOG	HisKA			SZUA-1422_7:c(270..1118)	Sensor histidine kinase TmoS	K20957				K20957
Arcobacter_sp_SZUA-1422|SZUA-1422_00068	K19617		fitH	two-component system, response regulator FitH	05DW3@bactNOG,0QMBZ@gproNOG,16QGG@proNOG,COG3437@NOG	response regulator			SZUA-1422_7:c(1175..1441)	3'3'-cGAMP-specific phosphodiesterase 2	K19617				K19617
Arcobacter_sp_SZUA-1422|SZUA-1422_00069	K08316	[EC:2.1.1.171]	rsmD	16S rRNA (guanine966-N2)-methyltransferase	06H78@bactNOG,0GFU7@delNOG,0I3GH@eproNOG,16SH2@proNOG,COG0742@NOG	methyltransferase			SZUA-1422_7:1561..2142	Ribosomal RNA small subunit methyltransferase D	K08316			K08316	K08316
Arcobacter_sp_SZUA-1422|SZUA-1422_00070	K02034		ABC.PE.P1	peptide/nickel transport system permease protein	05C2T@bactNOG,0GSRA@delNOG,0I68E@eproNOG,16R8W@proNOG,COG1173@NOG	Binding-protein-dependent transport systems inner membrane component			SZUA-1422_7:2145..2948	Putative peptide transport permease protein	K02034	K02034		K02034	K19228
Arcobacter_sp_SZUA-1422|SZUA-1422_00071					06E4T@bactNOG,0Y6C1@NOG				SZUA-1422_7:c(2968..3267)	hypothetical protein					
Arcobacter_sp_SZUA-1422|SZUA-1422_00072									SZUA-1422_7:c(3375..3575)	hypothetical protein					
Arcobacter_sp_SZUA-1422|SZUA-1422_00073	K11785	[EC:1.14.-.-]	mqnD	1,4-dihydroxy-6-naphthoate synthase	05E63@bactNOG,0GAUW@delNOG,0I2P7@eproNOG,16TEX@proNOG,COG2107@NOG	Succinyl-CoA ligase ADP-forming subunit alpha			SZUA-1422_7:c(3886..4830)	1,4-dihydroxy-6-naphtoate synthase	K11785	K11785		K07083	K11785
Arcobacter_sp_SZUA-1422|SZUA-1422_00074									SZUA-1422_7:4918..5166	hypothetical protein					
Arcobacter_sp_SZUA-1422|SZUA-1422_00075									SZUA-1422_7:5175..5681	hypothetical protein					
Arcobacter_sp_SZUA-1422|SZUA-1422_00076									SZUA-1422_7:c(5674..6168)	hypothetical protein					
Arcobacter_sp_SZUA-1422|SZUA-1422_00077					05XTK@bactNOG,0BJ07@bproNOG,125F5@NOG,17MK7@proNOG	Clp protease			SZUA-1422_7:c(6170..6838)	ATP-dependent Clp protease proteolytic subunit					
Arcobacter_sp_SZUA-1422|SZUA-1422_00078	K03216	[EC:2.1.1.207]	trmL, cspR	tRNA (cytidine/uridine-2'-O-)-methyltransferase	08UIQ@bactNOG,0GDY5@delNOG,0I3PJ@eproNOG,179ME@proNOG,COG0219@NOG	Methylates the ribose at the nucleotide 34 wobble position in the two leucyl isoacceptors tRNA(Leu)(CmAA) and tRNA(Leu)(cmnm5UmAA). Catalyzes the methyl transfer from S- adenosyl-L-methionine to the 2'-OH of the wobble nucleotide (By similarity)			SZUA-1422_7:6961..7428	tRNA (cytidine(34)-2'-O)-methyltransferase	K03216	K03216		K00566	K03216
Arcobacter_sp_SZUA-1422|SZUA-1422_00079					05CBP@bactNOG,0GGJM@delNOG,0I51H@eproNOG,0XNVC@NOG,16PQU@proNOG	Protein of unknown function (DUF1228)			SZUA-1422_7:7535..7849	hypothetical protein					
Arcobacter_sp_SZUA-1422|SZUA-1422_00080					05CBP@bactNOG,0GGJM@delNOG,0I51H@eproNOG,0XNVC@NOG,16PQU@proNOG	Protein of unknown function (DUF1228)			SZUA-1422_7:7893..8078	hypothetical protein					
