#Protein ID	KO	EC	KO protein ID	KO protein name	eggNOG OG	eggNOG HMM Desc.	nr annotation	nr phylogenetic assignment	genome position	Prokka annotation	KO (4 intergrated)	GhostKOALA KO	KAAS KO	eggNOG KO (1st)	eggNOG COG transferred KO
Candidatus_bacterium_SZUA-1305|SZUA-1305_00022	K02990		RP-S6, MRPS6, rpsF	small subunit ribosomal protein S6	08ZDX@bactNOG,0EVC7@cloNOG,0NM7Q@firmNOG,COG0360@NOG	Binds together with S18 to 16S ribosomal RNA (By similarity)			SZUA-1305_9:c(2999..3373)	30S ribosomal protein S6	K02990	K02990		K02990	K02990
Candidatus_bacterium_SZUA-1305|SZUA-1305_00023	K15987	[EC:3.6.1.1]	hppA	K(+)-stimulated pyrophosphate-energized sodium pump	05EAY@bactNOG,0EPNY@cloNOG,0NDY0@firmNOG,COG3808@NOG	Sodium pump that utilizes the energy of pyrophosphate hydrolysis as the driving force for Na( ) movement across the membrane (By similarity)			SZUA-1305_9:c(3389..3910)	Putative K(+)-stimulated pyrophosphate-energized sodium pump	K15987	K15987		K15987	K15987
Candidatus_bacterium_SZUA-1305|SZUA-1305_00024	K05527		bolA	BolA family transcriptional regulator, general stress-responsive regulator	COG5007@NOG	BolA family			SZUA-1305_10:404..673	DNA-binding transcriptional regulator BolA	K05527	K05527		K05527	
Candidatus_bacterium_SZUA-1305|SZUA-1305_00025									SZUA-1305_10:673..891	hypothetical protein					
Candidatus_bacterium_SZUA-1305|SZUA-1305_00026									SZUA-1305_10:888..1376	hypothetical protein					
Candidatus_bacterium_SZUA-1305|SZUA-1305_00027	K00333	[EC:1.6.5.3]	nuoD	NADH-quinone oxidoreductase subunit D	05CQV@bactNOG,153C5@plaNOG,COG0649@NOG	NDH-1 shuttles electrons from NADH, via FMN and iron- sulfur (Fe-S) centers, to quinones in the respiratory chain. The immediate electron acceptor for the enzyme in this species is believed to be ubiquinone. Couples the redox reaction to proton translocation (for every two electrons transferred, four hydrogen ions are translocated across the cytoplasmic membrane), and thus conserves the redox energy in a proton gradient (By similarity)			SZUA-1305_11:97..996	NADH-quinone oxidoreductase subunit 4	K00333	K00333		K00333	K13380
Candidatus_bacterium_SZUA-1305|SZUA-1305_00028	K00334	[EC:1.6.5.3]	nuoE	NADH-quinone oxidoreductase subunit E	05GKE@bactNOG,COG1905@NOG	subunit e			SZUA-1305_11:993..1484	NADH-quinone oxidoreductase subunit 2	K00334			K00334	K18330
Candidatus_bacterium_SZUA-1305|SZUA-1305_00029	K00335	[EC:1.6.5.3]	nuoF	NADH-quinone oxidoreductase subunit F	07QIZ@bactNOG,1AMCG@spiNOG,COG1894@NOG	NADH dehydrogenase			SZUA-1305_11:1481..2779	NADH-quinone oxidoreductase chain 1	K00335	K00335		K00334	K18331
Candidatus_bacterium_SZUA-1305|SZUA-1305_00030	K00336	[EC:1.6.5.3]	nuoG	NADH-quinone oxidoreductase subunit G	07R0R@bactNOG,COG1034@NOG	NADH dehydrogenase subunit g			SZUA-1305_11:2779..4365	NADH-quinone oxidoreductase subunit G	K00336	K00336		K00336	K05588
Candidatus_bacterium_SZUA-1305|SZUA-1305_00031	K00337	[EC:1.6.5.3]	nuoH	NADH-quinone oxidoreductase subunit H	05CMZ@bactNOG,COG1005@NOG	NDH-1 shuttles electrons from NADH, via FMN and iron- sulfur (Fe-S) centers, to quinones in the respiratory chain. The immediate electron acceptor for the enzyme in this species is believed to be ubiquinone. Couples the redox reaction to proton translocation (for every two electrons transferred, four hydrogen ions are translocated across the cytoplasmic membrane), and thus conserves the redox energy in a proton gradient. This subunit may bind ubiquinone (By similarity)			SZUA-1305_11:4365..5399	NADH-quinone oxidoreductase subunit H	K00337	K00337	K00337	K00337	K05572
Candidatus_bacterium_SZUA-1305|SZUA-1305_00032	K00338	[EC:1.6.5.3]	nuoI	NADH-quinone oxidoreductase subunit I	05P3U@bactNOG,154F1@plaNOG,COG1143@NOG	NDH-1 shuttles electrons from NADH, via FMN and iron- sulfur (Fe-S) centers, to quinones in the respiratory chain. The immediate electron acceptor for the enzyme in this species is believed to be ubiquinone. Couples the redox reaction to proton translocation (for every two electrons transferred, four hydrogen ions are translocated across the cytoplasmic membrane), and thus conserves the redox energy in a proton gradient (By similarity)			SZUA-1305_11:5399..5935	NADH-quinone oxidoreductase subunit 9	K00338	K00338		K00338	K15831
Candidatus_bacterium_SZUA-1305|SZUA-1305_00033	K00339	[EC:1.6.5.3]	nuoJ	NADH-quinone oxidoreductase subunit J	07XCS@bactNOG,0GGWG@delNOG,0HHCP@dproNOG,16VR6@proNOG,COG0839@NOG	NADH-ubiquinone plastoquinone oxidoreductase chain 6			SZUA-1305_11:5951..6451	NADH-quinone oxidoreductase subunit J	K00339	K00339		K00339	K05578
Candidatus_bacterium_SZUA-1305|SZUA-1305_00034	K00340	[EC:1.6.5.3]	nuoK	NADH-quinone oxidoreductase subunit K	05M5H@bactNOG,0GFNT@delNOG,0HHWU@dproNOG,17FVN@proNOG,COG0713@NOG	NDH-1 shuttles electrons from NADH, via FMN and iron- sulfur (Fe-S) centers, to quinones in the respiratory chain. The immediate electron acceptor for the enzyme in this species is believed to be ubiquinone. Couples the redox reaction to proton translocation (for every two electrons transferred, four hydrogen ions are translocated across the cytoplasmic membrane), and thus conserves the redox energy in a proton gradient (By similarity)			SZUA-1305_11:6448..6753	NADH-quinone oxidoreductase subunit K	K00340	K00340		K00340	K05576
Candidatus_bacterium_SZUA-1305|SZUA-1305_00035	K05568		mnhD, mrpD	multicomponent Na+:H+ antiporter subunit D	08I5Q@bactNOG,0F6ZJ@cloNOG,0P64B@firmNOG,COG0651@NOG	NADH dehydrogenase			SZUA-1305_11:6763..8250	NADH-quinone oxidoreductase subunit L	K05568	K05568		K00342	K15828
Candidatus_bacterium_SZUA-1305|SZUA-1305_00036					06IS9@bactNOG,0Y7X8@NOG				SZUA-1305_11:8250..8504	hypothetical protein					
Candidatus_bacterium_SZUA-1305|SZUA-1305_00037	K05568		mnhD, mrpD	multicomponent Na+:H+ antiporter subunit D	08JPZ@bactNOG,COG0651@NOG	Monovalent cation H antiporter subunit D			SZUA-1305_11:8485..10284	Na(+)/H(+) antiporter subunit A	K05568	K05568		K00342	K15828
Candidatus_bacterium_SZUA-1305|SZUA-1305_00038	K00342	[EC:1.6.5.3]	nuoM	NADH-quinone oxidoreductase subunit M	05C8S@bactNOG,0EQF1@cloNOG,0NDMA@firmNOG,COG1008@NOG	proton-translocating NADH-quinone oxidoreductase subunit M			SZUA-1305_11:10296..11861	NADH-quinone oxidoreductase subunit M	K00342	K00342		K00342	K15863
Candidatus_bacterium_SZUA-1305|SZUA-1305_00039	K00343	[EC:1.6.5.3]	nuoN	NADH-quinone oxidoreductase subunit N	05CNR@bactNOG,0GATF@delNOG,0HC3Q@dproNOG,16QZF@proNOG,COG1007@NOG	NDH-1 shuttles electrons from NADH, via FMN and iron- sulfur (Fe-S) centers, to quinones in the respiratory chain. The immediate electron acceptor for the enzyme in this species is believed to be ubiquinone. Couples the redox reaction to proton translocation (for every two electrons transferred, four hydrogen ions are translocated across the cytoplasmic membrane), and thus conserves the redox energy in a proton gradient (By similarity)			SZUA-1305_11:11925..13376	NADH-quinone oxidoreductase subunit N	K00343	K00343		K00343	K05573
Candidatus_bacterium_SZUA-1305|SZUA-1305_00040	K03893		arsB	arsenical pump membrane protein	05DN9@bactNOG,0QK1U@gproNOG,16R7M@proNOG,COG1055@NOG	Na H antiporter			SZUA-1305_11:13604..14935	Na(+)/H(+) antiporter NhaD	K03893				K03893
Candidatus_bacterium_SZUA-1305|SZUA-1305_00041	K00798	[EC:2.5.1.17]	MMAB, pduO	cob(I)alamin adenosyltransferase	08WBT@bactNOG,0BB8V@bproNOG,179WM@proNOG,COG2096@NOG	adenosyltransferase			SZUA-1305_11:15132..15677	Cobalamin adenosyltransferase	K00798	K00798		K00798	K00798
Candidatus_bacterium_SZUA-1305|SZUA-1305_00042									SZUA-1305_11:15908..16294	hypothetical protein					
Candidatus_bacterium_SZUA-1305|SZUA-1305_00043	K03667		hslU	ATP-dependent HslUV protease ATP-binding subunit HslU	05C4N@bactNOG,09AWA@bctoNOG,COG1220@NOG	this subunit has chaperone activity. The binding of ATP and its subsequent hydrolysis by HslU are essential for unfolding of protein substrates subsequently hydrolyzed by HslV. HslU recognizes the N-terminal part of its protein substrates and unfolds these before they are guided to HslV for hydrolysis (By similarity)			SZUA-1305_12:c(104..1447)	ATP-dependent protease ATPase subunit ClpY	K03667	K03667	K03667	K03667	K03667
Candidatus_bacterium_SZUA-1305|SZUA-1305_00044	K01419	[EC:3.4.25.2]	hslV, clpQ	ATP-dependent HslUV protease, peptidase subunit HslV	08R5P@bactNOG,1AN4F@spiNOG,COG5405@NOG	Protease subunit of a proteasome-like degradation complex believed to be a general protein degrading machinery (By similarity)			SZUA-1305_12:c(1444..1737)	ATP-dependent protease subunit HslV	K01419	K01419		K01419	
Candidatus_bacterium_SZUA-1305|SZUA-1305_00045									SZUA-1305_13:c(1426..1794)	hypothetical protein					
Candidatus_bacterium_SZUA-1305|SZUA-1305_00046	K00615	[EC:2.2.1.1]	E2.2.1.1, tktA, tktB	transketolase	05CV1@bactNOG,0EPB2@cloNOG,0NE2Z@firmNOG,COG0021@NOG	Transketolase			SZUA-1305_14:c(345..2657)	Transketolase	K00615	K00615		K00615	K00615
Candidatus_bacterium_SZUA-1305|SZUA-1305_00047	K00615	[EC:2.2.1.1]	E2.2.1.1, tktA, tktB	transketolase	05CV1@bactNOG,09C8W@bctoNOG,COG0021@NOG	Transketolase			SZUA-1305_14:c(2675..4651)	Transketolase	K00615	K00615	K00615	K00615	K00615
Candidatus_bacterium_SZUA-1305|SZUA-1305_00048	K03701		uvrA	excinuclease ABC subunit A	05C5U@bactNOG,0ENQI@cloNOG,0NDEK@firmNOG,COG0178@NOG	The UvrABC repair system catalyzes the recognition and processing of DNA lesions. UvrA is an ATPase and a DNA-binding protein. A damage recognition complex composed of 2 UvrA and 2 UvrB subunits scans DNA for abnormalities. When the presence of a lesion has been verified by UvrB, the UvrA molecules dissociate (By similarity)			SZUA-1305_14:c(4684..6096)	UvrABC system protein A	K03701	K03701		K03701	K03701
Candidatus_bacterium_SZUA-1305|SZUA-1305_00049	K20024	[EC:5.1.3.34]	mgdE	monoglucosyldiacylglycerol epimerase	06NQW@bactNOG,09D16@bctoNOG,0P8G8@flaNOG,COG3000@NOG	Fatty acid hydroxylase			SZUA-1305_15:355..1617	hypothetical protein	K20024				K20024
Candidatus_bacterium_SZUA-1305|SZUA-1305_00050					05D74@bactNOG,09H0X@bctoNOG,0PBK4@flaNOG,0XVV6@NOG	hydrolase			SZUA-1305_15:1769..2722	Epoxide hydrolase A					
Candidatus_bacterium_SZUA-1305|SZUA-1305_00051					0853C@bactNOG,09KV4@bctoNOG,0PCPG@flaNOG,0ZY84@NOG	Pfam:NikM			SZUA-1305_15:2805..3629	hypothetical protein					
Candidatus_bacterium_SZUA-1305|SZUA-1305_00052									SZUA-1305_15:3737..3988	hypothetical protein					
Candidatus_bacterium_SZUA-1305|SZUA-1305_00053	K10804	[EC:3.1.2.-][EC:3.1.1.5]	tesA	acyl-CoA thioesterase I	05VS5@bactNOG,09E3Y@bctoNOG,0P9W9@flaNOG,COG2755@NOG	Lipolytic protein g-D-S-l family			SZUA-1305_15:4098..4808	hypothetical protein	K10804				K10804
Candidatus_bacterium_SZUA-1305|SZUA-1305_00054					083HV@bactNOG,0FQ41@cyaNOG,0ZXBK@NOG				SZUA-1305_15:4935..5633	hypothetical protein					
Candidatus_bacterium_SZUA-1305|SZUA-1305_00055	K00129	[EC:1.2.1.5]	E1.2.1.5	aldehyde dehydrogenase (NAD(P)+)	06XCV@bactNOG,0D1ST@chloNOG,0D7JW@chlorNOG,0YBJU@NOG	Inherit from bactNOG: Aldehyde dehydrogenase			SZUA-1305_15:c(5725..7440)	hypothetical protein	K00129			K00129	
Candidatus_bacterium_SZUA-1305|SZUA-1305_00056	K01264	[EC:3.4.11.15]	APE3	aminopeptidase Y	05IIU@bactNOG,0QM8A@gproNOG,176JH@proNOG,COG2234@NOG	aminopeptidase			SZUA-1305_15:7744..9303	Aminopeptidase YwaD	K01264			K01264	K19702
Candidatus_bacterium_SZUA-1305|SZUA-1305_00057	K21330		calS4	C-S lyase	01V42@aproNOG,07791@bactNOG,174K7@proNOG,COG0520@NOG	Aminotransferase			SZUA-1305_15:9478..10758	Isopenicillin N epimerase	K21330				K21330
Candidatus_bacterium_SZUA-1305|SZUA-1305_00058	K00570	[EC:2.1.1.17][EC:2.1.1.71]	pmtA	phosphatidylethanolamine/phosphatidyl-N-methylethanolamine N-methyltransferase	01X4W@aproNOG,07YA2@bactNOG,11H81@NOG,17AUH@proNOG	Methyltransferase			SZUA-1305_16:600..1259	Sarcosine/dimethylglycine N-methyltransferase	K00570			K00570	
Candidatus_bacterium_SZUA-1305|SZUA-1305_00059					00354@aciNOG,07U93@bactNOG,0YBUZ@NOG	repeat protein			SZUA-1305_16:1256..1768	hypothetical protein					
Candidatus_bacterium_SZUA-1305|SZUA-1305_00060					05N63@bactNOG,11UQ0@NOG,17V31@proNOG	Putative phosphatase (DUF442)			SZUA-1305_16:1786..2352	hypothetical protein					
Candidatus_bacterium_SZUA-1305|SZUA-1305_00061									SZUA-1305_16:2475..2936	hypothetical protein					
Candidatus_bacterium_SZUA-1305|SZUA-1305_00062	K01783	[EC:5.1.3.1]	rpe, RPE	ribulose-phosphate 3-epimerase	05DJV@bactNOG,0ERZV@cloNOG,0NH6F@firmNOG,COG0036@NOG	Ribulose-phosphate 3-epimerase			SZUA-1305_17:192..758	Ribulose-phosphate 3-epimerase	K01783	K01783		K01783	K17195
Candidatus_bacterium_SZUA-1305|SZUA-1305_00063	K01808	[EC:5.3.1.6]	rpiB	ribose 5-phosphate isomerase B	08YZG@bactNOG,09G2I@bctoNOG,COG0698@NOG	RpiB LacA LacB family			SZUA-1305_17:763..1200	Ribose-5-phosphate isomerase B	K01808	K01808	K01808	K01808	K21911
Candidatus_bacterium_SZUA-1305|SZUA-1305_00064					08BP2@bactNOG,0ZQQU@NOG				SZUA-1305_17:c(1247..2284)	3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA					
Candidatus_bacterium_SZUA-1305|SZUA-1305_00065	K09131		K09131	uncharacterized protein	0866V@bactNOG,COG1872@NOG	UPF0235 protein			SZUA-1305_17:c(2332..2565)	hypothetical protein	K09131	K09131		K09131	K09131
Candidatus_bacterium_SZUA-1305|SZUA-1305_00066	K09811		ftsX	cell division transport system permease protein	05CRP@bactNOG,0CZRP@chlNOG,COG2177@NOG	Cell division protein FtsX			SZUA-1305_18:c(508..1374)	Cell division protein FtsX	K09811	K09811	K09811	K09811	K09811
Candidatus_bacterium_SZUA-1305|SZUA-1305_00067	K09812		ftsE	cell division transport system ATP-binding protein	05CAK@bactNOG,0EP1Z@cloNOG,0NDGB@firmNOG,COG2884@NOG	cell division ATP-binding protein FtsE			SZUA-1305_18:c(1371..2021)	Cell division ATP-binding protein FtsE	K09812	K09812		K09811	K09812
Candidatus_bacterium_SZUA-1305|SZUA-1305_00068	K07301		yrbG	cation:H+ antiporter	05FEU@bactNOG,0GB9G@delNOG,0HE32@dproNOG,16PQ7@proNOG,COG0530@NOG	Na Ca antiporter, CaCA family			SZUA-1305_18:c(2146..3066)	Inner membrane protein YrbG	K07301	K07301		K07301	K07301
Candidatus_bacterium_SZUA-1305|SZUA-1305_00069	K00969	[EC:2.7.7.18]	nadD	nicotinate-nucleotide adenylyltransferase	08Z1W@bactNOG,0ET40@cloNOG,0NJ7X@firmNOG,COG1057@NOG	Catalyzes the reversible adenylation of nicotinate mononucleotide (NaMN) to nicotinic acid adenine dinucleotide (NaAD) (By similarity)			SZUA-1305_18:c(3205..3786)	Nicotinate-nucleotide adenylyltransferase	K00969	K00969		K00969	K00969
Candidatus_bacterium_SZUA-1305|SZUA-1305_00070	K05807		bamD	outer membrane protein assembly factor BamD	08N8J@bactNOG,09AYK@bctoNOG,0ZZRH@NOG	outer membrane assembly lipoprotein yfio			SZUA-1305_18:c(3783..4550)	Outer membrane protein assembly factor BamD	K05807	K05807		K05807	
Candidatus_bacterium_SZUA-1305|SZUA-1305_00071									SZUA-1305_18:c(4561..5454)	hypothetical protein					
Candidatus_bacterium_SZUA-1305|SZUA-1305_00072					07T5P@bactNOG,0ZQG8@NOG	WD40 domain protein beta Propeller			SZUA-1305_18:c(5455..8397)	Protein TolB					
Candidatus_bacterium_SZUA-1305|SZUA-1305_00073					07ICG@bactNOG,0ZMY5@NOG				SZUA-1305_18:c(8434..11316)	hypothetical protein					
Candidatus_bacterium_SZUA-1305|SZUA-1305_00074					05F9K@bactNOG,0XQ5J@NOG				SZUA-1305_18:c(11334..12671)	hypothetical protein					
Candidatus_bacterium_SZUA-1305|SZUA-1305_00075	K11690		dctM	C4-dicarboxylate transporter, DctM subunit	05CG6@bactNOG,0GBED@delNOG,0HCVQ@dproNOG,16PBP@proNOG,COG1593@NOG	TRAP dicarboxylate transporter, DctM subunit			SZUA-1305_18:c(12787..14598)	C4-dicarboxylate TRAP transporter large permease protein DctM	K11690			K11690	K21393
Candidatus_bacterium_SZUA-1305|SZUA-1305_00076	K21395		yiaO	TRAP-type transport system periplasmic protein	07V5Z@bactNOG,0GFH0@delNOG,0HG8T@dproNOG,17ATP@proNOG,COG1638@NOG	TRAP dicarboxylate transporter subunit DctP			SZUA-1305_18:c(14595..15533)	Sialic acid-binding periplasmic protein SiaP	K21395				K21395
Candidatus_bacterium_SZUA-1305|SZUA-1305_00077					08R9H@bactNOG,11FQA@NOG				SZUA-1305_18:c(15583..16431)	hypothetical protein					
Candidatus_bacterium_SZUA-1305|SZUA-1305_00078	K00600	[EC:2.1.2.1]	glyA, SHMT	glycine hydroxymethyltransferase	05C65@bactNOG,0CZ3A@chlNOG,COG0112@NOG	Catalyzes the reversible interconversion of serine and glycine with tetrahydrofolate (THF) serving as the one-carbon carrier. This reaction serves as the major source of one-carbon groups required for the biosynthesis of purines, thymidylate, methionine, and other important biomolecules. Also exhibits THF- independent aldolase activity toward beta-hydroxyamino acids, producing glycine and aldehydes, via a retro-aldol mechanism (By similarity)			SZUA-1305_18:c(16507..17823)	Serine hydroxymethyltransferase	K00600	K00600	K00600	K00600	K00600
Candidatus_bacterium_SZUA-1305|SZUA-1305_00079	K20543		bcsC	cellulose synthase operon protein C	04S93@bacNOG,068YB@bactNOG,0NG6U@firmNOG,COG0457@NOG	TPR repeat-containing protein			SZUA-1305_18:c(17947..19239)	hypothetical protein	K20543				K20543
Candidatus_bacterium_SZUA-1305|SZUA-1305_00080									SZUA-1305_18:c(19241..19417)	hypothetical protein					
Candidatus_bacterium_SZUA-1305|SZUA-1305_00081	K20543		bcsC	cellulose synthase operon protein C	05DJQ@bactNOG,COG0457@NOG	tetratricopeptide tpr_2 repeat protein			SZUA-1305_19:84..1697	TPR repeat-containing protein YrrB	K20543				K20543
Candidatus_bacterium_SZUA-1305|SZUA-1305_00082	K00721	[EC:2.4.1.83]	DPM1	dolichol-phosphate mannosyltransferase	05CKK@bactNOG,0CZBT@chlNOG,COG0463@NOG	Glycosyl transferase family 2			SZUA-1305_19:1704..2657	Dodecaprenyl-phosphate galacturonate synthase	K00721			K00721	K21366
Candidatus_bacterium_SZUA-1305|SZUA-1305_00083	K00174	[EC:1.2.7.3][EC:1.2.7.11]	korA, oorA, oforA	2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit alpha	004C3@aciNOG,05DI2@bactNOG,COG0674@NOG,COG1014@NOG	Ferredoxin			SZUA-1305_20:c(500..2332)	2-oxoglutarate oxidoreductase subunit KorA	K00174	K00174	K00174	K00174	K04090
Candidatus_bacterium_SZUA-1305|SZUA-1305_00084	K00058	[EC:1.1.1.95][EC:1.1.1.399]	serA, PHGDH	D-3-phosphoglycerate dehydrogenase / 2-oxoglutarate reductase	02GU4@aquNOG,08JQ1@bactNOG,COG0111@NOG	D-3-phosphoglycerate dehydrogenase			SZUA-1305_21:146..475	D-3-phosphoglycerate dehydrogenase	K00058	K00058		K00058	K16843
Candidatus_bacterium_SZUA-1305|SZUA-1305_00085					04SD0@bacNOG,05EHZ@bactNOG,0NFMS@firmNOG,COG3876@NOG	Protein of unknown function (DUF1343)			SZUA-1305_21:462..1718	hypothetical protein					
Candidatus_bacterium_SZUA-1305|SZUA-1305_00086									SZUA-1305_21:c(1751..2077)	hypothetical protein					
Candidatus_bacterium_SZUA-1305|SZUA-1305_00087									SZUA-1305_21:c(2081..2206)	hypothetical protein					
Candidatus_bacterium_SZUA-1305|SZUA-1305_00088	K12410	[EC:3.5.1.-]	npdA	NAD-dependent deacetylase	05NDF@bactNOG,099RE@bctoNOG,COG0846@NOG	NAD-dependent protein deacetylase which modulates the activities of several enzymes which are inactive in their acetylated form. May also have NAD-dependent lysine demalonylase and desuccinylase activity (By similarity)			SZUA-1305_22:63..821	NAD-dependent protein deacylase	K12410	K12410		K12410	K12410
Candidatus_bacterium_SZUA-1305|SZUA-1305_00089					08AIB@bactNOG,101BM@NOG	TPR			SZUA-1305_22:818..2680	Outer membrane protein assembly factor BamD					
Candidatus_bacterium_SZUA-1305|SZUA-1305_00090					05C6S@bactNOG,09CB9@bctoNOG,0YT3X@NOG	TonB-dependent Receptor Plug			SZUA-1305_23:84..2021	TonB-dependent receptor SusC					
Candidatus_bacterium_SZUA-1305|SZUA-1305_00091					05MB1@bactNOG,0XSZB@NOG	Putative cyclase			SZUA-1305_24:c(763..1632)	Kynurenine formamidase					
