#Protein ID	KO	EC	KO protein ID	KO protein name	eggNOG OG	eggNOG HMM Desc.	nr annotation	nr phylogenetic assignment	genome position	Prokka annotation	KO (4 intergrated)	GhostKOALA KO	KAAS KO	eggNOG KO (1st)	eggNOG COG transferred KO
Cycloclasticus_sp_SZUA-1071|SZUA-1071_00013									SZUA-1071_6:c(814..1182)	hypothetical protein					
Cycloclasticus_sp_SZUA-1071|SZUA-1071_00014									SZUA-1071_6:1396..1641	hypothetical protein					
Cycloclasticus_sp_SZUA-1071|SZUA-1071_00015					05M1I@bactNOG,0QTSM@gproNOG,11UR7@NOG,17G36@proNOG	outer membrane efflux family protein			SZUA-1071_6:1722..2981	hypothetical protein					
Cycloclasticus_sp_SZUA-1071|SZUA-1071_00016									SZUA-1071_7:269..883	hypothetical protein					
Cycloclasticus_sp_SZUA-1071|SZUA-1071_00017	K04042	[EC:2.7.7.23][EC:2.3.1.157]	glmU	bifunctional UDP-N-acetylglucosamine pyrophosphorylase / Glucosamine-1-phosphate N-acetyltransferase	05CAJ@bactNOG,0QINP@gproNOG,16PU0@proNOG,COG1207@NOG	Catalyzes the last two sequential reactions in the de novo biosynthetic pathway for UDP-N-acetylglucosamine (UDP- GlcNAc). The C-terminal domain catalyzes the transfer of acetyl group from acetyl coenzyme A to glucosamine-1-phosphate (GlcN-1-P) to produce N-acetylglucosamine-1-phosphate (GlcNAc-1-P), which is converted into UDP-GlcNAc by the transfer of uridine 5- monophosphate (from uridine 5-triphosphate), a reaction catalyzed by the N-terminal domain (By similarity)			SZUA-1071_7:c(1637..2995)	Bifunctional protein GlmU	K04042	K04042		K04042	K20681
Cycloclasticus_sp_SZUA-1071|SZUA-1071_00018	K00537	[EC:1.20.4.1]	ARSC1, arsC	arsenate reductase	05KUZ@bactNOG,0BES7@bproNOG,17FBG@proNOG,COG1393@NOG	Arsenate reductase and related			SZUA-1071_8:c(716..1063)	Protein YffB	K00537			K00537	K16509
Cycloclasticus_sp_SZUA-1071|SZUA-1071_00019	K00674	[EC:2.3.1.117]	dapD	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase	05DMJ@bactNOG,0B8VN@bproNOG,16R6X@proNOG,COG2171@NOG	Tetrahydrodipicolinate N-succinyltransferase			SZUA-1071_8:c(1389..1841)	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase	K00674	K00674		K00674	K05822
Cycloclasticus_sp_SZUA-1071|SZUA-1071_00020	K16047	[EC:1.14.14.12]	hsaA	3-hydroxy-9,10-secoandrosta-1,3,5(10)-triene-9,17-dione monooxygenase	04U5B@bacNOG,05MR6@bactNOG,0NHXG@firmNOG,0XT0V@NOG	acyl-CoA dehydrogenase			SZUA-1071_9:c(675..1844)	Flavin-dependent monooxygenase, oxygenase subunit HsaA	K16047			K16047	
Cycloclasticus_sp_SZUA-1071|SZUA-1071_00021	K00483	[EC:1.14.14.9]	hpaB	4-hydroxyphenylacetate 3-monooxygenase	05EFA@bactNOG,0D40Y@chloNOG,COG2368@NOG	4-hydroxyphenylacetate 3-hydroxylase			SZUA-1071_9:2098..3651	4-nitrophenol 2-monooxygenase, oxygenase component	K00483	K00483	K00483	K00483	K21184
Cycloclasticus_sp_SZUA-1071|SZUA-1071_00022	K05550	[EC:1.14.12.10][EC:1.14.12.-]	benB-xylY	benzoate/toluate 1,2-dioxygenase subunit beta	COG5517@NOG	dioxygenase, subunit beta			SZUA-1071_9:c(3712..4203)	2-halobenzoate 1,2-dioxygenase small subunit	K05550	K05550		K05550	K18243
Cycloclasticus_sp_SZUA-1071|SZUA-1071_00023	K05808		yhbH	putative sigma-54 modulation protein	080QH@bactNOG,0QU7K@gproNOG,17GPW@proNOG,COG1544@NOG	modulation protein			SZUA-1071_10:c(361..651)	Ribosome hibernation promoting factor	K05808	K05808		K05808	K05809
Cycloclasticus_sp_SZUA-1071|SZUA-1071_00024	K03092		rpoN	RNA polymerase sigma-54 factor	05DTW@bactNOG,0QI5B@gproNOG,16PS3@proNOG,COG1508@NOG	Sigma factors are initiation factors that promote the attachment of RNA polymerase to specific initiation sites and are then released (By similarity)			SZUA-1071_10:c(683..1747)	RNA polymerase sigma-54 factor	K03092	K03092	K03092	K03092	K03092
Cycloclasticus_sp_SZUA-1071|SZUA-1071_00025	K03431	[EC:5.4.2.10]	glmM	phosphoglucosamine mutase	07QJF@bactNOG,0QII8@gproNOG,16PZZ@proNOG,COG1109@NOG	Catalyzes the conversion of glucosamine-6-phosphate to glucosamine-1-phosphate (By similarity)			SZUA-1071_11:22..1197	Phosphoglucosamine mutase	K03431	K03431		K03431	K16881
Cycloclasticus_sp_SZUA-1071|SZUA-1071_00026	K01803	[EC:5.3.1.1]	TPI, tpiA	triosephosphate isomerase (TIM)	05CP7@bactNOG,0QIQZ@gproNOG,16SW3@proNOG,COG0149@NOG	Triose-phosphate isomerase			SZUA-1071_11:1266..2006	Triosephosphate isomerase	K01803	K01803		K01803	K21910
Cycloclasticus_sp_SZUA-1071|SZUA-1071_00027	K03075		secG	preprotein translocase subunit SecG	07MTR@bactNOG,0BQSJ@bproNOG,0ZS51@NOG,18C5H@proNOG	Preprotein translocase subunit SecG			SZUA-1071_11:2071..2469	Protein-export membrane protein SecG	K03075	K03075		K03075	
Cycloclasticus_sp_SZUA-1071|SZUA-1071_00029					05Y4K@bactNOG,0QWQZ@gproNOG,121UA@NOG,17K8D@proNOG	Protein of unknown function (DUF2818)			SZUA-1071_11:2590..2901	hypothetical protein					
Cycloclasticus_sp_SZUA-1071|SZUA-1071_00030	K07088		K07088	uncharacterized protein					SZUA-1071_12:17..352	hypothetical protein	K07088	K07088			
Cycloclasticus_sp_SZUA-1071|SZUA-1071_00031									SZUA-1071_12:435..890	hypothetical protein					
Cycloclasticus_sp_SZUA-1071|SZUA-1071_00032	K13628		iscA	iron-sulfur cluster assembly protein	08Z4V@bactNOG,0QSA9@gproNOG,17C3M@proNOG,COG0316@NOG	Is able to transfer iron-sulfur clusters to apo- ferredoxin. Multiple cycles of 2Fe2S cluster formation and transfer are observed, suggesting that IscA acts catalytically. Recruits intracellular free iron so as to provide iron for the assembly of transient iron-sulfur cluster in IscU in the presence of IscS, L-cysteine and the thioredoxin reductase system TrxA TrxB (By similarity)			SZUA-1071_12:944..1273	Iron-binding protein IscA	K13628	K13628		K05997	K22072
Cycloclasticus_sp_SZUA-1071|SZUA-1071_00033	K00940	[EC:2.7.4.6]	ndk, NME	nucleoside-diphosphate kinase	08UGX@bactNOG,0QQU8@gproNOG,179MB@proNOG,COG0105@NOG	Major role in the synthesis of nucleoside triphosphates other than ATP. The ATP gamma phosphate is transferred to the NDP beta phosphate via a ping-pong mechanism, using a phosphorylated active-site intermediate (By similarity)			SZUA-1071_12:1487..1918	Nucleoside diphosphate kinase	K00940	K00940	K00940	K00940	K00940
Cycloclasticus_sp_SZUA-1071|SZUA-1071_00034									SZUA-1071_13:255..476	hypothetical protein					
Cycloclasticus_sp_SZUA-1071|SZUA-1071_00035					05CDY@bactNOG,0QHTQ@gproNOG,16PTD@proNOG,COG0217@NOG	transcriptional regulatory protein			SZUA-1071_13:460..1206	putative transcriptional regulatory protein					
Cycloclasticus_sp_SZUA-1071|SZUA-1071_00036	K01159	[EC:3.1.22.4]	ruvC	crossover junction endodeoxyribonuclease RuvC	05NHU@bactNOG,0QIQ0@gproNOG,16QC7@proNOG,COG0817@NOG	Nuclease that resolves Holliday junction intermediates in genetic recombination. Cleaves the cruciform structure in supercoiled DNA by nicking to strands with the same polarity at sites symmetrically opposed at the junction in the homologous arms and leaves a 5'-terminal phosphate and a 3'-terminal hydroxyl group (By similarity)			SZUA-1071_13:1215..1709	Crossover junction endodeoxyribonuclease RuvC	K01159	K01159	K01159	K01159	K01159
Cycloclasticus_sp_SZUA-1071|SZUA-1071_00037	K03550	[EC:3.6.4.12]	ruvA	holliday junction DNA helicase RuvA	05KA4@bactNOG,0QKMF@gproNOG,17A0C@proNOG,COG0632@NOG	The RuvA-RuvB complex in the presence of ATP renatures cruciform structure in supercoiled DNA with palindromic sequence, indicating that it may promote strand exchange reactions in homologous recombination. RuvAB is a helicase that mediates the Holliday junction migration by localized denaturation and reannealing. RuvA stimulates, in the presence of DNA, the weak ATPase activity of RuvB (By similarity)			SZUA-1071_13:1706..2305	Holliday junction ATP-dependent DNA helicase RuvA	K03550	K03550	K03550	K03550	K03550
Cycloclasticus_sp_SZUA-1071|SZUA-1071_00038	K03551	[EC:3.6.4.12]	ruvB	holliday junction DNA helicase RuvB	05CKJ@bactNOG,0QJIK@gproNOG,16PE0@proNOG,COG2255@NOG	The RuvA-RuvB complex in the presence of ATP renatures cruciform structure in supercoiled DNA with palindromic sequence, indicating that it may promote strand exchange reactions in homologous recombination. RuvAB is a helicase that mediates the Holliday junction migration by localized denaturation and reannealing (By similarity)			SZUA-1071_13:2318..3370	Holliday junction ATP-dependent DNA helicase RuvB	K03551	K03551	K03551	K03551	K03551
Cycloclasticus_sp_SZUA-1071|SZUA-1071_00039	K01626	[EC:2.5.1.54]	E2.5.1.54, aroF, aroG, aroH	3-deoxy-7-phosphoheptulonate synthase	05E99@bactNOG,0B712@bproNOG,16PQR@proNOG,COG0722@NOG	Stereospecific condensation of phosphoenolpyruvate (PEP) and D-erythrose-4-phosphate (E4P) giving rise to 3-deoxy-D- arabino-heptulosonate-7-phosphate (DAHP) (By similarity)			SZUA-1071_14:190..576	Phospho-2-dehydro-3-deoxyheptonate aldolase, Phe-sensitive	K01626	K01626		K01626	K01626
Cycloclasticus_sp_SZUA-1071|SZUA-1071_00040	K03149	[EC:2.8.1.10]	thiG	thiazole synthase	05CA8@bactNOG,0QIB7@gproNOG,16PUM@proNOG,COG2022@NOG,COG2104@NOG	Catalyzes the rearrangement of 1-deoxy-D-xylulose 5- phosphate (DXP) to produce the thiazole phosphate moiety of thiamine. Sulfur is provided by the thiocarboxylate moiety of the carrier protein ThiS. In vitro, sulfur can be provided by H(2)S (By similarity)			SZUA-1071_14:585..1559	Thiazole synthase	K03149	K03149		K03149	K03154
Cycloclasticus_sp_SZUA-1071|SZUA-1071_00041	K09808		lolC_E	lipoprotein-releasing system permease protein	05D60@bactNOG,0QHZR@gproNOG,16QH9@proNOG,COG4591@NOG	Lipoprotein releasing system transmembrane protein			SZUA-1071_15:c(49..1296)	Lipoprotein-releasing system transmembrane protein LolE	K09808	K09808		K02004	K09808
Cycloclasticus_sp_SZUA-1071|SZUA-1071_00042									SZUA-1071_15:1413..1661	hypothetical protein					
Cycloclasticus_sp_SZUA-1071|SZUA-1071_00043	K02558	[EC:6.3.2.45]	mpl	UDP-N-acetylmuramate: L-alanyl-gamma-D-glutamyl-meso-diaminopimelate ligase	05DFU@bactNOG,0QHS8@gproNOG,16PWG@proNOG,COG0773@NOG	UDP-N-acetylmuramate L-alanyl-gamma-D-glutamyl-meso-diaminopimelate ligase			SZUA-1071_16:c(48..1436)	UDP-N-acetylmuramate--L-alanyl-gamma-D-glutamyl- meso-2,6-diaminoheptandioate ligase	K02558	K02558	K02558	K02558	K02558
Cycloclasticus_sp_SZUA-1071|SZUA-1071_00044	K06195		apaG	ApaG protein	05NWN@bactNOG,0QTZR@gproNOG,17FMU@proNOG,COG2967@NOG	ApaG protein			SZUA-1071_16:1466..1849	Protein ApaG	K06195	K06195	K06195	K06195	K06195
Cycloclasticus_sp_SZUA-1071|SZUA-1071_00045	K01525	[EC:3.6.1.41]	apaH	bis(5'-nucleosyl)-tetraphosphatase (symmetrical)	05DDT@bactNOG,0B9RV@bproNOG,16PHS@proNOG,COG0639@NOG	Hydrolyzes diadenosine 5',5'''-P1,P4-tetraphosphate to yield ADP (By similarity)			SZUA-1071_16:1862..2689	Bis(5'-nucleosyl)-tetraphosphatase, symmetrical	K01525	K01525		K01525	K15427
Cycloclasticus_sp_SZUA-1071|SZUA-1071_00046	K00287	[EC:1.5.1.3]	DHFR, folA	dihydrofolate reductase	08YYV@bactNOG,0ES10@cloNOG,0NJJS@firmNOG,COG0262@NOG	Key enzyme in folate metabolism. Catalyzes an essential reaction for de novo glycine and purine synthesis, and for DNA precursor synthesis (By similarity)			SZUA-1071_16:c(2749..3234)	Dihydrofolate reductase type 3	K00287	K00287	K00287	K00287	K19644
Cycloclasticus_sp_SZUA-1071|SZUA-1071_00047	K00560	[EC:2.1.1.45]	thyA, TYMS	thymidylate synthase	05C0V@bactNOG,0QI3X@gproNOG,16R55@proNOG,COG0207@NOG	Provides the sole de novo source of dTMP for DNA biosynthesis (By similarity)			SZUA-1071_16:c(3234..4028)	Thymidylate synthase	K00560	K00560	K00560	K00560	K00560
Cycloclasticus_sp_SZUA-1071|SZUA-1071_00048	K13292	[EC:2.-.-.-]	lgt, umpA	phosphatidylglycerol:prolipoprotein diacylglycerol transferase	05C3B@bactNOG,0QHX8@gproNOG,16PEZ@proNOG,COG0682@NOG	Transfers the N-acyl diglyceride group on what will become the N-terminal cysteine of membrane lipoproteins (By similarity)			SZUA-1071_16:c(4032..4433)	Prolipoprotein diacylglyceryl transferase	K13292	K13292		K13292	K13292
Cycloclasticus_sp_SZUA-1071|SZUA-1071_00049									SZUA-1071_17:552..665	hypothetical protein					
Cycloclasticus_sp_SZUA-1071|SZUA-1071_00050									SZUA-1071_17:693..1151	hypothetical protein					
Cycloclasticus_sp_SZUA-1071|SZUA-1071_00051									SZUA-1071_18:25..255	hypothetical protein					
Cycloclasticus_sp_SZUA-1071|SZUA-1071_00052	K20219	[EC:1.10.3.4]	phsA	o-aminophenol oxidase	08QBE@bactNOG,1748W@proNOG,COG2132@NOG	Multicopper oxidase, type 3			SZUA-1071_18:321..2030	Copper resistance protein A	K20219				K20219
Cycloclasticus_sp_SZUA-1071|SZUA-1071_00053	K02946		RP-S10, MRPS10, rpsJ	small subunit ribosomal protein S10	08Z10@bactNOG,0QS8C@gproNOG,17CDQ@proNOG,COG0051@NOG	Involved in the binding of tRNA to the ribosomes (By similarity)			SZUA-1071_19:100..411	30S ribosomal protein S10	K02946	K02946	K02946	K02946	K02969
Cycloclasticus_sp_SZUA-1071|SZUA-1071_00054	K02906		RP-L3, MRPL3, rplC	large subunit ribosomal protein L3	05EEE@bactNOG,0QIBA@gproNOG,16SCH@proNOG,COG0087@NOG	One of the primary rRNA binding proteins, it binds directly near the 3'-end of the 23S rRNA, where it nucleates assembly of the 50S subunit (By similarity)			SZUA-1071_19:448..1086	50S ribosomal protein L3	K02906	K02906		K02906	K02925
Cycloclasticus_sp_SZUA-1071|SZUA-1071_00055	K02926		RP-L4, MRPL4, rplD	large subunit ribosomal protein L4	06U5A@bactNOG,0QIBC@gproNOG,16PQP@proNOG,COG0088@NOG	One of the primary rRNA binding proteins, this protein initially binds near the 5'-end of the 23S rRNA. It is important during the early stages of 50S assembly. It makes multiple contacts with different domains of the 23S rRNA in the assembled 50S subunit and ribosome (By similarity)			SZUA-1071_19:1095..1694	50S ribosomal protein L4	K02926	K02926		K02926	K02930
Cycloclasticus_sp_SZUA-1071|SZUA-1071_00056	K02892		RP-L23, MRPL23, rplW	large subunit ribosomal protein L23	080KG@bactNOG,0QSDM@gproNOG,17FIH@proNOG,COG0089@NOG	One of the early assembly proteins it binds 23S rRNA. One of the proteins that surrounds the polypeptide exit tunnel on the outside of the ribosome. Forms the main docking site for trigger factor binding to the ribosome (By similarity)			SZUA-1071_19:1691..1984	50S ribosomal protein L23	K02892	K02892	K02892	K02892	K02893
Cycloclasticus_sp_SZUA-1071|SZUA-1071_00057	K02886		RP-L2, MRPL2, rplB	large subunit ribosomal protein L2	05CFD@bactNOG,0QIEJ@gproNOG,16PRR@proNOG,COG0090@NOG	One of the primary rRNA binding proteins. Required for association of the 30S and 50S subunits to form the 70S ribosome, for tRNA binding and peptide bond formation. It has been suggested to have peptidyltransferase activity			SZUA-1071_19:2004..2831	50S ribosomal protein L2	K02886	K02886		K02886	K02938
Cycloclasticus_sp_SZUA-1071|SZUA-1071_00058	K02965		RP-S19, rpsS	small subunit ribosomal protein S19	05K7S@bactNOG,0QS24@gproNOG,17C5Q@proNOG,COG0185@NOG	Protein S19 forms a complex with S13 that binds strongly to the 16S ribosomal RNA (By similarity)			SZUA-1071_19:2841..3113	30S ribosomal protein S19	K02965	K02965	K02965	K02965	K02965
Cycloclasticus_sp_SZUA-1071|SZUA-1071_00059	K02890		RP-L22, MRPL22, rplV	large subunit ribosomal protein L22	05KAP@bactNOG,0QS1D@gproNOG,17C3B@proNOG,COG0091@NOG	The globular domain of the protein is located near the polypeptide exit tunnel on the outside of the subunit, while an extended beta-hairpin is found that lines the wall of the exit tunnel in the center of the 70S ribosome (By similarity)			SZUA-1071_19:3125..3463	50S ribosomal protein L22	K02890	K02890		K02890	K02890
Cycloclasticus_sp_SZUA-1071|SZUA-1071_00060	K01737	[EC:4.2.3.12][EC:4.1.2.50]	queD, ptpS, PTS	6-pyruvoyltetrahydropterin/6-carboxytetrahydropterin synthase	07XVI@bactNOG,17A9V@proNOG,COG0720@NOG	6-carboxy-5,6,7,8-tetrahydropterin synthase			SZUA-1071_20:1..165	hypothetical protein	K01737			K01737	K01737
Cycloclasticus_sp_SZUA-1071|SZUA-1071_00061	K09920		K09920	uncharacterized protein	084NT@bactNOG,0R8MM@gproNOG,17M5W@proNOG,COG3151@NOG	Protein of unknown function (DUF1249)			SZUA-1071_20:123..584	hypothetical protein	K09920			K09920	K09920
Cycloclasticus_sp_SZUA-1071|SZUA-1071_00062	K03310		TC.AGCS	alanine or glycine:cation symporter, AGCS family	05BZG@bactNOG,0QHQD@gproNOG,16PB8@proNOG,COG1115@NOG	amino acid carrier protein			SZUA-1071_20:c(597..1631)	Amino-acid carrier protein AlsT	K03310	K03310		K03310	K11626
Cycloclasticus_sp_SZUA-1071|SZUA-1071_00063	K15866	[EC:5.3.3.18]	paaG	2-(1,2-epoxy-1,2-dihydrophenyl)acetyl-CoA isomerase	05CGU@bactNOG,0B7D6@bproNOG,16PXB@proNOG,COG1024@NOG	EnoyL-CoA hydratase			SZUA-1071_21:52..756	1,2-epoxyphenylacetyl-CoA isomerase	K15866	K15866		K13766	K20765
Cycloclasticus_sp_SZUA-1071|SZUA-1071_00064	K13775		atuG	citronellol/citronellal dehydrogenase	05DSZ@bactNOG,0GCND@delNOG,0HDER@dproNOG,0XPBF@NOG,16VKA@proNOG	Short chain dehydrogenase			SZUA-1071_21:780..1601	Oxidoreductase UcpA	K13775	K13775		K13775	
Cycloclasticus_sp_SZUA-1071|SZUA-1071_00065	K03110		ftsY	fused signal recognition particle receptor	05CCP@bactNOG,0QHX2@gproNOG,16PX1@proNOG,COG0552@NOG	Involved in targeting and insertion of nascent membrane proteins into the cytoplasmic membrane. Acts as a receptor for the complex formed by the signal recognition particle (SRP) and the ribosome-nascent chain (RNC). Interaction with SRP-RNC leads to the transfer of the RNC complex to the Sec translocase for insertion into the membrane, the hydrolysis of GTP by both Ffh and FtsY, and the dissociation of the SRP-FtsY complex into the individual components (By similarity)			SZUA-1071_22:70..441	Signal recognition particle receptor FtsY	K03110	K03110		K03110	K13431
Cycloclasticus_sp_SZUA-1071|SZUA-1071_00066	K09812		ftsE	cell division transport system ATP-binding protein	05CAK@bactNOG,0QIIX@gproNOG,16QM3@proNOG,COG2884@NOG	cell division atp-binding protein ftse			SZUA-1071_22:447..1109	Cell division ATP-binding protein FtsE	K09812	K09812	K09812	K09811	K09812
Cycloclasticus_sp_SZUA-1071|SZUA-1071_00067	K09811		ftsX	cell division transport system permease protein	05CRP@bactNOG,0QKTP@gproNOG,16SUU@proNOG,COG2177@NOG	Part of the ABC transporter FtsEX involved in cellular division (By similarity)			SZUA-1071_22:1102..2061	Cell division protein FtsX	K09811	K09811	K09811	K09811	K09811
Cycloclasticus_sp_SZUA-1071|SZUA-1071_00068	K06916		zapE	cell division protein ZapE	05D6Z@bactNOG,0QIPA@gproNOG,16QPT@proNOG,COG1485@NOG	AFG1 family ATPase			SZUA-1071_23:125..1231	Cell division protein ZapE	K06916	K06916	K06916	K06916	K18798
Cycloclasticus_sp_SZUA-1071|SZUA-1071_00069	K09948		K09948	uncharacterized protein	05K8A@bactNOG,0QTSE@gproNOG,17FEI@proNOG,COG3492@NOG	Protein of unknown function (DUF1244)			SZUA-1071_23:1244..1549	hypothetical protein	K09948	K09948		K09948	K09948
Cycloclasticus_sp_SZUA-1071|SZUA-1071_00070	K00566	[EC:2.8.1.13]	mnmA, trmU	tRNA-uridine 2-sulfurtransferase	05CR1@bactNOG,0QNM2@gproNOG,16RWX@proNOG,COG0482@NOG	tRNA methyl			SZUA-1071_24:25..996	tRNA-specific 2-thiouridylase MnmA	K00566			K00566	K21027
Cycloclasticus_sp_SZUA-1071|SZUA-1071_00071	K04085	[EC:2.8.1.-]	tusA, sirA	tRNA 2-thiouridine synthesizing protein A	084CD@bactNOG,0QW4W@gproNOG,122CW@NOG,16X9B@proNOG	SirA family			SZUA-1071_24:993..1226	Sulfur carrier protein TusA	K04085			K04085	
Cycloclasticus_sp_SZUA-1071|SZUA-1071_00072	K01698	[EC:4.2.1.24]	hemB, ALAD	porphobilinogen synthase	05D52@bactNOG,0QJ3H@gproNOG,16PKY@proNOG,COG0113@NOG	delta-aminolevulinic acid dehydratase			SZUA-1071_25:530..1495	Delta-aminolevulinic acid dehydratase	K01698	K01698	K01698	K01698	K01698
Cycloclasticus_sp_SZUA-1071|SZUA-1071_00073	K12339	[EC:2.5.1.47]	cysM	cysteine synthase B	05C6T@bactNOG,0QII0@gproNOG,16Q08@proNOG,COG0031@NOG	Cysteine synthase			SZUA-1071_26:734..1621	Cysteine synthase B	K12339	K12339		K01697	K21949
Cycloclasticus_sp_SZUA-1071|SZUA-1071_00074	K03215	[EC:2.1.1.190]	rumA	23S rRNA (uracil1939-C5)-methyltransferase	05BZT@bactNOG,0QJ2Y@gproNOG,16PXD@proNOG,COG2265@NOG	Catalyzes the formation of 5-methyl-uridine at position 1939 (m5U1939) in 23S rRNA (By similarity)			SZUA-1071_26:1682..3010	23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD	K03215	K03215	K03215	K00557	K15331
Cycloclasticus_sp_SZUA-1071|SZUA-1071_00075					08Z62@bactNOG,0QS8B@gproNOG,11NXY@NOG,17CRC@proNOG	ErfK YbiS YcfS YnhG family protein			SZUA-1071_26:3011..3502	hypothetical protein					
Cycloclasticus_sp_SZUA-1071|SZUA-1071_00076	K02415		fliL	flagellar FliL protein					SZUA-1071_26:c(3526..3792)	hypothetical protein	K02415	K02415			
Cycloclasticus_sp_SZUA-1071|SZUA-1071_00077	K00817	[EC:2.6.1.9]	hisC	histidinol-phosphate aminotransferase	05CIH@bactNOG,0QJU4@gproNOG,16QKB@proNOG,COG0079@NOG	imidazole acetol-phosphate transaminase			SZUA-1071_27:172..1296	Histidinol-phosphate aminotransferase	K00817	K00817		K00817	K04720
