#Protein ID	KO	EC	KO protein ID	KO protein name	eggNOG OG	eggNOG HMM Desc.	nr annotation	nr phylogenetic assignment	genome position	Prokka annotation	KO (4 intergrated)	GhostKOALA KO	KAAS KO	eggNOG KO (1st)	eggNOG COG transferred KO
Acidobacteria_bacterium_SZUA-1168|SZUA-1168_00001									SZUA-1168_1:358..525	hypothetical protein					
Acidobacteria_bacterium_SZUA-1168|SZUA-1168_00002									SZUA-1168_1:703..939	hypothetical protein					
Acidobacteria_bacterium_SZUA-1168|SZUA-1168_00003									SZUA-1168_1:1063..1200	hypothetical protein					
Acidobacteria_bacterium_SZUA-1168|SZUA-1168_00004									SZUA-1168_1:1213..1356	hypothetical protein					
Acidobacteria_bacterium_SZUA-1168|SZUA-1168_00005					08RSN@bactNOG,0FJBY@cyaNOG,COG0398@NOG	SNARE associated Golgi protein			SZUA-1168_1:c(1781..2515)	TVP38/TMEM64 family inner membrane protein YdjZ					
Acidobacteria_bacterium_SZUA-1168|SZUA-1168_00016	K20758	[EC:3.7.1.23]	hbzF	maleylpyruvate hydrolase	05ERH@bactNOG,COG0179@NOG	Fumarylacetoacetate hydrolase			SZUA-1168_4:1506..2336	Homoprotocatechuate catabolism bifunctional isomerase/decarboxylase	K20758				K20758
Acidobacteria_bacterium_SZUA-1168|SZUA-1168_00017									SZUA-1168_4:c(2186..2512)	hypothetical protein					
Acidobacteria_bacterium_SZUA-1168|SZUA-1168_00018					004XW@aciNOG,05DXW@bactNOG,0XQEH@NOG	Inherit from bactNOG: Membrane associated hydrolase			SZUA-1168_5:72..2213	hypothetical protein					
Acidobacteria_bacterium_SZUA-1168|SZUA-1168_00019									SZUA-1168_5:2354..2653	hypothetical protein					
Acidobacteria_bacterium_SZUA-1168|SZUA-1168_00020					06QQJ@bactNOG,0YGKA@NOG,17ZTP@proNOG				SZUA-1168_5:2688..3662	hypothetical protein					
Acidobacteria_bacterium_SZUA-1168|SZUA-1168_00022					005ZZ@aciNOG,05D9A@bactNOG,0XPNR@NOG	Thiol-disulfide isomerase			SZUA-1168_5:4042..5568	hypothetical protein					
Acidobacteria_bacterium_SZUA-1168|SZUA-1168_00024	K00248	[EC:1.3.8.1]	ACADS, bcd	butyryl-CoA dehydrogenase	05C1G@bactNOG,0G8BR@deiNOG,COG1960@NOG	Acyl-coa dehydrogenase			SZUA-1168_6:763..2532	putative acyl-CoA dehydrogenase	K00248			K00248	K22027
Acidobacteria_bacterium_SZUA-1168|SZUA-1168_00025	K00114	[EC:1.1.2.8]	exaA	alcohol dehydrogenase (cytochrome c)	COG4993@NOG	Dehydrogenase			SZUA-1168_7:163..1995	Quinohemoprotein alcohol dehydrogenase ADH-IIG	K00114			K00114	K20937
Acidobacteria_bacterium_SZUA-1168|SZUA-1168_00026	K01266	[EC:3.4.11.19]	dmpA, dap	D-aminopeptidase	05CVU@bactNOG,COG3191@NOG	peptidase s58 dmpa			SZUA-1168_7:c(2001..2357)	Beta-peptidyl aminopeptidase BapA	K01266			K01266	K20750
Acidobacteria_bacterium_SZUA-1168|SZUA-1168_00027					05DPY@bactNOG,0XQ5M@NOG	Uncharacterized protein conserved in bacteria (DUF2248)			SZUA-1168_8:976..1938	hypothetical protein					
Acidobacteria_bacterium_SZUA-1168|SZUA-1168_00028	K01921	[EC:6.3.2.4]	ddl	D-alanine-D-alanine ligase	08PB3@bactNOG,COG1181@NOG	d-alanine--d-alanine ligase			SZUA-1168_8:1935..2957	D-alanine--D-alanine ligase B	K01921	K01921		K01921	K18856
Acidobacteria_bacterium_SZUA-1168|SZUA-1168_00029					05SKU@bactNOG,0GF76@delNOG,0HG90@dproNOG,11WMP@NOG,16WJ3@proNOG	(Lipo)protein			SZUA-1168_8:c(3054..3761)	hypothetical protein					
Acidobacteria_bacterium_SZUA-1168|SZUA-1168_00030	K11085	[EC:3.6.3.-]	msbA	ATP-binding cassette, subfamily B, bacterial MsbA	05BZ1@bactNOG,COG1132@NOG	(ABC) transporter			SZUA-1168_8:c(3939..5804)	Putative multidrug export ATP-binding/permease protein	K11085	K11085		K06147	K20485
Acidobacteria_bacterium_SZUA-1168|SZUA-1168_00031									SZUA-1168_9:189..794	hypothetical protein					
Acidobacteria_bacterium_SZUA-1168|SZUA-1168_00032									SZUA-1168_9:c(772..1065)	hypothetical protein					
Acidobacteria_bacterium_SZUA-1168|SZUA-1168_00033	K00274	[EC:1.4.3.4]	MAO, aofH	monoamine oxidase					SZUA-1168_9:c(1167..1442)	hypothetical protein	K00274	K00274			
Acidobacteria_bacterium_SZUA-1168|SZUA-1168_00034	K11940		hspQ	heat shock protein HspQ	08Z54@bactNOG,0R8KG@gproNOG,17CI5@proNOG,COG3785@NOG	Hemimethylated DNA-binding protein YccV like			SZUA-1168_9:1536..1850	Heat shock protein HspQ	K11940	K11940		K11940	K11940
Acidobacteria_bacterium_SZUA-1168|SZUA-1168_00035					06DJ7@bactNOG,0Y5JK@NOG				SZUA-1168_9:2153..2419	Antitoxin VapB33					
Acidobacteria_bacterium_SZUA-1168|SZUA-1168_00036	K07064		K07064	uncharacterized protein	05RSR@bactNOG,12079@NOG,184XD@proNOG	Toxic component of a toxin-antitoxin (TA) module. A			SZUA-1168_9:2416..2847	Ribonuclease VapC37	K07064	K07064	K07064		
Acidobacteria_bacterium_SZUA-1168|SZUA-1168_00037					07FVP@bactNOG,0Y9RY@NOG				SZUA-1168_9:c(2898..4643)	hypothetical protein					
Acidobacteria_bacterium_SZUA-1168|SZUA-1168_00038									SZUA-1168_10:c(857..1627)	hypothetical protein					
Acidobacteria_bacterium_SZUA-1168|SZUA-1168_00039									SZUA-1168_11:c(177..506)	hypothetical protein					
Acidobacteria_bacterium_SZUA-1168|SZUA-1168_00040									SZUA-1168_11:c(451..1377)	hypothetical protein					
Acidobacteria_bacterium_SZUA-1168|SZUA-1168_00041					01R4R@aproNOG,05F96@bactNOG,16Q6X@proNOG,COG4584@NOG	Transposase			SZUA-1168_12:118..1617	hypothetical protein					
Acidobacteria_bacterium_SZUA-1168|SZUA-1168_00042	K11144		dnaI	primosomal protein DnaI	01TI9@aproNOG,05EN2@bactNOG,16RY7@proNOG,COG1484@NOG	IstB domain protein ATP-binding protein			SZUA-1168_12:1614..2384	Insertion sequence IS5376 putative ATP-binding protein	K11144				K11144
Acidobacteria_bacterium_SZUA-1168|SZUA-1168_00044	K11434	[EC:2.1.1.319]	PRMT1	type I protein arginine methyltransferase	05NU6@bactNOG,0FTK3@cyaNOG,0XQYH@NOG	PRMT5 arginine-N-methyltransferase			SZUA-1168_13:549..1043	hypothetical protein	K11434			K11434	
Acidobacteria_bacterium_SZUA-1168|SZUA-1168_00045									SZUA-1168_13:1069..1785	hypothetical protein					
Acidobacteria_bacterium_SZUA-1168|SZUA-1168_00046									SZUA-1168_13:c(1891..2103)	hypothetical protein					
Acidobacteria_bacterium_SZUA-1168|SZUA-1168_00047									SZUA-1168_13:c(2164..2379)	hypothetical protein					
Acidobacteria_bacterium_SZUA-1168|SZUA-1168_00048					086KK@bactNOG,0GCVS@delNOG,0HE7J@dproNOG,0XS18@NOG,175F8@proNOG	IgA Peptidase M64			SZUA-1168_13:2663..4117	hypothetical protein					
Acidobacteria_bacterium_SZUA-1168|SZUA-1168_00049	K00104	[EC:1.1.3.15]	glcD	glycolate oxidase	05CQB@bactNOG,COG0277@NOG	FAD linked oxidase domain protein			SZUA-1168_13:4243..5691	putative FAD-linked oxidoreductase	K00104	K00104	K00104	K00102	K21836
Acidobacteria_bacterium_SZUA-1168|SZUA-1168_00050					05R15@bactNOG,11XU5@NOG,17J18@proNOG	Acetyltransferase (GNAT) family			SZUA-1168_14:352..858	hypothetical protein					
Acidobacteria_bacterium_SZUA-1168|SZUA-1168_00051									SZUA-1168_14:c(1220..1945)	hypothetical protein					
Acidobacteria_bacterium_SZUA-1168|SZUA-1168_00052	K02503		HINT1, hinT, hit	histidine triad (HIT) family protein	00K1M@actNOG,081XM@bactNOG,COG0537@NOG	Histidine triad (HIT) protein			SZUA-1168_15:828..1247	Protein hit	K02503	K02503	K02503	K02503	K19710
Acidobacteria_bacterium_SZUA-1168|SZUA-1168_00053	K21680	[EC:1.1.1.137]	E1.1.1.137	ribulose-5-phosphate 2-dehydrogenase	01SAE@aproNOG,07EZV@bactNOG,16TM0@proNOG,COG1063@NOG	Dehydrogenase			SZUA-1168_15:1953..2918	L-threonine 3-dehydrogenase	K21680				K21680
Acidobacteria_bacterium_SZUA-1168|SZUA-1168_00054					06QQJ@bactNOG,0YGKA@NOG,17ZTP@proNOG				SZUA-1168_16:911..1957	hypothetical protein					
Acidobacteria_bacterium_SZUA-1168|SZUA-1168_00055					05F32@bactNOG,0FKZY@cyaNOG,COG1649@NOG	Glycosyl hydrolase like GH101			SZUA-1168_17:c(57..1292)	hypothetical protein					
Acidobacteria_bacterium_SZUA-1168|SZUA-1168_00056	K07106	[EC:4.2.1.126]	murQ	N-acetylmuramic acid 6-phosphate etherase	05E15@bactNOG,099GW@bctoNOG,COG2103@NOG	Specifically catalyzes the cleavage of the D-lactyl ether substituent of MurNAc 6-phosphate, producing GlcNAc 6- phosphate and D-lactate (By similarity)			SZUA-1168_17:c(1300..2445)	N-acetylmuramic acid 6-phosphate etherase	K07106	K07106		K07106	K07106
Acidobacteria_bacterium_SZUA-1168|SZUA-1168_00057	K02500	[EC:4.1.3.-]	hisF	cyclase	004E7@aciNOG,05C0S@bactNOG,COG0107@NOG	IGPS catalyzes the conversion of PRFAR and glutamine to IGP, AICAR and glutamate. The HisF subunit catalyzes the cyclization activity that produces IGP and AICAR from PRFAR using the ammonia provided by the HisH subunit (By similarity)			SZUA-1168_18:c(220..1020)	Imidazole glycerol phosphate synthase subunit HisF	K02500	K02500		K01663	K02500
Acidobacteria_bacterium_SZUA-1168|SZUA-1168_00058	K02501	[EC:2.4.2.-]	hisH	glutamine amidotransferase	003PI@aciNOG,08UJE@bactNOG,COG0118@NOG	IGPS catalyzes the conversion of PRFAR and glutamine to IGP, AICAR and glutamate. The HisH subunit provides the glutamine amidotransferase activity that produces the ammonia necessary to HisF for the synthesis of IGP and AICAR (By similarity)			SZUA-1168_18:c(1017..1676)	Imidazole glycerol phosphate synthase subunit HisH	K02501	K02501		K02501	K02501
Acidobacteria_bacterium_SZUA-1168|SZUA-1168_00059	K01693	[EC:4.2.1.19]	hisB	imidazoleglycerol-phosphate dehydratase	0011W@acidNOG,003CR@aciNOG,05ECC@bactNOG,COG0131@NOG	Imidazoleglycerol-phosphate dehydratase			SZUA-1168_18:c(1821..2408)	Histidine biosynthesis bifunctional protein HisB	K01693	K01693		K01089	K01693
Acidobacteria_bacterium_SZUA-1168|SZUA-1168_00060	K00013	[EC:1.1.1.23]	hisD	histidinol dehydrogenase	00491@aciNOG,05CEK@bactNOG,COG0141@NOG	Catalyzes the sequential NAD-dependent oxidations of L- histidinol to L-histidinaldehyde and then to L-histidine (By similarity)			SZUA-1168_18:c(2408..3010)	Histidinol dehydrogenase	K00013	K00013		K00013	K15509
Acidobacteria_bacterium_SZUA-1168|SZUA-1168_00061	K00338	[EC:1.6.5.3]	nuoI	NADH-quinone oxidoreductase subunit I	00581@aciNOG,05P3U@bactNOG,COG1143@NOG	NDH-1 shuttles electrons from NADH, via FMN and iron- sulfur (Fe-S) centers, to quinones in the respiratory chain. The immediate electron acceptor for the enzyme in this species is believed to be ubiquinone. Couples the redox reaction to proton translocation (for every two electrons transferred, four hydrogen ions are translocated across the cytoplasmic membrane), and thus conserves the redox energy in a proton gradient (By similarity)			SZUA-1168_19:c(264..734)	NADH-quinone oxidoreductase subunit I	K00338	K00338		K00338	K15831
Acidobacteria_bacterium_SZUA-1168|SZUA-1168_00062	K00331	[EC:1.6.5.3]	nuoB	NADH-quinone oxidoreductase subunit B	004H1@aciNOG,05ES3@bactNOG,COG0377@NOG	NDH-1 shuttles electrons from NADH, via FMN and iron- sulfur (Fe-S) centers, to quinones in the respiratory chain. The immediate electron acceptor for the enzyme in this species is believed to be ubiquinone. Couples the redox reaction to proton translocation (for every two electrons transferred, four hydrogen ions are translocated across the cytoplasmic membrane), and thus conserves the redox energy in a proton gradient (By similarity)			SZUA-1168_19:c(739..1275)	NADH-quinone oxidoreductase subunit 6	K00331	K00331		K00331	K13380
Acidobacteria_bacterium_SZUA-1168|SZUA-1168_00063	K00528	[EC:1.18.1.2][EC:1.19.1.1]	fpr	ferredoxin/flavodoxin---NADP+ reductase	00576@aciNOG,08Z4U@bactNOG,COG1146@NOG	iron-sulfur			SZUA-1168_19:c(1294..1566)	Ferredoxin	K00528			K00528	K20449
Acidobacteria_bacterium_SZUA-1168|SZUA-1168_00064					05DI0@bactNOG,0GD35@delNOG,0HE4A@dproNOG,0XNYJ@NOG,175X7@proNOG	Tat (Twin-arginine translocation) pathway signal sequence domain protein			SZUA-1168_20:108..1511	hypothetical protein					
Acidobacteria_bacterium_SZUA-1168|SZUA-1168_00065	K00114	[EC:1.1.2.8]	exaA	alcohol dehydrogenase (cytochrome c)	01QUF@aproNOG,05DZG@bactNOG,16RK0@proNOG,COG4993@NOG	Dehydrogenase			SZUA-1168_20:1586..3247	Quinohemoprotein alcohol dehydrogenase ADH IIB	K00114			K00114	K20937
Acidobacteria_bacterium_SZUA-1168|SZUA-1168_00066					005ZZ@aciNOG,05D9A@bactNOG,0XPNR@NOG	Thiol-disulfide isomerase			SZUA-1168_20:3441..4919	hypothetical protein					
Acidobacteria_bacterium_SZUA-1168|SZUA-1168_00067					08SAZ@bactNOG,11H0V@NOG,1DHQ6@verNOG,1DMN2@verrNOG	NIPSNAP			SZUA-1168_21:c(263..730)	hypothetical protein					
Acidobacteria_bacterium_SZUA-1168|SZUA-1168_00068					005RI@aciNOG,08VR9@bactNOG,11Z0E@NOG	Methyltransferase type 11			SZUA-1168_21:1283..1966	putative methyltransferase YcgJ					
Acidobacteria_bacterium_SZUA-1168|SZUA-1168_00069									SZUA-1168_21:2005..2316	hypothetical protein					
Acidobacteria_bacterium_SZUA-1168|SZUA-1168_00070									SZUA-1168_21:c(2539..3117)	hypothetical protein					
Acidobacteria_bacterium_SZUA-1168|SZUA-1168_00071	K09014		sufB	Fe-S cluster assembly protein SufB	05DIW@bactNOG,0GBJ4@delNOG,0HD1I@dproNOG,16PMG@proNOG,COG0719@NOG	SufBD protein			SZUA-1168_22:104..1396	FeS cluster assembly protein SufB	K09014	K09014		K07033	K09015
Acidobacteria_bacterium_SZUA-1168|SZUA-1168_00072	K09013		sufC	Fe-S cluster assembly ATP-binding protein	05C3K@bactNOG,0QHYM@gproNOG,16PM6@proNOG,COG0396@NOG	FeS assembly ATPase SufC			SZUA-1168_22:1584..2342	putative ATP-dependent transporter SufC	K09013	K09013		K09013	K09013
Acidobacteria_bacterium_SZUA-1168|SZUA-1168_00073									SZUA-1168_22:c(2935..3579)	hypothetical protein					
Acidobacteria_bacterium_SZUA-1168|SZUA-1168_00074	K05928	[EC:2.1.1.95]	E2.1.1.95	tocopherol O-methyltransferase	088G6@bactNOG,0GIT1@delNOG,0HJCT@dproNOG,11QJQ@NOG,16XWX@proNOG	methyltransferase			SZUA-1168_23:40..792	Demethylrebeccamycin-D-glucose O-methyltransferase	K05928	K05928			
Acidobacteria_bacterium_SZUA-1168|SZUA-1168_00075	K01470	[EC:3.5.2.10]	E3.5.2.10	creatinine amidohydrolase	05ERS@bactNOG,0QRGG@gproNOG,16PXQ@proNOG,COG1402@NOG	K01470 creatinine amidohydrolase EC 3.5.2.10			SZUA-1168_23:807..1607	Putative mycofactocin system creatinine amidohydrolase family protein MftE	K01470	K01470		K01470	K14653
Acidobacteria_bacterium_SZUA-1168|SZUA-1168_00076	K01497	[EC:3.5.4.25]	ribA, RIB1	GTP cyclohydrolase II	07T1C@bactNOG,0QI8W@gproNOG,16UQ7@proNOG,COG0807@NOG	Catalyzes the conversion of GTP to 2,5-diamino-6- ribosylamino-4(3H)-pyrimidinone 5'-phosphate (DARP), formate and pyrophosphate (By similarity)			SZUA-1168_23:c(1621..2787)	GTP cyclohydrolase-2	K01497	K01497		K01497	K14652
Acidobacteria_bacterium_SZUA-1168|SZUA-1168_00077									SZUA-1168_24:256..696	hypothetical protein					
Acidobacteria_bacterium_SZUA-1168|SZUA-1168_00078									SZUA-1168_24:729..1370	hypothetical protein					
Acidobacteria_bacterium_SZUA-1168|SZUA-1168_00079	K00406		ccoP	cytochrome c oxidase cbb3-type subunit III	05S62@bactNOG,11ZAG@NOG,17IBR@proNOG	Cytochrome C class			SZUA-1168_24:1380..2429	hypothetical protein	K00406			K00406	
Acidobacteria_bacterium_SZUA-1168|SZUA-1168_00080	K07062	[EC:3.1.-.-]	fitB	toxin FitB	090JF@bactNOG,0GNGT@delNOG,0HNIY@dproNOG,17CM5@proNOG,COG1487@NOG	PIN domain			SZUA-1168_24:c(2454..2825)	Ribonuclease VapC32	K07062			K07062	K18828
Acidobacteria_bacterium_SZUA-1168|SZUA-1168_00081					05WS4@bactNOG,0GQIV@delNOG,0HQEB@dproNOG,123TN@NOG,17KTS@proNOG	Uncharacterized protein conserved in bacteria (DUF2191)			SZUA-1168_24:c(2822..3025)	Antitoxin VapB32					
Acidobacteria_bacterium_SZUA-1168|SZUA-1168_00083	K02343	[EC:2.7.7.7]	dnaX	DNA polymerase III subunit gamma/tau	0043D@aciNOG,07QMP@bactNOG,COG2812@NOG	DNA polymerase III subunits gamma and tau			SZUA-1168_24:3494..5380	DNA polymerase III subunit tau	K02343	K02343		K02343	K02343
Acidobacteria_bacterium_SZUA-1168|SZUA-1168_00084					07UR6@bactNOG,0GS4X@delNOG,0HRNZ@dproNOG,16X7Z@proNOG,COG1801@NOG	Protein of unknown function DUF72			SZUA-1168_25:98..460	hypothetical protein					
Acidobacteria_bacterium_SZUA-1168|SZUA-1168_00085	K07019		K07019	uncharacterized protein	003Y6@aciNOG,05DNZ@bactNOG,COG0429@NOG	Alpha beta hydrolase			SZUA-1168_25:c(576..1598)	hypothetical protein	K07019	K07019	K07019	K07019	K07019
Acidobacteria_bacterium_SZUA-1168|SZUA-1168_00086					05QAY@bactNOG,11WUD@NOG,15520@plaNOG	DinB family			SZUA-1168_25:c(1798..2286)	hypothetical protein					
Acidobacteria_bacterium_SZUA-1168|SZUA-1168_00087	K11212	[EC:2.7.8.28]	cofD	LPPG:FO 2-phospho-L-lactate transferase	05CHW@bactNOG,1C8BM@synNOG,COG0391@NOG	Uncharacterised protein family UPF0052			SZUA-1168_25:2619..3587	Gluconeogenesis factor	K11212				K11212
Acidobacteria_bacterium_SZUA-1168|SZUA-1168_00088	K01971	[EC:6.5.1.1]	ligD	bifunctional non-homologous end joining protein LigD	01T2M@aproNOG,05DQE@bactNOG,16PTE@proNOG,COG1793@NOG,COG3285@NOG	DNA ligase			SZUA-1168_25:c(3602..4381)	Multifunctional non-homologous end joining protein LigD	K01971	K01971		K01971	K01971
Acidobacteria_bacterium_SZUA-1168|SZUA-1168_00089	K03307		TC.SSS	solute:Na+ symporter, SSS family	0002F@acidNOG,003IM@aciNOG,07V5J@bactNOG,COG0591@NOG	Na solute symporter			SZUA-1168_25:4506..5942	High-affinity proline transporter PutP	K03307	K03307		K03307	K20989
Acidobacteria_bacterium_SZUA-1168|SZUA-1168_00090									SZUA-1168_26:88..309	hypothetical protein					
Acidobacteria_bacterium_SZUA-1168|SZUA-1168_00091	K01869	[EC:6.1.1.4]	LARS, leuS	leucyl-tRNA synthetase	05C8T@bactNOG,0GAIQ@delNOG,0HCFJ@dproNOG,16QCR@proNOG,COG0495@NOG	Leucyl-tRNA synthetase			SZUA-1168_26:c(487..2832)	Leucine--tRNA ligase	K01869	K01869		K01869	K01869
Acidobacteria_bacterium_SZUA-1168|SZUA-1168_00092									SZUA-1168_27:133..288	hypothetical protein					
Acidobacteria_bacterium_SZUA-1168|SZUA-1168_00093					08M5E@bactNOG,10CJW@NOG,1DJKU@verNOG,1DNN6@verrNOG				SZUA-1168_27:642..1874	Quinohemoprotein alcohol dehydrogenase ADH-IIG					
Acidobacteria_bacterium_SZUA-1168|SZUA-1168_00094									SZUA-1168_27:1944..2375	hypothetical protein					
Acidobacteria_bacterium_SZUA-1168|SZUA-1168_00095	K20219	[EC:1.10.3.4]	phsA	o-aminophenol oxidase	05E3B@bactNOG,0QKCY@gproNOG,16QAT@proNOG,COG2132@NOG	Copper resistance protein			SZUA-1168_27:2490..4370	Copper resistance protein A	K20219				K20219
Acidobacteria_bacterium_SZUA-1168|SZUA-1168_00096	K07233		pcoB, copB	copper resistance protein B	05VR0@bactNOG,0QR8P@gproNOG,16YHJ@proNOG,COG3667@NOG	Copper resistance protein B			SZUA-1168_27:4367..5230	Copper resistance protein B	K07233	K07233	K07233	K07233	K07233
Acidobacteria_bacterium_SZUA-1168|SZUA-1168_00097									SZUA-1168_27:5288..5944	hypothetical protein					
Acidobacteria_bacterium_SZUA-1168|SZUA-1168_00098	K06966	[EC:3.2.2.10][EC:3.2.2.-]	ppnN	pyrimidine/purine-5'-nucleotide nucleosidase	05CNZ@bactNOG,09B6V@bctoNOG,1AGGQ@sphNOG,COG1611@NOG	Possible lysine decarboxylase			SZUA-1168_27:c(5977..6741)	Cytokinin riboside 5'-monophosphate phosphoribohydrolase	K06966	K06966		K06966	K06966
Acidobacteria_bacterium_SZUA-1168|SZUA-1168_00099	K20590	[EC:1.1.1.-]	genD2, gtmC, gntC	gentamicin A2 dehydrogenase	07QX2@bactNOG,1DHHI@verNOG,1DNB3@verrNOG,COG0673@NOG	Oxidoreductase family, NAD-binding Rossmann fold			SZUA-1168_28:6..1070	Glucose-6-phosphate 3-dehydrogenase	K20590				K20590
Acidobacteria_bacterium_SZUA-1168|SZUA-1168_00100	K21166		sgcE9, ncsE9, kedE9	enediyne biosynthesis protein E9	004UJ@aciNOG,05D7H@bactNOG,COG2303@NOG	glucose-methanol-choline oxidoreductase			SZUA-1168_28:1104..2810	Fructose dehydrogenase large subunit	K21166				K21166
Acidobacteria_bacterium_SZUA-1168|SZUA-1168_00101	K06606	[EC:5.3.99.11]	iolI	2-keto-myo-inositol isomerase	08ACT@bactNOG,152WQ@plaNOG,COG1082@NOG	protein TIM barrel			SZUA-1168_29:21..929	Inosose isomerase	K06606			K06606	K19974
Acidobacteria_bacterium_SZUA-1168|SZUA-1168_00102	K17837	[EC:3.5.2.6]	bla2, blm, ccrA, blaB	metallo-beta-lactamase class B	05QY9@bactNOG,COG0491@NOG	Beta-lactamase			SZUA-1168_29:991..1836	Metallo-beta-lactamase L1 type 3	K17837	K17837	K17837	K17837	K20257
Acidobacteria_bacterium_SZUA-1168|SZUA-1168_00103					07GRE@bactNOG,0Z2AW@NOG	Cyclase family			SZUA-1168_29:1867..2829	hypothetical protein					
Acidobacteria_bacterium_SZUA-1168|SZUA-1168_00104					05D2Z@bactNOG,0XPGE@NOG,16QKA@proNOG	Putative cyclase			SZUA-1168_29:3036..4019	hypothetical protein					
Acidobacteria_bacterium_SZUA-1168|SZUA-1168_00105					05TWE@bactNOG,0XRNX@NOG	Protein of unknown function (DUF1595)			SZUA-1168_29:4188..6614	hypothetical protein					
Acidobacteria_bacterium_SZUA-1168|SZUA-1168_00106					05DI0@bactNOG,0XNYJ@NOG	Tat (Twin-arginine translocation) pathway signal sequence domain protein			SZUA-1168_29:6611..7963	hypothetical protein					
Acidobacteria_bacterium_SZUA-1168|SZUA-1168_00107									SZUA-1168_29:c(7827..8534)	hypothetical protein					
Acidobacteria_bacterium_SZUA-1168|SZUA-1168_00108									SZUA-1168_30:1833..2858	hypothetical protein					
Acidobacteria_bacterium_SZUA-1168|SZUA-1168_00109	K07494		K07494	putative transposase	05DMH@bactNOG,0BEU6@bproNOG,1749U@proNOG,COG3335@NOG	Transposase			SZUA-1168_31:c(312..563)	hypothetical protein	K07494				K07494
Acidobacteria_bacterium_SZUA-1168|SZUA-1168_00110	K13049	[EC:3.4.17.-]	PM20D1	carboxypeptidase PM20D1	07SNJ@bactNOG,COG0624@NOG	peptidase, M20			SZUA-1168_31:c(602..2020)	putative succinyl-diaminopimelate desuccinylase	K13049			K13049	K20895
Acidobacteria_bacterium_SZUA-1168|SZUA-1168_00111	K01733	[EC:4.2.3.1]	thrC	threonine synthase	05D98@bactNOG,0GAP9@delNOG,0HRFW@dproNOG,16UK2@proNOG,COG0498@NOG	Catalyzes the gamma-elimination of phosphate from L- phosphohomoserine and the beta-addition of water to produce L- threonine (By similarity)			SZUA-1168_31:2157..3488	Threonine synthase	K01733	K01733		K01733	K15527
