#Protein ID	KO	EC	KO protein ID	KO protein name	eggNOG OG	eggNOG HMM Desc.	nr annotation	nr phylogenetic assignment	genome position	Prokka annotation	KO (4 intergrated)	GhostKOALA KO	KAAS KO	eggNOG KO (1st)	eggNOG COG transferred KO
Candidatus_bacterium_SZUA-1202|SZUA-1202_00011	K00248	[EC:1.3.8.1]	ACADS, bcd	butyryl-CoA dehydrogenase	05C1G@bactNOG,0ENQU@cloNOG,0ND7R@firmNOG,COG1960@NOG	acyl-CoA dehydrogenase			SZUA-1202_2:c(5666..6835)	Acyl-CoA dehydrogenase	K00248			K00248	K22027
Candidatus_bacterium_SZUA-1202|SZUA-1202_00012	K00648	[EC:2.3.1.180]	fabH	3-oxoacyl-[acyl-carrier-protein] synthase III	05CCZ@bactNOG,09AEW@bctoNOG,0FVGZ@cytNOG,COG0332@NOG	Catalyzes the condensation reaction of fatty acid synthesis by the addition to an acyl acceptor of two carbons from malonyl-ACP. Catalyzes the first condensation reaction which initiates fatty acid synthesis and may therefore play a role in governing the total rate of fatty acid production. Possesses both acetoacetyl-ACP synthase and acetyl transacylase activities. Its substrate specificity determines the biosynthesis of branched- chain and or straight-chain of fatty acids (By similarity)			SZUA-1202_2:c(6843..7832)	3-oxoacyl-[acyl-carrier-protein] synthase 3	K00648	K00648		K00648	K21788
Candidatus_bacterium_SZUA-1202|SZUA-1202_00013	K07462	[EC:3.1.-.-]	recJ	single-stranded-DNA-specific exonuclease	05C2R@bactNOG,099FM@bctoNOG,1AIF8@sphNOG,COG0608@NOG	Exonuclease RecJ			SZUA-1202_2:c(7829..8287)	Single-stranded-DNA-specific exonuclease RecJ	K07462	K07462		K07462	K07462
Candidatus_bacterium_SZUA-1202|SZUA-1202_00014					05SQU@bactNOG,09CJM@bctoNOG,0P9ED@flaNOG,0XTFB@NOG	Inherit from bctoNOG: Regulatory P domain of the subtilisin-like proprotein			SZUA-1202_3:199..2688	hypothetical protein					
Candidatus_bacterium_SZUA-1202|SZUA-1202_00015									SZUA-1202_3:c(4425..5030)	hypothetical protein					
Candidatus_bacterium_SZUA-1202|SZUA-1202_00016									SZUA-1202_4:41..151	hypothetical protein					
Candidatus_bacterium_SZUA-1202|SZUA-1202_00017									SZUA-1202_4:c(198..422)	hypothetical protein					
Candidatus_bacterium_SZUA-1202|SZUA-1202_00018									SZUA-1202_4:583..1185	hypothetical protein					
Candidatus_bacterium_SZUA-1202|SZUA-1202_00019									SZUA-1202_4:1179..1562	hypothetical protein					
Candidatus_bacterium_SZUA-1202|SZUA-1202_00020	K03652	[EC:3.2.2.21]	MPG	DNA-3-methyladenine glycosylase	08VX5@bactNOG,0CYA1@chlaNOG,COG2094@NOG	3-methyladenine DNA glycosylase			SZUA-1202_4:c(1732..2313)	Putative 3-methyladenine DNA glycosylase	K03652	K03652	K03652	K03652	K03652
Candidatus_bacterium_SZUA-1202|SZUA-1202_00021	K02518		infA	translation initiation factor IF-1	05K9U@bactNOG,0GFSK@delNOG,0HGJS@dproNOG,17FET@proNOG,COG0361@NOG	however, it seems to stimulate more or less all the activities of the other two initiation factors, IF-2 and IF-3 (By similarity)			SZUA-1202_4:c(2359..2583)	Translation initiation factor IF-1	K02518	K02518		K02518	K03236
Candidatus_bacterium_SZUA-1202|SZUA-1202_00022									SZUA-1202_4:c(2737..3342)	hypothetical protein					
Candidatus_bacterium_SZUA-1202|SZUA-1202_00023					05C4Z@bactNOG,0GC62@delNOG,0HDD2@dproNOG,16PGN@proNOG,COG2206@NOG	Metal dependent phosphohydrolase			SZUA-1202_4:3599..5176	3'3'-cGAMP-specific phosphodiesterase 3					
Candidatus_bacterium_SZUA-1202|SZUA-1202_00024									SZUA-1202_5:319..510	hypothetical protein					
Candidatus_bacterium_SZUA-1202|SZUA-1202_00025	K11210	[EC:2.5.1.-]	fosB	metallothiol transferase	069SY@bactNOG,125FJ@NOG,17SXI@proNOG	Fosfomycin resistance protein			SZUA-1202_5:507..899	Metallothiol transferase FosB	K11210			K11210	
Candidatus_bacterium_SZUA-1202|SZUA-1202_00026					04WZA@bacNOG,08TSP@bactNOG,0NJH2@firmNOG,COG4188@NOG	Platelet-activating factor acetylhydrolase, plasma intracellular isoform II			SZUA-1202_5:899..2275	hypothetical protein					
Candidatus_bacterium_SZUA-1202|SZUA-1202_00027	K09764		K09764	uncharacterized protein	04Y30@bacNOG,05W7A@bactNOG,0NP3J@firmNOG,COG1550@NOG	Protein of unknown function (DUF503)			SZUA-1202_5:2330..2614	hypothetical protein	K09764	K09764		K09764	K09764
Candidatus_bacterium_SZUA-1202|SZUA-1202_00028	K15280		SLC35C2	solute carrier family 35, member C2	05FUE@bactNOG,COG0697@NOG	integral membrane protein			SZUA-1202_5:2782..3681	hypothetical protein	K15280				K15280
Candidatus_bacterium_SZUA-1202|SZUA-1202_00029	K01939	[EC:6.3.4.4]	purA, ADSS	adenylosuccinate synthase	05C91@bactNOG,0QEZC@fusoNOG,COG0104@NOG	Plays an important role in the de novo pathway of purine nucleotide biosynthesis (By similarity)			SZUA-1202_5:3943..5259	Adenylosuccinate synthetase	K01939	K01939		K01939	K01939
Candidatus_bacterium_SZUA-1202|SZUA-1202_00030									SZUA-1202_5:c(6066..6512)	hypothetical protein					
Candidatus_bacterium_SZUA-1202|SZUA-1202_00031	K08589	[EC:3.4.22.37]	rgpA_B	gingipain R	08MCP@bactNOG,09HP6@bctoNOG,10H6N@NOG	arginine-specific cysteine proteinase			SZUA-1202_6:28..3855	Gingipain R2	K08589			K08589	
Candidatus_bacterium_SZUA-1202|SZUA-1202_00032					07Q5N@bactNOG,09RTS@bctoNOG,0ZUYD@NOG				SZUA-1202_6:3996..9050	hypothetical protein					
Candidatus_bacterium_SZUA-1202|SZUA-1202_00033									SZUA-1202_6:c(9120..9299)	hypothetical protein					
Candidatus_bacterium_SZUA-1202|SZUA-1202_00034	K01251	[EC:3.3.1.1]	E3.3.1.1, ahcY	adenosylhomocysteinase	000GA@acidNOG,0039E@aciNOG,05C3E@bactNOG,COG0499@NOG	May play a key role in the regulation of the intracellular concentration of adenosylhomocysteine (By similarity)			SZUA-1202_7:c(379..1635)	Adenosylhomocysteinase	K01251	K01251		K01251	K01251
Candidatus_bacterium_SZUA-1202|SZUA-1202_00035	K00789	[EC:2.5.1.6]	metK	S-adenosylmethionine synthetase	05CPH@bactNOG,0ENTF@cloNOG,0NDMW@firmNOG,COG0192@NOG	Catalyzes the formation of S-adenosylmethionine from methionine and ATP (By similarity)			SZUA-1202_7:c(1655..2848)	S-adenosylmethionine synthase	K00789	K00789		K00789	K00789
Candidatus_bacterium_SZUA-1202|SZUA-1202_00036									SZUA-1202_7:c(2937..3128)	hypothetical protein					
Candidatus_bacterium_SZUA-1202|SZUA-1202_00037	K03655	[EC:3.6.4.12]	recG	ATP-dependent DNA helicase RecG	05CB5@bactNOG,0ENSD@cloNOG,0NDIH@firmNOG,COG1200@NOG	ATP-dependent DNA helicase recg			SZUA-1202_8:76..378	ATP-dependent DNA helicase RecG	K03655	K03655		K03655	K03655
Candidatus_bacterium_SZUA-1202|SZUA-1202_00038					087Z0@bactNOG,0ZYWK@NOG	Domain of unknown function (DUF1844)			SZUA-1202_8:389..763	hypothetical protein					
Candidatus_bacterium_SZUA-1202|SZUA-1202_00039	K00830	[EC:2.6.1.44][EC:2.6.1.45][EC:2.6.1.51]	AGXT	alanine-glyoxylate transaminase / serine-glyoxylate transaminase / serine-pyruvate transaminase	05C5R@bactNOG,0GB7N@delNOG,0HE0M@dproNOG,16PIJ@proNOG,COG0075@NOG	aminotransferase class V			SZUA-1202_9:c(209..1279)	Soluble hydrogenase 42 kDa subunit	K00830			K00830	K18608
Candidatus_bacterium_SZUA-1202|SZUA-1202_00040					05CGQ@bactNOG,0EPEK@cloNOG,0NDVF@firmNOG,COG4198@NOG	Conserved Protein			SZUA-1202_9:c(1282..2502)	hypothetical protein					
Candidatus_bacterium_SZUA-1202|SZUA-1202_00041									SZUA-1202_9:2669..3058	hypothetical protein					
Candidatus_bacterium_SZUA-1202|SZUA-1202_00042					05WRU@bactNOG,09S84@bctoNOG,0Y968@NOG	BlaR1 peptidase M56			SZUA-1202_9:3055..3759	hypothetical protein					
Candidatus_bacterium_SZUA-1202|SZUA-1202_00043									SZUA-1202_9:c(4029..4223)	hypothetical protein					
Candidatus_bacterium_SZUA-1202|SZUA-1202_00044									SZUA-1202_9:c(4271..4747)	hypothetical protein					
Candidatus_bacterium_SZUA-1202|SZUA-1202_00045					08AIB@bactNOG,101BM@NOG	TPR			SZUA-1202_9:4804..6786	Cell division coordinator CpoB					
Candidatus_bacterium_SZUA-1202|SZUA-1202_00046	K02823		pyrDII	dihydroorotate dehydrogenase electron transfer subunit	05DF0@bactNOG,0ENZW@cloNOG,0NFPR@firmNOG,COG0543@NOG	Responsible for channeling the electrons from the oxidation of dihydroorotate from the FMN redox center in the PyrD type B subunit to the ultimate electron acceptor NAD( ) (By similarity)			SZUA-1202_9:6773..7567	Dihydroorotate dehydrogenase B (NAD(+)), electron transfer subunit	K02823	K02823		K02823	K20256
Candidatus_bacterium_SZUA-1202|SZUA-1202_00047	K01895	[EC:6.2.1.1]	ACSS, acs	acetyl-CoA synthetase	08IQF@bactNOG,0F754@cloNOG,0P6BW@firmNOG,COG0365@NOG	Catalyzes the conversion of acetate into acetyl-CoA (AcCoA), an essential intermediate at the junction of anabolic and catabolic pathways. AcsA undergoes a two-step reaction. In the first half reaction, AcsA combines acetate with ATP to form acetyl-adenylate (AcAMP) intermediate. In the second half reaction, it can then transfer the acetyl group from AcAMP to the sulfhydryl group of CoA, forming the product AcCoA (By similarity)			SZUA-1202_10:450..2387	Acetyl-coenzyme A synthetase	K01895	K01895		K01895	K20458
Candidatus_bacterium_SZUA-1202|SZUA-1202_00048	K01255	[EC:3.4.11.1]	CARP, pepA	leucyl aminopeptidase	05BZ6@bactNOG,0GASB@delNOG,0HCVS@dproNOG,16QGR@proNOG,COG0260@NOG	Presumably involved in the processing and regular turnover of intracellular proteins. Catalyzes the removal of unsubstituted N-terminal amino acids from various peptides (By similarity)			SZUA-1202_10:2795..4282	Cytosol aminopeptidase	K01255	K01255	K11142	K01255	K07751
Candidatus_bacterium_SZUA-1202|SZUA-1202_00050	K03704		cspA	cold shock protein (beta-ribbon, CspA family)	05VEQ@bactNOG,1C99D@synNOG,COG1278@NOG	Cold-shock DNA-binding domain protein			SZUA-1202_10:c(4486..4698)	Cold shock-like protein CspD	K03704	K03704		K03704	K03704
Candidatus_bacterium_SZUA-1202|SZUA-1202_00051					06G7Z@bactNOG,0Y2B1@NOG,1AP0K@spiNOG				SZUA-1202_10:c(5012..5542)	hypothetical protein					
Candidatus_bacterium_SZUA-1202|SZUA-1202_00052					06BTI@bactNOG,0GIKU@delNOG,0HJ5T@dproNOG,17NSK@proNOG,COG4249@NOG	peptidase C14 caspase catalytic subunit p20			SZUA-1202_10:c(5651..6952)	hypothetical protein					
Candidatus_bacterium_SZUA-1202|SZUA-1202_00053					04SD0@bacNOG,05EHZ@bactNOG,0NFMS@firmNOG,COG3876@NOG	Protein of unknown function (DUF1343)			SZUA-1202_11:c(212..1522)	hypothetical protein					
Candidatus_bacterium_SZUA-1202|SZUA-1202_00054	K00058	[EC:1.1.1.95][EC:1.1.1.399]	serA, PHGDH	D-3-phosphoglycerate dehydrogenase / 2-oxoglutarate reductase	02GU4@aquNOG,08JQ1@bactNOG,COG0111@NOG	D-3-phosphoglycerate dehydrogenase			SZUA-1202_11:c(1528..2928)	D-3-phosphoglycerate dehydrogenase	K00058	K00058		K00058	K16843
Candidatus_bacterium_SZUA-1202|SZUA-1202_00055	K02200		ccmH	cytochrome c-type biogenesis protein CcmH	0863T@bactNOG,0EXVM@cloNOG,0NR36@firmNOG,COG3088@NOG	Cytochrome C biogenesis protein			SZUA-1202_12:c(239..661)	hypothetical protein	K02200			K02200	K04017
Candidatus_bacterium_SZUA-1202|SZUA-1202_00056	K03168	[EC:5.99.1.2]	topA	DNA topoisomerase I	05C73@bactNOG,0GATI@delNOG,0HC3S@dproNOG,16PJG@proNOG,COG0550@NOG,COG0551@NOG	Releases the supercoiling and torsional tension of DNA, which is introduced during the DNA replication and transcription, by transiently cleaving and rejoining one strand of the DNA duplex. Introduces a single-strand break via transesterification at a target site in duplex DNA. The scissile phosphodiester is attacked by the catalytic tyrosine of the enzyme, resulting in the formation of a DNA-(5'-phosphotyrosyl)-enzyme intermediate and the expulsion of a 3'-OH DNA strand. The free DNA strand then undergoes passage around the unbroken strand, thus removing DNA supercoils. Finally, in the religation step, the DNA 3'-OH attacks the covalent intermediate to expel the active-site tyrosine and restore the DNA phosphodiester backbone (By similarity)			SZUA-1202_12:c(664..2904)	DNA topoisomerase 1	K03168	K03168	K03168	K03168	K12087
Candidatus_bacterium_SZUA-1202|SZUA-1202_00057	K01892	[EC:6.1.1.21]	HARS, hisS	histidyl-tRNA synthetase	05CUT@bactNOG,099ZM@bctoNOG,COG0124@NOG	histidyl-tRNA synthetase			SZUA-1202_12:c(2985..4244)	Histidine--tRNA ligase	K01892	K01892	K01892	K01892	K01892
Candidatus_bacterium_SZUA-1202|SZUA-1202_00058									SZUA-1202_12:c(4249..4578)	hypothetical protein					
Candidatus_bacterium_SZUA-1202|SZUA-1202_00059					07RQB@bactNOG,0CZGG@chlNOG,0XQ3B@NOG	Inherit from bactNOG: Organic solvent tolerance protein			SZUA-1202_12:c(4693..8301)	LPS-assembly protein LptD					
Candidatus_bacterium_SZUA-1202|SZUA-1202_00060	K07478		ycaJ	putative ATPase	05D1H@bactNOG,0CZ48@chlNOG,COG2256@NOG	recombination factor protein RarA			SZUA-1202_12:c(8298..9605)	Replication-associated recombination protein A	K07478	K07478		K07478	K07478
Candidatus_bacterium_SZUA-1202|SZUA-1202_00061	K01802	[EC:5.2.1.8]	E5.2.1.8	peptidylprolyl isomerase	08V1T@bactNOG,0FNKB@cyaNOG,COG0545@NOG	Peptidyl-prolyl cis-trans isomerase			SZUA-1202_12:9719..9943	FK506-binding protein	K01802			K01802	K03773
Candidatus_bacterium_SZUA-1202|SZUA-1202_00062					05WVS@bactNOG,0QW8T@gproNOG,17K9A@proNOG,COG4103@NOG	Tellurite resistance protein TerB			SZUA-1202_12:9952..10407	hypothetical protein					
Candidatus_bacterium_SZUA-1202|SZUA-1202_00063									SZUA-1202_12:10444..11136	Trans-aconitate 2-methyltransferase					
Candidatus_bacterium_SZUA-1202|SZUA-1202_00064									SZUA-1202_12:11147..11374	hypothetical protein					
Candidatus_bacterium_SZUA-1202|SZUA-1202_00066									SZUA-1202_13:1302..1841	hypothetical protein					
Candidatus_bacterium_SZUA-1202|SZUA-1202_00067	K00588	[EC:2.1.1.104]	E2.1.1.104	caffeoyl-CoA O-methyltransferase	08VQJ@bactNOG,0QMSF@gproNOG,1782V@proNOG,COG4122@NOG	O-Methyltransferase			SZUA-1202_13:c(2312..2944)	Putative O-methyltransferase	K00588	K00588		K00588	K21189
Candidatus_bacterium_SZUA-1202|SZUA-1202_00068	K08976		K08976	putative membrane protein	04VB9@bacNOG,08SJC@bactNOG,0NK0S@firmNOG,COG2322@NOG	Membrane			SZUA-1202_13:c(2949..3467)	hypothetical protein	K08976	K08976		K07152	K08976
Candidatus_bacterium_SZUA-1202|SZUA-1202_00069	K07152		SCO1_2	protein SCO1/2	08KF3@bactNOG,0GFH5@delNOG,0HGAA@dproNOG,16WQ7@proNOG,COG1999@NOG	SCO1 SenC			SZUA-1202_13:c(3492..4121)	SCO1 protein	K07152	K07152		K07152	K07152
Candidatus_bacterium_SZUA-1202|SZUA-1202_00070	K01246	[EC:3.2.2.20]	tag	DNA-3-methyladenine glycosylase I	08R3E@bactNOG,177Q7@proNOG,COG2818@NOG	Dna-3-methyladenine glycosylase i			SZUA-1202_14:c(1249..1692)	DNA-3-methyladenine glycosylase 1	K01246	K01246		K01246	K01246
Candidatus_bacterium_SZUA-1202|SZUA-1202_00071					08QPF@bactNOG,0QEK2@fusoNOG,0Y6BY@NOG	Integral membrane protein			SZUA-1202_14:1807..2715	Riboflavin transporter ImpX					
Candidatus_bacterium_SZUA-1202|SZUA-1202_00072	K19552		bacE	MFS transporter, DHA3 family, bacilysin exporter BacE	08KCF@bactNOG,COG0477@NOG	Major facilitator superfamily MFS_1			SZUA-1202_14:2712..3983	hypothetical protein	K19552				K19552
Candidatus_bacterium_SZUA-1202|SZUA-1202_00073					08PYJ@bactNOG,0QSFD@gproNOG,17A73@proNOG,COG4760@NOG	Inherit from bactNOG: membrane			SZUA-1202_14:4056..4793	hypothetical protein					
Candidatus_bacterium_SZUA-1202|SZUA-1202_00074					0KS3P@eurNOG,0WKGW@methaNOG,COG0534@NOG,arCOG01731@arNOG	MATE efflux family protein			SZUA-1202_15:c(185..1591)	Multidrug export protein MepA					
Candidatus_bacterium_SZUA-1202|SZUA-1202_00075					062EQ@bactNOG,09E4M@bctoNOG,11GCX@NOG				SZUA-1202_15:c(1740..2684)	hypothetical protein					
Candidatus_bacterium_SZUA-1202|SZUA-1202_00076	K04066	[EC:3.6.4.-]	priA	primosomal protein N' (replication factor Y) (superfamily II helicase)	05C25@bactNOG,0EP0G@cloNOG,0NDW7@firmNOG,COG1198@NOG	Primosomal protein n'			SZUA-1202_15:c(2653..4887)	Primosomal protein N'	K04066	K04066		K01990	K04066
Candidatus_bacterium_SZUA-1202|SZUA-1202_00077					06G4B@bactNOG,0GHKB@delNOG,0HHH6@dproNOG,122SQ@NOG,17MRA@proNOG				SZUA-1202_15:c(4954..8001)	hypothetical protein					
Candidatus_bacterium_SZUA-1202|SZUA-1202_00078									SZUA-1202_15:c(8003..8320)	hypothetical protein					
Candidatus_bacterium_SZUA-1202|SZUA-1202_00079					004ZU@aciNOG,05DJW@bactNOG,11IYQ@NOG	Short-chain dehydrogenase reductase SDR			SZUA-1202_16:7..357	hypothetical protein					
Candidatus_bacterium_SZUA-1202|SZUA-1202_00080	K12567	[EC:2.7.11.1]	TTN	titin					SZUA-1202_16:c(381..749)	hypothetical protein	K12567	K12567			
Candidatus_bacterium_SZUA-1202|SZUA-1202_00081	K01972	[EC:6.5.1.2]	E6.5.1.2, ligA, ligB	DNA ligase (NAD+)	05C77@bactNOG,0GAY2@delNOG,0HC34@dproNOG,16PMQ@proNOG,COG0272@NOG	DNA ligase that catalyzes the formation of phosphodiester linkages between 5'-phosphoryl and 3'-hydroxyl groups in double-stranded DNA using NAD as a coenzyme and as the energy source for the reaction. It is essential for DNA replication and repair of damaged DNA (By similarity)			SZUA-1202_16:c(815..2821)	DNA ligase	K01972	K01972		K01972	K01972
Candidatus_bacterium_SZUA-1202|SZUA-1202_00082									SZUA-1202_16:c(2824..3138)	hypothetical protein					
Candidatus_bacterium_SZUA-1202|SZUA-1202_00083	K11717	[EC:2.8.1.7][EC:4.4.1.16]	sufS	cysteine desulfurase / selenocysteine lyase	07SMS@bactNOG,09C4Q@bctoNOG,COG0520@NOG	Aminotransferase			SZUA-1202_16:c(3270..4781)	Cysteine desulfurase SufS	K11717			K11717	K21330
Candidatus_bacterium_SZUA-1202|SZUA-1202_00084									SZUA-1202_16:c(4815..5687)	hypothetical protein					
Candidatus_bacterium_SZUA-1202|SZUA-1202_00085	K01710	[EC:4.2.1.46]	E4.2.1.46, rfbB, rffG	dTDP-glucose 4,6-dehydratase	05DMT@bactNOG,0GFG3@delNOG,0HG1W@dproNOG,16R76@proNOG,COG0451@NOG	Male sterility protein			SZUA-1202_16:c(5660..6643)	Aurachin B dehydrogenase	K01710			K01710	K22025
Candidatus_bacterium_SZUA-1202|SZUA-1202_00086					05EX6@bactNOG,0GAQQ@delNOG,0HBZG@dproNOG,0XRNH@NOG,16Q8B@proNOG				SZUA-1202_16:c(6653..7765)	hypothetical protein					
Candidatus_bacterium_SZUA-1202|SZUA-1202_00087	K21430	[EC:1.1.5.-]	yliI	aldose sugar dehydrogenase	05D8V@bactNOG,09CKF@bctoNOG,0FV3A@cytNOG,COG2133@NOG	glucose sorbosone			SZUA-1202_16:c(7870..9312)	Aldose sugar dehydrogenase YliI	K21430				K21430
Candidatus_bacterium_SZUA-1202|SZUA-1202_00088									SZUA-1202_17:927..1211	hypothetical protein					
Candidatus_bacterium_SZUA-1202|SZUA-1202_00089					0KUXF@eurNOG,0WN3S@methaNOG,0Y37R@NOG,arCOG03524@arNOG				SZUA-1202_17:c(1383..2711)	hypothetical protein					
Candidatus_bacterium_SZUA-1202|SZUA-1202_00090	K01873	[EC:6.1.1.9]	VARS, valS	valyl-tRNA synthetase	05CA4@bactNOG,1AMAJ@spiNOG,COG0525@NOG	amino acids such as threonine, to avoid such errors, it has a posttransfer editing activity that hydrolyzes mischarged Thr-tRNA(Val) in a tRNA-dependent manner (By similarity)			SZUA-1202_17:c(2708..5110)	Valine--tRNA ligase	K01873	K01873		K01873	K01873
Candidatus_bacterium_SZUA-1202|SZUA-1202_00091					04SD0@bacNOG,05EHZ@bactNOG,0NFMS@firmNOG,COG3876@NOG	Protein of unknown function (DUF1343)			SZUA-1202_18:c(382..1677)	hypothetical protein					
Candidatus_bacterium_SZUA-1202|SZUA-1202_00092	K03307		TC.SSS	solute:Na+ symporter, SSS family	07S25@bactNOG,0CZAA@chlNOG,COG0591@NOG	Na solute symporter			SZUA-1202_18:c(1667..2518)	hypothetical protein	K03307			K03307	K20989
Candidatus_bacterium_SZUA-1202|SZUA-1202_00093	K21147	[EC:2.7.7.80][EC:2.7.7.-][EC:2.8.1.11][EC:2.8.1.-]	moeZR, moeBR	sulfur-carrier protein adenylyltransferase/sulfurtransferase	05D06@bactNOG,0G8A5@deiNOG,COG0476@NOG	uba thif-type nad fad binding protein			SZUA-1202_19:28..861	Sulfur carrier protein adenylyltransferase	K21147	K21147		K03148	K21147
Candidatus_bacterium_SZUA-1202|SZUA-1202_00094	K03636		moaD, cysO	sulfur-carrier protein	0878J@bactNOG,0D07N@chlNOG,0ZI51@NOG	ThiS family			SZUA-1202_19:869..1111	hypothetical protein	K03636	K03636		K03636	
Candidatus_bacterium_SZUA-1202|SZUA-1202_00095	K03635	[EC:2.8.1.12]	MOCS2B, moaE	molybdopterin synthase catalytic subunit	08ZAF@bactNOG,0D02Y@chlNOG,COG0314@NOG	molybdopterin biosynthesis MoaE protein			SZUA-1202_19:1139..1570	Molybdopterin synthase catalytic subunit	K03635	K03635		K03635	K21142
Candidatus_bacterium_SZUA-1202|SZUA-1202_00096	K14445		SLC13A2_3_5	solute carrier family 13 (sodium-dependent dicarboxylate transporter), member 2/3/5	05C8P@bactNOG,16Q69@proNOG,COG0471@NOG	transporter			SZUA-1202_19:1621..3048	Sodium-dependent dicarboxylate transporter SdcS	K14445	K14445		K14445	K14445
Candidatus_bacterium_SZUA-1202|SZUA-1202_00097	K00451	[EC:1.13.11.5]	HGD, hmgA	homogentisate 1,2-dioxygenase	05F1J@bactNOG,09AAE@bctoNOG,0P8F2@flaNOG,COG3508@NOG	homogentisate 12-dioxygenase			SZUA-1202_20:c(89..1234)	Homogentisate 1,2-dioxygenase	K00451	K00451		K00451	K00451
Candidatus_bacterium_SZUA-1202|SZUA-1202_00098					05JYM@bactNOG,0FSW6@cyaNOG,11UID@NOG				SZUA-1202_20:c(1262..1429)	hypothetical protein					
Candidatus_bacterium_SZUA-1202|SZUA-1202_00099									SZUA-1202_20:c(1496..1639)	hypothetical protein					
Candidatus_bacterium_SZUA-1202|SZUA-1202_00100	K16171	[EC:3.7.1.2]	faaH	fumarylacetoacetate (FAA) hydrolase	04T1I@bacNOG,05E0N@bactNOG,0NGB7@firmNOG,COG0179@NOG	fumarylacetoacetate			SZUA-1202_20:c(1663..2649)	putative protein YisK	K16171			K16171	K20758
Candidatus_bacterium_SZUA-1202|SZUA-1202_00101	K00457	[EC:1.13.11.27]	HPD, hppD	4-hydroxyphenylpyruvate dioxygenase	05E6K@bactNOG,099FN@bctoNOG,0P76W@flaNOG,COG3185@NOG	4-hydroxyphenylpyruvate dioxygenase			SZUA-1202_20:c(2662..3750)	4-hydroxyphenylpyruvate dioxygenase	K00457	K00457	K00457	K00457	K00457
Candidatus_bacterium_SZUA-1202|SZUA-1202_00102	K00817	[EC:2.6.1.9]	hisC	histidinol-phosphate aminotransferase	006DU@aciNOG,05CIH@bactNOG,COG0079@NOG	Aminotransferase class-V			SZUA-1202_20:c(3775..4860)	Histidinol-phosphate aminotransferase	K00817	K00817		K00817	K04720
