#Protein ID	KO	EC	KO protein ID	KO protein name	eggNOG OG	eggNOG HMM Desc.	nr annotation	nr phylogenetic assignment	genome position	Prokka annotation	KO (4 intergrated)	GhostKOALA KO	KAAS KO	eggNOG KO (1st)	eggNOG COG transferred KO
Candidatus_bacterium_SZUA-1252|SZUA-1252_00011									SZUA-1252_4:971..1486	hypothetical protein					
Candidatus_bacterium_SZUA-1252|SZUA-1252_00012									SZUA-1252_4:1527..2765	hypothetical protein					
Candidatus_bacterium_SZUA-1252|SZUA-1252_00013									SZUA-1252_4:c(3354..3908)	hypothetical protein					
Candidatus_bacterium_SZUA-1252|SZUA-1252_00014					08Y5A@bactNOG,0BCJF@bproNOG,11KBN@NOG,17B2K@proNOG	Domain of unknown function (DUF1854)			SZUA-1252_4:c(3926..4435)	hypothetical protein					
Candidatus_bacterium_SZUA-1252|SZUA-1252_00015					088CA@bactNOG,09S9H@bctoNOG,0FY1R@cytNOG,0ZYGW@NOG				SZUA-1252_4:c(4472..4798)	hypothetical protein					
Candidatus_bacterium_SZUA-1252|SZUA-1252_00016	K20757	[EC:4.3.1.27]	dthadh	threo-3-hydroxy-D-aspartate ammonia-lyase	05E6Y@bactNOG,153KB@plaNOG,COG3616@NOG	Alanine racemase domain protein			SZUA-1252_4:c(4816..5988)	D-threonine aldolase	K20757				K20757
Candidatus_bacterium_SZUA-1252|SZUA-1252_00017	K01183	[EC:3.2.1.14]	E3.2.1.14	chitinase	0KWPF@eurNOG,0ZJ4S@NOG,arCOG02546@arNOG,arCOG06472@arNOG	von Willebrand factor type A domain			SZUA-1252_4:6057..7673	hypothetical protein	K01183			K01183	
Candidatus_bacterium_SZUA-1252|SZUA-1252_00018	K20333		toxD	toxoflavin biosynthesis protein ToxD	0812Y@bactNOG,COG1262@NOG	Sulfatase-modifying factor enzyme 1			SZUA-1252_5:205..1245	Serine/threonine-protein kinase pkn1	K20333				K20333
Candidatus_bacterium_SZUA-1252|SZUA-1252_00019					07EG2@bactNOG,0Z217@NOG				SZUA-1252_5:c(1686..2945)	hypothetical protein					
Candidatus_bacterium_SZUA-1252|SZUA-1252_00020									SZUA-1252_5:3065..3313	hypothetical protein					
Candidatus_bacterium_SZUA-1252|SZUA-1252_00021					08M1M@bactNOG,0XQME@NOG	outer membrane lipoprotein-sorting protein			SZUA-1252_5:c(3272..4021)	hypothetical protein					
Candidatus_bacterium_SZUA-1252|SZUA-1252_00022	K07003		K07003	uncharacterized protein	07SPK@bactNOG,0GBTE@delNOG,0HCGG@dproNOG,16SM7@proNOG,COG1033@NOG	exporter of the RND superfamily			SZUA-1252_5:c(4038..6449)	hypothetical protein	K07003	K07003		K07003	K20470
Candidatus_bacterium_SZUA-1252|SZUA-1252_00023									SZUA-1252_5:c(7267..7467)	hypothetical protein					
Candidatus_bacterium_SZUA-1252|SZUA-1252_00024									SZUA-1252_5:7544..7744	hypothetical protein					
Candidatus_bacterium_SZUA-1252|SZUA-1252_00025									SZUA-1252_5:c(7725..8549)	hypothetical protein					
Candidatus_bacterium_SZUA-1252|SZUA-1252_00026									SZUA-1252_6:c(444..875)	hypothetical protein					
Candidatus_bacterium_SZUA-1252|SZUA-1252_00027									SZUA-1252_6:c(829..1284)	hypothetical protein					
Candidatus_bacterium_SZUA-1252|SZUA-1252_00028									SZUA-1252_6:c(1471..2286)	hypothetical protein					
Candidatus_bacterium_SZUA-1252|SZUA-1252_00029									SZUA-1252_6:c(2624..3475)	hypothetical protein					
Candidatus_bacterium_SZUA-1252|SZUA-1252_00030	K03496		parA, soj	chromosome partitioning protein	05F0X@bactNOG,0GCQI@delNOG,0HDB6@dproNOG,16SQ8@proNOG,COG1192@NOG	Cobyrinic acid ac-diamide synthase			SZUA-1252_6:4203..4526	Chromosome-partitioning ATPase Soj	K03496	K03496		K03496	K12055
Candidatus_bacterium_SZUA-1252|SZUA-1252_00031									SZUA-1252_6:4526..4678	hypothetical protein					
Candidatus_bacterium_SZUA-1252|SZUA-1252_00032	K01684	[EC:4.2.1.6]	dgoD	galactonate dehydratase	05CXK@bactNOG,COG4948@NOG	mandelate racemase muconate lactonizing			SZUA-1252_6:5457..6725	D-galactonate dehydratase	K01684			K01684	K21624
Candidatus_bacterium_SZUA-1252|SZUA-1252_00033									SZUA-1252_6:6803..7012	hypothetical protein					
Candidatus_bacterium_SZUA-1252|SZUA-1252_00034									SZUA-1252_6:7490..8047	hypothetical protein					
Candidatus_bacterium_SZUA-1252|SZUA-1252_00035					08NXR@bactNOG,0EX3F@cloNOG,0NR3B@firmNOG,COG1434@NOG	DUF218 domain			SZUA-1252_6:8044..8667	hypothetical protein					
Candidatus_bacterium_SZUA-1252|SZUA-1252_00036	K20543		bcsC	cellulose synthase operon protein C	05EN5@bactNOG,0FMEV@cyaNOG,COG0457@NOG	tpr domain protein			SZUA-1252_7:38..772	TPR repeat-containing protein YrrB	K20543				K20543
Candidatus_bacterium_SZUA-1252|SZUA-1252_00037	K00830	[EC:2.6.1.44][EC:2.6.1.45][EC:2.6.1.51]	AGXT	alanine-glyoxylate transaminase / serine-glyoxylate transaminase / serine-pyruvate transaminase	05C5R@bactNOG,153T1@plaNOG,COG0075@NOG	Aminotransferase class-V			SZUA-1252_7:c(798..1967)	(S)-ureidoglycine--glyoxylate transaminase	K00830	K00830	K00830	K00830	K18608
Candidatus_bacterium_SZUA-1252|SZUA-1252_00038	K00010	[EC:1.1.1.18][EC:1.1.1.369]	iolG	myo-inositol 2-dehydrogenase / D-chiro-inositol 1-dehydrogenase	05CK5@bactNOG,0EPG3@cloNOG,0NDWV@firmNOG,COG0673@NOG	domain protein			SZUA-1252_7:c(1997..3031)	Myo-inositol 2-dehydrogenase	K00010	K00010		K00010	K20590
Candidatus_bacterium_SZUA-1252|SZUA-1252_00039	K01126	[EC:3.1.4.46]	E3.1.4.46, glpQ, ugpQ	glycerophosphoryl diester phosphodiesterase	07VXM@bactNOG,COG0584@NOG,COG3537@NOG	glycerophosphoryl diester phosphodiesterase			SZUA-1252_7:c(2985..4241)	Glycerophosphodiester phosphodiesterase	K01126	K01126		K01126	
Candidatus_bacterium_SZUA-1252|SZUA-1252_00040									SZUA-1252_7:5238..5432	hypothetical protein					
Candidatus_bacterium_SZUA-1252|SZUA-1252_00041	K03272	[EC:2.7.1.167][EC:2.7.7.70]	gmhC, hldE, waaE, rfaE	D-beta-D-heptose 7-phosphate kinase / D-beta-D-heptose 1-phosphate adenosyltransferase	05DW0@bactNOG,0GBJJ@delNOG,0HD2A@dproNOG,16Q95@proNOG,COG2870@NOG	Bifunctional protein			SZUA-1252_7:c(5599..6069)	Bifunctional protein HldE	K03272			K03272	K21345
Candidatus_bacterium_SZUA-1252|SZUA-1252_00042									SZUA-1252_7:c(6168..6491)	hypothetical protein					
Candidatus_bacterium_SZUA-1252|SZUA-1252_00043					05PV9@bactNOG,11YBB@NOG	phytanoyl-CoA dioxygenase			SZUA-1252_7:6763..7629	hypothetical protein					
Candidatus_bacterium_SZUA-1252|SZUA-1252_00044					00RYS@actNOG,05PV9@bactNOG,11YBB@NOG	Phytanoyl-CoA dioxygenase (PhyH)			SZUA-1252_7:7678..8526	hypothetical protein					
Candidatus_bacterium_SZUA-1252|SZUA-1252_00045					08R69@bactNOG,0GE1S@delNOG,0HF3V@dproNOG,11FIF@NOG,17AP0@proNOG				SZUA-1252_7:c(8815..9552)	hypothetical protein					
Candidatus_bacterium_SZUA-1252|SZUA-1252_00046					08VR9@bactNOG,11Z0E@NOG,1DIAE@verNOG,1DNTR@verrNOG	Fibrillarin			SZUA-1252_7:9786..10559	putative methyltransferase YcgJ					
Candidatus_bacterium_SZUA-1252|SZUA-1252_00047	K13574	[EC:1.1.1.-]	ybiC	uncharacterized oxidoreductase	01QGC@aproNOG,05DG4@bactNOG,16TH8@proNOG,COG2055@NOG	malate L-lactate dehydrogenase			SZUA-1252_7:10601..11647	L-lactate dehydrogenase	K13574	K13574		K00073	K16844
Candidatus_bacterium_SZUA-1252|SZUA-1252_00048	K00822	[EC:2.6.1.18]	E2.6.1.18	beta-alanine--pyruvate transaminase	08JPX@bactNOG,0FUVR@cyaNOG,COG0161@NOG	beta alanine--pyruvate transaminase			SZUA-1252_7:c(11678..13000)	Taurine--pyruvate aminotransferase	K00822			K00822	K21188
Candidatus_bacterium_SZUA-1252|SZUA-1252_00049	K18455	[EC:3.5.1.115]	mca	mycothiol S-conjugate amidase	0037Q@aciNOG,07RVM@bactNOG,COG2120@NOG	LmbE family			SZUA-1252_7:13512..16154	Mycothiol S-conjugate amidase	K18455				K18455
Candidatus_bacterium_SZUA-1252|SZUA-1252_00050									SZUA-1252_7:c(16444..18144)	hypothetical protein					
Candidatus_bacterium_SZUA-1252|SZUA-1252_00051									SZUA-1252_7:c(18168..18269)	hypothetical protein					
Candidatus_bacterium_SZUA-1252|SZUA-1252_00052									SZUA-1252_7:18571..19554	hypothetical protein					
Candidatus_bacterium_SZUA-1252|SZUA-1252_00053					06BQ5@bactNOG,0Y2JD@NOG	PbH1			SZUA-1252_7:c(19926..21104)	hypothetical protein					
Candidatus_bacterium_SZUA-1252|SZUA-1252_00054									SZUA-1252_7:c(21199..21570)	hypothetical protein					
Candidatus_bacterium_SZUA-1252|SZUA-1252_00055					05STC@bactNOG,0EU7H@cloNOG,0NKS6@firmNOG,11WKA@NOG				SZUA-1252_7:c(21575..21973)	hypothetical protein					
Candidatus_bacterium_SZUA-1252|SZUA-1252_00056					COG5563@NOG,arCOG03504@arNOG,arCOG06837@arNOG	Inherit from COG: Cell surface protein			SZUA-1252_7:22439..24781	hypothetical protein					
Candidatus_bacterium_SZUA-1252|SZUA-1252_00057					005WS@aciNOG,05C1S@bactNOG,0XNNI@NOG	ASPIC and UnbV			SZUA-1252_7:24991..26622	hypothetical protein					
Candidatus_bacterium_SZUA-1252|SZUA-1252_00058	K04768		acuC	acetoin utilization protein AcuC	05DGU@bactNOG,1DHPC@verNOG,COG0123@NOG	Histone deacetylase superfamily			SZUA-1252_7:26694..27653	Histone deacetylase-like amidohydrolase	K04768				K04768
Candidatus_bacterium_SZUA-1252|SZUA-1252_00059	K11785	[EC:1.14.-.-]	mqnD	1,4-dihydroxy-6-naphthoate synthase	05E63@bactNOG,152Z7@plaNOG,COG2107@NOG	Pfam:DUF178			SZUA-1252_7:27705..28544	1,4-dihydroxy-6-naphtoate synthase	K11785	K11785		K07083	K11785
Candidatus_bacterium_SZUA-1252|SZUA-1252_00060					08NWS@bactNOG,0CYJG@chlaNOG,10EZD@NOG				SZUA-1252_8:486..1451	hypothetical protein					
Candidatus_bacterium_SZUA-1252|SZUA-1252_00061									SZUA-1252_8:1742..1978	hypothetical protein					
Candidatus_bacterium_SZUA-1252|SZUA-1252_00062					08Q4P@bactNOG,11FCB@NOG				SZUA-1252_8:2010..3992	hypothetical protein					
Candidatus_bacterium_SZUA-1252|SZUA-1252_00063									SZUA-1252_8:4344..4613	hypothetical protein					
Candidatus_bacterium_SZUA-1252|SZUA-1252_00064					06E76@bactNOG,0GAW2@delNOG,0HC6N@dproNOG,0YB8Y@NOG,173SX@proNOG				SZUA-1252_8:4768..6744	hypothetical protein					
Candidatus_bacterium_SZUA-1252|SZUA-1252_00065									SZUA-1252_8:6918..8915	hypothetical protein					
Candidatus_bacterium_SZUA-1252|SZUA-1252_00066	K00633	[EC:2.3.1.18]	lacA	galactoside O-acetyltransferase	05SUU@bactNOG,0QJWH@gproNOG,126DB@NOG,16SNN@proNOG	thioesterase domain-containing protein			SZUA-1252_8:c(9649..10092)	hypothetical protein	K00633			K00633	
Candidatus_bacterium_SZUA-1252|SZUA-1252_00067									SZUA-1252_8:c(10328..11107)	hypothetical protein					
Candidatus_bacterium_SZUA-1252|SZUA-1252_00068					08JXM@bactNOG,0RB41@gproNOG,0ZW71@NOG,173IW@proNOG	Phytanoyl-CoA dioxygenase			SZUA-1252_8:c(11191..11946)	hypothetical protein					
Candidatus_bacterium_SZUA-1252|SZUA-1252_00069	K20333		toxD	toxoflavin biosynthesis protein ToxD	COG0515@NOG,COG1262@NOG	Sulphatase-modifying factor protein			SZUA-1252_8:c(11968..12744)	Serine/threonine-protein kinase pkn1	K20333				K20333
Candidatus_bacterium_SZUA-1252|SZUA-1252_00070					06312@bactNOG,12C62@NOG				SZUA-1252_8:c(12792..14687)	hypothetical protein					
Candidatus_bacterium_SZUA-1252|SZUA-1252_00071	K06888		K06888	uncharacterized protein	05C7Z@bactNOG,0D1P8@chloNOG,COG1331@NOG	Pfam:DUF255			SZUA-1252_8:15030..17108	Cellobiose 2-epimerase	K06888	K06888		K06888	K06888
Candidatus_bacterium_SZUA-1252|SZUA-1252_00072					08V53@bactNOG,11F3E@NOG,177E8@proNOG				SZUA-1252_8:c(17662..18399)	hypothetical protein					
Candidatus_bacterium_SZUA-1252|SZUA-1252_00073									SZUA-1252_8:18459..19010	hypothetical protein					
Candidatus_bacterium_SZUA-1252|SZUA-1252_00074									SZUA-1252_8:19257..19469	hypothetical protein					
Candidatus_bacterium_SZUA-1252|SZUA-1252_00075	K03086		rpoD	RNA polymerase primary sigma factor	05DG1@bactNOG,16PEG@proNOG,COG0568@NOG	Sigma factors are initiation factors that promote the attachment of RNA polymerase to specific initiation sites and are then released (By similarity)			SZUA-1252_8:19493..20209	RNA polymerase sigma factor SigA	K03086	K03086		K02316	K03089
Candidatus_bacterium_SZUA-1252|SZUA-1252_00076									SZUA-1252_8:c(21178..21498)	hypothetical protein					
Candidatus_bacterium_SZUA-1252|SZUA-1252_00077									SZUA-1252_8:c(21529..22674)	hypothetical protein					
Candidatus_bacterium_SZUA-1252|SZUA-1252_00078					05RT4@bactNOG,1207P@NOG,154V4@plaNOG				SZUA-1252_9:70..4833	hypothetical protein					
Candidatus_bacterium_SZUA-1252|SZUA-1252_00079					08R3U@bactNOG,09E3T@bctoNOG,0FWXS@cytNOG,11HT3@NOG	Inherit from bactNOG: integral membrane protein			SZUA-1252_9:c(4958..5884)	hypothetical protein					
Candidatus_bacterium_SZUA-1252|SZUA-1252_00080									SZUA-1252_9:c(5946..6299)	hypothetical protein					
Candidatus_bacterium_SZUA-1252|SZUA-1252_00081	K07393	[EC:1.8.5.7]	ECM4, yqjG	glutathionyl-hydroquinone reductase	05CHF@bactNOG,COG0435@NOG	Glutathione S-transferase			SZUA-1252_9:c(6475..7401)	Glutathionyl-hydroquinone reductase PcpF	K07393	K07393		K00799	K07393
Candidatus_bacterium_SZUA-1252|SZUA-1252_00082	K06911		K06911	uncharacterized protein	05C2I@bactNOG,15405@plaNOG,COG1741@NOG	Pirin domain protein			SZUA-1252_9:c(7530..8228)	Quercetin 2,3-dioxygenase	K06911	K06911	K06911	K06911	K06911
Candidatus_bacterium_SZUA-1252|SZUA-1252_00083	K21377	[EC:2.1.1.302]	aziB2	3-hydroxy-5-methyl-1-naphthoate 3-O-methyltransferase	05QZF@bactNOG,0D2FU@chloNOG,COG0500@NOG	methyltransferase type			SZUA-1252_9:c(8722..9513)	Glycine/sarcosine/dimethylglycine N-methyltransferase	K21377				K21377
Candidatus_bacterium_SZUA-1252|SZUA-1252_00084					06MJ3@bactNOG,0YCRE@NOG				SZUA-1252_9:c(9539..10855)	hypothetical protein					
Candidatus_bacterium_SZUA-1252|SZUA-1252_00085	K00954	[EC:2.7.7.3]	E2.7.7.3A, coaD, kdtB	pantetheine-phosphate adenylyltransferase	08ZEF@bactNOG,0GDZT@delNOG,0HF1A@dproNOG,179RB@proNOG,COG0669@NOG	Reversibly transfers an adenylyl group from ATP to 4'- phosphopantetheine, yielding dephospho-CoA (dPCoA) and pyrophosphate (By similarity)			SZUA-1252_9:c(10950..11459)	Phosphopantetheine adenylyltransferase	K00954	K00954		K00954	K00954
Candidatus_bacterium_SZUA-1252|SZUA-1252_00086									SZUA-1252_9:c(11588..11806)	hypothetical protein					
Candidatus_bacterium_SZUA-1252|SZUA-1252_00087					0DCPV@chloroNOG,0IWU4@euNOG,11QNE@NOG,1E9WV@virNOG	Phytanoyl-CoA dioxygenase (PhyH)			SZUA-1252_10:217..1005	hypothetical protein					
Candidatus_bacterium_SZUA-1252|SZUA-1252_00088	K20590	[EC:1.1.1.-]	genD2, gtmC, gntC	gentamicin A2 dehydrogenase	COG0673@NOG	oxidoreductase			SZUA-1252_10:1029..2126	Myo-inositol 2-dehydrogenase	K20590				K20590
Candidatus_bacterium_SZUA-1252|SZUA-1252_00089					05F9B@bactNOG,09CQ3@bctoNOG,0FVS7@cytNOG,0XS3E@NOG				SZUA-1252_10:2160..2573	hypothetical protein					
Candidatus_bacterium_SZUA-1252|SZUA-1252_00090					05F9B@bactNOG,09CQ3@bctoNOG,0FVS7@cytNOG,0XS3E@NOG				SZUA-1252_10:2554..4278	hypothetical protein					
Candidatus_bacterium_SZUA-1252|SZUA-1252_00091									SZUA-1252_10:4324..4503	hypothetical protein					
Candidatus_bacterium_SZUA-1252|SZUA-1252_00092									SZUA-1252_10:4523..4675	hypothetical protein					
Candidatus_bacterium_SZUA-1252|SZUA-1252_00093					063D0@bactNOG,1241Q@NOG,1568C@plaNOG	Domain of unknown function (DUF303)			SZUA-1252_10:4895..5770	hypothetical protein					
Candidatus_bacterium_SZUA-1252|SZUA-1252_00094					077W6@bactNOG,0ZFFX@NOG				SZUA-1252_11:161..748	hypothetical protein					
Candidatus_bacterium_SZUA-1252|SZUA-1252_00095	K21147	[EC:2.7.7.80][EC:2.7.7.-][EC:2.8.1.11][EC:2.8.1.-]	moeZR, moeBR	sulfur-carrier protein adenylyltransferase/sulfurtransferase	00C70@actNOG,05D06@bactNOG,COG0476@NOG,COG0607@NOG	UBA ThiF-type NAD FAD binding protein			SZUA-1252_11:813..1619	Sulfur carrier protein adenylyltransferase	K21147	K21147		K03148	K21147
Candidatus_bacterium_SZUA-1252|SZUA-1252_00096									SZUA-1252_11:c(1585..1851)	hypothetical protein					
Candidatus_bacterium_SZUA-1252|SZUA-1252_00097	K03286		TC.OOP	OmpA-OmpF porin, OOP family	05CDV@bactNOG,0GCQW@delNOG,0I3HW@eproNOG,16QB9@proNOG,COG2885@NOG	Outer membrane fibronectin-binding protein			SZUA-1252_11:c(1911..3668)	Outer membrane porin F	K03286			K03286	K21218
Candidatus_bacterium_SZUA-1252|SZUA-1252_00098									SZUA-1252_11:c(3681..4106)	hypothetical protein					
Candidatus_bacterium_SZUA-1252|SZUA-1252_00099									SZUA-1252_12:109..489	hypothetical protein					
Candidatus_bacterium_SZUA-1252|SZUA-1252_00100									SZUA-1252_12:486..707	hypothetical protein					
Candidatus_bacterium_SZUA-1252|SZUA-1252_00101					07MZC@bactNOG,1DJSG@verNOG,COG5267@NOG	Protein of unknown function (DUF1800)			SZUA-1252_12:951..1910	hypothetical protein					
Candidatus_bacterium_SZUA-1252|SZUA-1252_00102					05SGK@bactNOG,1DIDY@verNOG,1DMXR@verrNOG,COG4102@NOG	Protein of unknown function (DUF1501)			SZUA-1252_12:2061..3197	hypothetical protein					
Candidatus_bacterium_SZUA-1252|SZUA-1252_00103					06300@bactNOG,12C5C@NOG				SZUA-1252_12:c(3373..3690)	Beta-barrel assembly-enhancing protease					
Candidatus_bacterium_SZUA-1252|SZUA-1252_00104	K19243	[EC:1.1.1.388]	azf	NAD+ dependent glucose-6-phosphate dehydrogenase	0M0DH@eurNOG,0RFVX@halNOG,COG0451@NOG,arCOG04704@arNOG	NAD-dependent epimerase dehydratase			SZUA-1252_12:c(5052..5864)	Uronate dehydrogenase	K19243			K19243	
Candidatus_bacterium_SZUA-1252|SZUA-1252_00105	K00344	[EC:1.6.5.5]	qor, CRYZ	NADPH2:quinone reductase	05CB2@bactNOG,0GCFA@delNOG,0HD80@dproNOG,16RDE@proNOG,COG0604@NOG	NAD(P)H quinone oxidoreductase			SZUA-1252_12:c(5865..6842)	2-haloacrylate reductase	K00344			K00344	K21839
Candidatus_bacterium_SZUA-1252|SZUA-1252_00106	K02902		RP-L28, MRPL28, rpmB	large subunit ribosomal protein L28	05VB9@bactNOG,0EVB4@cloNOG,0NNJP@firmNOG,COG0227@NOG	50S ribosomal protein L28			SZUA-1252_12:7051..7272	50S ribosomal protein L28	K02902	K02902		K02902	K02902
Candidatus_bacterium_SZUA-1252|SZUA-1252_00107	K00951	[EC:2.7.6.5]	relA	GTP pyrophosphokinase	05CWR@bactNOG,0EPBT@cloNOG,0NDEX@firmNOG,COG0317@NOG	In eubacteria ppGpp (guanosine 3'-diphosphate 5-' diphosphate) is a mediator of the stringent response that coordinates a variety of cellular activities in response to changes in nutritional abundance (By similarity)			SZUA-1252_12:c(7295..9436)	GTP pyrophosphokinase	K00951	K00951		K00951	K01139
Candidatus_bacterium_SZUA-1252|SZUA-1252_00108	K07462	[EC:3.1.-.-]	recJ	single-stranded-DNA-specific exonuclease	05C2R@bactNOG,0ENMR@cloNOG,0ND4M@firmNOG,COG0514@NOG,COG0608@NOG	Single-stranded-DNA-specific exonuclease recj			SZUA-1252_12:c(9405..11951)	Single-stranded-DNA-specific exonuclease RecJ	K07462	K07462	K07462	K07462	K07462
Candidatus_bacterium_SZUA-1252|SZUA-1252_00109									SZUA-1252_12:c(11980..12192)	hypothetical protein					
Candidatus_bacterium_SZUA-1252|SZUA-1252_00110	K07045		K07045	uncharacterized protein	08N4Q@bactNOG,COG2159@NOG	amidohydrolase 2			SZUA-1252_12:c(12221..13513)	hypothetical protein	K07045			K07045	K20941
Candidatus_bacterium_SZUA-1252|SZUA-1252_00111									SZUA-1252_12:13763..14050	hypothetical protein					
Candidatus_bacterium_SZUA-1252|SZUA-1252_00112	K10794	[EC:1.21.4.1]	prdB	D-proline reductase (dithiol) PrdB	07T4V@bactNOG,0GJ8W@delNOG,0HJI8@dproNOG,11J2N@NOG,17TJJ@proNOG	Glycine/sarcosine/betaine reductase selenoprotein B (GRDB)			SZUA-1252_12:14186..14668	D-proline reductase subunit gamma	K10794			K10794	
Candidatus_bacterium_SZUA-1252|SZUA-1252_00113	K02400		flhA	flagellar biosynthesis protein FlhA	05D7B@bactNOG,0EPTI@cloNOG,0NEE0@firmNOG,COG1298@NOG	Flagellar biosynthesis protein flha			SZUA-1252_12:14919..15617	Flagellar biosynthesis protein FlhA	K02400	K02400		K02400	K03230
Candidatus_bacterium_SZUA-1252|SZUA-1252_00114					08PS4@bactNOG,0XQTF@NOG,1DH0J@verNOG	Protein of unknown function (DUF3500)			SZUA-1252_12:c(15710..16741)	hypothetical protein					
Candidatus_bacterium_SZUA-1252|SZUA-1252_00115					04SD0@bacNOG,05EHZ@bactNOG,0NFMS@firmNOG,COG3876@NOG	Protein of unknown function (DUF1343)			SZUA-1252_12:c(16764..17894)	hypothetical protein					
Candidatus_bacterium_SZUA-1252|SZUA-1252_00116	K02358		tuf, TUFM	elongation factor Tu	05CGV@bactNOG,COG0050@NOG	This protein promotes the GTP-dependent binding of aminoacyl-tRNA to the A-site of ribosomes during protein biosynthesis (By similarity)			SZUA-1252_12:c(17963..19123)	Elongation factor Tu	K02358	K02358		K02358	K03242
Candidatus_bacterium_SZUA-1252|SZUA-1252_00118	K06889		K06889	uncharacterized protein	COG1073@NOG	Hydrolase			SZUA-1252_12:19637..21442	hypothetical protein	K06889			K06889	K11750
Candidatus_bacterium_SZUA-1252|SZUA-1252_00119	K00214	[EC:1.3.1.24]	BLVRA, bvdR	biliverdin reductase	07U6U@bactNOG,0FJY4@cyaNOG,COG0673@NOG	Biliverdin reductase			SZUA-1252_12:c(21889..22866)	Myo-inositol 2-dehydrogenase	K00214		K00214	K00214	K20590
Candidatus_bacterium_SZUA-1252|SZUA-1252_00120	K11750	[EC:3.1.-.-]	frsA	esterase FrsA	05NTD@bactNOG,1DKTN@verNOG,COG1073@NOG	Inherit from COG: Hydrolase			SZUA-1252_12:c(22916..23929)	hypothetical protein	K11750				K11750
Candidatus_bacterium_SZUA-1252|SZUA-1252_00121	K00010	[EC:1.1.1.18][EC:1.1.1.369]	iolG	myo-inositol 2-dehydrogenase / D-chiro-inositol 1-dehydrogenase	04T13@bacNOG,05CK5@bactNOG,0NDWV@firmNOG,COG0673@NOG	oxidoreductase			SZUA-1252_12:c(24069..25106)	Myo-inositol 2-dehydrogenase	K00010			K00010	K20590
Candidatus_bacterium_SZUA-1252|SZUA-1252_00122					05EPC@bactNOG,0EVRC@cloNOG,0NNRN@firmNOG,0XP5M@NOG	Oxidoreductase family, NAD-binding Rossmann fold			SZUA-1252_12:25374..26468	Alpha-N-acetylgalactosaminidase					
