#Protein ID	KO	EC	KO protein ID	KO protein name	eggNOG OG	eggNOG HMM Desc.	nr annotation	nr phylogenetic assignment	genome position	Prokka annotation	KO (4 intergrated)	GhostKOALA KO	KAAS KO	eggNOG KO (1st)	eggNOG COG transferred KO
Acinetobacter_venetianus_SZUA-1530|SZUA-1530_00018	K05366	[EC:2.4.1.129][EC:3.4.16.4]	mrcA	penicillin-binding protein 1A	08JQC@bactNOG,0RB2K@gproNOG,173FD@proNOG,COG5009@NOG	Penicillin-binding protein 1a			SZUA-1530_2:c(13716..16304)	Penicillin-binding protein 1A	K05366	K05366		K05366	
Acinetobacter_venetianus_SZUA-1530|SZUA-1530_00019	K02662		pilM	type IV pilus assembly protein PilM	05FB3@bactNOG,0QIJQ@gproNOG,16Q4P@proNOG,COG4972@NOG	Type IV pilus assembly protein PilM			SZUA-1530_2:16467..17525	Cell division protein FtsA	K02662	K02662		K02662	
Acinetobacter_venetianus_SZUA-1530|SZUA-1530_00020	K02663		pilN	type IV pilus assembly protein PilN	05N6D@bactNOG,0QUMU@gproNOG,17GZP@proNOG,COG3166@NOG	fimbrial assembly			SZUA-1530_2:17525..18169	hypothetical protein	K02663	K02663		K02663	K12289
Acinetobacter_venetianus_SZUA-1530|SZUA-1530_00021	K02664		pilO	type IV pilus assembly protein PilO	08XGI@bactNOG,0QRC3@gproNOG,17BRG@proNOG,COG3167@NOG	assembly protein PilO			SZUA-1530_2:18166..18900	hypothetical protein	K02664	K02664		K02664	K02664
Acinetobacter_venetianus_SZUA-1530|SZUA-1530_00022	K02665		pilP	type IV pilus assembly protein PilP	05K8H@bactNOG,0QUJH@gproNOG,17FF0@proNOG,COG3168@NOG	Pilus assembly protein			SZUA-1530_2:18903..19430	hypothetical protein	K02665	K02665		K02665	K02665
Acinetobacter_venetianus_SZUA-1530|SZUA-1530_00023	K02666		pilQ	type IV pilus assembly protein PilQ	05E4G@bactNOG,0QHUZ@gproNOG,16QHC@proNOG,COG4796@NOG	(Type IV) pilus			SZUA-1530_2:19447..21624	Type IV pilus biogenesis and competence protein PilQ	K02666	K02666		K02507	
Acinetobacter_venetianus_SZUA-1530|SZUA-1530_00024	K00891	[EC:2.7.1.71]	E2.7.1.71, aroK, aroL	shikimate kinase	05KHV@bactNOG,0QK08@gproNOG,16W1R@proNOG,COG0703@NOG	Catalyzes the specific phosphorylation of the 3-hydroxyl group of shikimic acid using ATP as a cosubstrate (By similarity)			SZUA-1530_2:21644..22204	Shikimate kinase 1	K00891	K00891		K00891	K15546
Acinetobacter_venetianus_SZUA-1530|SZUA-1530_00025	K01735	[EC:4.2.3.4]	aroB	3-dehydroquinate synthase	05D49@bactNOG,0QJGW@gproNOG,16QMG@proNOG,COG0337@NOG	3-dehydroquinate synthase			SZUA-1530_2:22226..23308	3-dehydroquinate synthase	K01735	K01735	K01735	K01735	K13829
Acinetobacter_venetianus_SZUA-1530|SZUA-1530_00026					0YEMR@NOG				SZUA-1530_2:23325..24206	hypothetical protein					
Acinetobacter_venetianus_SZUA-1530|SZUA-1530_00027	K00265	[EC:1.4.1.13][EC:1.4.1.14]	gltB	glutamate synthase (NADPH/NADH) large chain	05CBC@bactNOG,0QJBU@gproNOG,16QWG@proNOG,COG0067@NOG,COG0069@NOG,COG0070@NOG	Glutamate synthase			SZUA-1530_2:24663..29147	Glutamate synthase [NADPH] large chain	K00265	K00265	K00265	K00265	K00268
Acinetobacter_venetianus_SZUA-1530|SZUA-1530_00028	K00266	[EC:1.4.1.13][EC:1.4.1.14]	gltD	glutamate synthase (NADPH/NADH) small chain	05BZ8@bactNOG,0QIAJ@gproNOG,18A4V@proNOG,COG0493@NOG	Glutamate synthase			SZUA-1530_2:29219..30640	Glutamate synthase [NADPH] small chain	K00266	K00266	K00266	K00266	K20202
Acinetobacter_venetianus_SZUA-1530|SZUA-1530_00029	K07044		K07044	uncharacterized protein	08K0G@bactNOG,0QS18@gproNOG,17B1V@proNOG,COG3687@NOG	Predicted metal-dependent hydrolase			SZUA-1530_2:30814..31704	hypothetical protein	K07044	K07044		K07044	K07044
Acinetobacter_venetianus_SZUA-1530|SZUA-1530_00030	K03744		lemA	LemA protein	08V0P@bactNOG,0QP7A@gproNOG,16S9E@proNOG,COG1704@NOG	LemA family			SZUA-1530_2:31881..32471	Protein LemA	K03744	K03744	K03744	K03744	K03744
Acinetobacter_venetianus_SZUA-1530|SZUA-1530_00031	K06872		K06872	uncharacterized protein	05HA9@bactNOG,0QVTU@gproNOG,17MBA@proNOG,COG1512@NOG	Pfam:DUF477			SZUA-1530_2:32509..33564	hypothetical protein	K06872	K06872		K06872	K06872
Acinetobacter_venetianus_SZUA-1530|SZUA-1530_00032	K08988		K08988	putative membrane protein	05G06@bactNOG,17C96@proNOG,COG3762@NOG	Pfam:DUF477			SZUA-1530_2:33558..34118	hypothetical protein	K08988			K08988	K08988
Acinetobacter_venetianus_SZUA-1530|SZUA-1530_00033	K02650		pilA	type IV pilus assembly protein PilA	08ZUW@bactNOG,0QVUB@gproNOG,17JVP@proNOG,COG4969@NOG	Fimbrial protein			SZUA-1530_2:34505..35026	Fimbrial protein	K02650	K02650		K02650	
Acinetobacter_venetianus_SZUA-1530|SZUA-1530_00034					05YWY@bactNOG,0QVE3@gproNOG,126A3@NOG,17B0X@proNOG				SZUA-1530_2:35175..35909	hypothetical protein					
Acinetobacter_venetianus_SZUA-1530|SZUA-1530_00035	K18814		ictB	putative inorganic carbon (hco3(-)) transporter	08YSG@bactNOG,0QW60@gproNOG,17FFC@proNOG,COG3307@NOG	O-Antigen Polymerase			SZUA-1530_2:35987..37621	hypothetical protein	K18814				K18814
Acinetobacter_venetianus_SZUA-1530|SZUA-1530_00036	K03594	[EC:1.16.3.1]	bfr	bacterioferritin	08UQY@bactNOG,0QQ0K@gproNOG,17A64@proNOG,COG2193@NOG	Iron-storage protein			SZUA-1530_2:c(37656..38120)	Bacterioferritin	K03594	K03594		K03594	K03594
Acinetobacter_venetianus_SZUA-1530|SZUA-1530_00037	K02192		bfd	bacterioferritin-associated ferredoxin	067SS@bactNOG,COG2906@NOG	Bacterioferritin-associated ferredoxin			SZUA-1530_2:c(38363..38557)	Bacterioferritin-associated ferredoxin	K02192	K02192		K01776	K02192
Acinetobacter_venetianus_SZUA-1530|SZUA-1530_00038	K09022	[EC:3.5.99.10]	ridA, tdcF, RIDA	2-iminobutanoate/2-iminopropanoate deaminase	05KME@bactNOG,0QS30@gproNOG,17FRN@proNOG,COG0251@NOG	endoribonuclease L-PSP			SZUA-1530_2:c(38778..39158)	2-iminobutanoate/2-iminopropanoate deaminase	K09022			K09022	K09022
Acinetobacter_venetianus_SZUA-1530|SZUA-1530_00039	K01139	[EC:2.7.6.5][EC:3.1.7.2]	spoT	GTP diphosphokinase / guanosine-3',5'-bis(diphosphate) 3'-diphosphatase	05CWR@bactNOG,0QIMV@gproNOG,16PSY@proNOG,COG0317@NOG	In eubacteria ppGpp (guanosine 3'-diphosphate 5-' diphosphate) is a mediator of the stringent response that coordinates a variety of cellular activities in response to changes in nutritional abundance (By similarity)			SZUA-1530_2:c(39323..41428)	Bifunctional (p)ppGpp synthase/hydrolase SpoT	K01139	K01139		K00951	K01139
Acinetobacter_venetianus_SZUA-1530|SZUA-1530_00040	K03060	[EC:2.7.7.6]	rpoZ	DNA-directed RNA polymerase subunit omega	05VFG@bactNOG,0QVQX@gproNOG,17JSK@proNOG,COG1758@NOG	Promotes RNA polymerase assembly. Latches the N- and C- terminal regions of the beta' subunit thereby facilitating its interaction with the beta and alpha subunits (By similarity)			SZUA-1530_2:c(41637..41915)	DNA-directed RNA polymerase subunit omega	K03060	K03060		K03060	K03060
Acinetobacter_venetianus_SZUA-1530|SZUA-1530_00041	K00942	[EC:2.7.4.8]	E2.7.4.8, gmk	guanylate kinase	08UHA@bactNOG,0QJFV@gproNOG,16S6G@proNOG,COG0194@NOG	Essential for recycling GMP and indirectly, cGMP (By similarity)			SZUA-1530_2:c(41985..42608)	Guanylate kinase	K00942	K00942		K00942	K00942
Acinetobacter_venetianus_SZUA-1530|SZUA-1530_00042	K03527	[EC:1.17.7.4]	ispH, lytB	4-hydroxy-3-methylbut-2-en-1-yl diphosphate reductase	05C48@bactNOG,0QHUR@gproNOG,16PFS@proNOG,COG0761@NOG	Converts 1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate into isopentenyl diphosphate (IPP) and dimethylallyl diphosphate (DMAPP) (By similarity)			SZUA-1530_2:42711..43661	4-hydroxy-3-methylbut-2-enyl diphosphate reductase	K03527	K03527	K03527	K02945	K03527
Acinetobacter_venetianus_SZUA-1530|SZUA-1530_00043	K08084		fimT	type IV fimbrial biogenesis protein FimT	0695M@bactNOG,0XUG8@NOG,17SQ1@proNOG	Pilus assembly protein			SZUA-1530_2:43801..44334	hypothetical protein	K08084	K08084		K02246	
Acinetobacter_venetianus_SZUA-1530|SZUA-1530_00044	K02671		pilV	type IV pilus assembly protein PilV	069JG@bactNOG,17U1F@proNOG,COG4967@NOG	type IV pilus modification protein PilV			SZUA-1530_2:44338..44853	hypothetical protein	K02671			K02671	
Acinetobacter_venetianus_SZUA-1530|SZUA-1530_00045	K02672		pilW	type IV pilus assembly protein PilW	061P2@bactNOG,0QYEK@gproNOG,12BRH@NOG,17M9P@proNOG	pilus assembly protein PilW			SZUA-1530_2:44853..45824	hypothetical protein	K02672			K02672	
Acinetobacter_venetianus_SZUA-1530|SZUA-1530_00046									SZUA-1530_2:45834..46595	hypothetical protein					
Acinetobacter_venetianus_SZUA-1530|SZUA-1530_00047	K02674		pilY1	type IV pilus assembly protein PilY1	0Z6YV@NOG				SZUA-1530_2:46611..50483	hypothetical protein	K02674	K02674			
Acinetobacter_venetianus_SZUA-1530|SZUA-1530_00048	K02655		pilE	type IV pilus assembly protein PilE	079ZY@bactNOG,0ZASP@NOG	Pilin like competence factor			SZUA-1530_2:50485..51093	Type II secretion system protein G	K02655	K02655		K02655	
Acinetobacter_venetianus_SZUA-1530|SZUA-1530_00049	K02655		pilE	type IV pilus assembly protein PilE	06855@bactNOG,0QYXA@gproNOG,0XUCS@NOG,17SBA@proNOG	Pilin like competence factor			SZUA-1530_2:51087..51521	Fimbrial protein	K02655	K02655		K02456	
Acinetobacter_venetianus_SZUA-1530|SZUA-1530_00050	K02959		RP-S16, MRPS16, rpsP	small subunit ribosomal protein S16	05K5M@bactNOG,0QTRY@gproNOG,17FHF@proNOG,COG0228@NOG	30s ribosomal protein s16			SZUA-1530_2:51615..51926	30S ribosomal protein S16	K02959	K02959	K02959	K02959	K02959
Acinetobacter_venetianus_SZUA-1530|SZUA-1530_00051	K02860		rimM	16S rRNA processing protein RimM	08ZR6@bactNOG,0QI05@gproNOG,16TAJ@proNOG,COG0806@NOG	An accessory protein needed during the final step in the assembly of 30S ribosomal subunit, possibly for assembly of the head region. Probably interacts with S19. Essential for efficient processing of 16S rRNA. May be needed both before and after RbfA during the maturation of 16S rRNA. It has affinity for free ribosomal 30S subunits but not for 70S ribosomes (By similarity)			SZUA-1530_2:51943..52491	Ribosome maturation factor RimM	K02860	K02860		K02860	K02860
Acinetobacter_venetianus_SZUA-1530|SZUA-1530_00052	K00554	[EC:2.1.1.228]	trmD	tRNA (guanine37-N1)-methyltransferase	05D6X@bactNOG,0QHVA@gproNOG,16PND@proNOG,COG0336@NOG	Specifically methylates guanosine-37 in various tRNAs (By similarity)			SZUA-1530_2:52544..53284	tRNA (guanine-N(1)-)-methyltransferase	K00554	K00554	K00554	K00554	K00554
Acinetobacter_venetianus_SZUA-1530|SZUA-1530_00053	K02884		RP-L19, MRPL19, rplS	large subunit ribosomal protein L19	08YY1@bactNOG,0QQXI@gproNOG,179PE@proNOG,COG0335@NOG	This protein is located at the 30S-50S ribosomal subunit interface and may play a role in the structure and function of the aminoacyl-tRNA binding site (By similarity)			SZUA-1530_2:53481..53852	50S ribosomal protein L19	K02884	K02884	K02884	K02884	K02884
Acinetobacter_venetianus_SZUA-1530|SZUA-1530_00054	K03177	[EC:5.4.99.25]	truB, PUS4, TRUB1	tRNA pseudouridine55 synthase	05D0T@bactNOG,0QIFX@gproNOG,16QHM@proNOG,COG0130@NOG	Responsible for synthesis of pseudouridine from uracil- 55 in the psi GC loop of transfer RNAs (By similarity)			SZUA-1530_2:53989..54882	tRNA pseudouridine synthase B	K03177	K03177	K03177	K03177	K03177
Acinetobacter_venetianus_SZUA-1530|SZUA-1530_00055	K07090		K07090	uncharacterized protein	080GG@bactNOG,0QQ10@gproNOG,174KE@proNOG,COG0730@NOG	Sulfite exporter TauE/SafE			SZUA-1530_2:54893..55663	putative membrane transporter protein YfcA	K07090	K07090	K07090	K07090	K07090
Acinetobacter_venetianus_SZUA-1530|SZUA-1530_00056					05IGG@bactNOG,0QUX0@gproNOG,11Q09@NOG,17I9K@proNOG	hemerythrin hhE cation binding			SZUA-1530_2:55813..56259	DNA nickase					
Acinetobacter_venetianus_SZUA-1530|SZUA-1530_00057	K11939		rhtA	inner membrane transporter RhtA	07AQZ@bactNOG,0QIX6@gproNOG,16QNC@proNOG,COG5006@NOG	Threonine and homoserine efflux			SZUA-1530_2:c(56286..57152)	Threonine/homoserine exporter RhtA	K11939	K11939		K11939	K11939
Acinetobacter_venetianus_SZUA-1530|SZUA-1530_00058	K11939		rhtA	inner membrane transporter RhtA	07AQZ@bactNOG,0QIX6@gproNOG,16QNC@proNOG,COG5006@NOG	Threonine and homoserine efflux			SZUA-1530_2:c(57243..58190)	Threonine/homoserine exporter RhtA	K11939	K11939		K11939	K11939
Acinetobacter_venetianus_SZUA-1530|SZUA-1530_00059	K00058	[EC:1.1.1.95][EC:1.1.1.399]	serA, PHGDH	D-3-phosphoglycerate dehydrogenase / 2-oxoglutarate reductase	08JQ1@bactNOG,0RB1W@gproNOG,173EN@proNOG,COG0111@NOG	d-3-phosphoglycerate dehydrogenase			SZUA-1530_2:c(58228..59460)	D-3-phosphoglycerate dehydrogenase	K00058	K00058	K00058	K00058	K16843
Acinetobacter_venetianus_SZUA-1530|SZUA-1530_00060	K00102	[EC:1.1.2.4]	LDHD, dld	D-lactate dehydrogenase (cytochrome)	05CQB@bactNOG,0QIPC@gproNOG,16PGZ@proNOG,COG0277@NOG	FAD linked oxidase			SZUA-1530_2:59819..61228	putative FAD-linked oxidoreductase	K00102			K00102	K21836
Acinetobacter_venetianus_SZUA-1530|SZUA-1530_00061									SZUA-1530_2:61387..62208	hypothetical protein					
Acinetobacter_venetianus_SZUA-1530|SZUA-1530_00062	K07074		K07074	uncharacterized protein	0756H@bactNOG,0QP29@gproNOG,174CD@proNOG,COG3541@NOG	Predicted nucleotidyltransferase			SZUA-1530_2:62225..62989	hypothetical protein	K07074	K07074		K07074	K07074
Acinetobacter_venetianus_SZUA-1530|SZUA-1530_00063	K11530	[EC:5.3.1.32]	lsrG	(4S)-4-hydroxy-5-phosphonooxypentane-2,3-dione isomerase	COG1359@NOG	Antibiotic biosynthesis monooxygenase			SZUA-1530_2:c(63288..63602)	putative quinol monooxygenase YgiN	K11530				K11530
Acinetobacter_venetianus_SZUA-1530|SZUA-1530_00064	K03923		mdaB	modulator of drug activity B	05NF4@bactNOG,16Z7C@proNOG,COG2249@NOG	modulator of drug activity			SZUA-1530_2:c(63616..64206)	Modulator of drug activity B	K03923	K03923	K03923	K03923	K13562
Acinetobacter_venetianus_SZUA-1530|SZUA-1530_00065					0669Y@bactNOG,12665@NOG,1892Q@proNOG				SZUA-1530_2:c(64335..65201)	hypothetical protein					
Acinetobacter_venetianus_SZUA-1530|SZUA-1530_00066									SZUA-1530_2:65380..65751	hypothetical protein					
Acinetobacter_venetianus_SZUA-1530|SZUA-1530_00067	K08160		mdfA, cmr	MFS transporter, DHA1 family, multidrug/chloramphenicol efflux transport protein	07QF7@bactNOG,0QJBQ@gproNOG,0XT98@NOG,173VC@proNOG	multidrug			SZUA-1530_2:66059..67339	Multidrug transporter MdfA	K08160	K08160	K08160	K08160	
Acinetobacter_venetianus_SZUA-1530|SZUA-1530_00068	K15547		mdtO	multidrug resistance protein MdtO	0613R@bactNOG,0QMDS@gproNOG,16S23@proNOG,COG1289@NOG	integral membrane protein, YccS YhfK family			SZUA-1530_2:c(67362..69512)	Inner membrane protein YccS	K15547				K15547
Acinetobacter_venetianus_SZUA-1530|SZUA-1530_00069	K04565	[EC:1.15.1.1]	SOD1	superoxide dismutase, Cu-Zn family	08Z7T@bactNOG,0QQ0T@gproNOG,17FTU@proNOG,COG2032@NOG	Destroys radicals which are normally produced within the cells and which are toxic to biological systems (By similarity)			SZUA-1530_2:c(69754..70338)	Superoxide dismutase [Cu-Zn]	K04565	K04565	K04565	K04565	K04565
Acinetobacter_venetianus_SZUA-1530|SZUA-1530_00070	K20469		K20469	putative heme transporter	05IPI@bactNOG,0QKW7@gproNOG,16W5N@proNOG,COG0628@NOG	membrAne			SZUA-1530_2:c(70445..71542)	Putative transport protein YdiK	K20469				K20469
Acinetobacter_venetianus_SZUA-1530|SZUA-1530_00071	K03496		parA, soj	chromosome partitioning protein	05SF6@bactNOG,0QV86@gproNOG,17HMC@proNOG,COG1192@NOG	Cobyrinic acid a,c-diamide synthase			SZUA-1530_2:c(71660..72304)	Chromosome partitioning protein ParA	K03496	K03496		K03496	K12055
Acinetobacter_venetianus_SZUA-1530|SZUA-1530_00072					05Z8Y@bactNOG,COG4741@NOG	holliday junction resolvase-like protein			SZUA-1530_2:72435..72902	hypothetical protein					
Acinetobacter_venetianus_SZUA-1530|SZUA-1530_00073	K00570	[EC:2.1.1.17][EC:2.1.1.71]	pmtA	phosphatidylethanolamine/phosphatidyl-N-methylethanolamine N-methyltransferase	07YA2@bactNOG,11H81@NOG,17AUH@proNOG	methyltransferase, type 11			SZUA-1530_2:c(72899..73540)	Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE	K00570			K00570	
Acinetobacter_venetianus_SZUA-1530|SZUA-1530_00074					05HBQ@bactNOG,0QTVS@gproNOG,11SR5@NOG,17BQK@proNOG				SZUA-1530_2:73716..74279	hypothetical protein					
Acinetobacter_venetianus_SZUA-1530|SZUA-1530_00076	K02494		lolB	outer membrane lipoprotein LolB	05C1U@bactNOG,0QUR8@gproNOG,16V6P@proNOG,COG3017@NOG	Plays a critical role in the incorporation of lipoproteins in the outer membrane after they are released by the LolA protein (By similarity)			SZUA-1530_3:c(940..1521)	Outer-membrane lipoprotein LolB	K02494	K02494		K02494	K02494
Acinetobacter_venetianus_SZUA-1530|SZUA-1530_00077	K20543		bcsC	cellulose synthase operon protein C	05DJQ@bactNOG,0QKW1@gproNOG,16R53@proNOG,COG0457@NOG	repeat protein			SZUA-1530_3:c(1526..3244)	Beta-barrel assembly-enhancing protease	K20543				K20543
Acinetobacter_venetianus_SZUA-1530|SZUA-1530_00078	K02492	[EC:1.2.1.70]	hemA	glutamyl-tRNA reductase	05C7E@bactNOG,0QIYF@gproNOG,16QC4@proNOG,COG0373@NOG	Catalyzes the NADPH-dependent reduction of glutamyl- tRNA(Glu) to glutamate 1-semialdehyde (GSA) (By similarity)			SZUA-1530_3:3324..4607	Glutamyl-tRNA reductase	K02492	K02492		K02492	K02492
Acinetobacter_venetianus_SZUA-1530|SZUA-1530_00079	K02316	[EC:2.7.7.-]	dnaG	DNA primase	05C9G@bactNOG,0QHXQ@gproNOG,16PUZ@proNOG,COG0358@NOG	DNA primase is the polymerase that synthesizes small RNA primers for the Okazaki fragments on both template strands at replication forks during chromosomal DNA synthesis (By similarity)			SZUA-1530_3:c(4614..6497)	DNA primase	K02316	K02316		K02316	K02316
Acinetobacter_venetianus_SZUA-1530|SZUA-1530_00080	K05807		bamD	outer membrane protein assembly factor BamD	06SNF@bactNOG,0QJ57@gproNOG,16S65@proNOG,COG4105@NOG	Part of the outer membrane protein assembly complex, which is involved in assembly and insertion of beta-barrel proteins into the outer membrane			SZUA-1530_3:c(6631..7722)	Outer membrane protein assembly factor BamD	K05807	K05807		K05807	K05807
Acinetobacter_venetianus_SZUA-1530|SZUA-1530_00081	K06180	[EC:5.4.99.23]	rluD	23S rRNA pseudouridine1911/1915/1917 synthase	05C34@bactNOG,0QHUM@gproNOG,16PJZ@proNOG,COG0564@NOG	Pseudouridine synthase			SZUA-1530_3:7758..8843	Ribosomal large subunit pseudouridine synthase D	K06180	K06180		K06180	K15454
Acinetobacter_venetianus_SZUA-1530|SZUA-1530_00082	K05810	[EC:1.10.3.-]	yfiH	polyphenol oxidase	05DBW@bactNOG,0QIHK@gproNOG,16SDP@proNOG,COG1496@NOG	UPF0124 protein yfiH			SZUA-1530_3:8979..9719	Polyphenol oxidase	K05810	K05810		K05810	K05810
Acinetobacter_venetianus_SZUA-1530|SZUA-1530_00083	K03809	[EC:1.6.5.2]	wrbA	NAD(P)H dehydrogenase (quinone)	08RYG@bactNOG,0QSUW@gproNOG,1781H@proNOG,COG0655@NOG	Multimeric flavodoxin WrbA			SZUA-1530_3:9800..10372	Flavodoxin FldP	K03809			K03809	K20156
Acinetobacter_venetianus_SZUA-1530|SZUA-1530_00084	K03664		smpB	SsrA-binding protein	08UH4@bactNOG,0QQXK@gproNOG,179VH@proNOG,COG0691@NOG	Binds specifically to the SsrA RNA (tmRNA) and is required for stable association of SsrA with ribosomes (By similarity)			SZUA-1530_3:c(10415..10888)	SsrA-binding protein	K03664	K03664	K03664	K03664	K03664
Acinetobacter_venetianus_SZUA-1530|SZUA-1530_00085									SZUA-1530_3:c(11016..11210)	hypothetical protein					
Acinetobacter_venetianus_SZUA-1530|SZUA-1530_00086									SZUA-1530_3:c(11212..12186)	hypothetical protein					
Acinetobacter_venetianus_SZUA-1530|SZUA-1530_00087					06933@bactNOG,0QSC3@gproNOG,0XXHT@NOG,17SE3@proNOG	Protein of unknown function (DUF3296)			SZUA-1530_3:c(12188..13114)	hypothetical protein					
Acinetobacter_venetianus_SZUA-1530|SZUA-1530_00088									SZUA-1530_3:c(13176..13496)	hypothetical protein					
Acinetobacter_venetianus_SZUA-1530|SZUA-1530_00089									SZUA-1530_3:c(13898..15106)	hypothetical protein					
Acinetobacter_venetianus_SZUA-1530|SZUA-1530_00090	K03894	[EC:6.3.2.38]	iucA	N2-citryl-N6-acetyl-N6-hydroxylysine synthase	05DBM@bactNOG,0QKK3@gproNOG,16QVE@proNOG,COG4264@NOG	Siderophore biosynthesis protein			SZUA-1530_4:c(82..1575)	N(2)-citryl-N(6)-acetyl-N(6)-hydroxylysine synthase	K03894			K03894	
