#Protein ID	KO	EC	KO protein ID	KO protein name	eggNOG OG	eggNOG HMM Desc.	nr annotation	nr phylogenetic assignment	genome position	Prokka annotation	KO (4 intergrated)	GhostKOALA KO	KAAS KO	eggNOG KO (1st)	eggNOG COG transferred KO
Candidatus_sp_SZUA-1038|SZUA-1038_00011	K03527	[EC:1.17.7.4]	ispH, lytB	4-hydroxy-3-methylbut-2-en-1-yl diphosphate reductase	05C48@bactNOG,0QHUR@gproNOG,16PFS@proNOG,COG0761@NOG	Converts 1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate into isopentenyl diphosphate (IPP) and dimethylallyl diphosphate (DMAPP) (By similarity)			SZUA-1038_1:9067..9990	4-hydroxy-3-methylbut-2-enyl diphosphate reductase	K03527	K03527		K02945	K03527
Candidatus_sp_SZUA-1038|SZUA-1038_00012	K00847	[EC:2.7.1.4]	E2.7.1.4, scrK	fructokinase	05CRY@bactNOG,0QI1D@gproNOG,16R74@proNOG,COG0524@NOG	Sugar kinase			SZUA-1038_1:10034..11029	5-dehydro-2-deoxygluconokinase	K00847			K00847	K21621
Candidatus_sp_SZUA-1038|SZUA-1038_00013									SZUA-1038_1:11228..11515	hypothetical protein					
Candidatus_sp_SZUA-1038|SZUA-1038_00014	K03789	[EC:2.3.1.266]	rimI	[ribosomal protein S18]-alanine N-acetyltransferase	04U7F@bacNOG,05KEG@bactNOG,0NKT3@firmNOG,COG0456@NOG	Ribosomal-protein-alanine acetyltransferase			SZUA-1038_2:c(1087..1575)	Ribosomal-protein-alanine acetyltransferase	K03789	K03789		K03789	K20794
Candidatus_sp_SZUA-1038|SZUA-1038_00015	K01754	[EC:4.3.1.19]	E4.3.1.19, ilvA, tdcB	threonine dehydratase	05C7B@bactNOG,0QKB1@gproNOG,16QMI@proNOG,COG1171@NOG	Threonine dehydratase			SZUA-1038_2:c(1514..3007)	L-threonine dehydratase biosynthetic IlvA	K01754	K01754	K01754	K01754	K17989
Candidatus_sp_SZUA-1038|SZUA-1038_00016	K20439		salP	putative phosphohexomutase / phosphatase	07S75@bactNOG,0QMKC@gproNOG,175KG@proNOG,COG0637@NOG	HAD-superfamily hydrolase subfamily IA variant 3			SZUA-1038_2:c(2991..3743)	Protein CbbY	K20439				K20439
Candidatus_sp_SZUA-1038|SZUA-1038_00017	K06204		dksA	DnaK suppressor protein	08V7X@bactNOG,0QK34@gproNOG,17A46@proNOG,COG1734@NOG	Transcription factor that acts by binding directly to the RNA polymerase (RNAP). Required for negative regulation of rRNA expression and positive regulation of several amino acid biosynthesis promoters. Also required for regulation of fis expression (By similarity)			SZUA-1038_2:3836..4249	RNA polymerase-binding transcription factor DksA	K06204	K06204		K06204	K06204
Candidatus_sp_SZUA-1038|SZUA-1038_00018	K00946	[EC:2.7.4.16]	thiL	thiamine-monophosphate kinase	05CG2@bactNOG,0QI7A@gproNOG,16PWB@proNOG,COG0611@NOG	Catalyzes the ATP-dependent phosphorylation of thiamine- monophosphate (TMP) to form thiamine-pyrophosphate (TPP), the active form of vitamin B1 (By similarity)			SZUA-1038_2:c(4251..5180)	Thiamine-monophosphate kinase	K00946	K00946	K00946	K00946	K00946
Candidatus_sp_SZUA-1038|SZUA-1038_00019	K04768		acuC	acetoin utilization protein AcuC	00DBS@actNOG,05DGU@bactNOG,COG0123@NOG	histone deacetylase			SZUA-1038_2:c(5195..6148)	Histone deacetylase-like amidohydrolase	K04768				K04768
Candidatus_sp_SZUA-1038|SZUA-1038_00020	K07400		nfuA	Fe/S biogenesis protein NfuA	07RUK@bactNOG,0QJJT@gproNOG,16RDA@proNOG,COG0694@NOG	Involved in iron-sulfur cluster biogenesis. Binds a 4Fe- 4S cluster, can transfer this cluster to apoproteins, and thereby intervenes in the maturation of Fe S proteins. Could also act as a scaffold chaperone for damaged Fe S proteins (By similarity)			SZUA-1038_2:c(6279..6857)	Fe/S biogenesis protein NfuA	K07400	K07400		K07400	K22074
Candidatus_sp_SZUA-1038|SZUA-1038_00021	K01918	[EC:6.3.2.1]	panC	pantoate--beta-alanine ligase	08IAA@bactNOG,0RANC@gproNOG,172MH@proNOG,COG0414@NOG	Catalyzes the condensation of pantoate with beta-alanine in an ATP-dependent reaction via a pantoyl-adenylate intermediate (By similarity)			SZUA-1038_2:c(6850..7695)	Pantothenate synthetase	K01918	K01918		K01918	K13799
Candidatus_sp_SZUA-1038|SZUA-1038_00022	K00606	[EC:2.1.2.11]	panB	3-methyl-2-oxobutanoate hydroxymethyltransferase	05CCG@bactNOG,0QIDJ@gproNOG,16PFT@proNOG,COG0413@NOG	Catalyzes the reversible reaction in which hydroxymethyl group from 5,10-methylenetetrahydrofolate is tranferred onto alpha-ketoisovalerate to form ketopantoate (By similarity)			SZUA-1038_2:c(7695..8477)	3-methyl-2-oxobutanoate hydroxymethyltransferase	K00606	K00606		K00606	K00606
Candidatus_sp_SZUA-1038|SZUA-1038_00023	K00950	[EC:2.7.6.3]	folK	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase	05K8U@bactNOG,0QS91@gproNOG,17FWJ@proNOG,COG0801@NOG	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase			SZUA-1038_2:c(8474..8806)	2-amino-4-hydroxy-6- hydroxymethyldihydropteridine pyrophosphokinase	K00950	K00950		K00950	K13941
Candidatus_sp_SZUA-1038|SZUA-1038_00024	K00931	[EC:2.7.2.11]	proB	glutamate 5-kinase	05CGT@bactNOG,0QIM6@gproNOG,16PXA@proNOG,COG0263@NOG	Catalyzes the transfer of a phosphate group to glutamate to form glutamate 5-phosphate which rapidly cyclizes to 5- oxoproline (By similarity)			SZUA-1038_2:c(8941..9711)	Glutamate 5-kinase	K00931	K00931		K00931	K00931
Candidatus_sp_SZUA-1038|SZUA-1038_00025	K03979	[EC:3.6.5.-]	obgE, cgtA	GTPase	05C9R@bactNOG,0QI1P@gproNOG,16QDE@proNOG,COG0536@NOG	An essential GTPase which binds GTP, GDP and possibly (p)ppGpp with moderate affinity, with high nucleotide exchange rates and a fairly low GTP hydrolysis rate. It may play a role in control of the cell cycle, stress response, ribosome biogenesis and in those bacteria that undergo differentiation, in morphogenesis control (By similarity)			SZUA-1038_2:c(9701..10717)	GTPase Obg/CgtA	K03979	K03979		K03979	K03979
Candidatus_sp_SZUA-1038|SZUA-1038_00026	K16844	[EC:1.1.1.338]	comC	(2R)-3-sulfolactate dehydrogenase (NADP+)	01QGC@aproNOG,05DG4@bactNOG,16TH8@proNOG,COG2055@NOG	malate L-lactate dehydrogenase			SZUA-1038_3:10..837	Delta(1)-pyrroline-2-carboxylate reductase	K16844	K16844		K16844	K16844
Candidatus_sp_SZUA-1038|SZUA-1038_00027	K00441	[EC:1.12.98.1]	frhB	coenzyme F420 hydrogenase subunit beta	02BI7@aproNOG,07ZK1@bactNOG,175YU@proNOG,COG1035@NOG	Coenzyme F420 hydrogenase/dehydrogenase, beta subunit N-term			SZUA-1038_3:c(870..2141)	hypothetical protein	K00441	K00441		K00441	K21816
Candidatus_sp_SZUA-1038|SZUA-1038_00028	K20023	[EC:4.2.1.156][EC:4.2.1.42]	talrD-galrD	L-talarate/galactarate dehydratase	05DIA@bactNOG,0QN0B@gproNOG,16RZW@proNOG,COG4948@NOG	mandelate racemase			SZUA-1038_3:c(2153..2881)	L-talarate/galactarate dehydratase	K20023			K20023	K21624
Candidatus_sp_SZUA-1038|SZUA-1038_00029					05MP1@bactNOG,0GSBV@delNOG,11VKH@NOG,1704E@proNOG	Inherit from bactNOG: domain protein			SZUA-1038_4:60..962	hypothetical protein					
Candidatus_sp_SZUA-1038|SZUA-1038_00030	K01892	[EC:6.1.1.21]	HARS, hisS	histidyl-tRNA synthetase	05CUT@bactNOG,0QIQ9@gproNOG,16PEA@proNOG,COG0124@NOG	histidyl-tRNA synthetase			SZUA-1038_4:1051..2319	Histidine--tRNA ligase	K01892	K01892		K01892	K01892
Candidatus_sp_SZUA-1038|SZUA-1038_00031					05N21@bactNOG,0QSCQ@gproNOG,17CR4@proNOG,COG2976@NOG	Pfam:DUF2133			SZUA-1038_4:2316..2933	hypothetical protein					
Candidatus_sp_SZUA-1038|SZUA-1038_00032	K03977		engA, der	GTPase	05DKZ@bactNOG,0QKBA@gproNOG,16PU4@proNOG,COG1160@NOG	GTPase that plays an essential role in the late steps of ribosome biogenesis (By similarity)			SZUA-1038_4:2977..4371	GTPase Der	K03977	K03977		K00058	K03977
Candidatus_sp_SZUA-1038|SZUA-1038_00033	K01937	[EC:6.3.4.2]	pyrG, CTPS	CTP synthase	05C8D@bactNOG,0QI3I@gproNOG,16QX0@proNOG,COG0504@NOG	Catalyzes the ATP-dependent amination of UTP to CTP with either L-glutamine or ammonia as the source of nitrogen (By similarity)			SZUA-1038_4:c(4383..6017)	CTP synthase	K01937	K01937	K01937	K01937	K01937
Candidatus_sp_SZUA-1038|SZUA-1038_00034	K11085	[EC:3.6.3.-]	msbA	ATP-binding cassette, subfamily B, bacterial MsbA	05BZ1@bactNOG,0QHUD@gproNOG,16PGA@proNOG,COG1132@NOG	Involved in lipid A export and possibly also in glycerophospholipid export and for biogenesis of the outer membrane. Transmembrane domains (TMD) form a pore in the inner membrane and the ATP-binding domain (NBD) is responsible for energy generation (By similarity)			SZUA-1038_4:6096..7817	Lipid A export ATP-binding/permease protein MsbA	K11085	K11085		K02021	K20485
Candidatus_sp_SZUA-1038|SZUA-1038_00035	K00252	[EC:1.3.8.6]	GCDH, gcdH	glutaryl-CoA dehydrogenase	05C1G@bactNOG,0QJE5@gproNOG,16QBK@proNOG,COG1960@NOG	Dehydrogenase			SZUA-1038_4:7928..9109	Acyl-CoA dehydrogenase	K00252	K00252		K00252	K22027
Candidatus_sp_SZUA-1038|SZUA-1038_00036	K07749	[EC:2.8.3.16]	frc	formyl-CoA transferase	05C04@bactNOG,0QIR4@gproNOG,16PTM@proNOG,COG1804@NOG	l-carnitine dehydratase bile acid-inducible protein F			SZUA-1038_4:9109..10323	Acetyl-CoA:oxalate CoA-transferase	K07749			K07749	K20882
Candidatus_sp_SZUA-1038|SZUA-1038_00037	K00766	[EC:2.4.2.18]	trpD	anthranilate phosphoribosyltransferase	07VRU@bactNOG,0R8EK@gproNOG,16V73@proNOG,COG0547@NOG	glycosyl transferase family			SZUA-1038_4:c(10336..11397)	putative protein YbiB	K00766			K00766	K13497
Candidatus_sp_SZUA-1038|SZUA-1038_00038					0869A@bactNOG,0ZIEH@NOG	Rieske [2Fe-2S] domain			SZUA-1038_4:c(11394..11702)	Biphenyl dioxygenase system ferredoxin subunit					
Candidatus_sp_SZUA-1038|SZUA-1038_00039					08UVB@bactNOG,0QQYQ@gproNOG,17A5E@proNOG,COG4764@NOG	(Lipo)protein			SZUA-1038_4:c(11706..12308)	hypothetical protein					
Candidatus_sp_SZUA-1038|SZUA-1038_00040	K03704		cspA	cold shock protein (beta-ribbon, CspA family)					SZUA-1038_4:c(12305..12610)	Cold shock-like protein CspG	K03704	K03704			
Candidatus_sp_SZUA-1038|SZUA-1038_00041	K00569	[EC:2.1.1.67]	TPMT, tpmT	thiopurine S-methyltransferase	05FQ6@bactNOG,0BBX0@bproNOG,11GNF@NOG,17CGK@proNOG	Thiopurine S-methyltransferase (EC 2.1.1.67)			SZUA-1038_4:c(12610..13266)	Thiopurine S-methyltransferase	K00569	K00569		K00569	
Candidatus_sp_SZUA-1038|SZUA-1038_00042	K03648	[EC:3.2.2.27]	UNG, UDG	uracil-DNA glycosylase	05D5S@bactNOG,0QKAT@gproNOG,16R5Y@proNOG,COG0692@NOG	Excises uracil residues from the DNA which can arise as a result of misincorporation of dUMP residues by DNA polymerase or due to deamination of cytosine (By similarity)			SZUA-1038_4:13363..14031	Uracil-DNA glycosylase	K03648	K03648	K03648	K03648	K03648
Candidatus_sp_SZUA-1038|SZUA-1038_00043	K03473	[EC:1.1.1.290]	pdxB	erythronate-4-phosphate dehydrogenase	05CJ0@bactNOG,0QHUQ@gproNOG,16PZH@proNOG,COG0111@NOG	Catalyzes the oxidation of erythronate-4-phosphate to 3- hydroxy-2-oxo-4-phosphonooxybutanoate (By similarity)			SZUA-1038_4:14028..15068	Erythronate-4-phosphate dehydrogenase	K03473	K03473		K03473	K16843
Candidatus_sp_SZUA-1038|SZUA-1038_00044									SZUA-1038_5:c(591..1148)	hypothetical protein					
Candidatus_sp_SZUA-1038|SZUA-1038_00045									SZUA-1038_5:c(1290..1874)	hypothetical protein					
Candidatus_sp_SZUA-1038|SZUA-1038_00046	K03797	[EC:3.4.21.102]	E3.4.21.102, prc, ctpA	carboxyl-terminal processing protease	05CN1@bactNOG,0QI5K@gproNOG,16QAK@proNOG,COG0793@NOG	protease			SZUA-1038_5:1978..3312	putative CtpA-like serine protease	K03797	K03797		K03797	K03797
Candidatus_sp_SZUA-1038|SZUA-1038_00047	K03496		parA, soj	chromosome partitioning protein	07QJE@bactNOG,0QIY5@gproNOG,16PGD@proNOG,COG1192@NOG	chromosome partitioning protein			SZUA-1038_5:3312..4076	Sporulation initiation inhibitor protein Soj	K03496	K03496		K03496	K12055
Candidatus_sp_SZUA-1038|SZUA-1038_00048	K03497		parB, spo0J	chromosome partitioning protein, ParB family	05FA0@bactNOG,0QJIJ@gproNOG,16QIW@proNOG,COG1475@NOG	Partitioning protein			SZUA-1038_5:4082..4936	putative chromosome-partitioning protein ParB	K03497	K03497		K03497	K03497
Candidatus_sp_SZUA-1038|SZUA-1038_00049	K03100	[EC:3.4.21.89]	lepB	signal peptidase I	05C3F@bactNOG,0QHXI@gproNOG,16PF2@proNOG,COG0681@NOG	Signal peptidase I			SZUA-1038_5:c(4933..5853)	Signal peptidase I	K03100	K03100		K03100	K03100
Candidatus_sp_SZUA-1038|SZUA-1038_00050	K00800	[EC:2.5.1.19]	aroA	3-phosphoshikimate 1-carboxyvinyltransferase	05CMY@bactNOG,0QIQK@gproNOG,16Q0F@proNOG,COG0128@NOG	5-enolpyruvylshikimate-3-phosphate synthase			SZUA-1038_5:c(5908..7212)	3-phosphoshikimate 1-carboxyvinyltransferase	K00800	K00800	K00800	K00210	K00800
Candidatus_sp_SZUA-1038|SZUA-1038_00051	K04517	[EC:1.3.1.12]	tyrA2	prephenate dehydrogenase	05EVN@bactNOG,0QK0X@gproNOG,16SIV@proNOG,COG0287@NOG	Prephenate dehydrogenase			SZUA-1038_5:c(7234..8082)	Cyclohexadienyl dehydrogenase	K04517	K04517	K15226	K00210	K15226
Candidatus_sp_SZUA-1038|SZUA-1038_00052	K00817	[EC:2.6.1.9]	hisC	histidinol-phosphate aminotransferase	05CIH@bactNOG,0QJU4@gproNOG,16QKB@proNOG,COG0079@NOG	imidazole acetol-phosphate transaminase			SZUA-1038_5:c(8082..9146)	Histidinol-phosphate aminotransferase	K00817	K00817		K00817	K04720
Candidatus_sp_SZUA-1038|SZUA-1038_00053	K14170	[EC:5.4.99.5][EC:4.2.1.51]	pheA	chorismate mutase / prephenate dehydratase	05CQC@bactNOG,0QJYK@gproNOG,16QSN@proNOG,COG0077@NOG,COG1605@NOG	chorismate mutase			SZUA-1038_5:c(9143..10222)	P-protein	K14170	K14170		K01713	K14187
Candidatus_sp_SZUA-1038|SZUA-1038_00054	K00831	[EC:2.6.1.52]	serC, PSAT1	phosphoserine aminotransferase	07QM1@bactNOG,0QI02@gproNOG,16PGT@proNOG,COG1932@NOG	Catalyzes the reversible conversion of 3- phosphohydroxypyruvate to phosphoserine and of 3-hydroxy-2-oxo-4- phosphonooxybutanoate to phosphohydroxythreonine (By similarity)			SZUA-1038_5:c(10268..11347)	Phosphoserine aminotransferase	K00831	K00831		K00831	K00831
Candidatus_sp_SZUA-1038|SZUA-1038_00055	K19221	[EC:2.5.1.17]	cobA, btuR	cob(I)alamin adenosyltransferase	068B1@bactNOG,0QJTG@gproNOG,16R00@proNOG,COG2109@NOG	cob(I)yrinic acid a,c-diamide adenosyltransferase			SZUA-1038_5:11486..12076	Cob(I)yrinic acid a,c-diamide adenosyltransferase	K19221	K19221		K19221	K19221
Candidatus_sp_SZUA-1038|SZUA-1038_00056					08YEA@bactNOG,11MH1@NOG	PAP2 superfamily			SZUA-1038_5:c(12080..12685)	hypothetical protein					
Candidatus_sp_SZUA-1038|SZUA-1038_00057	K04485		radA, sms	DNA repair protein RadA/Sms	05DNJ@bactNOG,0QIJ2@gproNOG,16PQE@proNOG,COG1066@NOG	May play a role in the repair of endogenous alkylation damage (By similarity)			SZUA-1038_5:c(12775..14136)	DNA repair protein RadA	K04485	K04485		K04485	K04485
Candidatus_sp_SZUA-1038|SZUA-1038_00058	K07738		nrdR	transcriptional repressor NrdR	08Z11@bactNOG,0QR0P@gproNOG,179U8@proNOG,COG1327@NOG	Negatively regulates transcription of bacterial ribonucleotide reductase nrd genes and operons by binding to NrdR- boxes (By similarity)			SZUA-1038_5:c(14248..14700)	Transcriptional repressor NrdR	K07738	K07738		K07738	K07738
Candidatus_sp_SZUA-1038|SZUA-1038_00059	K00600	[EC:2.1.2.1]	glyA, SHMT	glycine hydroxymethyltransferase	05C65@bactNOG,0QI2B@gproNOG,16Q4U@proNOG,COG0112@NOG	Catalyzes the reversible interconversion of serine and glycine with tetrahydrofolate (THF) serving as the one-carbon carrier. This reaction serves as the major source of one-carbon groups required for the biosynthesis of purines, thymidylate, methionine, and other important biomolecules. Also exhibits THF- independent aldolase activity toward beta-hydroxyamino acids, producing glycine and aldehydes, via a retro-aldol mechanism (By similarity)			SZUA-1038_5:c(14716..15969)	Serine hydroxymethyltransferase	K00600	K00600	K00600	K00600	K00600
Candidatus_sp_SZUA-1038|SZUA-1038_00060	K00285	[EC:1.4.5.1]	dadA	D-amino-acid dehydrogenase	01QMV@aproNOG,05MWK@bactNOG,16RJ2@proNOG,COG0665@NOG	D-amino acid dehydrogenase, small subunit			SZUA-1038_5:16239..17510	D-amino acid dehydrogenase 1	K00285	K00285		K00285	K21061
Candidatus_sp_SZUA-1038|SZUA-1038_00061	K01775	[EC:5.1.1.1]	alr	alanine racemase	05CJ4@bactNOG,0QIWI@gproNOG,16PS4@proNOG,COG0787@NOG	Catalyzes the interconversion of L-alanine and D- alanine. May also act on other amino acids (By similarity)			SZUA-1038_5:17513..18592	Alanine racemase	K01775	K01775		K01775	K20707
Candidatus_sp_SZUA-1038|SZUA-1038_00062	K09022	[EC:3.5.99.10]	ridA, tdcF, RIDA	2-iminobutanoate/2-iminopropanoate deaminase	05M4H@bactNOG,0QSFQ@gproNOG,17G5I@proNOG,COG0251@NOG	endoribonuclease L-PSP			SZUA-1038_5:18599..18949	2-iminobutanoate/2-iminopropanoate deaminase	K09022				K09022
Candidatus_sp_SZUA-1038|SZUA-1038_00063	K00471	[EC:1.14.11.1]	E1.14.11.1	gamma-butyrobetaine dioxygenase	08QDA@bactNOG,0QSTN@gproNOG,177IV@proNOG,COG2175@NOG	dioxygenase			SZUA-1038_5:c(18989..20098)	Gamma-butyrobetaine dioxygenase	K00471	K00471		K00471	K21729
Candidatus_sp_SZUA-1038|SZUA-1038_00064					01TUT@aproNOG,06Y7X@bactNOG,0XRJR@NOG,17475@proNOG	Peptide synthase			SZUA-1038_5:20286..20900	hypothetical protein					
Candidatus_sp_SZUA-1038|SZUA-1038_00065					08ISG@bactNOG,0QIDA@gproNOG,0Y0GE@NOG,175SH@proNOG	Major Facilitator			SZUA-1038_5:c(20909..22171)	putative MFS-type transporter YcaD					
Candidatus_sp_SZUA-1038|SZUA-1038_00066	K03564	[EC:1.11.1.15]	BCP, PRXQ, DOT5	peroxiredoxin Q/BCP	08YXY@bactNOG,0QR67@gproNOG,17CDP@proNOG,COG1225@NOG	Thioredoxin-dependent thiol peroxidase			SZUA-1038_5:22321..22872	Putative peroxiredoxin bcp	K03564	K03564		K03564	K03564
Candidatus_sp_SZUA-1038|SZUA-1038_00067	K07461		K07461	putative endonuclease	082IR@bactNOG,0QW2A@gproNOG,17JTN@proNOG,COG2827@NOG	UPF0213 protein			SZUA-1038_5:c(22856..23134)	hypothetical protein	K07461	K07461		K07461	K07461
Candidatus_sp_SZUA-1038|SZUA-1038_00068					06410@bactNOG,12D1M@NOG,17Y41@proNOG	Ureidoglycolate hydrolase			SZUA-1038_5:c(23121..23786)	Ureidoglycolate lyase					
Candidatus_sp_SZUA-1038|SZUA-1038_00069									SZUA-1038_5:c(23788..25089)	hypothetical protein					
Candidatus_sp_SZUA-1038|SZUA-1038_00070	K00471	[EC:1.14.11.1]	E1.14.11.1	gamma-butyrobetaine dioxygenase	00QYJ@actNOG,08QDA@bactNOG,COG2175@NOG,COG4341@NOG	Taurine catabolism dioxygenase TauD, TfdA family			SZUA-1038_5:c(25109..26698)	Gamma-butyrobetaine dioxygenase	K00471	K00471		K00471	K21196
Candidatus_sp_SZUA-1038|SZUA-1038_00071	K06878		K06878	tRNA-binding protein	08Z7R@bactNOG,0QTJP@gproNOG,17C9R@proNOG,COG0073@NOG	Export-related chaperone CsaA			SZUA-1038_6:c(34..372)	putative chaperone CsaA	K06878	K06878		K06878	K06878
Candidatus_sp_SZUA-1038|SZUA-1038_00072					05RPJ@bactNOG,11TWS@NOG				SZUA-1038_6:c(456..677)	hypothetical protein					
Candidatus_sp_SZUA-1038|SZUA-1038_00073	K21310	[EC:2.1.1.334]	mddA	methanethiol S-methyltransferase	05KT8@bactNOG,0QTTV@gproNOG,17FX8@proNOG,COG2020@NOG	Methyltransferase			SZUA-1038_6:c(696..1160)	hypothetical protein	K21310				K21310
Candidatus_sp_SZUA-1038|SZUA-1038_00074	K00641	[EC:2.3.1.31]	metX	homoserine O-acetyltransferase	01QZF@aproNOG,05DWV@bactNOG,16PN6@proNOG,COG2021@NOG	Homoserine O-trans-acetylase			SZUA-1038_6:c(1225..2235)	Homoserine O-acetyltransferase	K00641	K00641		K00641	K19726
Candidatus_sp_SZUA-1038|SZUA-1038_00075	K01949	[EC:6.3.4.12]	gmaS	glutamate---methylamine ligase	01R18@aproNOG,05C5F@bactNOG,16PDC@proNOG,COG0174@NOG	glutamine synthetase			SZUA-1038_6:c(2299..3612)	Glutamine synthetase	K01949	K01949		K01915	K20712
Candidatus_sp_SZUA-1038|SZUA-1038_00076	K22083	[EC:2.1.1.21]	mgsC	methylamine---glutamate N-methyltransferase subunit C	00DJ6@actNOG,05CBC@bactNOG,COG0069@NOG	Glutamate synthase			SZUA-1038_6:c(3658..4980)	Ferredoxin-dependent glutamate synthase 1	K22083	K22083			K00268
Candidatus_sp_SZUA-1038|SZUA-1038_00077	K22082	[EC:2.1.1.21]	mgsB	methylamine---glutamate N-methyltransferase subunit B	05M90@bactNOG,16SX2@proNOG,COG0070@NOG	Glutamate synthase alpha subunit domain protein			SZUA-1038_6:c(4993..5667)	hypothetical protein	K22082	K22082			K00268
Candidatus_sp_SZUA-1038|SZUA-1038_00078	K22081	[EC:2.1.1.21]	mgsA	methylamine---glutamate N-methyltransferase subunit A	05EYU@bactNOG,0QMEK@gproNOG,16SN8@proNOG,COG0067@NOG	Glutamine amidotransferase			SZUA-1038_6:c(5670..6563)	Amidophosphoribosyltransferase	K22081	K22081		K00764	K00284
Candidatus_sp_SZUA-1038|SZUA-1038_00079	K10918		aphB	LysR family transcriptional regulator, transcriptional activator AphB	08DIN@bactNOG,0QJXM@gproNOG,0YPSC@NOG,1749A@proNOG	lysr family transcriptional regulator			SZUA-1038_6:6859..7734	HTH-type transcriptional regulator PgrR	K10918			K10918	
Candidatus_sp_SZUA-1038|SZUA-1038_00080	K01915	[EC:6.3.1.2]	glnA, GLUL	glutamine synthetase	01R4D@aproNOG,05CFQ@bactNOG,16PVX@proNOG,COG0174@NOG	glutamine synthetase			SZUA-1038_6:c(7784..9202)	Glutamate--methylamine ligase	K01915	K01915		K01915	K20712
