#Protein ID	KO	EC	KO protein ID	KO protein name	eggNOG OG	eggNOG HMM Desc.	nr annotation	nr phylogenetic assignment	genome position	Prokka annotation	KO (4 intergrated)	GhostKOALA KO	KAAS KO	eggNOG KO (1st)	eggNOG COG transferred KO
Alphaproteobacteria_bacterium_SZUA-1021|SZUA-1021_00011	K09826		irr	Fur family transcriptional regulator, iron response regulator	01Y11@aproNOG,07Z4V@bactNOG,17CHS@proNOG,COG0735@NOG	regulator Fur family			SZUA-1021_3:3513..3938	Ferric uptake regulation protein	K09826	K09826		K09826	K09826
Alphaproteobacteria_bacterium_SZUA-1021|SZUA-1021_00012	K19824		fprB	rubrerythrin	01W51@aproNOG,08RAC@bactNOG,17AA9@proNOG,COG1592@NOG	Rubrerythrin			SZUA-1021_3:4040..4459	Rubrerythrin	K19824				K19824
Alphaproteobacteria_bacterium_SZUA-1021|SZUA-1021_00013	K00113	[EC:1.1.5.3]	glpC	glycerol-3-phosphate dehydrogenase subunit C	01VFI@aproNOG,07U6A@bactNOG,16V4G@proNOG,COG0247@NOG	anaerobic glycerol-3-phosphate dehydrogenase subunit C			SZUA-1021_3:4520..5860	Anaerobic glycerol-3-phosphate dehydrogenase subunit C	K00113			K00113	K21834
Alphaproteobacteria_bacterium_SZUA-1021|SZUA-1021_00014					01XJN@aproNOG,08WRA@bactNOG,11IVC@NOG,17A4X@proNOG	Protein of unknown function (DUF3501)			SZUA-1021_3:5872..6459	hypothetical protein					
Alphaproteobacteria_bacterium_SZUA-1021|SZUA-1021_00015	K01876	[EC:6.1.1.12]	aspS	aspartyl-tRNA synthetase	01ZMJ@aproNOG,05MJC@bactNOG,17FGY@proNOG,COG3807@NOG	Aspartyl-tRNA synthetase			SZUA-1021_3:c(6452..6973)	hypothetical protein	K01876			K01876	
Alphaproteobacteria_bacterium_SZUA-1021|SZUA-1021_00016									SZUA-1021_4:67..414	Beta-agarase D					
Alphaproteobacteria_bacterium_SZUA-1021|SZUA-1021_00017	K02429		fucP	MFS transporter, FHS family, L-fucose permease	05EDR@bactNOG,09AD9@bctoNOG,0P912@flaNOG,COG0738@NOG	Transporter			SZUA-1021_4:433..2094	L-fucose-proton symporter	K02429	K02429		K02429	K08174
Alphaproteobacteria_bacterium_SZUA-1021|SZUA-1021_00018	K02946		RP-S10, MRPS10, rpsJ	small subunit ribosomal protein S10	01Y57@aproNOG,08Z10@bactNOG,17CDQ@proNOG,COG0051@NOG	Involved in the binding of tRNA to the ribosomes (By similarity)			SZUA-1021_5:130..444	30S ribosomal protein S10	K02946	K02946	K02946	K02946	K02969
Alphaproteobacteria_bacterium_SZUA-1021|SZUA-1021_00019	K02906		RP-L3, MRPL3, rplC	large subunit ribosomal protein L3	01QWB@aproNOG,05EEE@bactNOG,16SCH@proNOG,COG0087@NOG	One of the primary rRNA binding proteins, it binds directly near the 3'-end of the 23S rRNA, where it nucleates assembly of the 50S subunit (By similarity)			SZUA-1021_5:466..1356	50S ribosomal protein L3	K02906	K02906	K02906	K02906	K02925
Alphaproteobacteria_bacterium_SZUA-1021|SZUA-1021_00020	K02926		RP-L4, MRPL4, rplD	large subunit ribosomal protein L4	01TFX@aproNOG,06U5A@bactNOG,16PQP@proNOG,COG0088@NOG	One of the primary rRNA binding proteins, this protein initially binds near the 5'-end of the 23S rRNA. It is important during the early stages of 50S assembly. It makes multiple contacts with different domains of the 23S rRNA in the assembled 50S subunit and ribosome (By similarity)			SZUA-1021_5:1359..2021	50S ribosomal protein L4	K02926	K02926		K02926	K02930
Alphaproteobacteria_bacterium_SZUA-1021|SZUA-1021_00021	K02892		RP-L23, MRPL23, rplW	large subunit ribosomal protein L23	0202Q@aproNOG,080KG@bactNOG,17FIH@proNOG,COG0089@NOG	One of the early assembly proteins it binds 23S rRNA. One of the proteins that surrounds the polypeptide exit tunnel on the outside of the ribosome. Forms the main docking site for trigger factor binding to the ribosome (By similarity)			SZUA-1021_5:2021..2320	50S ribosomal protein L23	K02892	K02892	K02892	K02892	K02893
Alphaproteobacteria_bacterium_SZUA-1021|SZUA-1021_00022	K02886		RP-L2, MRPL2, rplB	large subunit ribosomal protein L2	01RRZ@aproNOG,05CFD@bactNOG,16PRR@proNOG,COG0090@NOG	One of the primary rRNA binding proteins. Required for association of the 30S and 50S subunits to form the 70S ribosome, for tRNA binding and peptide bond formation. It has been suggested to have peptidyltransferase activity			SZUA-1021_5:2324..3148	50S ribosomal protein L2	K02886	K02886	K02886	K02886	K02938
Alphaproteobacteria_bacterium_SZUA-1021|SZUA-1021_00023	K02965		RP-S19, rpsS	small subunit ribosomal protein S19	01Y5M@aproNOG,05K7S@bactNOG,17C5Q@proNOG,COG0185@NOG	Protein S19 forms a complex with S13 that binds strongly to the 16S ribosomal RNA (By similarity)			SZUA-1021_5:3167..3457	30S ribosomal protein S19	K02965	K02965	K02965	K02965	K02965
Alphaproteobacteria_bacterium_SZUA-1021|SZUA-1021_00024	K02890		RP-L22, MRPL22, rplV	large subunit ribosomal protein L22	01Y5Q@aproNOG,05KAP@bactNOG,17C3B@proNOG,COG0091@NOG	The globular domain of the protein is located near the polypeptide exit tunnel on the outside of the subunit, while an extended beta-hairpin is found that lines the wall of the exit tunnel in the center of the 70S ribosome (By similarity)			SZUA-1021_5:3447..3830	50S ribosomal protein L22	K02890	K02890	K02890	K02890	K02890
Alphaproteobacteria_bacterium_SZUA-1021|SZUA-1021_00025	K02982		RP-S3, rpsC	small subunit ribosomal protein S3	01RDX@aproNOG,05CKE@bactNOG,16Q16@proNOG,COG0092@NOG	Binds the lower part of the 30S subunit head. Binds mRNA in the 70S ribosome, positioning it for translation (By similarity)			SZUA-1021_5:3830..4513	30S ribosomal protein S3	K02982	K02982		K02982	K02985
Alphaproteobacteria_bacterium_SZUA-1021|SZUA-1021_00026	K02878		RP-L16, MRPL16, rplP	large subunit ribosomal protein L16	01WUW@aproNOG,08R70@bactNOG,179Q0@proNOG,COG0197@NOG	Binds 23S rRNA and is also seen to make contacts with the A and possibly P site tRNAs (By similarity)			SZUA-1021_5:4513..4929	50S ribosomal protein L16	K02878	K02878	K02878	K02878	K02878
Alphaproteobacteria_bacterium_SZUA-1021|SZUA-1021_00027	K02904		RP-L29, rpmC	large subunit ribosomal protein L29	021IE@aproNOG,083MP@bactNOG,17K7Y@proNOG,COG0255@NOG	50S ribosomal protein L29			SZUA-1021_5:4930..5133	50S ribosomal protein L29	K02904	K02904		K02904	K02918
Alphaproteobacteria_bacterium_SZUA-1021|SZUA-1021_00028	K02961		RP-S17, MRPS17, rpsQ	small subunit ribosomal protein S17	01ZMK@aproNOG,05K87@bactNOG,17FCF@proNOG,COG0186@NOG	One of the primary rRNA binding proteins, it binds specifically to the 5'-end of 16S ribosomal			SZUA-1021_5:5126..5368	30S ribosomal protein S17	K02961	K02961	K02961	K02961	K02961
Alphaproteobacteria_bacterium_SZUA-1021|SZUA-1021_00029	K02874		RP-L14, MRPL14, rplN	large subunit ribosomal protein L14	01WU2@aproNOG,08UNN@bactNOG,179M9@proNOG,COG0093@NOG	Binds to 23S rRNA. Forms part of two intersubunit bridges in the 70S ribosome (By similarity)			SZUA-1021_5:5396..5764	50S ribosomal protein L14	K02874	K02874	K02874	K02874	K02894
Alphaproteobacteria_bacterium_SZUA-1021|SZUA-1021_00030	K02895		RP-L24, MRPL24, rplX	large subunit ribosomal protein L24	01ZNU@aproNOG,05KAR@bactNOG,17G2Z@proNOG,COG0198@NOG	One of the proteins that surrounds the polypeptide exit tunnel on the outside of the subunit (By similarity)			SZUA-1021_5:5767..6084	50S ribosomal protein L24	K02895	K02895	K02895	K02895	K02898
Alphaproteobacteria_bacterium_SZUA-1021|SZUA-1021_00031	K02931		RP-L5, MRPL5, rplE	large subunit ribosomal protein L5	05CW6@bactNOG,0QI23@gproNOG,16PW3@proNOG,COG0094@NOG	This is 1 of the proteins that binds and probably mediates the attachment of the 5S RNA into the large ribosomal subunit, where it forms part of the central protuberance. In the 70S ribosome it contacts protein S13 of the 30S subunit (bridge B1b), connecting the 2 subunits			SZUA-1021_5:6096..6638	50S ribosomal protein L5	K02931	K02931		K02931	K02931
Alphaproteobacteria_bacterium_SZUA-1021|SZUA-1021_00032	K02954		RP-S14, MRPS14, rpsN	small subunit ribosomal protein S14	01ZMM@aproNOG,05VBI@bactNOG,17GF1@proNOG,COG0199@NOG	Binds 16S rRNA, required for the assembly of 30S particles and may also be responsible for determining the conformation of the 16S rRNA at the A site (By similarity)			SZUA-1021_5:6647..6952	30S ribosomal protein S14	K02954	K02954		K02954	K02980
Alphaproteobacteria_bacterium_SZUA-1021|SZUA-1021_00033	K02994		RP-S8, rpsH	small subunit ribosomal protein S8	01YBS@aproNOG,08UJY@bactNOG,179ZI@proNOG,COG0096@NOG	One of the primary rRNA binding proteins, it binds directly to 16S rRNA central domain where it helps coordinate assembly of the platform of the 30S subunit (By similarity)			SZUA-1021_5:6963..7361	30S ribosomal protein S8	K02994	K02994		K02994	K02994
Alphaproteobacteria_bacterium_SZUA-1021|SZUA-1021_00034	K02933		RP-L6, MRPL6, rplF	large subunit ribosomal protein L6	01VXT@aproNOG,08R5J@bactNOG,16T50@proNOG,COG0097@NOG	This protein binds to the 23S rRNA, and is important in its secondary structure. It is located near the subunit interface in the base of the L7 L12 stalk, and near the tRNA binding site of the peptidyltransferase center (By similarity)			SZUA-1021_5:7375..7908	50S ribosomal protein L6	K02933	K02933		K02933	K02940
Alphaproteobacteria_bacterium_SZUA-1021|SZUA-1021_00035	K02881		RP-L18, MRPL18, rplR	large subunit ribosomal protein L18	01Y5S@aproNOG,05K4C@bactNOG,17FS3@proNOG,COG0256@NOG	This is one of the proteins that binds and probably mediates the attachment of the 5S RNA into the large ribosomal subunit, where it forms part of the central protuberance (By similarity)			SZUA-1021_5:7916..8281	50S ribosomal protein L18	K02881	K02881		K02881	K02932
Alphaproteobacteria_bacterium_SZUA-1021|SZUA-1021_00036	K02988		RP-S5, MRPS5, rpsE	small subunit ribosomal protein S5	01Q56@aproNOG,08RA9@bactNOG,16QB5@proNOG,COG0098@NOG	Located at the back of the 30S subunit body where it stabilizes the conformation of the head with respect to the body (By similarity)			SZUA-1021_5:8302..8856	30S ribosomal protein S5	K02988	K02988		K02988	K02988
Alphaproteobacteria_bacterium_SZUA-1021|SZUA-1021_00037	K02907		RP-L30, MRPL30, rpmD	large subunit ribosomal protein L30	021K7@aproNOG,084HQ@bactNOG,16X4M@proNOG,COG1841@NOG	50S ribosomal protein L30			SZUA-1021_5:8861..9049	50S ribosomal protein L30	K02907	K02907	K02907	K02907	K02937
Alphaproteobacteria_bacterium_SZUA-1021|SZUA-1021_00038	K02876		RP-L15, MRPL15, rplO	large subunit ribosomal protein L15	01WY5@aproNOG,08UZ0@bactNOG,17CQT@proNOG,COG0200@NOG	Binds to the 23S rRNA (By similarity)			SZUA-1021_5:9076..9576	50S ribosomal protein L15	K02876	K02876	K02876	K02876	K02900
Alphaproteobacteria_bacterium_SZUA-1021|SZUA-1021_00039	K03076		secY	preprotein translocase subunit SecY	01QQE@aproNOG,05CGG@bactNOG,16PR3@proNOG,COG0201@NOG	The central subunit of the protein translocation channel SecYEG. Consists of two halves formed by TMs 1-5 and 6-10. These two domains form a lateral gate at the front which open onto the bilayer between TMs 2 and 7, and are clamped together by SecE at the back. The channel is closed by both a pore ring composed of hydrophobic SecY resides and a short helix (helix 2A) on the extracellular side of the membrane which forms a plug. The plug probably moves laterally to allow the channel to open. The ring and the pore may move independently (By similarity)			SZUA-1021_5:9617..10957	Protein translocase subunit SecY	K03076	K03076	K03076	K03076	K03076
Alphaproteobacteria_bacterium_SZUA-1021|SZUA-1021_00040	K00939	[EC:2.7.4.3]	adk, AK	adenylate kinase	01T4Z@aproNOG,05CC8@bactNOG,16PD5@proNOG,COG0563@NOG	Catalyzes the reversible transfer of the terminal phosphate group between ATP and AMP. Plays an important role in cellular energy homeostasis and in adenine nucleotide metabolism (By similarity)			SZUA-1021_5:10957..11604	Adenylate kinase	K00939	K00939	K00939	K00939	K13800
Alphaproteobacteria_bacterium_SZUA-1021|SZUA-1021_00041	K02952		RP-S13, rpsM	small subunit ribosomal protein S13	04UAU@bacNOG,08Z04@bactNOG,0NJE3@firmNOG,COG0099@NOG	Located at the top of the head of the 30S subunit, it contacts several helices of the 16S rRNA. In the 70S ribosome it contacts the 23S rRNA (bridge B1a) and protein L5 of the 50S subunit (bridge B1b), connecting the 2 subunits			SZUA-1021_5:11691..12059	30S ribosomal protein S13	K02952	K02952	K02952	K02952	K02964
Alphaproteobacteria_bacterium_SZUA-1021|SZUA-1021_00042	K02948		RP-S11, MRPS11, rpsK	small subunit ribosomal protein S11	01WVV@aproNOG,08UHH@bactNOG,179NI@proNOG,COG0100@NOG	Located on the platform of the 30S subunit, it bridges several disparate RNA helices of the 16S rRNA. Forms part of the Shine-Dalgarno cleft in the 70S ribosome (By similarity)			SZUA-1021_5:12080..12466	30S ribosomal protein S11	K02948	K02948	K02948	K02948	K02955
Alphaproteobacteria_bacterium_SZUA-1021|SZUA-1021_00043	K03040	[EC:2.7.7.6]	rpoA	DNA-directed RNA polymerase subunit alpha	01QAC@aproNOG,05CTF@bactNOG,16PMT@proNOG,COG0202@NOG	DNA-dependent RNA polymerase catalyzes the transcription of DNA into RNA using the four ribonucleoside triphosphates as substrates (By similarity)			SZUA-1021_5:12522..13538	DNA-directed RNA polymerase subunit alpha	K03040	K03040	K03040	K03040	K03047
Alphaproteobacteria_bacterium_SZUA-1021|SZUA-1021_00044	K02879		RP-L17, MRPL17, rplQ	large subunit ribosomal protein L17	01WXU@aproNOG,08ZT0@bactNOG,179QI@proNOG,COG0203@NOG	50S ribosomal protein L17			SZUA-1021_5:13569..13997	50S ribosomal protein L17	K02879	K02879	K02879	K02879	K02879
Alphaproteobacteria_bacterium_SZUA-1021|SZUA-1021_00045	K06199		crcB, FEX	fluoride exporter	021VM@aproNOG,082CG@bactNOG,16WTI@proNOG,COG0239@NOG	Protein CrcB homolog			SZUA-1021_5:14099..14476	Putative fluoride ion transporter CrcB	K06199	K06199		K06199	K06199
Alphaproteobacteria_bacterium_SZUA-1021|SZUA-1021_00046	K00945	[EC:2.7.4.25]	cmk	CMP/dCMP kinase	01W0R@aproNOG,05CAT@bactNOG,16QJ6@proNOG,COG0283@NOG	Cytidine monophosphate kinase			SZUA-1021_6:c(1558..2211)	Cytidylate kinase	K00945	K00945		K00945	K13799
Alphaproteobacteria_bacterium_SZUA-1021|SZUA-1021_00047	K00800	[EC:2.5.1.19]	aroA	3-phosphoshikimate 1-carboxyvinyltransferase	01R3P@aproNOG,05CMY@bactNOG,16Q0F@proNOG,COG0128@NOG	5-enolpyruvylshikimate-3-phosphate synthase			SZUA-1021_6:c(2216..3559)	3-phosphoshikimate 1-carboxyvinyltransferase	K00800	K00800		K00210	K00800
Alphaproteobacteria_bacterium_SZUA-1021|SZUA-1021_00048									SZUA-1021_7:14..124	hypothetical protein					
Alphaproteobacteria_bacterium_SZUA-1021|SZUA-1021_00049									SZUA-1021_7:131..8383	hypothetical protein					
Alphaproteobacteria_bacterium_SZUA-1021|SZUA-1021_00050									SZUA-1021_7:8406..9578	hypothetical protein					
Alphaproteobacteria_bacterium_SZUA-1021|SZUA-1021_00051									SZUA-1021_7:9585..9869	hypothetical protein					
Alphaproteobacteria_bacterium_SZUA-1021|SZUA-1021_00052	K03671		trxA	thioredoxin 1					SZUA-1021_7:9888..10307	hypothetical protein	K03671	K03671			
Alphaproteobacteria_bacterium_SZUA-1021|SZUA-1021_00053									SZUA-1021_7:10323..10463	hypothetical protein					
Alphaproteobacteria_bacterium_SZUA-1021|SZUA-1021_00054					06B26@bactNOG,09QDG@bctoNOG,0Y4QW@NOG	peptidase M15			SZUA-1021_7:10463..10930	hypothetical protein					
Alphaproteobacteria_bacterium_SZUA-1021|SZUA-1021_00055									SZUA-1021_7:10935..11408	hypothetical protein					
Alphaproteobacteria_bacterium_SZUA-1021|SZUA-1021_00056									SZUA-1021_7:11408..11512	hypothetical protein					
Alphaproteobacteria_bacterium_SZUA-1021|SZUA-1021_00057									SZUA-1021_7:c(11653..12438)	hypothetical protein					
Alphaproteobacteria_bacterium_SZUA-1021|SZUA-1021_00058					0IIAI@euNOG,0TUHA@lilNOG,0ZX6Q@NOG,15RD2@poaNOG,1BKC6@strNOG,1DT0X@virNOG				SZUA-1021_7:c(12411..13067)	hypothetical protein					
Alphaproteobacteria_bacterium_SZUA-1021|SZUA-1021_00059	K01627	[EC:2.5.1.55]	kdsA	2-dehydro-3-deoxyphosphooctonate aldolase (KDO 8-P synthase)	07S4B@bactNOG,0G5EY@defNOG,COG2877@NOG	ec 2.5.1.55			SZUA-1021_7:c(13064..13423)	2-dehydro-3-deoxyphosphooctonate aldolase	K01627	K01627		K01627	K01627
Alphaproteobacteria_bacterium_SZUA-1021|SZUA-1021_00060	K18979	[EC:1.17.99.6]	queG	epoxyqueuosine reductase	01TBS@aproNOG,05EH2@bactNOG,16PZS@proNOG,COG1600@NOG	Catalyzes the conversion of epoxyqueuosine (oQ) to queuosine (Q), which is a hypermodified base found in the wobble positions of tRNA(Asp), tRNA(Asn), tRNA(His) and tRNA(Tyr) (By similarity)			SZUA-1021_8:c(290..1447)	Epoxyqueuosine reductase	K18979	K18979		K00567	K18979
Alphaproteobacteria_bacterium_SZUA-1021|SZUA-1021_00061	K16053		ybdG, mscM	miniconductance mechanosensitive channel	05CUY@bactNOG,0QIMK@gproNOG,16SXI@proNOG,COG0668@NOG	Mechanosensitive ion channel			SZUA-1021_8:c(1431..2732)	Miniconductance mechanosensitive channel YbdG	K16053	K16053		K16053	K22044
Alphaproteobacteria_bacterium_SZUA-1021|SZUA-1021_00062	K00003	[EC:1.1.1.3]	E1.1.1.3	homoserine dehydrogenase	01RAE@aproNOG,05D6E@bactNOG,16Q19@proNOG,COG0460@NOG	homoserine dehydrogenase			SZUA-1021_9:31..585	Homoserine dehydrogenase	K00003	K00003		K00003	K12525
Alphaproteobacteria_bacterium_SZUA-1021|SZUA-1021_00063	K07088		K07088	uncharacterized protein	01T98@aproNOG,08S9R@bactNOG,173K2@proNOG,COG0679@NOG	auxin efflux carrier family protein			SZUA-1021_9:585..1487	hypothetical protein	K07088	K07088		K07088	K13936
Alphaproteobacteria_bacterium_SZUA-1021|SZUA-1021_00064	K15270		sam	S-adenosylmethionine uptake transporter	01Q9Q@aproNOG,05DFI@bactNOG,16QZP@proNOG,COG0697@NOG	transporter			SZUA-1021_9:1505..2353	Riboflavin transporter	K15270			K15270	K15280
Alphaproteobacteria_bacterium_SZUA-1021|SZUA-1021_00065	K00567	[EC:2.1.1.63]	ogt, MGMT	methylated-DNA-[protein]-cysteine S-methyltransferase	01RB8@aproNOG,05K85@bactNOG,17FJB@proNOG,COG0350@NOG	Methyltransferase			SZUA-1021_9:c(2725..3003)	Bifunctional transcriptional activator/DNA repair enzyme Ada	K00567			K00567	K13531
Alphaproteobacteria_bacterium_SZUA-1021|SZUA-1021_00066	K00077	[EC:1.1.1.169]	panE, apbA	2-dehydropantoate 2-reductase	00G5B@actNOG,084M5@bactNOG,COG1893@NOG	2-dehydropantoate 2-reductase			SZUA-1021_10:c(626..1549)	Putative 2-dehydropantoate 2-reductase	K00077	K00077		K00077	K17665
Alphaproteobacteria_bacterium_SZUA-1021|SZUA-1021_00067	K03892		arsR	ArsR family transcriptional regulator, arsenate/arsenite/antimonite-responsive transcriptional repressor	080HT@bactNOG,0QWC0@gproNOG,17K32@proNOG,COG0640@NOG	transcriptional regulator ArsR family			SZUA-1021_10:1704..2012	Transcriptional activator HlyU	K03892			K03892	K22043
Alphaproteobacteria_bacterium_SZUA-1021|SZUA-1021_00068	K21147	[EC:2.7.7.80][EC:2.7.7.-][EC:2.8.1.11][EC:2.8.1.-]	moeZR, moeBR	sulfur-carrier protein adenylyltransferase/sulfurtransferase	08V62@bactNOG,0FMSC@cyaNOG,COG0607@NOG	Rhodanese-like protein			SZUA-1021_10:2053..2565	Inner membrane protein YgaP	K21147				K21147
Alphaproteobacteria_bacterium_SZUA-1021|SZUA-1021_00069	K00799	[EC:2.5.1.18]	GST, gst	glutathione S-transferase	08WAC@bactNOG,0BEH0@bproNOG,174TW@proNOG,COG0625@NOG	Glutathione S-transferase			SZUA-1021_11:c(409..1101)	hypothetical protein	K00799			K00799	K21106
Alphaproteobacteria_bacterium_SZUA-1021|SZUA-1021_00070	K03446		emrB	MFS transporter, DHA2 family, multidrug resistance protein	01QQV@aproNOG,05C0R@bactNOG,0XNN3@NOG,16PY9@proNOG	drug resistance transporter, EmrB QacA subfamily			SZUA-1021_11:1158..2750	putative multidrug resistance protein EmrY	K03446	K03446		K03446	
Alphaproteobacteria_bacterium_SZUA-1021|SZUA-1021_00071					01Q86@aproNOG,05CH5@bactNOG,16PXK@proNOG,COG4663@NOG	extracellular solute-binding protein, family 7			SZUA-1021_11:c(2756..3856)	Monocarboxylate 2-oxoacid-binding periplasmic protein					
Alphaproteobacteria_bacterium_SZUA-1021|SZUA-1021_00072					05CH5@bactNOG,0QK73@gproNOG,16PXK@proNOG,COG4663@NOG	extracellular solute-binding protein, family 7			SZUA-1021_11:c(3869..4492)	Alpha-keto acid-binding periplasmic protein TakP					
Alphaproteobacteria_bacterium_SZUA-1021|SZUA-1021_00073	K01685	[EC:4.2.1.7]	uxaA	altronate hydrolase	01R1N@aproNOG,05CTX@bactNOG,16QY0@proNOG,COG2721@NOG	Dehydratase			SZUA-1021_12:932..2464	Galactarate dehydratase (L-threo-forming)	K01685	K01685		K01685	K16850
Alphaproteobacteria_bacterium_SZUA-1021|SZUA-1021_00074	K00812	[EC:2.6.1.1]	aspB	aspartate aminotransferase	05CHM@bactNOG,0BAVH@bproNOG,16TI0@proNOG,COG0436@NOG	aminotransferase class I and II			SZUA-1021_12:2440..3630	Aspartate aminotransferase	K00812			K00812	K20615
Alphaproteobacteria_bacterium_SZUA-1021|SZUA-1021_00075	K07566	[EC:2.7.7.87]	tsaC, rimN, SUA5	L-threonylcarbamoyladenylate synthase	01RQ7@aproNOG,07QIS@bactNOG,16UJ3@proNOG,COG0009@NOG	sua5 ycio yrdc			SZUA-1021_12:3630..4598	Threonylcarbamoyl-AMP synthase	K07566	K07566		K07566	K07566
Alphaproteobacteria_bacterium_SZUA-1021|SZUA-1021_00076	K00102	[EC:1.1.2.4]	LDHD, dld	D-lactate dehydrogenase (cytochrome)	01QQQ@aproNOG,05CQB@bactNOG,16PGZ@proNOG,COG0277@NOG	FAD linked oxidase domain protein			SZUA-1021_12:4662..6074	putative FAD-linked oxidoreductase	K00102			K00102	K21836
Alphaproteobacteria_bacterium_SZUA-1021|SZUA-1021_00077	K00344	[EC:1.6.5.5]	qor, CRYZ	NADPH2:quinone reductase	01Q8M@aproNOG,05EE6@bactNOG,16RD1@proNOG,COG0604@NOG	quinone oxidoreductase			SZUA-1021_13:47..889	2-haloacrylate reductase	K00344	K00344		K00344	K21839
Alphaproteobacteria_bacterium_SZUA-1021|SZUA-1021_00078	K13256		psiE	protein PsiE	05SHU@bactNOG,0QTRI@gproNOG,17HEM@proNOG,COG3223@NOG	Phosphate-starvation-inducible e			SZUA-1021_13:c(905..1345)	Protein PsiE	K13256				K13256
Alphaproteobacteria_bacterium_SZUA-1021|SZUA-1021_00079	K06207		typA, bipA	GTP-binding protein	01Q8R@aproNOG,05CI3@bactNOG,16Q3K@proNOG,COG1217@NOG	gtp-binding protein typa			SZUA-1021_13:c(1400..3211)	GTP-binding protein TypA/BipA	K06207	K06207	K06207	K06207	K06207
Alphaproteobacteria_bacterium_SZUA-1021|SZUA-1021_00080	K03192		ureJ	urease accessory protein	COG2370@NOG	HupE / UreJ protein			SZUA-1021_13:3390..3989	hypothetical protein	K03192	K03192		K03192	K03192
Alphaproteobacteria_bacterium_SZUA-1021|SZUA-1021_00081									SZUA-1021_13:3989..4651	hypothetical protein					
Alphaproteobacteria_bacterium_SZUA-1021|SZUA-1021_00082	K08998		K08998	uncharacterized protein	05VAS@bactNOG,0QVWQ@gproNOG,17JSJ@proNOG,COG0759@NOG	Could be involved in insertion of integral membrane proteins into the membrane (By similarity)			SZUA-1021_13:c(4648..4863)	Putative membrane protein insertion efficiency factor	K08998	K08998		K08998	K08998
