#Protein ID	KO	EC	KO protein ID	KO protein name	eggNOG OG	eggNOG HMM Desc.	nr annotation	nr phylogenetic assignment	genome position	Prokka annotation	KO (4 intergrated)	GhostKOALA KO	KAAS KO	eggNOG KO (1st)	eggNOG COG transferred KO
Candidatus_bacterium_SZUA-1129|SZUA-1129_00001									SZUA-1129_1:514..1911	hypothetical protein					
Candidatus_bacterium_SZUA-1129|SZUA-1129_00002									SZUA-1129_1:c(2091..2555)	hypothetical protein					
Candidatus_bacterium_SZUA-1129|SZUA-1129_00003	K13955		yogA	zinc-binding alcohol dehydrogenase/oxidoreductase	003PG@aciNOG,05CB2@bactNOG,COG0604@NOG	alcohol dehydrogenase zinc-binding			SZUA-1129_2:c(219..1247)	Quinone oxidoreductase 1	K13955			K13955	K21839
Candidatus_bacterium_SZUA-1129|SZUA-1129_00014	K03100	[EC:3.4.21.89]	lepB	signal peptidase I	07R8W@bactNOG,099NA@bctoNOG,0P7P3@flaNOG,COG0681@NOG	signal peptidase I			SZUA-1129_2:c(5756..6790)	Signal peptidase I	K03100	K03100		K02970	K03100
Candidatus_bacterium_SZUA-1129|SZUA-1129_00015					07F8T@bactNOG,0ZIMY@NOG				SZUA-1129_2:c(6890..7621)	hypothetical protein					
Candidatus_bacterium_SZUA-1129|SZUA-1129_00016	K00721	[EC:2.4.1.83]	DPM1	dolichol-phosphate mannosyltransferase	05CKK@bactNOG,0CZBT@chlNOG,COG0463@NOG	Glycosyl transferase family 2			SZUA-1129_4:91..858	Dodecaprenyl-phosphate galacturonate synthase	K00721			K00721	K21366
Candidatus_bacterium_SZUA-1129|SZUA-1129_00017					0KSIW@eurNOG,0XQUB@NOG,arCOG01415@arNOG	glycosyl transferase group 1			SZUA-1129_4:920..2044	D-inositol 3-phosphate glycosyltransferase					
Candidatus_bacterium_SZUA-1129|SZUA-1129_00018	K07011		K07011	uncharacterized protein	05CC3@bactNOG,0D08D@chlNOG,COG1216@NOG	Glycosyl transferase			SZUA-1129_4:2034..2879	Rhamnosyltransferase WbbL	K07011			K07011	K20438
Candidatus_bacterium_SZUA-1129|SZUA-1129_00019					08SFH@bactNOG,11GYR@NOG	Cdp-alcohol phosphatidyltransferase			SZUA-1129_4:2900..3673	hypothetical protein					
Candidatus_bacterium_SZUA-1129|SZUA-1129_00020					0KSZ7@eurNOG,0ZWH3@NOG,arCOG03531@arNOG	Methyltransferase type 11			SZUA-1129_4:3680..4396	Malonyl-[acyl-carrier protein] O-methyltransferase					
Candidatus_bacterium_SZUA-1129|SZUA-1129_00021	K01409	[EC:2.3.1.234]	KAE1, tsaD, QRI7	N6-L-threonylcarbamoyladenine synthase	05CPM@bactNOG,1CG1C@therNOG,COG0533@NOG	Required for the formation of a threonylcarbamoyl group on adenosine at position 37 (t(6)A37) in tRNAs that read codons beginning with adenine (By similarity)			SZUA-1129_5:c(1218..1634)	tRNA N6-adenosine threonylcarbamoyltransferase	K01409	K01409		K01409	K15904
Candidatus_bacterium_SZUA-1129|SZUA-1129_00022	K00948	[EC:2.7.6.1]	PRPS, prsA	ribose-phosphate pyrophosphokinase	05C5T@bactNOG,0CZBZ@chlNOG,COG0462@NOG	Phosphoribosyl pyrophosphate synthase			SZUA-1129_6:21..959	Ribose-phosphate pyrophosphokinase	K00948	K00948		K00948	K00948
Candidatus_bacterium_SZUA-1129|SZUA-1129_00023	K00053	[EC:1.1.1.86]	ilvC	ketol-acid reductoisomerase	0KRM8@eurNOG,COG0059@NOG,arCOG04465@arNOG	Ketol-acid reductoisomerase (EC 1.1.1.86)			SZUA-1129_7:c(432..1427)	Ketol-acid reductoisomerase (NAD(+))	K00053	K00053		K00053	
Candidatus_bacterium_SZUA-1129|SZUA-1129_00024	K07003		K07003	uncharacterized protein	07RCG@bactNOG,09A8G@bctoNOG,0FVJD@cytNOG,COG1033@NOG	Sterol-sensing domain of SREBP cleavage-activation			SZUA-1129_7:c(1428..3035)	Acyltrehalose exporter MmpL10	K07003	K07003		K07003	K20470
Candidatus_bacterium_SZUA-1129|SZUA-1129_00025	K01937	[EC:6.3.4.2]	pyrG, CTPS	CTP synthase	05C8D@bactNOG,0EP9V@cloNOG,0NDN2@firmNOG,COG0504@NOG	Catalyzes the ATP-dependent amination of UTP to CTP with either L-glutamine or ammonia as the source of nitrogen (By similarity)			SZUA-1129_8:22..1002	CTP synthase	K01937	K01937		K01937	K01937
Candidatus_bacterium_SZUA-1129|SZUA-1129_00026									SZUA-1129_8:1005..1529	hypothetical protein					
Candidatus_bacterium_SZUA-1129|SZUA-1129_00027	K01990		ABC-2.A	ABC-2 type transport system ATP-binding protein	04YPX@bacNOG,05DCV@bactNOG,0NES1@firmNOG,COG4586@NOG	ABC transporter			SZUA-1129_9:c(341..1333)	ABC transporter ATP-binding protein NatA	K01990	K01990		K01990	
Candidatus_bacterium_SZUA-1129|SZUA-1129_00028	K03217		yidC, spoIIIJ, OXA1, ccfA	YidC/Oxa1 family membrane protein insertase	05DHW@bactNOG,0CZ4D@chlNOG,COG0706@NOG	Required for the insertion and or proper folding and or complex formation of integral membrane proteins into the membrane. Involved in integration of membrane proteins that insert both dependently and independently of the Sec translocase complex, as well as at least some lipoproteins. Aids folding of multispanning membrane proteins (By similarity)			SZUA-1129_10:c(795..2543)	Membrane protein insertase YidC	K03217	K03217		K03217	K17797
Candidatus_bacterium_SZUA-1129|SZUA-1129_00029	K03536	[EC:3.1.26.5]	rnpA	ribonuclease P protein component					SZUA-1129_10:c(2748..2948)	Ribonuclease P protein component	K03536	K03536			
Candidatus_bacterium_SZUA-1129|SZUA-1129_00030	K02914		RP-L34, MRPL34, rpmH	large subunit ribosomal protein L34					SZUA-1129_10:c(3057..3191)	50S ribosomal protein L34	K02914	K02914			
Candidatus_bacterium_SZUA-1129|SZUA-1129_00031	K09457	[EC:1.7.1.13]	queF	7-cyano-7-deazaguanine reductase	05CSD@bactNOG,0D5AR@chloNOG,COG0780@NOG	Catalyzes the NADPH-dependent reduction of 7-cyano-7- deazaguanine (preQ0) to 7-aminomethyl-7-deazaguanine (preQ1) (By similarity)			SZUA-1129_10:c(3259..3618)	NADPH-dependent 7-cyano-7-deazaguanine reductase	K09457	K09457		K06879	K09457
Candidatus_bacterium_SZUA-1129|SZUA-1129_00032	K00856	[EC:2.7.1.20]	E2.7.1.20, ADK	adenosine kinase	05EHD@bactNOG,0GAJ9@delNOG,0HCJA@dproNOG,16R95@proNOG,COG0524@NOG	PfkB domain protein			SZUA-1129_10:c(3625..4533)	putative sugar kinase YdjH	K00856			K00856	K21621
Candidatus_bacterium_SZUA-1129|SZUA-1129_00033	K03574	[EC:3.6.1.55]	mutT, NUDT15, MTH2	8-oxo-dGTP diphosphatase	07ZAY@bactNOG,0GEPH@delNOG,0HFN8@dproNOG,17C5H@proNOG,COG1051@NOG	Nudix hydrolase			SZUA-1129_10:4600..5103	Bifunctional NMN adenylyltransferase/Nudix hydrolase	K03574			K03574	K19965
Candidatus_bacterium_SZUA-1129|SZUA-1129_00034	K03786	[EC:4.2.1.10]	aroQ, qutE	3-dehydroquinate dehydratase II	08Z38@bactNOG,0ET5V@cloNOG,0NJCZ@firmNOG,COG0757@NOG	Catalyzes a trans-dehydration via an enolate intermediate (By similarity)			SZUA-1129_10:5100..5522	3-dehydroquinate dehydratase	K03786	K03786		K00457	K03786
Candidatus_bacterium_SZUA-1129|SZUA-1129_00035	K01101	[EC:3.1.3.41]	E3.1.3.41	4-nitrophenyl phosphatase	05D4U@bactNOG,0BGX1@bproNOG,16QDR@proNOG,COG0647@NOG	HAD-superfamily subfamily IIA hydrolase like protein			SZUA-1129_10:c(5514..6149)	Dihydroxyacetone phosphatase	K01101			K01101	K02566
Candidatus_bacterium_SZUA-1129|SZUA-1129_00036	K01886	[EC:6.1.1.18]	QARS, glnS	glutaminyl-tRNA synthetase	05CX6@bactNOG,0GB4C@delNOG,0HCHE@dproNOG,16PVN@proNOG,COG0008@NOG	glutaminyl-tRNA synthetase			SZUA-1129_11:46..915	Glutamine--tRNA ligase	K01886	K01886		K01886	K09698
Candidatus_bacterium_SZUA-1129|SZUA-1129_00037									SZUA-1129_12:257..535	hypothetical protein					
Candidatus_bacterium_SZUA-1129|SZUA-1129_00038									SZUA-1129_12:618..803	hypothetical protein					
Candidatus_bacterium_SZUA-1129|SZUA-1129_00039	K01259	[EC:3.4.11.5]	pip	proline iminopeptidase	02DHG@aproNOG,07T66@bactNOG,0ZVIC@NOG,16UY0@proNOG	X-Pro dipeptidyl-peptidase (S15 family)			SZUA-1129_12:c(926..1804)	Proline iminopeptidase	K01259	K01259		K01259	
Candidatus_bacterium_SZUA-1129|SZUA-1129_00040									SZUA-1129_12:c(1905..2090)	hypothetical protein					
Candidatus_bacterium_SZUA-1129|SZUA-1129_00041									SZUA-1129_13:289..540	hypothetical protein					
Candidatus_bacterium_SZUA-1129|SZUA-1129_00042									SZUA-1129_13:728..1072	hypothetical protein					
Candidatus_bacterium_SZUA-1129|SZUA-1129_00043					05M0V@bactNOG,09IJB@bctoNOG,0PBE8@flaNOG,11UQJ@NOG				SZUA-1129_13:1232..1624	hypothetical protein					
Candidatus_bacterium_SZUA-1129|SZUA-1129_00044					08PYJ@bactNOG,0QSFD@gproNOG,17A73@proNOG,COG4760@NOG	Inherit from bactNOG: membrane			SZUA-1129_14:c(295..1038)	hypothetical protein					
Candidatus_bacterium_SZUA-1129|SZUA-1129_00045									SZUA-1129_14:c(1472..1648)	hypothetical protein					
Candidatus_bacterium_SZUA-1129|SZUA-1129_00046	K06180	[EC:5.4.99.23]	rluD	23S rRNA pseudouridine1911/1915/1917 synthase	05C34@bactNOG,099HT@bctoNOG,0P78W@flaNOG,COG0564@NOG	Pseudouridine synthase			SZUA-1129_15:124..852	Ribosomal large subunit pseudouridine synthase D	K06180	K06180		K06180	K15454
Candidatus_bacterium_SZUA-1129|SZUA-1129_00047	K03733		xerC	integrase/recombinase XerC	05C13@bactNOG,0ENQ7@cloNOG,0ND74@firmNOG,COG4974@NOG	Site-specific tyrosine recombinase, which acts by catalyzing the cutting and rejoining of the recombining DNA molecules. The XerC-XerD complex is essential to convert dimers of the bacterial chromosome into monomers to permit their segregation at cell division. It also contributes to the segregational stability of plasmids (By similarity)			SZUA-1129_15:842..1750	Tyrosine recombinase XerD	K03733	K03733		K03733	
Candidatus_bacterium_SZUA-1129|SZUA-1129_00048	K01610	[EC:4.1.1.49]	E4.1.1.49, pckA	phosphoenolpyruvate carboxykinase (ATP)	05DJ1@bactNOG,COG1866@NOG	Phosphoenolpyruvate Carboxylase			SZUA-1129_15:1760..3391	Phosphoenolpyruvate carboxykinase (ATP)	K01610	K01610		K01610	K01610
Candidatus_bacterium_SZUA-1129|SZUA-1129_00049	K05808		yhbH	putative sigma-54 modulation protein	080QH@bactNOG,0QU7K@gproNOG,17GPW@proNOG,COG1544@NOG	modulation protein			SZUA-1129_15:3408..3695	hypothetical protein	K05808			K05808	K05809
Candidatus_bacterium_SZUA-1129|SZUA-1129_00050	K01826	[EC:5.3.3.10]	hpaF, hpcD	5-carboxymethyl-2-hydroxymuconate isomerase	063TD@bactNOG,0QVR3@gproNOG,17MWR@proNOG,COG3232@NOG	5-carboxymethyl-2-hydroxymuconate			SZUA-1129_16:c(443..799)	hypothetical protein	K01826			K01826	K01826
Candidatus_bacterium_SZUA-1129|SZUA-1129_00051					05MB1@bactNOG,09BB7@bctoNOG,0P8TP@flaNOG,0XSZB@NOG	Putative cyclase			SZUA-1129_16:c(803..1612)	Kynurenine formamidase					
Candidatus_bacterium_SZUA-1129|SZUA-1129_00052	K02358		tuf, TUFM	elongation factor Tu	05CGV@bactNOG,COG0050@NOG	This protein promotes the GTP-dependent binding of aminoacyl-tRNA to the A-site of ribosomes during protein biosynthesis (By similarity)			SZUA-1129_17:1..405	Elongation factor Tu	K02358	K02358		K02358	K03242
Candidatus_bacterium_SZUA-1129|SZUA-1129_00053	K02946		RP-S10, MRPS10, rpsJ	small subunit ribosomal protein S10	08Z10@bactNOG,0ET3Q@cloNOG,0NJ6Y@firmNOG,COG0051@NOG	Involved in the binding of tRNA to the ribosomes (By similarity)			SZUA-1129_17:420..722	30S ribosomal protein S10	K02946	K02946		K02946	K02969
Candidatus_bacterium_SZUA-1129|SZUA-1129_00054	K02906		RP-L3, MRPL3, rplC	large subunit ribosomal protein L3	05EEE@bactNOG,0ENSK@cloNOG,0NDJY@firmNOG,COG0087@NOG	One of the primary rRNA binding proteins, it binds directly near the 3'-end of the 23S rRNA, where it nucleates assembly of the 50S subunit (By similarity)			SZUA-1129_17:725..1351	50S ribosomal protein L3	K02906	K02906		K02906	K02925
Candidatus_bacterium_SZUA-1129|SZUA-1129_00055	K09940		K09940	uncharacterized protein	05VKH@bactNOG,COG3296@NOG				SZUA-1129_18:c(727..1101)	hypothetical protein	K09940	K09940		K09940	K09940
Candidatus_bacterium_SZUA-1129|SZUA-1129_00056					06TIM@bactNOG,0XTE3@NOG	Protein of unknown function (DUF3108)			SZUA-1129_18:c(1136..1846)	hypothetical protein					
Candidatus_bacterium_SZUA-1129|SZUA-1129_00057					0KUXF@eurNOG,0WN3S@methaNOG,0Y37R@NOG,arCOG03524@arNOG				SZUA-1129_19:485..1804	hypothetical protein					
Candidatus_bacterium_SZUA-1129|SZUA-1129_00058	K01091	[EC:3.1.3.18]	gph	phosphoglycolate phosphatase	COG0546@NOG	had-superfamily hydrolase, subfamily ia, variant			SZUA-1129_19:1838..2521	hypothetical protein	K01091			K01091	K11777
Candidatus_bacterium_SZUA-1129|SZUA-1129_00059	K01975	[EC:3.1.4.58]	thpR	RNA 2',3'-cyclic 3'-phosphodiesterase	05M7V@bactNOG,0D2T7@chloNOG,COG1514@NOG	2-5 RNA ligase			SZUA-1129_19:2505..3077	RNA 2',3'-cyclic phosphodiesterase	K01975	K01975		K01975	K01975
Candidatus_bacterium_SZUA-1129|SZUA-1129_00060	K03553		recA	recombination protein RecA	05C68@bactNOG,0ENTK@cloNOG,0NDA0@firmNOG,COG0468@NOG	Can catalyze the hydrolysis of ATP in the presence of single-stranded DNA, the ATP-dependent uptake of single-stranded DNA by duplex DNA, and the ATP-dependent hybridization of homologous single-stranded DNAs. It interacts with LexA causing its activation and leading to its autocatalytic cleavage (By similarity)			SZUA-1129_19:3094..4095	Protein RecA	K03553	K03553	K03553	K03553	K04484
Candidatus_bacterium_SZUA-1129|SZUA-1129_00061									SZUA-1129_20:340..1764	hypothetical protein					
Candidatus_bacterium_SZUA-1129|SZUA-1129_00062									SZUA-1129_22:282..935	hypothetical protein					
Candidatus_bacterium_SZUA-1129|SZUA-1129_00063									SZUA-1129_22:1105..1389	hypothetical protein					
Candidatus_bacterium_SZUA-1129|SZUA-1129_00064					05IRY@bactNOG,0QT2W@gproNOG,11RIS@NOG,17EG1@proNOG				SZUA-1129_22:1669..2055	hypothetical protein					
Candidatus_bacterium_SZUA-1129|SZUA-1129_00065	K03667		hslU	ATP-dependent HslUV protease ATP-binding subunit HslU	05C4N@bactNOG,09AWA@bctoNOG,COG1220@NOG	this subunit has chaperone activity. The binding of ATP and its subsequent hydrolysis by HslU are essential for unfolding of protein substrates subsequently hydrolyzed by HslV. HslU recognizes the N-terminal part of its protein substrates and unfolds these before they are guided to HslV for hydrolysis (By similarity)			SZUA-1129_23:c(494..1828)	ATP-dependent protease ATPase subunit HslU	K03667	K03667		K03667	K03667
Candidatus_bacterium_SZUA-1129|SZUA-1129_00066	K01419	[EC:3.4.25.2]	hslV, clpQ	ATP-dependent HslUV protease, peptidase subunit HslV	08R5P@bactNOG,0ERSS@cloNOG,0NH66@firmNOG,COG5405@NOG	Protease subunit of a proteasome-like degradation complex believed to be a general protein degrading machinery (By similarity)			SZUA-1129_23:c(1825..2364)	ATP-dependent protease subunit HslV	K01419	K01419		K01419	
Candidatus_bacterium_SZUA-1129|SZUA-1129_00067	K03092		rpoN	RNA polymerase sigma-54 factor	05DTW@bactNOG,09B1B@bctoNOG,COG1508@NOG	RNA polymerase			SZUA-1129_23:c(2369..3745)	RNA polymerase sigma-54 factor	K03092	K03092		K03092	K03092
Candidatus_bacterium_SZUA-1129|SZUA-1129_00068	K06861	[EC:3.6.3.-]	lptB	lipopolysaccharide export system ATP-binding protein	08IUZ@bactNOG,09SZK@bctoNOG,0PF5V@flaNOG,COG1137@NOG	ABC transporter, ATP-binding protein			SZUA-1129_23:c(3738..3890)	Lipopolysaccharide export system ATP-binding protein LptB	K06861	K06861		K01990	K06861
Candidatus_bacterium_SZUA-1129|SZUA-1129_00069	K17830	[EC:1.3.1.101][EC:1.3.7.11]	GGR	digeranylgeranylglycerophospholipid reductase	0KRAM@eurNOG,0WR8A@metNOG,COG0644@NOG,arCOG00570@arNOG	Is involved in the reduction of 2,3- digeranylgeranylglycerophospholipids (unsaturated archaeols) into 2,3-diphytanylglycerophospholipids (saturated archaeols) in the biosynthesis of archaeal membrane lipids. Catalyzes the formation of archaetidic acid (2,3-di-O-phytanyl-sn-glyceryl phosphate) from 2,3-di-O-geranylgeranylglyceryl phosphate (DGGGP) via the hydrogenation of each double bond of the isoprenoid chains (By similarity)			SZUA-1129_24:36..458	hypothetical protein	K17830	K17830		K17830	
Candidatus_bacterium_SZUA-1129|SZUA-1129_00070	K03722	[EC:3.6.4.12]	dinG	ATP-dependent DNA helicase DinG	05DVT@bactNOG,0D1Y4@chloNOG,0D758@chlorNOG,COG1199@NOG,COG2176@NOG	DNA polymerase III, epsilon subunit			SZUA-1129_24:451..3264	putative ATP-dependent helicase DinG	K03722	K03722		K02342	K03763
Candidatus_bacterium_SZUA-1129|SZUA-1129_00071									SZUA-1129_24:c(4356..4502)	hypothetical protein					
Candidatus_bacterium_SZUA-1129|SZUA-1129_00072					080ZE@bactNOG,0ET57@cloNOG,0NJ84@firmNOG,COG2954@NOG	Adenylate cyclase			SZUA-1129_26:c(1124..1585)	Inorganic triphosphatase					
Candidatus_bacterium_SZUA-1129|SZUA-1129_00073	K00681	[EC:2.3.2.2][EC:3.4.19.13]	ggt	gamma-glutamyltranspeptidase / glutathione hydrolase	05CFB@bactNOG,0QJ45@gproNOG,16Q9D@proNOG,COG0405@NOG	Gamma-glutamyltranspeptidase (EC 2.3.2.2)			SZUA-1129_26:c(1748..2563)	Glutathione hydrolase proenzyme	K00681	K00681		K00681	K00681
Candidatus_bacterium_SZUA-1129|SZUA-1129_00074	K01808	[EC:5.3.1.6]	rpiB	ribose 5-phosphate isomerase B	08YZG@bactNOG,09G2I@bctoNOG,COG0698@NOG	RpiB LacA LacB family			SZUA-1129_27:222..659	Ribose-5-phosphate isomerase B	K01808	K01808	K01808	K01808	K21911
Candidatus_bacterium_SZUA-1129|SZUA-1129_00075	K00600	[EC:2.1.2.1]	glyA, SHMT	glycine hydroxymethyltransferase	05C65@bactNOG,0CZ3A@chlNOG,COG0112@NOG	Catalyzes the reversible interconversion of serine and glycine with tetrahydrofolate (THF) serving as the one-carbon carrier. This reaction serves as the major source of one-carbon groups required for the biosynthesis of purines, thymidylate, methionine, and other important biomolecules. Also exhibits THF- independent aldolase activity toward beta-hydroxyamino acids, producing glycine and aldehydes, via a retro-aldol mechanism (By similarity)			SZUA-1129_27:660..1979	Serine hydroxymethyltransferase	K00600	K00600	K00600	K00600	K00600
Candidatus_bacterium_SZUA-1129|SZUA-1129_00076	K07738		nrdR	transcriptional repressor NrdR	08Z11@bactNOG,0ESDF@cloNOG,0NI2I@firmNOG,COG1327@NOG	Negatively regulates transcription of bacterial ribonucleotide reductase nrd genes and operons by binding to NrdR- boxes (By similarity)			SZUA-1129_27:1957..2406	Transcriptional repressor NrdR	K07738	K07738		K07738	K07738
Candidatus_bacterium_SZUA-1129|SZUA-1129_00077	K02066		mlaE, linK	phospholipid/cholesterol/gamma-HCH transport system permease protein	05CY3@bactNOG,09A6P@bctoNOG,COG0767@NOG	transporter, permease			SZUA-1129_27:2448..3221	putative phospholipid ABC transporter permease protein MlaE	K02066	K02066		K02066	K02066
Candidatus_bacterium_SZUA-1129|SZUA-1129_00078	K04075	[EC:6.3.4.19]	tilS, mesJ	tRNA(Ile)-lysidine synthase	02FIA@aquNOG,05D3U@bactNOG,COG0037@NOG	Ligates lysine onto the cytidine present at position 34 of the AUA codon-specific tRNA(Ile) that contains the anticodon CAU, in an ATP-dependent manner. Cytidine is converted to lysidine, thus changing the amino acid specificity of the tRNA from methionine to isoleucine (By similarity)			SZUA-1129_28:349..1701	tRNA(Ile)-lysidine synthase	K04075	K04075		K00760	K21947
Candidatus_bacterium_SZUA-1129|SZUA-1129_00079	K00760	[EC:2.4.2.8]	hprT, hpt, HPRT1	hypoxanthine phosphoribosyltransferase	08UGV@bactNOG,09EIJ@bctoNOG,COG0634@NOG	Hypoxanthine phosphoribosyltransferase			SZUA-1129_28:1686..2255	Hypoxanthine-guanine phosphoribosyltransferase	K00760	K00760		K00760	K15780
Candidatus_bacterium_SZUA-1129|SZUA-1129_00080	K03702		uvrB	excinuclease ABC subunit B	05CCW@bactNOG,09AHP@bctoNOG,COG0556@NOG	damaged site, the DNA wraps around one UvrB monomer. DNA wrap is dependent on ATP binding by UvrB and probably causes local melting of the DNA helix, facilitating insertion of UvrB beta-hairpin between the DNA strands. Then UvrB probes one DNA strand for the presence of a lesion. If a lesion is found the UvrA subunits dissociate and the UvrB-DNA preincision complex is formed. This complex is subsequently bound by UvrC and the second UvrB is released. If no lesion is found, the DNA wraps around the other UvrB subunit that will check the other stand for damage (By similarity)			SZUA-1129_29:116..2104	UvrABC system protein B	K03702	K03702		K03702	K03702
Candidatus_bacterium_SZUA-1129|SZUA-1129_00081									SZUA-1129_29:2145..2300	hypothetical protein					
Candidatus_bacterium_SZUA-1129|SZUA-1129_00082	K01495	[EC:3.5.4.16]	GCH1, folE	GTP cyclohydrolase IA	05EUJ@bactNOG,0FK5V@cyaNOG,COG0302@NOG	GTP cyclohydrolase I			SZUA-1129_30:c(421..993)	GTP cyclohydrolase 1	K01495	K01495	K01495	K01495	K01495
Candidatus_bacterium_SZUA-1129|SZUA-1129_00083	K01737	[EC:4.2.3.12][EC:4.1.2.50]	queD, ptpS, PTS	6-pyruvoyltetrahydropterin/6-carboxytetrahydropterin synthase	001D3@acidNOG,004UB@aciNOG,07SFA@bactNOG,COG0720@NOG	6-pyruvoyl tetrahydropterin synthase			SZUA-1129_30:c(993..1400)	6-carboxy-5,6,7,8-tetrahydropterin synthase	K01737	K01737		K01737	K01737
Candidatus_bacterium_SZUA-1129|SZUA-1129_00084									SZUA-1129_30:c(1513..1698)	hypothetical protein					
Candidatus_bacterium_SZUA-1129|SZUA-1129_00085									SZUA-1129_31:241..633	hypothetical protein					
Candidatus_bacterium_SZUA-1129|SZUA-1129_00086									SZUA-1129_31:572..970	hypothetical protein					
Candidatus_bacterium_SZUA-1129|SZUA-1129_00087									SZUA-1129_31:c(1149..1883)	hypothetical protein					
Candidatus_bacterium_SZUA-1129|SZUA-1129_00088									SZUA-1129_31:2037..2519	hypothetical protein					
Candidatus_bacterium_SZUA-1129|SZUA-1129_00089					05FEF@bactNOG,09D3A@bctoNOG,10051@NOG	tonB-dependent Receptor			SZUA-1129_32:c(249..3122)	TonB-dependent receptor SusC					
Candidatus_bacterium_SZUA-1129|SZUA-1129_00090									SZUA-1129_32:c(3125..3322)	hypothetical protein					
Candidatus_bacterium_SZUA-1129|SZUA-1129_00091									SZUA-1129_33:c(535..891)	hypothetical protein					
Candidatus_bacterium_SZUA-1129|SZUA-1129_00092	K09763		K09763	uncharacterized protein	COG1547@NOG	Domain of unknown function (DUF309)			SZUA-1129_33:c(884..1249)	hypothetical protein	K09763			K09763	K09763
Candidatus_bacterium_SZUA-1129|SZUA-1129_00093					07VQ6@bactNOG,0GFQK@delNOG,0HGY5@dproNOG,0ZW3H@NOG,16UYB@proNOG	Metallo-beta-lactamase superfamily			SZUA-1129_33:c(1242..1535)	putative quorum-quenching lactonase YtnP					
Candidatus_bacterium_SZUA-1129|SZUA-1129_00094	K01990		ABC-2.A	ABC-2 type transport system ATP-binding protein	05CJ1@bactNOG,09BA0@bctoNOG,COG1131@NOG	ABC transporter			SZUA-1129_34:99..659	ABC transporter ATP-binding protein NatA	K01990	K01990		K01990	K21397
