#Protein ID	KO	EC	KO protein ID	KO protein name	eggNOG OG	eggNOG HMM Desc.	nr annotation	nr phylogenetic assignment	genome position	Prokka annotation	KO (4 intergrated)	GhostKOALA KO	KAAS KO	eggNOG KO (1st)	eggNOG COG transferred KO
Acinetobacter_pittii_SZUA-1210|SZUA-1210_00014	K00219	[EC:1.3.1.34]	fadH	2,4-dienoyl-CoA reductase (NADPH2)	05CCY@bactNOG,0QIP5@gproNOG,16PS7@proNOG,COG0446@NOG,COG1902@NOG	2,4-dienoyl-coA reductase			SZUA-1210_2:6008..8032	2,4-dienoyl-CoA reductase	K00219	K00219	K00219	K00219	K21833
Acinetobacter_pittii_SZUA-1210|SZUA-1210_00015					05Q2A@bactNOG,11UDM@NOG	NADH flavin oxidoreductase NADH oxidase			SZUA-1210_2:8104..8511	hypothetical protein					
Acinetobacter_pittii_SZUA-1210|SZUA-1210_00016	K10804	[EC:3.1.2.-][EC:3.1.1.5]	tesA	acyl-CoA thioesterase I	05MH4@bactNOG,17ESW@proNOG,COG2755@NOG	Lipolytic enzyme, GDSL			SZUA-1210_2:8549..9265	hypothetical protein	K10804				K10804
Acinetobacter_pittii_SZUA-1210|SZUA-1210_00017	K07019		K07019	uncharacterized protein	0893F@bactNOG,0R1SH@gproNOG,17XRQ@proNOG,COG0429@NOG	Alpha beta hydrolase			SZUA-1210_2:9285..10379	hypothetical protein	K07019			K07019	K07019
Acinetobacter_pittii_SZUA-1210|SZUA-1210_00018	K07044		K07044	uncharacterized protein	06JYX@bactNOG,0R166@gproNOG,17XG3@proNOG,COG3687@NOG	Predicted metal-dependent hydrolase			SZUA-1210_2:c(10442..11287)	hypothetical protein	K07044	K07044		K07044	K07044
Acinetobacter_pittii_SZUA-1210|SZUA-1210_00019									SZUA-1210_2:c(11528..11983)	hypothetical protein					
Acinetobacter_pittii_SZUA-1210|SZUA-1210_00020	K10004	[EC:3.6.3.-]	gltL, aatP	glutamate/aspartate transport system ATP-binding protein	05CDA@bactNOG,0QIVF@gproNOG,16PHM@proNOG,COG1126@NOG	abc transporter atp-binding protein			SZUA-1210_3:37..780	Glutamine transport ATP-binding protein GlnQ	K10004	K10004	K10004	K02028	K17076
Acinetobacter_pittii_SZUA-1210|SZUA-1210_00021					05G8W@bactNOG,0QKSX@gproNOG,0XNS5@NOG,16PJ5@proNOG				SZUA-1210_3:c(832..2145)	hypothetical protein					
Acinetobacter_pittii_SZUA-1210|SZUA-1210_00022	K03719		lrp	Lrp/AsnC family transcriptional regulator, leucine-responsive regulatory protein	05EW9@bactNOG,0QK8E@gproNOG,16T6C@proNOG,COG1522@NOG	Transcriptional regulator			SZUA-1210_3:2492..2962	DNA-binding transcriptional activator DecR	K03719	K03719		K03719	K15782
Acinetobacter_pittii_SZUA-1210|SZUA-1210_00023					05CDY@bactNOG,0QHTQ@gproNOG,16PTD@proNOG,COG0217@NOG	transcriptional regulatory protein			SZUA-1210_3:c(3008..3757)	putative transcriptional regulatory protein YebC					
Acinetobacter_pittii_SZUA-1210|SZUA-1210_00024	K13509	[EC:2.3.1.51]	AGPAT1_2	lysophosphatidate acyltransferase	08UWE@bactNOG,0QSJK@gproNOG,17DWP@proNOG,COG0204@NOG	Acyltransferase			SZUA-1210_3:c(3919..4464)	hypothetical protein	K13509				K13509
Acinetobacter_pittii_SZUA-1210|SZUA-1210_00025					0849P@bactNOG,0RAD3@gproNOG,11V5M@NOG,171UM@proNOG	transcriptional regulator			SZUA-1210_3:c(4651..5223)	putative HTH-type transcriptional regulator YxaF					
Acinetobacter_pittii_SZUA-1210|SZUA-1210_00026					08TNK@bactNOG,0QVHI@gproNOG,11I3T@NOG,17ID7@proNOG				SZUA-1210_3:5502..6365	hypothetical protein					
Acinetobacter_pittii_SZUA-1210|SZUA-1210_00027	K14059		int	integrase	067CV@bactNOG,0QM6V@gproNOG,173M0@proNOG,COG0582@NOG	Integrase			SZUA-1210_3:6743..8023	hypothetical protein	K14059				K14059
Acinetobacter_pittii_SZUA-1210|SZUA-1210_00028									SZUA-1210_3:c(8020..8238)	hypothetical protein					
Acinetobacter_pittii_SZUA-1210|SZUA-1210_00029									SZUA-1210_3:c(8239..8646)	DNA-binding protein Fis					
Acinetobacter_pittii_SZUA-1210|SZUA-1210_00030									SZUA-1210_3:c(8643..8855)	hypothetical protein					
Acinetobacter_pittii_SZUA-1210|SZUA-1210_00031									SZUA-1210_3:c(8852..9424)	hypothetical protein					
Acinetobacter_pittii_SZUA-1210|SZUA-1210_00032									SZUA-1210_3:c(9421..9627)	hypothetical protein					
Acinetobacter_pittii_SZUA-1210|SZUA-1210_00033									SZUA-1210_3:c(9630..9833)	hypothetical protein					
Acinetobacter_pittii_SZUA-1210|SZUA-1210_00034									SZUA-1210_3:c(9833..9976)	hypothetical protein					
Acinetobacter_pittii_SZUA-1210|SZUA-1210_00035									SZUA-1210_3:c(9973..11205)	hypothetical protein					
Acinetobacter_pittii_SZUA-1210|SZUA-1210_00036	K10857	[EC:3.1.11.-]	exoX	exodeoxyribonuclease X	05UMD@bactNOG,0QNJG@gproNOG,16XP8@proNOG,COG0847@NOG	exodeoxyribonuclease X			SZUA-1210_3:c(11210..11881)	Exodeoxyribonuclease 10	K10857	K10857		K02342	K18327
Acinetobacter_pittii_SZUA-1210|SZUA-1210_00037					05PXK@bactNOG,0R46E@gproNOG,11Y8E@NOG,17I3E@proNOG				SZUA-1210_3:c(11878..13011)	hypothetical protein					
Acinetobacter_pittii_SZUA-1210|SZUA-1210_00038									SZUA-1210_3:c(13023..13352)	hypothetical protein					
Acinetobacter_pittii_SZUA-1210|SZUA-1210_00039									SZUA-1210_3:c(13355..13615)	hypothetical protein					
Acinetobacter_pittii_SZUA-1210|SZUA-1210_00040									SZUA-1210_3:c(13618..14058)	hypothetical protein					
Acinetobacter_pittii_SZUA-1210|SZUA-1210_00041									SZUA-1210_3:c(14262..14795)	hypothetical protein					
Acinetobacter_pittii_SZUA-1210|SZUA-1210_00042					05ER5@bactNOG,17516@proNOG,COG2856@NOG	Domain of unknown function (DUF955)			SZUA-1210_3:c(14798..15871)	hypothetical protein					
Acinetobacter_pittii_SZUA-1210|SZUA-1210_00043									SZUA-1210_3:c(16076..16291)	hypothetical protein					
Acinetobacter_pittii_SZUA-1210|SZUA-1210_00044					081M4@bactNOG,0QPEU@gproNOG,16VJT@proNOG,COG2932@NOG	Peptidase S24-like			SZUA-1210_3:c(16306..17070)	hypothetical protein					
Acinetobacter_pittii_SZUA-1210|SZUA-1210_00045									SZUA-1210_3:17148..17333	hypothetical protein					
Acinetobacter_pittii_SZUA-1210|SZUA-1210_00046					06EZ5@bactNOG,0Y3HD@NOG,17UFR@proNOG	Bacteriophage CII protein			SZUA-1210_3:17343..17699	hypothetical protein					
Acinetobacter_pittii_SZUA-1210|SZUA-1210_00047									SZUA-1210_3:17753..18052	hypothetical protein					
Acinetobacter_pittii_SZUA-1210|SZUA-1210_00048	K00558	[EC:2.1.1.37]	DNMT1, dcm	DNA (cytosine-5)-methyltransferase 1	06NS9@bactNOG,16TH5@proNOG,COG0270@NOG	C-5 cytosine-specific DNA methylase			SZUA-1210_3:18049..19833	hypothetical protein	K00558	K00558	K00558	K00558	K00558
Acinetobacter_pittii_SZUA-1210|SZUA-1210_00049					05U62@bactNOG,17HJM@proNOG,COG3756@NOG	Protein of unknown function (DUF1376)			SZUA-1210_3:19830..20780	hypothetical protein					
Acinetobacter_pittii_SZUA-1210|SZUA-1210_00050	K01462	[EC:3.5.1.88]	PDF, def	peptide deformylase	08Z02@bactNOG,0QQV7@gproNOG,179MN@proNOG,COG0242@NOG	Removes the formyl group from the N-terminal Met of newly synthesized proteins. Requires at least a dipeptide for an efficient rate of reaction. N-terminal L-methionine is a prerequisite for activity but the enzyme has broad specificity at other positions (By similarity)			SZUA-1210_4:5..535	Peptide deformylase	K01462	K01462	K01462	K01462	K01462
Acinetobacter_pittii_SZUA-1210|SZUA-1210_00051									SZUA-1210_4:579..1004	hypothetical protein					
Acinetobacter_pittii_SZUA-1210|SZUA-1210_00052	K02203	[EC:3.1.3.3][EC:2.7.1.39]	thrH	phosphoserine / homoserine phosphotransferase	05ECA@bactNOG,0QM6Z@gproNOG,16S02@proNOG,COG0560@NOG	phosphoserine phosphatase			SZUA-1210_5:70..687	Phosphoserine phosphatase ThrH	K02203	K02203		K01079	K18697
Acinetobacter_pittii_SZUA-1210|SZUA-1210_00053	K06076		fadL	long-chain fatty acid transport protein	08KKB@bactNOG,0R02A@gproNOG,176AH@proNOG,COG2067@NOG	Long-chain fatty acid			SZUA-1210_5:c(745..2244)	hypothetical protein	K06076			K06076	K06076
Acinetobacter_pittii_SZUA-1210|SZUA-1210_00054	K00355	[EC:1.6.5.2]	NQO1	NAD(P)H dehydrogenase (quinone)	05DYS@bactNOG,0QQG0@gproNOG,17QMN@proNOG,COG2249@NOG	NAD(P)H dehydrogenase (quinone)			SZUA-1210_5:c(2842..3540)	Glutathione-regulated potassium-efflux system ancillary protein KefF	K00355	K00355	K00355	K00355	K13562
Acinetobacter_pittii_SZUA-1210|SZUA-1210_00055					05SSM@bactNOG,11YQV@NOG,17HPF@proNOG	Transcriptional Regulator AraC Family			SZUA-1210_5:3701..4726	putative HTH-type transcriptional regulator					
Acinetobacter_pittii_SZUA-1210|SZUA-1210_00056	K10255	[EC:1.14.19.23][EC:1.14.19.45]	FAD6, desA	acyl-lipid omega-6 desaturase (Delta-12 desaturase)	06K7P@bactNOG,173XZ@proNOG,COG3239@NOG	fatty acid desaturase			SZUA-1210_5:c(4775..5767)	hypothetical protein	K10255				K10255
Acinetobacter_pittii_SZUA-1210|SZUA-1210_00057	K02616		paaX	phenylacetic acid degradation operon negative regulatory protein	05I5K@bactNOG,11WHK@NOG,17H4G@proNOG	PaaX domain protein			SZUA-1210_5:c(5873..6673)	hypothetical protein	K02616	K02616		K02616	
Acinetobacter_pittii_SZUA-1210|SZUA-1210_00058	K06153	[EC:3.6.1.27]	bacA	undecaprenyl-diphosphatase	05DWR@bactNOG,0QKCK@gproNOG,173U8@proNOG,COG1968@NOG	Catalyzes the dephosphorylation of undecaprenyl diphosphate (UPP). Confers resistance to bacitracin (By similarity)			SZUA-1210_5:7027..7845	Undecaprenyl-diphosphatase	K06153	K06153	K06153	K06153	K06153
Acinetobacter_pittii_SZUA-1210|SZUA-1210_00059					05CF7@bactNOG,0QKBW@gproNOG,0XRKV@NOG,16ZND@proNOG	Transcriptional regulator			SZUA-1210_5:8004..8900	Virulence regulon transcriptional activator VirF					
Acinetobacter_pittii_SZUA-1210|SZUA-1210_00060	K00344	[EC:1.6.5.5]	qor, CRYZ	NADPH2:quinone reductase	05CB2@bactNOG,0QK23@gproNOG,16RDE@proNOG,COG0604@NOG	quinone oxidoreductase			SZUA-1210_5:8945..9943	Phthiocerol/phenolphthiocerol synthesis polyketide synthase type I PpsC	K00344			K00344	K21839
Acinetobacter_pittii_SZUA-1210|SZUA-1210_00061	K05523	[EC:4.2.1.130][EC:3.5.1.124]	hchA	D-lactate dehydratase / protein deglycase	05TMR@bactNOG,0QNW7@gproNOG,16TU5@proNOG,COG0693@NOG	Functions as a holding molecular chaperone (holdase) which stabilizes unfolding intermediates and rapidly releases them in an active form once stress has abated. Plays an important role in protecting cells from severe heat shock and starvation, as well as in acid resistance of stationary-phase cells. It catalyzes the conversion of methylglyoxal (MG) to D-lactate in a single glutathione (GSH)-independent step (By similarity)			SZUA-1210_5:10149..11024	Protein/nucleic acid deglycase HchA	K05523	K05523	K05523	K05523	K18199
Acinetobacter_pittii_SZUA-1210|SZUA-1210_00063					05VPW@bactNOG,12241@NOG,17FTE@proNOG	Protein of unknown function (DUF2805)			SZUA-1210_5:11419..11673	hypothetical protein					
Acinetobacter_pittii_SZUA-1210|SZUA-1210_00064	K06876		K06876	deoxyribodipyrimidine photolyase-related protein	05EXX@bactNOG,0QJMJ@gproNOG,16Q1X@proNOG,COG3046@NOG	deoxyribodipyrimidine photolyase-related protein			SZUA-1210_5:c(11904..13427)	(6-4) photolyase	K06876	K06876	K06876	K06876	K06876
Acinetobacter_pittii_SZUA-1210|SZUA-1210_00065	K03426	[EC:3.6.1.22]	E3.6.1.22, NUDT12, nudC	NAD+ diphosphatase	05E09@bactNOG,0QKST@gproNOG,16RKK@proNOG,COG2816@NOG	NADH pyrophosphatase			SZUA-1210_5:13715..14494	NADH pyrophosphatase	K03426	K03426		K03426	K03659
Acinetobacter_pittii_SZUA-1210|SZUA-1210_00066	K11734		aroP	aromatic amino acid transport protein AroP	05C85@bactNOG,16PS1@proNOG,COG1113@NOG	amino acid			SZUA-1210_5:c(14574..15758)	Aromatic amino acid transport protein AroP	K11734	K11734	K20265	K03293	K16237
Acinetobacter_pittii_SZUA-1210|SZUA-1210_00067	K02047		cysW	sulfate transport system permease protein	05ECW@bactNOG,0QJWI@gproNOG,16PU8@proNOG,COG4208@NOG	sulfate ABC transporter			SZUA-1210_6:c(66..950)	Sulfate transport system permease protein CysW	K02047	K02047	K02047	K02047	
Acinetobacter_pittii_SZUA-1210|SZUA-1210_00068	K02046		cysU	sulfate transport system permease protein	08I5D@bactNOG,0RAKX@gproNOG,172IH@proNOG,COG0555@NOG	sulfate ABC transporter			SZUA-1210_6:c(947..1780)	Sulfate transport system permease protein CysT	K02046	K02046	K02046	K02046	K15496
Acinetobacter_pittii_SZUA-1210|SZUA-1210_00069	K07002		K07002	uncharacterized protein	05MWN@bactNOG,0QUUI@gproNOG,17H0U@proNOG,COG3545@NOG	Alpha beta hydrolase fold			SZUA-1210_6:c(1861..2469)	hypothetical protein	K07002	K07002		K07002	K07002
Acinetobacter_pittii_SZUA-1210|SZUA-1210_00070	K02048		cysP, sbp	sulfate transport system substrate-binding protein	05DE7@bactNOG,0QIC1@gproNOG,16QE3@proNOG,COG1613@NOG	Sulfate ABC transporter periplasmic sulfate-binding protein			SZUA-1210_6:c(2500..3507)	Sulfate-binding protein	K02048	K02048	K02048	K02048	K02048
Acinetobacter_pittii_SZUA-1210|SZUA-1210_00071	K06180	[EC:5.4.99.23]	rluD	23S rRNA pseudouridine1911/1915/1917 synthase	05C34@bactNOG,0QHUM@gproNOG,16PJZ@proNOG,COG0564@NOG	Pseudouridine synthase			SZUA-1210_7:106..1158	Ribosomal large subunit pseudouridine synthase D	K06180	K06180		K06180	K15454
Acinetobacter_pittii_SZUA-1210|SZUA-1210_00072	K05810	[EC:1.10.3.-]	yfiH	polyphenol oxidase	05DBW@bactNOG,0QIHK@gproNOG,16SDP@proNOG,COG1496@NOG	UPF0124 protein yfiH			SZUA-1210_7:1169..1906	Polyphenol oxidase	K05810	K05810		K05810	K05810
Acinetobacter_pittii_SZUA-1210|SZUA-1210_00073	K03809	[EC:1.6.5.2]	wrbA	NAD(P)H dehydrogenase (quinone)	08RYG@bactNOG,0QSUW@gproNOG,1781H@proNOG,COG0655@NOG	Multimeric flavodoxin WrbA			SZUA-1210_7:2096..2647	Flavodoxin FldP	K03809			K03809	K20156
Acinetobacter_pittii_SZUA-1210|SZUA-1210_00074	K03664		smpB	SsrA-binding protein	08UH4@bactNOG,0QQXK@gproNOG,179VH@proNOG,COG0691@NOG	Binds specifically to the SsrA RNA (tmRNA) and is required for stable association of SsrA with ribosomes (By similarity)			SZUA-1210_7:c(2696..3172)	SsrA-binding protein	K03664	K03664	K03664	K03664	K03664
Acinetobacter_pittii_SZUA-1210|SZUA-1210_00075	K00954	[EC:2.7.7.3]	E2.7.7.3A, coaD, kdtB	pantetheine-phosphate adenylyltransferase	08ZEF@bactNOG,0QQUD@gproNOG,179RB@proNOG,COG0669@NOG	Reversibly transfers an adenylyl group from ATP to 4'- phosphopantetheine, yielding dephospho-CoA (dPCoA) and pyrophosphate (By similarity)			SZUA-1210_7:3307..3798	Phosphopantetheine adenylyltransferase	K00954	K00954	K00954	K00954	K00954
Acinetobacter_pittii_SZUA-1210|SZUA-1210_00076	K05337		fer	ferredoxin	05K5D@bactNOG,0QTPB@gproNOG,17FC9@proNOG,COG1145@NOG	Ferredoxin			SZUA-1210_7:3800..4063	Ferredoxin	K05337			K05337	K16950
Acinetobacter_pittii_SZUA-1210|SZUA-1210_00077	K01968	[EC:6.4.1.4]	E6.4.1.4A	3-methylcrotonyl-CoA carboxylase alpha subunit	08JIK@bactNOG,0RAZM@gproNOG,173B4@proNOG,COG4770@NOG	carboxylase			SZUA-1210_8:307..1980	Acetyl-/propionyl-coenzyme A carboxylase alpha chain	K01968	K01968		K01965	K18605
Acinetobacter_pittii_SZUA-1210|SZUA-1210_00078	K01640	[EC:4.1.3.4]	E4.1.3.4, HMGCL, hmgL	hydroxymethylglutaryl-CoA lyase	05CBH@bactNOG,0QIVE@gproNOG,16PKA@proNOG,COG0119@NOG	Hydroxymethylglutaryl-CoA lyase			SZUA-1210_8:1977..2879	3-hydroxy-3-isohexenylglutaryl-CoA/hydroxy- methylglutaryl-CoA lyase	K01640	K01640		K01640	K21934
Acinetobacter_pittii_SZUA-1210|SZUA-1210_00079	K10918		aphB	LysR family transcriptional regulator, transcriptional activator AphB	08DIN@bactNOG,0YPSC@NOG,1749A@proNOG	lysr family transcriptional regulator			SZUA-1210_8:c(3128..3829)	HTH-type transcriptional regulator DmlR	K10918			K10918	
Acinetobacter_pittii_SZUA-1210|SZUA-1210_00080	K01754	[EC:4.3.1.19]	E4.3.1.19, ilvA, tdcB	threonine dehydratase	05C7B@bactNOG,0QKB1@gproNOG,16QMI@proNOG,COG1171@NOG	Threonine dehydratase			SZUA-1210_9:4..1533	L-threonine dehydratase biosynthetic IlvA	K01754	K01754		K01754	K17989
Acinetobacter_pittii_SZUA-1210|SZUA-1210_00081	K03499		trkA, ktrA	trk system potassium uptake protein	07ZYR@bactNOG,0QRP7@gproNOG,17ADE@proNOG,COG0569@NOG	Potassium uptake protein			SZUA-1210_9:1678..2328	Ktr system potassium uptake protein A	K03499	K03499		K03499	K03499
Acinetobacter_pittii_SZUA-1210|SZUA-1210_00082	K03498		trkH, trkG, ktrB	trk system potassium uptake protein	05CZN@bactNOG,0QNVY@gproNOG,16RR5@proNOG,COG0168@NOG	Potassium uptake protein			SZUA-1210_9:2347..3684	Ktr system potassium uptake protein B	K03498	K03498	K03498	K03498	K03498
Acinetobacter_pittii_SZUA-1210|SZUA-1210_00083	K01058	[EC:3.1.1.32][EC:3.1.1.4]	pldA	phospholipase A1/A2	05HDD@bactNOG,0QKIE@gproNOG,177X1@proNOG,COG2829@NOG	Phospholipase			SZUA-1210_9:c(3724..4875)	Putative phospholipase A1	K01058	K01058	K01058	K01058	K01058
Acinetobacter_pittii_SZUA-1210|SZUA-1210_00084	K06972	[EC:3.4.24.-]	PITRM1, PreP, CYM1	presequence protease	07QYI@bactNOG,0QK3J@gproNOG,16R39@proNOG,COG1026@NOG	peptidase			SZUA-1210_9:c(4897..7743)	hypothetical protein	K06972	K06972		K06972	K06972
Acinetobacter_pittii_SZUA-1210|SZUA-1210_00085									SZUA-1210_10:192..638	hypothetical protein					
Acinetobacter_pittii_SZUA-1210|SZUA-1210_00086	K03566		gcvA	LysR family transcriptional regulator, glycine cleavage system transcriptional activator	08PZW@bactNOG,0QKJ1@gproNOG,0Z3XZ@NOG,16SV0@proNOG	Transcriptional regulator			SZUA-1210_10:c(650..1555)	HTH-type transcriptional regulator PerR	K03566			K03566	
Acinetobacter_pittii_SZUA-1210|SZUA-1210_00087					06571@bactNOG,0QKNY@gproNOG,0ZMF3@NOG,175F4@proNOG	Short-chain dehydrogenase reductase Sdr			SZUA-1210_10:1710..2459	3-oxoacyl-[acyl-carrier-protein] reductase FabG					
Acinetobacter_pittii_SZUA-1210|SZUA-1210_00088	K07783		uhpC	MFS transporter, OPA family, sugar phosphate sensor protein UhpC	05CSP@bactNOG,0QI12@gproNOG,0XNQ6@NOG,16PG8@proNOG	Major Facilitator			SZUA-1210_10:2511..3839	Putative metabolite transport protein NicT	K07783			K07783	
Acinetobacter_pittii_SZUA-1210|SZUA-1210_00089					05YX7@bactNOG,0QTYG@gproNOG,125AP@NOG,17GP1@proNOG	Protein of unknown function (DUF2867)			SZUA-1210_11:131..634	hypothetical protein					
Acinetobacter_pittii_SZUA-1210|SZUA-1210_00090					08UME@bactNOG,0QQBV@gproNOG,17D11@proNOG,COG4420@NOG	Protein of unknown function (DUF1003)			SZUA-1210_11:715..1416	hypothetical protein					
Acinetobacter_pittii_SZUA-1210|SZUA-1210_00091	K06177	[EC:5.4.99.28][EC:5.4.99.29]	rluA	tRNA pseudouridine32 synthase / 23S rRNA pseudouridine746 synthase	05D3G@bactNOG,0QI3U@gproNOG,16QKU@proNOG,COG0564@NOG	Pseudouridine synthase			SZUA-1210_11:1528..2193	Ribosomal large subunit pseudouridine synthase A	K06177	K06177	K06177	K06177	K15454
Acinetobacter_pittii_SZUA-1210|SZUA-1210_00092					0622S@bactNOG,0QWMW@gproNOG,12AW0@NOG,17NA7@proNOG	Pfam:DUF1260			SZUA-1210_11:2320..2697	Regulator of ribonuclease activity B					
Acinetobacter_pittii_SZUA-1210|SZUA-1210_00093					11XXD@NOG				SZUA-1210_11:2726..3103	hypothetical protein					
Acinetobacter_pittii_SZUA-1210|SZUA-1210_00094	K02014		TC.FEV.OM	iron complex outermembrane recepter protein	05E0K@bactNOG,0QIGR@gproNOG,16QPN@proNOG,COG1629@NOG	receptor			SZUA-1210_11:c(3148..5247)	Ferrichrome outer membrane transporter/phage receptor	K02014	K02014		K02014	K21573
Acinetobacter_pittii_SZUA-1210|SZUA-1210_00095					07WPY@bactNOG,0XQTW@NOG	Inherit from COG: peptidase (S8 and S53, subtilisin, kexin, sedolisin			SZUA-1210_12:25..3471	hypothetical protein					
Acinetobacter_pittii_SZUA-1210|SZUA-1210_00096	K04078		groES, HSPE1	chaperonin GroES	05K5Y@bactNOG,0QS3K@gproNOG,17FI0@proNOG,COG0234@NOG	Binds to Cpn60 in the presence of Mg-ATP and suppresses the ATPase activity of the latter (By similarity)			SZUA-1210_12:3712..4002	10 kDa chaperonin	K04078	K04078		K04078	K04078
Acinetobacter_pittii_SZUA-1210|SZUA-1210_00097	K04077		groEL, HSPD1	chaperonin GroEL	05CJ9@bactNOG,0QHZ0@gproNOG,16QCK@proNOG,COG0459@NOG	Prevents misfolding and promotes the refolding and proper assembly of unfolded polypeptides generated under stress conditions (By similarity)			SZUA-1210_12:4061..5695	60 kDa chaperonin	K04077	K04077	K04077	K04077	K04077
Acinetobacter_pittii_SZUA-1210|SZUA-1210_00098									SZUA-1210_12:c(5959..6174)	hypothetical protein					
Acinetobacter_pittii_SZUA-1210|SZUA-1210_00099									SZUA-1210_12:c(6403..7095)	hypothetical protein					
