#Protein ID	KO	EC	KO protein ID	KO protein name	eggNOG OG	eggNOG HMM Desc.	nr annotation	nr phylogenetic assignment	genome position	Prokka annotation	KO (4 intergrated)	GhostKOALA KO	KAAS KO	eggNOG KO (1st)	eggNOG COG transferred KO
Crocinitomicaceae_bacterium_SZUA-1406|SZUA-1406_00020	K02473	[EC:5.1.3.7]	wbpP	UDP-N-acetylglucosamine 4-epimerase	08IAJ@bactNOG,09SX0@bctoNOG,0PF4G@flaNOG,COG0451@NOG	UDP-glucose 4-epimerase (EC 5.1.3.2)			SZUA-1406_4:c(6448..7452)	UDP-N-acetylglucosamine 4-epimerase	K02473	K02473		K01784	K22025
Crocinitomicaceae_bacterium_SZUA-1406|SZUA-1406_00021	K18682	[EC:3.1.-.-]	rny	ribonucrease Y	05E4Y@bactNOG,09AN2@bctoNOG,0P7C3@flaNOG,COG1418@NOG	Endoribonuclease that initiates mRNA decay (By similarity)			SZUA-1406_4:c(7442..8971)	Ribonuclease Y	K18682	K18682	K18682	K18682	K18682
Crocinitomicaceae_bacterium_SZUA-1406|SZUA-1406_00022	K09888		zapA	cell division protein ZapA	086MM@bactNOG,09S8Q@bctoNOG,0ZZC7@NOG	Activator of cell division through the inhibition of FtsZ GTPase activity, therefore promoting FtsZ assembly into bundles of protofilaments necessary for the formation of the division Z ring. It is recruited early at mid-cell but it is not essential for cell division (By similarity)			SZUA-1406_4:c(9062..9349)	hypothetical protein	K09888			K09888	
Crocinitomicaceae_bacterium_SZUA-1406|SZUA-1406_00023									SZUA-1406_4:c(9353..9661)	hypothetical protein					
Crocinitomicaceae_bacterium_SZUA-1406|SZUA-1406_00024	K21472	[EC:3.4.-.-]	lytH	peptidoglycan LD-endopeptidase LytH	06AUG@bactNOG,09A4J@bctoNOG,0P84Q@flaNOG,COG0739@NOG	peptidase			SZUA-1406_4:10018..11712	hypothetical protein	K21472				K21472
Crocinitomicaceae_bacterium_SZUA-1406|SZUA-1406_00025					06CMT@bactNOG,09Q8J@bctoNOG,0PE85@flaNOG,0Y45S@NOG				SZUA-1406_4:c(11733..13199)	hypothetical protein					
Crocinitomicaceae_bacterium_SZUA-1406|SZUA-1406_00026									SZUA-1406_4:13623..14072	hypothetical protein					
Crocinitomicaceae_bacterium_SZUA-1406|SZUA-1406_00027					071S0@bactNOG,09DIF@bctoNOG,0PAG5@flaNOG,0YQAJ@NOG				SZUA-1406_4:14116..15156	hypothetical protein					
Crocinitomicaceae_bacterium_SZUA-1406|SZUA-1406_00028									SZUA-1406_4:15153..15812	hypothetical protein					
Crocinitomicaceae_bacterium_SZUA-1406|SZUA-1406_00029									SZUA-1406_4:15887..16078	hypothetical protein					
Crocinitomicaceae_bacterium_SZUA-1406|SZUA-1406_00030					08S97@bactNOG,09E2B@bctoNOG,0PE07@flaNOG,11IUB@NOG	Phytanoyl-CoA dioxygenase (PhyH)			SZUA-1406_4:16746..17696	Ectoine dioxygenase					
Crocinitomicaceae_bacterium_SZUA-1406|SZUA-1406_00031	K00294	[EC:1.2.1.88]	E1.2.1.88	1-pyrroline-5-carboxylate dehydrogenase	07RMK@bactNOG,099HJ@bctoNOG,0P7SC@flaNOG,COG1012@NOG	Delta-1-pyrroline-5-carboxylate dehydrogenase			SZUA-1406_5:429..2057	1-pyrroline-5-carboxylate dehydrogenase 2	K00294	K00294	K00294	K00128	K21802
Crocinitomicaceae_bacterium_SZUA-1406|SZUA-1406_00032					08AQ9@bactNOG,09SEC@bctoNOG,0ZZK2@NOG				SZUA-1406_5:c(2122..2748)	hypothetical protein					
Crocinitomicaceae_bacterium_SZUA-1406|SZUA-1406_00033	K02612		paaD	ring-1,2-phenylacetyl-CoA epoxidase subunit PaaD	08ZA2@bactNOG,09E0U@bctoNOG,0P9I2@flaNOG,COG2151@NOG	phenylacetate-CoA oxygenase, PaaJ subunit			SZUA-1406_5:c(2786..3271)	Putative 1,2-phenylacetyl-CoA epoxidase, subunit D	K02612	K02612	K02612	K02612	K02612
Crocinitomicaceae_bacterium_SZUA-1406|SZUA-1406_00034	K02611	[EC:1.14.13.149]	paaC	ring-1,2-phenylacetyl-CoA epoxidase subunit PaaC	05D9S@bactNOG,099X9@bctoNOG,0P7P8@flaNOG,COG3396@NOG	Phenylacetate-CoA oxygenase, PaaI subunit			SZUA-1406_5:c(3283..4041)	1,2-phenylacetyl-CoA epoxidase, subunit C	K02611	K02611		K02611	K02611
Crocinitomicaceae_bacterium_SZUA-1406|SZUA-1406_00035	K02610		paaB	ring-1,2-phenylacetyl-CoA epoxidase subunit PaaB	05N76@bactNOG,0QSQS@gproNOG,17H8E@proNOG,COG3460@NOG	Phenylacetate-CoA oxygenase subunit PaaB			SZUA-1406_5:c(4048..4332)	1,2-phenylacetyl-CoA epoxidase, subunit B	K02610	K02610		K02610	K02610
Crocinitomicaceae_bacterium_SZUA-1406|SZUA-1406_00036	K02609	[EC:1.14.13.149]	paaA	ring-1,2-phenylacetyl-CoA epoxidase subunit PaaA	05CRS@bactNOG,09A2A@bctoNOG,0P7WJ@flaNOG,COG3396@NOG	Phenylacetate-CoA oxygenase			SZUA-1406_5:c(4357..5271)	1,2-phenylacetyl-CoA epoxidase, subunit A	K02609	K02609		K02609	K02611
Crocinitomicaceae_bacterium_SZUA-1406|SZUA-1406_00037	K02613		paaE	ring-1,2-phenylacetyl-CoA epoxidase subunit PaaE	05CJJ@bactNOG,099P8@bctoNOG,0P7AN@flaNOG,COG1018@NOG	Phenylacetate-CoA oxygenase reductase, PaaK subunit			SZUA-1406_5:5471..6517	1,2-phenylacetyl-CoA epoxidase, subunit E	K02613	K02613		K02613	K21832
Crocinitomicaceae_bacterium_SZUA-1406|SZUA-1406_00038	K03527	[EC:1.17.7.4]	ispH, lytB	4-hydroxy-3-methylbut-2-en-1-yl diphosphate reductase	07RAJ@bactNOG,09S36@bctoNOG,0FWM5@cytNOG,COG0761@NOG	4-hydroxy-3-methylbut-2-enyl diphosphate reductase			SZUA-1406_6:2..1045	4-hydroxy-3-methylbut-2-enyl diphosphate reductase 1	K03527	K03527		K03527	K03527
Crocinitomicaceae_bacterium_SZUA-1406|SZUA-1406_00039					05CXF@bactNOG,09B9C@bctoNOG,0P8YV@flaNOG,0XPAV@NOG	metal-dependent phosphohydrolase			SZUA-1406_6:1045..2748	Adenylate cyclase					
Crocinitomicaceae_bacterium_SZUA-1406|SZUA-1406_00040	K00798	[EC:2.5.1.17]	MMAB, pduO	cob(I)alamin adenosyltransferase	08WBT@bactNOG,09B8F@bctoNOG,0P8S3@flaNOG,COG2096@NOG	adenosyltransferase			SZUA-1406_6:2745..3293	Cobalamin adenosyltransferase	K00798	K00798		K00798	K00798
Crocinitomicaceae_bacterium_SZUA-1406|SZUA-1406_00041					05MTI@bactNOG,09G9D@bctoNOG,0PAWZ@flaNOG,11U61@NOG	Protein of unknown function (DUF2795)			SZUA-1406_6:3402..3623	hypothetical protein					
Crocinitomicaceae_bacterium_SZUA-1406|SZUA-1406_00042	K08682	[EC:3.1.4.14]	acpH	acyl carrier protein phosphodiesterase	08ZYK@bactNOG,09EJ5@bctoNOG,0P7EP@flaNOG,COG3124@NOG	Acyl carrier protein phosphodiesterase			SZUA-1406_6:3671..4261	Acyl carrier protein phosphodiesterase	K08682			K08682	K08682
Crocinitomicaceae_bacterium_SZUA-1406|SZUA-1406_00043	K18691	[EC:4.2.2.-]	mltF	membrane-bound lytic murein transglycosylase F	05CHQ@bactNOG,09C65@bctoNOG,0P999@flaNOG,COG4623@NOG	PBPb			SZUA-1406_6:4419..5786	Membrane-bound lytic murein transglycosylase F	K18691	K18691		K18691	K18691
Crocinitomicaceae_bacterium_SZUA-1406|SZUA-1406_00044	K00791	[EC:2.5.1.75]	miaA, TRIT1	tRNA dimethylallyltransferase	05DKX@bactNOG,09A6Y@bctoNOG,0P7AH@flaNOG,COG0324@NOG	Catalyzes the transfer of a dimethylallyl group onto the adenine at position 37 in tRNAs that read codons beginning with uridine, leading to the formation of N6-(dimethylallyl)adenosine (i(6)A) (By similarity)			SZUA-1406_6:6087..6719	tRNA dimethylallyltransferase	K00791	K00791		K00791	K00791
Crocinitomicaceae_bacterium_SZUA-1406|SZUA-1406_00045	K02003		ABC.CD.A	putative ABC transport system ATP-binding protein	08RVE@bactNOG,09E9Q@bctoNOG,0PAED@flaNOG,COG1136@NOG	ATP-binding protein			SZUA-1406_6:6783..7400	putative ABC transporter ATP-binding protein	K02003			K02003	K19083
Crocinitomicaceae_bacterium_SZUA-1406|SZUA-1406_00046					07Y3Z@bactNOG,09CWM@bctoNOG,0PB4V@flaNOG,0ZHR8@NOG	transporter, permease protein			SZUA-1406_6:7404..8585	hypothetical protein					
Crocinitomicaceae_bacterium_SZUA-1406|SZUA-1406_00047	K13996	[EC:5.3.4.1]	EPS1	protein disulfide-isomerase	086Q0@bactNOG,COG0526@NOG	alkyl hydroperoxide reductase Thiol specific antioxidant Mal allergen			SZUA-1406_6:8664..10193	Thiol-disulfide oxidoreductase ResA	K13996				K13996
Crocinitomicaceae_bacterium_SZUA-1406|SZUA-1406_00048	K07004		K07004	uncharacterized protein	07S83@bactNOG,0QHZH@gproNOG,16S1Z@proNOG,COG2374@NOG,COG3204@NOG	sdia-regulated domain-containing protein			SZUA-1406_6:10406..13048	hypothetical protein	K07004			K07004	
Crocinitomicaceae_bacterium_SZUA-1406|SZUA-1406_00049	K03531		ftsZ	cell division protein FtsZ	05CDK@bactNOG,099RV@bctoNOG,0P78H@flaNOG,COG0206@NOG	Essential cell division protein that forms a contractile ring structure (Z ring) at the future cell division site. The regulation of the ring assembly controls the timing and the location of cell division. One of the functions of the FtsZ ring is to recruit other cell division proteins to the septum to produce a new cell wall between the dividing cells. Binds GTP and shows GTPase activity (By similarity)			SZUA-1406_7:18..1442	Cell division protein FtsZ	K03531	K03531		K03531	K03531
Crocinitomicaceae_bacterium_SZUA-1406|SZUA-1406_00050	K09117		K09117	uncharacterized protein	05KTH@bactNOG,09FAE@bctoNOG,0PAEM@flaNOG,COG1610@NOG	YqeY family			SZUA-1406_7:1442..1891	putative protein YqeY	K09117	K09117		K09117	K09117
Crocinitomicaceae_bacterium_SZUA-1406|SZUA-1406_00051					06F07@bactNOG,09JUS@bctoNOG,0PEC8@flaNOG,0Y6FZ@NOG				SZUA-1406_7:c(1974..2516)	hypothetical protein					
Crocinitomicaceae_bacterium_SZUA-1406|SZUA-1406_00052									SZUA-1406_7:c(2520..2645)	hypothetical protein					
Crocinitomicaceae_bacterium_SZUA-1406|SZUA-1406_00053									SZUA-1406_7:c(2633..2818)	hypothetical protein					
Crocinitomicaceae_bacterium_SZUA-1406|SZUA-1406_00054	K03274	[EC:5.1.3.20]	gmhD, rfaD	ADP-L-glycero-D-manno-heptose 6-epimerase	05CUI@bactNOG,09BTP@bctoNOG,0FV8V@cytNOG,COG0451@NOG	Catalyzes the interconversion between ADP-D-glycero- beta-D-manno-heptose and ADP-L-glycero-beta-D-manno-heptose via an epimerization at carbon 6 of the heptose (By similarity)			SZUA-1406_7:c(2845..3819)	ADP-L-glycero-D-manno-heptose-6-epimerase	K03274	K03274		K01784	K22025
Crocinitomicaceae_bacterium_SZUA-1406|SZUA-1406_00055	K00893	[EC:2.7.1.74]	DCK	deoxycitidine kinase	05ZMH@bactNOG,09BJH@bctoNOG,0P7US@flaNOG,COG1428@NOG	deoxynucleoside kinase			SZUA-1406_7:c(3832..4446)	Deoxyadenosine/deoxycytidine kinase	K00893			K00893	K15519
Crocinitomicaceae_bacterium_SZUA-1406|SZUA-1406_00056					08CFU@bactNOG,09JP8@bctoNOG,102NK@NOG,1AH0Q@sphNOG				SZUA-1406_7:c(4516..5424)	hypothetical protein					
Crocinitomicaceae_bacterium_SZUA-1406|SZUA-1406_00057					05FWJ@bactNOG,099WU@bctoNOG,0P7MM@flaNOG,0ZVFE@NOG	GH3 auxin-responsive promoter			SZUA-1406_7:c(5445..6959)	hypothetical protein					
Crocinitomicaceae_bacterium_SZUA-1406|SZUA-1406_00058									SZUA-1406_7:c(7035..7133)	hypothetical protein					
Crocinitomicaceae_bacterium_SZUA-1406|SZUA-1406_00059	K07126		K07126	uncharacterized protein	08V0C@bactNOG,09EGE@bctoNOG,0YKJV@NOG	KWG Leptospira repeat protein			SZUA-1406_7:c(7195..8106)	hypothetical protein	K07126			K07126	
Crocinitomicaceae_bacterium_SZUA-1406|SZUA-1406_00060									SZUA-1406_7:c(8081..8296)	hypothetical protein					
Crocinitomicaceae_bacterium_SZUA-1406|SZUA-1406_00061	K06890		K06890	uncharacterized protein	05HFZ@bactNOG,09E46@bctoNOG,0PBBT@flaNOG,COG0670@NOG	Pfam:UPF0005			SZUA-1406_7:c(8351..8830)	Inner membrane protein YbhL	K06890	K06890		K06890	K19416
Crocinitomicaceae_bacterium_SZUA-1406|SZUA-1406_00062	K09710		ybeB	ribosome-associated protein	07ZFZ@bactNOG,09EEB@bctoNOG,0PA1D@flaNOG,COG0799@NOG	Functions as a ribosomal silencing factor. Interacts with ribosomal protein L14 (rplN), blocking formation of intersubunit bridge B8. Prevents association of the 30S and 50S ribosomal subunits and the formation of functional ribosomes, thus repressing translation (By similarity)			SZUA-1406_9:588..965	Ribosomal silencing factor RsfS	K09710	K09710		K09710	K09710
Crocinitomicaceae_bacterium_SZUA-1406|SZUA-1406_00063	K03798	[EC:3.4.24.-]	ftsH, hflB	cell division protease FtsH	05C3H@bactNOG,09A9N@bctoNOG,0P7TG@flaNOG,COG0465@NOG	Acts as a processive, ATP-dependent zinc metallopeptidase for both cytoplasmic and membrane proteins. Plays a role in the quality control of integral membrane proteins (By similarity)			SZUA-1406_9:986..3073	ATP-dependent zinc metalloprotease FtsH 3	K03798	K03798	K08956	K03798	K08956
Crocinitomicaceae_bacterium_SZUA-1406|SZUA-1406_00064									SZUA-1406_9:3042..3269	hypothetical protein					
Crocinitomicaceae_bacterium_SZUA-1406|SZUA-1406_00065	K00981	[EC:2.7.7.41]	E2.7.7.41, CDS1, CDS2, cdsA	phosphatidate cytidylyltransferase	056WH@bacteNOG,05KNE@bactNOG,09BHM@bctoNOG,COG0575@NOG	Phosphatidate cytidylyltransferase			SZUA-1406_9:3262..4077	Phosphatidate cytidylyltransferase	K00981	K00981		K00981	K19664
Crocinitomicaceae_bacterium_SZUA-1406|SZUA-1406_00066	K20543		bcsC	cellulose synthase operon protein C	08J4K@bactNOG,09T0N@bctoNOG,0PF6F@flaNOG,COG0457@NOG	Histidine kinase			SZUA-1406_9:c(4074..5804)	Sensor histidine kinase LiaS	K20543				K20543
Crocinitomicaceae_bacterium_SZUA-1406|SZUA-1406_00067									SZUA-1406_9:5912..6181	hypothetical protein					
Crocinitomicaceae_bacterium_SZUA-1406|SZUA-1406_00068	K21586	[EC:2.4.1.343]	wclR	UDP-Gal:alpha-D-GlcNAc-diphosphoundecaprenol alpha-1,3-galactosyltransferase	05ZJ0@bactNOG,09APJ@bctoNOG,0P7XG@flaNOG,COG0438@NOG	glycosyl transferase group 1			SZUA-1406_9:c(6228..7208)	hypothetical protein	K21586				K21586
Crocinitomicaceae_bacterium_SZUA-1406|SZUA-1406_00069									SZUA-1406_10:130..1512	hypothetical protein					
Crocinitomicaceae_bacterium_SZUA-1406|SZUA-1406_00070					05W39@bactNOG,0GGYI@delNOG,0I4IE@eproNOG,17JP8@proNOG,COG1238@NOG	integral membrane protein			SZUA-1406_10:1574..2014	Inner membrane protein YqaA					
Crocinitomicaceae_bacterium_SZUA-1406|SZUA-1406_00071	K03841	[EC:3.1.3.11]	FBP, fbp	fructose-1,6-bisphosphatase I	05CZI@bactNOG,099MB@bctoNOG,0P77B@flaNOG,COG0158@NOG	D-fructose-1,6-bisphosphate 1-phosphohydrolase class 1			SZUA-1406_10:2067..3074	Fructose-1,6-bisphosphatase class 1	K03841	K03841	K03841	K03841	K03841
Crocinitomicaceae_bacterium_SZUA-1406|SZUA-1406_00072	K03723	[EC:3.6.4.-]	mfd	transcription-repair coupling factor (superfamily II helicase)	08JA2@bactNOG,09T16@bctoNOG,0PF6M@flaNOG,COG1197@NOG	transcription-repair coupling factor			SZUA-1406_10:3083..6418	Transcription-repair-coupling factor	K03723	K03723		K03723	K03723
Crocinitomicaceae_bacterium_SZUA-1406|SZUA-1406_00073	K21586	[EC:2.4.1.343]	wclR	UDP-Gal:alpha-D-GlcNAc-diphosphoundecaprenol alpha-1,3-galactosyltransferase	07RGP@bactNOG,09CWD@bctoNOG,0P8Y0@flaNOG,COG0438@NOG	glycosyl transferase group 1			SZUA-1406_10:6509..7624	hypothetical protein	K21586				K21586
Crocinitomicaceae_bacterium_SZUA-1406|SZUA-1406_00074					056E5@bacteNOG,05HT5@bactNOG,09D7Q@bctoNOG,0XSK7@NOG	Inherit from bctoNOG: Mannosyltransferase			SZUA-1406_10:7747..8880	hypothetical protein					
Crocinitomicaceae_bacterium_SZUA-1406|SZUA-1406_00075	K00937	[EC:2.7.4.1]	ppk	polyphosphate kinase	05CSR@bactNOG,09B49@bctoNOG,1AGQ8@sphNOG,COG2326@NOG	Polyphosphate kinase 2 (PPK2)			SZUA-1406_10:c(8873..9622)	Polyphosphate:AMP/ADP phosphotransferase	K00937			K00937	
Crocinitomicaceae_bacterium_SZUA-1406|SZUA-1406_00076					05D30@bactNOG,09AZA@bctoNOG,0P7XU@flaNOG,0XPGG@NOG	Endonuclease Exonuclease phosphatase			SZUA-1406_10:c(9627..10691)	hypothetical protein					
Crocinitomicaceae_bacterium_SZUA-1406|SZUA-1406_00077	K06915		K06915	uncharacterized protein	05D7A@bactNOG,09B82@bctoNOG,0P8RU@flaNOG,COG0433@NOG	Zonular occludens toxin (Zot)			SZUA-1406_10:c(10699..12363)	hypothetical protein	K06915	K06915	K06915	K06915	K06915
Crocinitomicaceae_bacterium_SZUA-1406|SZUA-1406_00078	K09165		K09165	uncharacterized protein	05ZME@bactNOG,09I7F@bctoNOG,0PBEY@flaNOG,1284W@NOG	Pfam:DUF1458			SZUA-1406_10:c(12427..12627)	Calcium dodecin	K09165	K09165		K09165	
Crocinitomicaceae_bacterium_SZUA-1406|SZUA-1406_00079									SZUA-1406_10:c(12660..13142)	hypothetical protein					
Crocinitomicaceae_bacterium_SZUA-1406|SZUA-1406_00080	K01179	[EC:3.2.1.4]	E3.2.1.4	endoglucanase	05CN9@bactNOG,099MI@bctoNOG,0P7CS@flaNOG,COG1363@NOG	M42 family			SZUA-1406_10:c(13202..14251)	Putative aminopeptidase YsdC	K01179			K01179	K20609
Crocinitomicaceae_bacterium_SZUA-1406|SZUA-1406_00081	K07152		SCO1_2	protein SCO1/2	08KF3@bactNOG,09B2R@bctoNOG,0P7N2@flaNOG,COG1999@NOG	Electron transport protein SCO1 SenC			SZUA-1406_10:14322..14984	SCO1 protein	K07152	K07152		K07152	K07152
Crocinitomicaceae_bacterium_SZUA-1406|SZUA-1406_00082	K03602	[EC:3.1.11.6]	xseB	exodeoxyribonuclease VII small subunit	07ETT@bactNOG,09RF0@bctoNOG,0ZI4M@NOG	Bidirectionally degrades single-stranded DNA into large acid-insoluble oligonucleotides, which are then degraded further into small acid-soluble oligonucleotides (By similarity)			SZUA-1406_10:c(15022..15219)	Exodeoxyribonuclease 7 small subunit	K03602			K03602	
Crocinitomicaceae_bacterium_SZUA-1406|SZUA-1406_00083	K03601	[EC:3.1.11.6]	xseA	exodeoxyribonuclease VII large subunit	05DVS@bactNOG,09AUM@bctoNOG,0PA79@flaNOG,COG1570@NOG	Bidirectionally degrades single-stranded DNA into large acid-insoluble oligonucleotides, which are then degraded further into small acid-soluble oligonucleotides (By similarity)			SZUA-1406_10:c(15212..16600)	Exodeoxyribonuclease 7 large subunit	K03601	K03601		K03601	K03601
Crocinitomicaceae_bacterium_SZUA-1406|SZUA-1406_00084	K00901	[EC:2.7.1.107]	dgkA, DGK	diacylglycerol kinase (ATP)	080FZ@bactNOG,09HJA@bctoNOG,0PB08@flaNOG,COG0818@NOG	Diacylglycerol kinase			SZUA-1406_10:c(16600..16974)	Undecaprenol kinase	K00901	K00901	K00887	K00887	K00901
Crocinitomicaceae_bacterium_SZUA-1406|SZUA-1406_00085	K00927	[EC:2.7.2.3]	PGK, pgk	phosphoglycerate kinase	05BZA@bactNOG,099XC@bctoNOG,0P7UW@flaNOG,COG0126@NOG	phosphoglycerate kinase			SZUA-1406_10:17253..18452	Phosphoglycerate kinase	K00927	K00927		K00927	K15330
Crocinitomicaceae_bacterium_SZUA-1406|SZUA-1406_00086	K06911		K06911	uncharacterized protein	05EUB@bactNOG,09AC2@bctoNOG,0P83B@flaNOG,COG1741@NOG	pirin domain protein			SZUA-1406_10:c(18449..19315)	Putative quercetin 2,3-dioxygenase	K06911	K06911		K06911	K06911
Crocinitomicaceae_bacterium_SZUA-1406|SZUA-1406_00087	K19784		chrR, NQR	chromate reductase, NAD(P)H dehydrogenase (quinone)	08X8J@bactNOG,09FY0@bctoNOG,0PAGB@flaNOG,COG0431@NOG	NADPh-dependent fmn reductase			SZUA-1406_10:c(19325..19855)	Quinone reductase	K19784				K19784
Crocinitomicaceae_bacterium_SZUA-1406|SZUA-1406_00088					08V70@bactNOG,09EZY@bctoNOG,0PA2I@flaNOG,11JTK@NOG	Transcriptional regulator, Crp Fnr family			SZUA-1406_10:c(20027..20596)	hypothetical protein					
Crocinitomicaceae_bacterium_SZUA-1406|SZUA-1406_00089					05M3B@bactNOG,09GIB@bctoNOG,0PB3A@flaNOG,11UCT@NOG				SZUA-1406_10:c(20597..21061)	hypothetical protein					
Crocinitomicaceae_bacterium_SZUA-1406|SZUA-1406_00090	K03799	[EC:3.4.24.-]	htpX	heat shock protein HtpX	05D0M@bactNOG,099VE@bctoNOG,0P96J@flaNOG,COG0501@NOG	Heat shock protein			SZUA-1406_10:c(21067..21936)	Protease HtpX	K03799	K03799		K03799	K07387
Crocinitomicaceae_bacterium_SZUA-1406|SZUA-1406_00091	K03744		lemA	LemA protein	08V0P@bactNOG,09EPY@bctoNOG,0P7RQ@flaNOG,COG1704@NOG	lema family			SZUA-1406_10:c(21998..22561)	Protein LemA	K03744	K03744		K03744	K03744
Crocinitomicaceae_bacterium_SZUA-1406|SZUA-1406_00092	K03088		rpoE	RNA polymerase sigma-70 factor, ECF subfamily	08W7Z@bactNOG,09ENK@bctoNOG,0PA1J@flaNOG,COG1595@NOG	RNA polymerase			SZUA-1406_10:22657..23139	ECF RNA polymerase sigma factor SigM	K03088	K03088		K03088	K03088
Crocinitomicaceae_bacterium_SZUA-1406|SZUA-1406_00093									SZUA-1406_10:23165..24229	hypothetical protein					
Crocinitomicaceae_bacterium_SZUA-1406|SZUA-1406_00094					06DDM@bactNOG,09IQZ@bctoNOG,0PC3T@flaNOG,0Y5HD@NOG	ompa motb domain protein			SZUA-1406_10:c(24230..24958)	hypothetical protein					
Crocinitomicaceae_bacterium_SZUA-1406|SZUA-1406_00095					07TTU@bactNOG,09B25@bctoNOG,0P7SH@flaNOG,0ZVPW@NOG				SZUA-1406_10:c(24996..25988)	hypothetical protein					
