#Protein ID	KO	EC	KO protein ID	KO protein name	eggNOG OG	eggNOG HMM Desc.	nr annotation	nr phylogenetic assignment	genome position	Prokka annotation	KO (4 intergrated)	GhostKOALA KO	KAAS KO	eggNOG KO (1st)	eggNOG COG transferred KO
Acidimicrobiia_bacterium_SZUA-1033|SZUA-1033_00011									SZUA-1033_1:c(8246..8398)	hypothetical protein					
Acidimicrobiia_bacterium_SZUA-1033|SZUA-1033_00012	K01599	[EC:4.1.1.37]	hemE, UROD	uroporphyrinogen decarboxylase	00CHD@actNOG,05CFZ@bactNOG,COG0407@NOG	Catalyzes the decarboxylation of four acetate groups of uroporphyrinogen-III to yield coproporphyrinogen-III (By similarity)			SZUA-1033_2:646..1722	Uroporphyrinogen decarboxylase	K01599	K01599	K01599	K01599	K14082
Acidimicrobiia_bacterium_SZUA-1033|SZUA-1033_00013	K00231	[EC:1.3.3.4][EC:1.3.3.15]	PPOX, hemY	protoporphyrinogen/coproporphyrinogen III oxidase	04RT4@bacNOG,05C1Q@bactNOG,0NE5Y@firmNOG,COG1232@NOG	Protoporphyrinogen oxidase			SZUA-1033_2:1719..3098	Protoporphyrinogen oxidase	K00231	K00231	K00231	K00231	K00231
Acidimicrobiia_bacterium_SZUA-1033|SZUA-1033_00014	K03820	[EC:2.3.1.-]	lnt	apolipoprotein N-acyltransferase	05CE8@bactNOG,COG0815@NOG	Transfers the fatty acyl group on membrane lipoproteins (By similarity)			SZUA-1033_2:3095..4531	Bifunctional apolipoprotein N-acyltransferase/polyprenol monophosphomannose synthase	K03820	K03820		K03820	K03820
Acidimicrobiia_bacterium_SZUA-1033|SZUA-1033_00015	K07560	[EC:3.1.-.-]	dtd, DTD1	D-tyrosyl-tRNA(Tyr) deacylase	08YYA@bactNOG,0ET49@cloNOG,0NJ7D@firmNOG,COG1490@NOG	Hydrolyzes D-tyrosyl-tRNA(Tyr) into D-tyrosine and free tRNA(Tyr). Could be a defense mechanism against a harmful effect of D-tyrosine (By similarity)			SZUA-1033_2:c(4509..4946)	D-aminoacyl-tRNA deacylase	K07560	K07560	K07560	K07560	K07560
Acidimicrobiia_bacterium_SZUA-1033|SZUA-1033_00016	K21586	[EC:2.4.1.343]	wclR	UDP-Gal:alpha-D-GlcNAc-diphosphoundecaprenol alpha-1,3-galactosyltransferase	00EQJ@actNOG,07QQW@bactNOG,COG0438@NOG	glycosyl transferase			SZUA-1033_2:5085..6344	Mannosylfructose-phosphate synthase	K21586				K21586
Acidimicrobiia_bacterium_SZUA-1033|SZUA-1033_00017					00C56@actNOG,08M95@bactNOG,0YF49@NOG	Methyltransferase			SZUA-1033_2:6344..7084	Demethylrebeccamycin-D-glucose O-methyltransferase					
Acidimicrobiia_bacterium_SZUA-1033|SZUA-1033_00018					00G7P@actNOG,05TST@bactNOG,0XSK1@NOG				SZUA-1033_2:7074..8099	hypothetical protein					
Acidimicrobiia_bacterium_SZUA-1033|SZUA-1033_00019					00HU4@actNOG,08SDC@bactNOG,11H40@NOG	secreted protein			SZUA-1033_2:c(8116..8739)	hypothetical protein					
Acidimicrobiia_bacterium_SZUA-1033|SZUA-1033_00020									SZUA-1033_2:c(8726..9151)	hypothetical protein					
Acidimicrobiia_bacterium_SZUA-1033|SZUA-1033_00021	K15977		K15977	putative oxidoreductase	00PG4@actNOG,083GZ@bactNOG,COG2259@NOG	DoxX Family			SZUA-1033_2:c(9170..9679)	Putative oxidoreductase MhqP	K15977	K15977		K15977	K20369
Acidimicrobiia_bacterium_SZUA-1033|SZUA-1033_00022	K06886		glbN	hemoglobin	00JY0@actNOG,08Z18@bactNOG,COG2346@NOG	K06886 hemoglobin			SZUA-1033_2:c(9736..10122)	Group 2 truncated hemoglobin GlbO	K06886	K06886	K06886	K06886	K06886
Acidimicrobiia_bacterium_SZUA-1033|SZUA-1033_00023	K03823	[EC:2.3.1.183]	pat	phosphinothricin acetyltransferase	00P0I@actNOG,05NJJ@bactNOG,11WHN@NOG	acetyltransferase			SZUA-1033_2:c(10115..10558)	Mycothiol acetyltransferase	K03823			K03823	
Acidimicrobiia_bacterium_SZUA-1033|SZUA-1033_00024					00C91@actNOG,05F6Y@bactNOG,0XS0I@NOG	PAC2 family			SZUA-1033_2:10584..11468	hypothetical protein					
Acidimicrobiia_bacterium_SZUA-1033|SZUA-1033_00025	K17817	[EC:3.6.1.58]	NUDT18, MTH3	8-oxo-dGDP phosphatase	00PT6@actNOG,08R3F@bactNOG,COG1051@NOG	Nudix hydrolase			SZUA-1033_2:c(11487..12167)	Diadenosine hexaphosphate hydrolase	K17817		K17817	K01515	K19965
Acidimicrobiia_bacterium_SZUA-1033|SZUA-1033_00026	K00990	[EC:2.7.7.59]	glnD	[protein-PII] uridylyltransferase	05E1P@bactNOG,0GAIU@delNOG,0HBSE@dproNOG,16PB4@proNOG,COG2844@NOG	Modifies, by uridylylation or deuridylylation the PII (GlnB) regulatory protein (By similarity)			SZUA-1033_2:c(12204..12791)	Bifunctional uridylyltransferase/uridylyl-removing enzyme	K00990	K00990		K00990	K00990
Acidimicrobiia_bacterium_SZUA-1033|SZUA-1033_00027					00QJC@actNOG,064IU@bactNOG,11VV9@NOG	Nitrile hydratase beta subunit			SZUA-1033_3:68..406	hypothetical protein					
Acidimicrobiia_bacterium_SZUA-1033|SZUA-1033_00028	K01515	[EC:3.6.1.13]	nudF	ADP-ribose pyrophosphatase	COG0494@NOG	Nudix hydrolase			SZUA-1033_3:c(403..1146)	hypothetical protein	K01515			K01515	K18568
Acidimicrobiia_bacterium_SZUA-1033|SZUA-1033_00029					08V2V@bactNOG,11INQ@NOG	5 nucleotidase deoxy cytosolic type C			SZUA-1033_3:c(1143..1793)	hypothetical protein					
Acidimicrobiia_bacterium_SZUA-1033|SZUA-1033_00030	K07017		K07017	uncharacterized protein	072A1@bactNOG,09CQV@bctoNOG,0P9G6@flaNOG,COG2819@NOG	Putative esterase			SZUA-1033_3:c(1793..2914)	hypothetical protein	K07017				K07017
Acidimicrobiia_bacterium_SZUA-1033|SZUA-1033_00031	K07017		K07017	uncharacterized protein	072A1@bactNOG,09CQV@bctoNOG,COG2819@NOG	Esterase			SZUA-1033_3:c(2933..4108)	hypothetical protein	K07017				K07017
Acidimicrobiia_bacterium_SZUA-1033|SZUA-1033_00032	K15526	[EC:6.3.1.13]	mshC	L-cysteine:1D-myo-inositol 2-amino-2-deoxy-alpha-D-glucopyranoside ligase	00BH5@actNOG,05C8N@bactNOG,COG0215@NOG	Catalyzes the ATP-dependent condensation of GlcN-Ins and L-cysteine to form L-Cys-GlcN-Ins (By similarity)			SZUA-1033_3:4201..5418	L-cysteine:1D-myo-inositol 2-amino-2-deoxy-alpha-D-glucopyranoside ligase	K15526	K15526		K01883	K15526
Acidimicrobiia_bacterium_SZUA-1033|SZUA-1033_00033	K03496		parA, soj	chromosome partitioning protein	00I3K@actNOG,08QS2@bactNOG,COG1192@NOG	cobyrinic Acid a,c-diamide synthase			SZUA-1033_3:5474..6307	hypothetical protein	K03496			K03496	K12055
Acidimicrobiia_bacterium_SZUA-1033|SZUA-1033_00034									SZUA-1033_3:6320..6616	hypothetical protein					
Acidimicrobiia_bacterium_SZUA-1033|SZUA-1033_00035	K07465		K07465	putative RecB family exonuclease	00CPQ@actNOG,05NQW@bactNOG,COG2887@NOG	recb family			SZUA-1033_3:6747..7460	hypothetical protein	K07465	K07465		K07465	K07465
Acidimicrobiia_bacterium_SZUA-1033|SZUA-1033_00036	K10563	[EC:3.2.2.23][EC:4.2.99.18]	mutM, fpg	formamidopyrimidine-DNA glycosylase	05ERD@bactNOG,0G7VA@deiNOG,COG0266@NOG	Involved in base excision repair of DNA damaged by oxidation or by mutagenic agents. Acts as DNA glycosylase that recognizes and removes damaged bases. Has a preference for oxidized purines, such as 7,8-dihydro-8-oxoguanine (8-oxoG). Has AP (apurinic apyrimidinic) lyase activity and introduces nicks in the DNA strand. Cleaves the DNA backbone by beta-delta elimination to generate a single-strand break at the site of the removed base with both 3'- and 5'-phosphates (By similarity)			SZUA-1033_3:7478..8287	Formamidopyrimidine-DNA glycosylase	K10563	K10563		K10563	K10563
Acidimicrobiia_bacterium_SZUA-1033|SZUA-1033_00037	K05522	[EC:3.2.2.-][EC:4.2.99.18]	nei	endonuclease VIII	08S0J@bactNOG,COG0266@NOG	Involved in base excision repair of DNA damaged by oxidation or by mutagenic agents. Acts as DNA glycosylase that recognizes and removes damaged bases. Has a preference for oxidized pyrimidines, such as thymine glycol, 5,6-dihydrouracil and 5,6-dihydrothymine. Has AP (apurinic apyrimidinic) lyase activity and introduces nicks in the DNA strand. Cleaves the DNA backbone by beta-delta elimination to generate a single-strand break at the site of the removed base with both 3'- and 5'- phosphates (By similarity)			SZUA-1033_3:c(8294..8755)	Endonuclease 8 1	K05522	K05522	K05522	K05522	K10563
Acidimicrobiia_bacterium_SZUA-1033|SZUA-1033_00038	K03657	[EC:3.6.4.12]	uvrD, pcrA	DNA helicase II / ATP-dependent DNA helicase PcrA	00FF7@actNOG,05EEM@bactNOG,COG3973@NOG	ATP-dependent DNA helicase			SZUA-1033_4:54..329	hypothetical protein	K03657			K03657	
Acidimicrobiia_bacterium_SZUA-1033|SZUA-1033_00039					00MVJ@actNOG,05KNB@bactNOG,11U1A@NOG	pyridoxamine 5'-phosphate oxidase-related, FMN-binding			SZUA-1033_4:c(406..801)	F420H(2)-dependent biliverdin reductase					
Acidimicrobiia_bacterium_SZUA-1033|SZUA-1033_00040	K02004		ABC.CD.P	putative ABC transport system permease protein	00BEE@actNOG,07RKB@bactNOG,COG0577@NOG	ABC transporter			SZUA-1033_4:c(801..3353)	ABC transporter permease YtrF	K02004	K02004		K02004	K19084
Acidimicrobiia_bacterium_SZUA-1033|SZUA-1033_00041	K02003		ABC.CD.A	putative ABC transport system ATP-binding protein	00CXG@actNOG,05CQU@bactNOG,COG1136@NOG	abc transporter			SZUA-1033_4:c(3355..4089)	putative ABC transporter ATP-binding protein	K02003	K02003	K02003	K02003	K19083
Acidimicrobiia_bacterium_SZUA-1033|SZUA-1033_00042	K01849	[EC:5.4.99.2]	E5.4.99.2B, mcmA2	methylmalonyl-CoA mutase, C-terminal domain	08Z6F@bactNOG,0GDZ6@delNOG,0HEYJ@dproNOG,17DMH@proNOG,COG2185@NOG	cobalamin B12-binding domain-containing protein			SZUA-1033_4:4295..4693	Pivalyl-CoA mutase small subunit	K01849	K01849		K01849	K20907
Acidimicrobiia_bacterium_SZUA-1033|SZUA-1033_00043	K00074	[EC:1.1.1.157]	paaH, hbd, fadB, mmgB	3-hydroxybutyryl-CoA dehydrogenase	00E41@actNOG,05DYT@bactNOG,COG1250@NOG	Dehydrogenase			SZUA-1033_4:4736..5593	3-hydroxybutyryl-CoA dehydrogenase	K00074	K00074	K00074	K00074	K18612
Acidimicrobiia_bacterium_SZUA-1033|SZUA-1033_00044	K06979		mph	macrolide phosphotransferase	0736V@bactNOG,0QNE0@gproNOG,16TS4@proNOG,COG3173@NOG	Aminoglycoside phosphotransferase			SZUA-1033_4:5639..6664	Putative aminoglycoside phosphotransferase	K06979				K06979
Acidimicrobiia_bacterium_SZUA-1033|SZUA-1033_00045									SZUA-1033_4:c(6672..7013)	hypothetical protein					
Acidimicrobiia_bacterium_SZUA-1033|SZUA-1033_00046	K04771	[EC:3.4.21.107]	degP, htrA	serine protease Do	05C0H@bactNOG,0FJ80@cyaNOG,COG0265@NOG	serine protease			SZUA-1033_4:7051..8280	Putative serine protease HhoB	K04771			K04771	K08372
Acidimicrobiia_bacterium_SZUA-1033|SZUA-1033_00047	K15866	[EC:5.3.3.18]	paaG	2-(1,2-epoxy-1,2-dihydrophenyl)acetyl-CoA isomerase	05CGU@bactNOG,COG1024@NOG	Enoyl-CoA hydratase			SZUA-1033_4:8382..9212	1,4-dihydroxy-2-naphthoyl-CoA synthase	K15866	K15866		K15866	K20765
Acidimicrobiia_bacterium_SZUA-1033|SZUA-1033_00048	K00830	[EC:2.6.1.44][EC:2.6.1.45][EC:2.6.1.51]	AGXT	alanine-glyoxylate transaminase / serine-glyoxylate transaminase / serine-pyruvate transaminase	01QFM@aproNOG,05C5R@bactNOG,16PIJ@proNOG,COG0075@NOG	Aminotransferase			SZUA-1033_4:9333..10514	Serine--glyoxylate aminotransferase	K00830	K00830		K00436	K18608
Acidimicrobiia_bacterium_SZUA-1033|SZUA-1033_00049					05M1C@bactNOG,0Y6Z3@NOG				SZUA-1033_4:10533..11024	hypothetical protein					
Acidimicrobiia_bacterium_SZUA-1033|SZUA-1033_00050					00JN5@actNOG,08R62@bactNOG,11FI2@NOG	Protein of unknown function (DUF1679)			SZUA-1033_4:11049..12221	hypothetical protein					
Acidimicrobiia_bacterium_SZUA-1033|SZUA-1033_00051	K20882	[EC:2.8.3.24]	hadA	(R)-2-hydroxy-4-methylpentanoate CoA-transferase	00IK3@actNOG,08T8P@bactNOG,COG1804@NOG	L-carnitine dehydratase bile acid-inducible protein F			SZUA-1033_4:c(12232..14442)	Succinyl-CoA:(R)-benzylsuccinate CoA-transferase subunit BbsF	K20882				K20882
Acidimicrobiia_bacterium_SZUA-1033|SZUA-1033_00052	K03413		cheY	two-component system, chemotaxis family, chemotaxis protein CheY					SZUA-1033_5:35..295	hypothetical protein	K03413	K03413			
Acidimicrobiia_bacterium_SZUA-1033|SZUA-1033_00054	K07552		bcr, tcaB	MFS transporter, DHA1 family, multidrug resistance protein	05C0R@bactNOG,0BA5S@bproNOG,0XNN3@NOG,16PY9@proNOG	Major Facilitator Superfamily			SZUA-1033_5:498..1874	Riboflavin transporter RibZ	K07552			K07552	
Acidimicrobiia_bacterium_SZUA-1033|SZUA-1033_00055					01X54@aproNOG,08XK0@bactNOG,11MEC@NOG,17BCT@proNOG	Agropine synthesis reductase			SZUA-1033_5:2000..2713	putative oxidoreductase					
Acidimicrobiia_bacterium_SZUA-1033|SZUA-1033_00056	K21792		redL	polyketide synthase	026H5@aproNOG,08KT0@bactNOG,176DZ@proNOG,COG0318@NOG	AMP-dependent synthetase and ligase			SZUA-1033_5:2722..4215	Long-chain-fatty-acid--CoA ligase	K21792				K21792
Acidimicrobiia_bacterium_SZUA-1033|SZUA-1033_00057	K00001	[EC:1.1.1.1]	E1.1.1.1, adh	alcohol dehydrogenase	05CB2@bactNOG,0B967@bproNOG,16RDE@proNOG,COG0604@NOG	Zinc-binding dehydrogenase			SZUA-1033_5:4212..5225	2-haloacrylate reductase	K00001			K00001	K21839
Acidimicrobiia_bacterium_SZUA-1033|SZUA-1033_00058					COG5285@NOG	phytanoyl-CoA dioxygenase			SZUA-1033_5:c(5239..6141)	hypothetical protein					
Acidimicrobiia_bacterium_SZUA-1033|SZUA-1033_00059					00GNA@actNOG,05CWA@bactNOG,0YKTC@NOG	Peptidoglycan-binding domain 1 protein			SZUA-1033_5:c(6185..6838)	hypothetical protein					
Acidimicrobiia_bacterium_SZUA-1033|SZUA-1033_00060	K04765	[EC:3.6.1.9]	mazG	nucleoside triphosphate diphosphatase	05QFX@bactNOG,154XX@plaNOG,COG1694@NOG	MazG nucleotide pyrophosphohydrolase			SZUA-1033_5:6990..7265	hypothetical protein	K04765				K04765
Acidimicrobiia_bacterium_SZUA-1033|SZUA-1033_00061	K01142	[EC:3.1.11.2]	E3.1.11.2, xthA	exodeoxyribonuclease III	08UX2@bactNOG,11S4V@NOG	Endonuclease Exonuclease phosphatase			SZUA-1033_5:7275..7985	hypothetical protein	K01142			K01142	
Acidimicrobiia_bacterium_SZUA-1033|SZUA-1033_00062	K00133	[EC:1.2.1.11]	asd	aspartate-semialdehyde dehydrogenase	00C1T@actNOG,05CM3@bactNOG,COG0136@NOG	Catalyzes the NADPH-dependent formation of L-aspartate- semialdehyde (L-ASA) by the reductive dephosphorylation of L- aspartyl-4-phosphate (By similarity)			SZUA-1033_5:c(8001..9029)	Aspartate-semialdehyde dehydrogenase	K00133	K00133	K00133	K00133	K15017
Acidimicrobiia_bacterium_SZUA-1033|SZUA-1033_00063	K00928	[EC:2.7.2.4]	lysC	aspartate kinase	00BS4@actNOG,05CFH@bactNOG,COG0527@NOG	Aspartokinase			SZUA-1033_5:c(9085..10296)	Aspartokinase	K00928	K00928		K00928	K12526
Acidimicrobiia_bacterium_SZUA-1033|SZUA-1033_00064	K01802	[EC:5.2.1.8]	E5.2.1.8	peptidylprolyl isomerase	00IMQ@actNOG,07XH4@bactNOG,COG0652@NOG	PPIases accelerate the folding of proteins (By similarity)			SZUA-1033_5:10336..11247	Peptidyl-prolyl cis-trans isomerase B	K01802			K01802	K03768
Acidimicrobiia_bacterium_SZUA-1033|SZUA-1033_00065	K00684	[EC:2.3.2.6]	aat	leucyl/phenylalanyl-tRNA---protein transferase	00KFC@actNOG,08R4Z@bactNOG,COG2360@NOG	Functions in the N-end rule pathway of protein degradation where it conjugates Leu, Phe and, less efficiently, Met from aminoacyl-tRNAs to the N-termini of proteins containing an N-terminal arginine or lysine (By similarity)			SZUA-1033_5:11277..12002	Leucyl/phenylalanyl-tRNA--protein transferase	K00684	K00684		K00684	K00684
Acidimicrobiia_bacterium_SZUA-1033|SZUA-1033_00066	K14447	[EC:5.4.99.63]	ecm	ethylmalonyl-CoA mutase	00E09@actNOG,05RFZ@bactNOG,COG1884@NOG,COG2185@NOG	Methylmalonyl-CoA mutase			SZUA-1033_5:12052..14010	Methylmalonyl-CoA mutase	K14447	K14447		K14447	K20907
Acidimicrobiia_bacterium_SZUA-1033|SZUA-1033_00067	K07543	[EC:2.8.3.15]	bbsE	benzylsuccinate CoA-transferase BbsE subunit	00EE4@actNOG,05C04@bactNOG,COG1804@NOG	formyl-CoA transferase EC 2.8.3.16			SZUA-1033_5:c(14029..15159)	Succinyl-CoA--L-malate CoA-transferase beta subunit	K07543			K07543	K20882
Acidimicrobiia_bacterium_SZUA-1033|SZUA-1033_00068	K11159		K11159	carotenoid cleavage dioxygenase	01VCA@aproNOG,05ZTI@bactNOG,174I0@proNOG,COG3670@NOG	Retinal pigment epithelial membrane protein			SZUA-1033_5:15239..16576	Carotenoid cleavage oxygenase	K11159	K11159		K11159	K11159
Acidimicrobiia_bacterium_SZUA-1033|SZUA-1033_00069	K01966	[EC:6.4.1.3][EC:2.1.3.15]	PCCB, pccB	propionyl-CoA carboxylase beta chain	00C1V@actNOG,05D8K@bactNOG,COG4799@NOG	propionyl-CoA carboxylase			SZUA-1033_5:c(16805..18346)	Propionyl-CoA carboxylase beta chain	K01966		K01966	K01966	K19312
Acidimicrobiia_bacterium_SZUA-1033|SZUA-1033_00070	K20837	[EC:3.3.2.14]	dnhA_B	2,4-dinitroanisole O-demethylase	05EUZ@bactNOG,0QJ6D@gproNOG,16R58@proNOG,COG2015@NOG	alkyl sulfatase			SZUA-1033_5:18532..20235	Putative alkyl/aryl-sulfatase YjcS	K20837				K20837
Acidimicrobiia_bacterium_SZUA-1033|SZUA-1033_00071	K01130	[EC:3.1.6.1]	E3.1.6.1, aslA	arylsulfatase	07QRH@bactNOG,COG3119@NOG	Arylsulfatase (Ec 3.1.6.1)			SZUA-1033_5:20232..22547	Arylsulfatase	K01130	K01130		K01130	K01138
Acidimicrobiia_bacterium_SZUA-1033|SZUA-1033_00072	K08234		yaeR	glyoxylase I family protein	085EC@bactNOG,0ZXQG@NOG	Glyoxalase bleomycin resistance protein			SZUA-1033_5:c(22627..22986)	hypothetical protein	K08234		K08234		
Acidimicrobiia_bacterium_SZUA-1033|SZUA-1033_00073	K04799	[EC:3.-.-.-]	FEN1, RAD2	flap endonuclease-1	005XG@aciNOG,05DT6@bactNOG,COG0258@NOG	HhH2			SZUA-1033_5:c(22996..23877)	DNA polymerase I	K04799				K04799
Acidimicrobiia_bacterium_SZUA-1033|SZUA-1033_00074	K00666	[EC:6.2.1.-]	K00666	fatty-acyl-CoA synthase	00BIC@actNOG,05CEY@bactNOG,COG0318@NOG	Amp-dependent synthetase and ligase			SZUA-1033_5:23961..25496	Long-chain-fatty-acid--CoA ligase	K00666			K00666	K21792
Acidimicrobiia_bacterium_SZUA-1033|SZUA-1033_00075					06169@bactNOG,0BBCN@bproNOG,0Y0VA@NOG,1711T@proNOG	Transcriptional regulator MerR family			SZUA-1033_5:25562..26209	hypothetical protein					
Acidimicrobiia_bacterium_SZUA-1033|SZUA-1033_00076	K02552	[EC:5.4.4.2]	menF	menaquinone-specific isochorismate synthase	05E4F@bactNOG,0D21D@chloNOG,0D6II@chlorNOG,COG1169@NOG	Isochorismate synthase			SZUA-1033_5:26206..27486	Salicylate biosynthesis isochorismate synthase	K02552	K02552	K01851	K01851	K02552
Acidimicrobiia_bacterium_SZUA-1033|SZUA-1033_00077	K02551	[EC:2.2.1.9]	menD	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase	04RSK@bacNOG,05C4A@bactNOG,0ND52@firmNOG,COG1165@NOG	Catalyzes the thiamine diphosphate-dependent decarboxylation of 2-oxoglutarate and the subsequent addition of the resulting succinic semialdehyde-thiamine pyrophosphate anion to isochorismate to yield 2-succinyl-5-enolpyruvyl-6-hydroxy-3- cyclohexene-1-carboxylate (SEPHCHC) (By similarity)			SZUA-1033_5:27491..29194	2-succinyl-5-enolpyruvyl-6-hydroxy-3- cyclohexene-1-carboxylate synthase	K02551	K02551	K02551	K02551	K02551
Acidimicrobiia_bacterium_SZUA-1033|SZUA-1033_00078	K08680	[EC:4.2.99.20]	menH	2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase	07J5P@bactNOG,0D2DQ@chloNOG,COG0596@NOG	Alpha beta hydrolase fold protein			SZUA-1033_5:29191..29997	2-succinyl-6-hydroxy-2, 4-cyclohexadiene-1-carboxylate synthase	K08680	K08680		K08680	K21821
Acidimicrobiia_bacterium_SZUA-1033|SZUA-1033_00079					0KZK2@eurNOG,0RG5Z@halNOG,COG4948@NOG,arCOG01168@arNOG	Mandelate racemase muconate lactonizing protein			SZUA-1033_5:29988..30968	o-succinylbenzoate synthase					
Acidimicrobiia_bacterium_SZUA-1033|SZUA-1033_00080	K01911	[EC:6.2.1.26]	menE	O-succinylbenzoic acid---CoA ligase	00C81@actNOG,068P5@bactNOG,COG0318@NOG	O-succinylbenzoic acid--CoA ligase			SZUA-1033_5:c(30960..32057)	2-succinylbenzoate--CoA ligase	K01911	K01911	K01911	K01911	K21792
Acidimicrobiia_bacterium_SZUA-1033|SZUA-1033_00081									SZUA-1033_5:c(32079..32336)	hypothetical protein					
Acidimicrobiia_bacterium_SZUA-1033|SZUA-1033_00082	K21472	[EC:3.4.-.-]	lytH	peptidoglycan LD-endopeptidase LytH	05DR5@bactNOG,0FK1B@cyaNOG,COG0739@NOG	peptidase			SZUA-1033_6:c(815..2068)	Murein DD-endopeptidase MepM	K21472				K21472
Acidimicrobiia_bacterium_SZUA-1033|SZUA-1033_00083	K01868	[EC:6.1.1.3]	TARS, thrS	threonyl-tRNA synthetase	00BE1@actNOG,05C22@bactNOG,COG0441@NOG	Threonyl-tRNA synthetase			SZUA-1033_6:c(2081..4048)	Threonine--tRNA ligase	K01868	K01868	K01868	K01868	K01868
Acidimicrobiia_bacterium_SZUA-1033|SZUA-1033_00084									SZUA-1033_6:c(4091..4282)	hypothetical protein					
Acidimicrobiia_bacterium_SZUA-1033|SZUA-1033_00085	K07010		K07010	putative glutamine amidotransferase	00MXP@actNOG,08Z86@bactNOG,COG2071@NOG	peptidase C26			SZUA-1033_6:c(4366..5085)	Putative glutamine amidotransferase	K07010	K07010		K01658	K09473
Acidimicrobiia_bacterium_SZUA-1033|SZUA-1033_00086	K02337	[EC:2.7.7.7]	dnaE	DNA polymerase III subunit alpha	00BNM@actNOG,05C0B@bactNOG,COG0587@NOG	DNA polymerase III subunit alpha			SZUA-1033_6:c(5085..8570)	DNA polymerase III subunit alpha	K02337	K02337	K02337	K02337	K14162
Acidimicrobiia_bacterium_SZUA-1033|SZUA-1033_00087	K00970	[EC:2.7.7.19]	pcnB	poly(A) polymerase	00BN8@actNOG,05D4J@bactNOG,COG0617@NOG	polynucleotide adenylyltransferase metal dependent phosphohydrolase			SZUA-1033_6:8708..9484	hypothetical protein	K00970	K00970		K00970	K00974
Acidimicrobiia_bacterium_SZUA-1033|SZUA-1033_00088	K00240	[EC:1.3.5.1][EC:1.3.5.4]	sdhB, frdB	succinate dehydrogenase / fumarate reductase, iron-sulfur subunit	07QI5@bactNOG,16V2Y@proNOG,COG0479@NOG	Inherit from bactNOG: succinate dehydrogenase fumarate reductase iron-sulfur subunit			SZUA-1033_6:c(9508..10281)	Fumarate reductase iron-sulfur subunit	K00240	K00240		K00240	K18557
