#Protein ID	KO	EC	KO protein ID	KO protein name	eggNOG OG	eggNOG HMM Desc.	nr annotation	nr phylogenetic assignment	genome position	Prokka annotation	KO (4 intergrated)	GhostKOALA KO	KAAS KO	eggNOG KO (1st)	eggNOG COG transferred KO
Caldilineales_bacterium_SZUA-1491|SZUA-1491_00011	K02994		RP-S8, rpsH	small subunit ribosomal protein S8	04U81@bacNOG,08UJY@bactNOG,0NI44@firmNOG,COG0096@NOG	One of the primary rRNA binding proteins, it binds directly to 16S rRNA central domain where it helps coordinate assembly of the platform of the 30S subunit (By similarity)			SZUA-1491_2:2132..2530	30S ribosomal protein S8	K02994	K02994		K02994	K02994
Caldilineales_bacterium_SZUA-1491|SZUA-1491_00012	K02933		RP-L6, MRPL6, rplF	large subunit ribosomal protein L6	04TPF@bacNOG,08R5J@bactNOG,0NH5K@firmNOG,COG0097@NOG	This protein binds to the 23S rRNA, and is important in its secondary structure. It is located near the subunit interface in the base of the L7 L12 stalk, and near the tRNA binding site of the peptidyltransferase center (By similarity)			SZUA-1491_2:2606..3151	50S ribosomal protein L6	K02933	K02933	K02933	K02933	K02940
Caldilineales_bacterium_SZUA-1491|SZUA-1491_00013	K02881		RP-L18, MRPL18, rplR	large subunit ribosomal protein L18	05K4C@bactNOG,0D2QQ@chloNOG,0D6P1@chlorNOG,COG0256@NOG	This is one of the proteins that binds and probably mediates the attachment of the 5S RNA into the large ribosomal subunit, where it forms part of the central protuberance (By similarity)			SZUA-1491_2:3167..3541	50S ribosomal protein L18	K02881	K02881		K02881	K02932
Caldilineales_bacterium_SZUA-1491|SZUA-1491_00014	K02988		RP-S5, MRPS5, rpsE	small subunit ribosomal protein S5	08RA9@bactNOG,0D2IQ@chloNOG,COG0098@NOG	Located at the back of the 30S subunit body where it stabilizes the conformation of the head with respect to the body (By similarity)			SZUA-1491_2:3558..4103	30S ribosomal protein S5	K02988	K02988		K02988	K02988
Caldilineales_bacterium_SZUA-1491|SZUA-1491_00015	K02907		RP-L30, MRPL30, rpmD	large subunit ribosomal protein L30	05VPB@bactNOG,0D32W@chloNOG,0D6PH@chlorNOG,COG1841@NOG	50S ribosomal protein L30			SZUA-1491_2:4107..4301	50S ribosomal protein L30	K02907	K02907		K02907	K02937
Caldilineales_bacterium_SZUA-1491|SZUA-1491_00016	K02876		RP-L15, MRPL15, rplO	large subunit ribosomal protein L15	08UZ0@bactNOG,0ET41@cloNOG,0NI2G@firmNOG,COG0200@NOG	Binds to the 23S rRNA (By similarity)			SZUA-1491_2:4298..4753	50S ribosomal protein L15	K02876	K02876	K02876	K02876	K02900
Caldilineales_bacterium_SZUA-1491|SZUA-1491_00017	K12410	[EC:3.5.1.-]	npdA	NAD-dependent deacetylase	005B6@aciNOG,05NDF@bactNOG,COG0846@NOG	NAD-dependent protein deacetylase which modulates the activities of several enzymes which are inactive in their acetylated form. May also have NAD-dependent lysine demalonylase and desuccinylase activity (By similarity)			SZUA-1491_3:8..790	NAD-dependent protein deacylase Sir2	K12410	K12410		K12410	K12410
Caldilineales_bacterium_SZUA-1491|SZUA-1491_00018	K10804	[EC:3.1.2.-][EC:3.1.1.5]	tesA	acyl-CoA thioesterase I	08UJV@bactNOG,0QR5A@gproNOG,179Q9@proNOG,COG2755@NOG	Acyl-CoA thioesterase I			SZUA-1491_3:933..1682	Arylesterase	K10804	K10804		K02003	K10804
Caldilineales_bacterium_SZUA-1491|SZUA-1491_00019	K00573	[EC:2.1.1.77]	E2.1.1.77, pcm	protein-L-isoaspartate(D-aspartate) O-methyltransferase	05E26@bactNOG,COG2518@NOG	Catalyzes the methyl esterification of L-isoaspartyl residues in peptides and proteins that result from spontaneous decomposition of normal L-aspartyl and L-asparaginyl residues. It plays a role in the repair and or degradation of damaged proteins (By similarity)			SZUA-1491_3:1654..2265	Protein-L-isoaspartate O-methyltransferase	K00573	K00573		K00573	K00573
Caldilineales_bacterium_SZUA-1491|SZUA-1491_00020	K00067	[EC:1.1.1.133]	rfbD, rmlD	dTDP-4-dehydrorhamnose reductase	05DBZ@bactNOG,0D297@chloNOG,0D78M@chlorNOG,COG1091@NOG	dTDP-4-dehydrorhamnose reductase			SZUA-1491_3:2289..3146	dTDP-4-dehydrorhamnose reductase	K00067	K00067		K00067	K00067
Caldilineales_bacterium_SZUA-1491|SZUA-1491_00021									SZUA-1491_3:c(3434..4204)	hypothetical protein					
Caldilineales_bacterium_SZUA-1491|SZUA-1491_00022									SZUA-1491_3:c(4415..4996)	hypothetical protein					
Caldilineales_bacterium_SZUA-1491|SZUA-1491_00023	K11749	[EC:3.4.24.-]	rseP	regulator of sigma E protease	08245@bactNOG,0D2K5@chloNOG,0D6DN@chlorNOG,COG0750@NOG	Peptidase M50			SZUA-1491_4:56..1186	Metalloprotease MmpA	K11749	K11749		K11749	K11749
Caldilineales_bacterium_SZUA-1491|SZUA-1491_00024					061MG@bactNOG,0D3AC@chloNOG,1250H@NOG	Membrane protein-like protein			SZUA-1491_4:c(1170..2807)	hypothetical protein					
Caldilineales_bacterium_SZUA-1491|SZUA-1491_00025									SZUA-1491_4:c(2776..2997)	hypothetical protein					
Caldilineales_bacterium_SZUA-1491|SZUA-1491_00026	K03704		cspA	cold shock protein (beta-ribbon, CspA family)	05VEQ@bactNOG,0D3B7@chloNOG,COG1278@NOG	cold-shock DNA-binding domain protein			SZUA-1491_5:c(140..349)	Cold shock protein CspC	K03704	K03704	K03704	K03704	K03704
Caldilineales_bacterium_SZUA-1491|SZUA-1491_00027	K03574	[EC:3.6.1.55]	mutT, NUDT15, MTH2	8-oxo-dGTP diphosphatase	08Z4K@bactNOG,0D2KV@chloNOG,COG0494@NOG	NUDIX hydrolase			SZUA-1491_5:c(515..1099)	8-oxo-dGTP diphosphatase	K03574	K03574	K03574	K03574	K18568
Caldilineales_bacterium_SZUA-1491|SZUA-1491_00028	K03218	[EC:2.1.1.185]	rlmB	23S rRNA (guanosine2251-2'-O)-methyltransferase	05C2N@bactNOG,0D2C9@chloNOG,0D725@chlorNOG,COG0566@NOG	RNA methyltransferase, TrmH family, group 3			SZUA-1491_5:c(1062..1916)	Putative TrmH family tRNA/rRNA methyltransferase	K03218	K03218		K03218	K21514
Caldilineales_bacterium_SZUA-1491|SZUA-1491_00029	K01883	[EC:6.1.1.16]	CARS, cysS	cysteinyl-tRNA synthetase	05C8N@bactNOG,0D1NA@chloNOG,COG0215@NOG	Cysteinyl-tRNA synthetase			SZUA-1491_5:c(1892..3301)	Cysteine--tRNA ligase	K01883	K01883		K01883	K15526
Caldilineales_bacterium_SZUA-1491|SZUA-1491_00030					05CTP@bactNOG,0D200@chloNOG,COG4956@NOG	PilT protein domain protein			SZUA-1491_5:c(3328..4347)	putative PIN and TRAM-domain containing protein YacL					
Caldilineales_bacterium_SZUA-1491|SZUA-1491_00031	K00648	[EC:2.3.1.180]	fabH	3-oxoacyl-[acyl-carrier-protein] synthase III	05CCZ@bactNOG,0ENP9@cloNOG,0ND61@firmNOG,COG0332@NOG	Catalyzes the condensation reaction of fatty acid synthesis by the addition to an acyl acceptor of two carbons from malonyl-ACP. Catalyzes the first condensation reaction which initiates fatty acid synthesis and may therefore play a role in governing the total rate of fatty acid production. Possesses both acetoacetyl-ACP synthase and acetyl transacylase activities. Its substrate specificity determines the biosynthesis of branched- chain and or straight-chain of fatty acids (By similarity)			SZUA-1491_6:16..1149	3-oxoacyl-[acyl-carrier-protein] synthase 3 protein 1	K00648	K00648		K00648	K21788
Caldilineales_bacterium_SZUA-1491|SZUA-1491_00032									SZUA-1491_6:c(1267..2013)	hypothetical protein					
Caldilineales_bacterium_SZUA-1491|SZUA-1491_00033					00DM9@actNOG,05CF5@bactNOG,0XNY2@NOG	Short-chain dehydrogenase reductase sdr			SZUA-1491_6:c(2056..2844)	Oxidoreductase UcpA					
Caldilineales_bacterium_SZUA-1491|SZUA-1491_00034					05D0W@bactNOG,0GQP0@delNOG,0HQRH@dproNOG,0XPE4@NOG,17TJM@proNOG				SZUA-1491_6:c(2930..3343)	hypothetical protein					
Caldilineales_bacterium_SZUA-1491|SZUA-1491_00035	K07284	[EC:3.4.22.70]	srtA	sortase A	062QY@bactNOG,0D351@chloNOG,12607@NOG	peptidase C60 sortase A and B			SZUA-1491_6:c(3340..3891)	hypothetical protein	K07284	K07284		K07284	
Caldilineales_bacterium_SZUA-1491|SZUA-1491_00036									SZUA-1491_6:c(4231..4335)	hypothetical protein					
Caldilineales_bacterium_SZUA-1491|SZUA-1491_00037	K07304	[EC:1.8.4.11]	msrA	peptide-methionine (S)-S-oxide reductase	07V8H@bactNOG,0G8MZ@deiNOG,COG0225@NOG	Has an important function as a repair enzyme for proteins that have been inactivated by oxidation. Catalyzes the reversible oxidation-reduction of methionine sulfoxide in proteins to methionine (By similarity)			SZUA-1491_6:c(4357..4911)	Peptide methionine sulfoxide reductase MsrA 3	K07304	K07304	K07304	K07304	K12267
Caldilineales_bacterium_SZUA-1491|SZUA-1491_00038									SZUA-1491_6:c(4908..5180)	hypothetical protein					
Caldilineales_bacterium_SZUA-1491|SZUA-1491_00039	K00001	[EC:1.1.1.1]	E1.1.1.1, adh	alcohol dehydrogenase	07SWP@bactNOG,0FR0W@cyaNOG,COG1063@NOG	alcohol dehydrogenase			SZUA-1491_7:c(927..1901)	D-arabitol-phosphate dehydrogenase	K00001			K00001	K21680
Caldilineales_bacterium_SZUA-1491|SZUA-1491_00040	K03074		secF	preprotein translocase subunit SecF	07WK9@bactNOG,0D1N7@chloNOG,COG0341@NOG	Part of the Sec protein translocase complex. Interacts with the SecYEG preprotein conducting channel. SecDF uses the proton motive force (PMF) to complete protein translocation after the ATP-dependent function of SecA (By similarity)			SZUA-1491_7:c(1975..2853)	Protein translocase subunit SecF	K03074	K03074		K03074	K12257
Caldilineales_bacterium_SZUA-1491|SZUA-1491_00041	K02041	[EC:3.6.3.28]	phnC	phosphonate transport system ATP-binding protein	05D5T@bactNOG,0EQUK@cloNOG,0NE8U@firmNOG,COG3638@NOG	Phosphonate ABC transporter			SZUA-1491_8:45..755	Phosphate-import ATP-binding protein PhnC	K02041	K02041		K02041	K02041
Caldilineales_bacterium_SZUA-1491|SZUA-1491_00042	K02042		phnE	phosphonate transport system permease protein	05S7S@bactNOG,0GDWZ@delNOG,0HGR9@dproNOG,16VBV@proNOG,COG3639@NOG	phosphonate ABC transporter, inner membrane subunit			SZUA-1491_8:771..3365	Phosphate-import permease protein PhnE	K02042	K02042		K02042	K02042
Caldilineales_bacterium_SZUA-1491|SZUA-1491_00043									SZUA-1491_8:c(3366..3620)	hypothetical protein					
Caldilineales_bacterium_SZUA-1491|SZUA-1491_00044									SZUA-1491_8:c(3626..3790)	hypothetical protein					
Caldilineales_bacterium_SZUA-1491|SZUA-1491_00045	K00334	[EC:1.6.5.3]	nuoE	NADH-quinone oxidoreductase subunit E	0902H@bactNOG,1C9U4@synNOG,COG1905@NOG	Pfam:Complex1_24kDa			SZUA-1491_9:256..768	NADP-reducing hydrogenase subunit HndA	K00334	K00334		K00334	K18330
Caldilineales_bacterium_SZUA-1491|SZUA-1491_00046									SZUA-1491_9:c(750..1685)	hypothetical protein					
Caldilineales_bacterium_SZUA-1491|SZUA-1491_00047									SZUA-1491_9:c(2003..2293)	hypothetical protein					
Caldilineales_bacterium_SZUA-1491|SZUA-1491_00048	K07012	[EC:3.1.-.-][EC:3.6.4.-]	cas3	CRISPR-associated endonuclease/helicase Cas3	05DTT@bactNOG,0D26H@chloNOG,COG1203@NOG	CRISPR-associated helicase, Cas3			SZUA-1491_10:148..2742	CRISPR-associated endonuclease/helicase Cas3	K07012	K07012	K07012	K07012	K07012
Caldilineales_bacterium_SZUA-1491|SZUA-1491_00049	K02056	[EC:3.6.3.17]	ABC.SS.A	simple sugar transport system ATP-binding protein	08JQ9@bactNOG,COG3845@NOG	ABC transporter			SZUA-1491_11:353..1900	Galactose/methyl galactoside import ATP-binding protein MglA	K02056	K02056	K02056	K02056	K02056
Caldilineales_bacterium_SZUA-1491|SZUA-1491_00050	K02057		ABC.SS.P	simple sugar transport system permease protein	05UIB@bactNOG,0EPQ3@cloNOG,0NDI6@firmNOG,COG4603@NOG	ABC transporter (Permease)			SZUA-1491_11:1933..3048	Galactoside transport system permease protein MglC	K02057	K02057		K02057	
Caldilineales_bacterium_SZUA-1491|SZUA-1491_00051	K02057		ABC.SS.P	simple sugar transport system permease protein	05DYV@bactNOG,0ENR0@cloNOG,0NDP1@firmNOG,COG1079@NOG	abc transporter, permease			SZUA-1491_11:3054..3983	hypothetical protein	K02057	K02057	K02057	K02057	K02057
Caldilineales_bacterium_SZUA-1491|SZUA-1491_00052	K18286	[EC:3.5.4.40]	add	aminodeoxyfutalosine deaminase	05EKD@bactNOG,0D26F@chloNOG,COG1816@NOG	adenosine deaminase			SZUA-1491_11:4051..5079	Aminodeoxyfutalosine deaminase	K18286	K18286		K01488	K21053
Caldilineales_bacterium_SZUA-1491|SZUA-1491_00053									SZUA-1491_11:c(5240..6073)	hypothetical protein					
Caldilineales_bacterium_SZUA-1491|SZUA-1491_00054	K04078		groES, HSPE1	chaperonin GroES	05K5Y@bactNOG,0D5A4@chloNOG,COG0234@NOG	Binds to Cpn60 in the presence of Mg-ATP and suppresses the ATPase activity of the latter (By similarity)			SZUA-1491_12:16..294	10 kDa chaperonin	K04078	K04078		K04078	K04078
Caldilineales_bacterium_SZUA-1491|SZUA-1491_00055					05M0B@bactNOG,0D2ZI@chloNOG,0G7DZ@dehNOG,COG3824@NOG	Possibl zinc metallo-peptidase			SZUA-1491_12:413..799	hypothetical protein					
Caldilineales_bacterium_SZUA-1491|SZUA-1491_00056	K03737	[EC:1.2.7.1][EC:1.2.7.-]	por, nifJ	pyruvate-ferredoxin/flavodoxin oxidoreductase	05D95@bactNOG,0D1RK@chloNOG,COG0674@NOG,COG1013@NOG,COG1014@NOG	Oxidoreductase required for the transfer of electrons from pyruvate to flavodoxin (By similarity)			SZUA-1491_12:922..4479	Pyruvate-flavodoxin oxidoreductase	K03737	K03737	K03737	K00169	K04090
Caldilineales_bacterium_SZUA-1491|SZUA-1491_00057	K13993		HSP20	HSP20 family protein	081ED@bactNOG,0ETWF@cloNOG,0P36K@firmNOG,COG0071@NOG	heat shock protein			SZUA-1491_12:c(4620..5153)	18 kDa heat shock protein	K13993	K13993		K13993	K13993
Caldilineales_bacterium_SZUA-1491|SZUA-1491_00058	K13993		HSP20	HSP20 family protein	05VN1@bactNOG,0D2Y8@chloNOG,0D6NB@chlorNOG,COG0071@NOG	heat shock protein Hsp20			SZUA-1491_12:c(5246..5698)	Spore protein SP21	K13993	K13993		K13993	K13993
Caldilineales_bacterium_SZUA-1491|SZUA-1491_00059	K19517	[EC:2.7.1.64]	MIK	1D-myo-inositol 3-kinase	05J90@bactNOG,11VMM@NOG	pfkB family carbohydrate kinase			SZUA-1491_13:58..885	putative sugar kinase YdjH	K19517			K19517	
Caldilineales_bacterium_SZUA-1491|SZUA-1491_00060	K03496		parA, soj	chromosome partitioning protein	07QJE@bactNOG,0D243@chloNOG,COG1192@NOG	Cobyrinic acid ac-diamide synthase			SZUA-1491_13:882..1694	Sporulation initiation inhibitor protein Soj	K03496	K03496		K03496	K12055
Caldilineales_bacterium_SZUA-1491|SZUA-1491_00061	K03497		parB, spo0J	chromosome partitioning protein, ParB family	05FA0@bactNOG,0D2DI@chloNOG,COG1475@NOG	parB-like partition protein			SZUA-1491_13:1691..2578	Stage 0 sporulation protein J	K03497	K03497	K03497	K03497	K03497
Caldilineales_bacterium_SZUA-1491|SZUA-1491_00062	K17758	[EC:4.2.1.136]	nnr	ADP-dependent NAD(P)H-hydrate dehydratase	08570@bactNOG,12882@NOG	YjeF-related protein N-terminus			SZUA-1491_13:c(2810..3616)	Bifunctional NAD(P)H-hydrate repair enzyme Nnr	K17758			K17758	
Caldilineales_bacterium_SZUA-1491|SZUA-1491_00063					05ZUA@bactNOG,128EU@NOG,186HS@proNOG	Inherit from bactNOG: Sulfotransferase domain			SZUA-1491_13:c(3760..4671)	hypothetical protein					
Caldilineales_bacterium_SZUA-1491|SZUA-1491_00064	K01299	[EC:3.4.17.19]	E3.4.17.19	carboxypeptidase Taq	05CTD@bactNOG,0G7WP@deiNOG,COG2317@NOG	carboxypeptidase taq			SZUA-1491_13:c(4715..6229)	Thermostable carboxypeptidase 1	K01299	K01299	K01299	K01299	K01299
Caldilineales_bacterium_SZUA-1491|SZUA-1491_00065	K07029	[EC:2.7.1.107]	dagK	diacylglycerol kinase (ATP)	05CBD@bactNOG,0EP9J@cloNOG,0NDC2@firmNOG,COG1597@NOG	Diacylglycerol kinase			SZUA-1491_14:202..1146	Diacylglycerol kinase	K07029			K07029	K07029
Caldilineales_bacterium_SZUA-1491|SZUA-1491_00066	K03748		sanA	SanA protein	07GZ4@bactNOG,0D4TM@chloNOG,COG2949@NOG	DUF218 domain			SZUA-1491_14:c(1125..1793)	hypothetical protein	K03748			K03748	K03748
Caldilineales_bacterium_SZUA-1491|SZUA-1491_00067	K12234	[EC:6.3.2.31][EC:6.3.2.34]	cofE, fbiB	coenzyme F420-0:L-glutamate ligase / coenzyme F420-1:gamma-L-glutamate ligase	01V7Y@aproNOG,088YA@bactNOG,16Q1W@proNOG,COG1478@NOG	F420-0 gamma-glutamyl ligase			SZUA-1491_14:c(2022..2792)	Coenzyme F420:L-glutamate ligase	K12234	K12234		K12234	K12234
Caldilineales_bacterium_SZUA-1491|SZUA-1491_00068	K06988	[EC:1.5.1.40]	fno	8-hydroxy-5-deazaflavin:NADPH oxidoreductase	08W0B@bactNOG,0D3EZ@chloNOG,COG2085@NOG	NADP oxidoreductase coenzyme F420-dependent			SZUA-1491_14:c(2785..3459)	hypothetical protein	K06988	K06988		K06988	K06988
Caldilineales_bacterium_SZUA-1491|SZUA-1491_00069	K03316		TC.CPA1	monovalent cation:H+ antiporter, CPA1 family	08H21@bactNOG,09SM0@bctoNOG,COG0025@NOG	Sodium hydrogen exchanger			SZUA-1491_15:16..915	hypothetical protein	K03316				K03316
Caldilineales_bacterium_SZUA-1491|SZUA-1491_00070	K00876	[EC:2.7.1.48]	udk, UCK	uridine kinase	05DBI@bactNOG,09AJV@bctoNOG,COG0572@NOG	uridine kinase			SZUA-1491_15:c(946..1587)	Uridine kinase	K00876	K00876	K00876	K00876	K10524
Caldilineales_bacterium_SZUA-1491|SZUA-1491_00071	K07068		K07068	uncharacterized protein	062P8@bactNOG,0D32S@chloNOG,COG1545@NOG	DUF35 OB-fold domain			SZUA-1491_15:c(1678..2076)	hypothetical protein	K07068	K07068		K07068	K07068
Caldilineales_bacterium_SZUA-1491|SZUA-1491_00072					0787Z@bactNOG,0Z2PU@NOG	Dolichyl-phosphate-mannose-protein mannosyltransferase			SZUA-1491_15:c(2232..4766)	hypothetical protein					
Caldilineales_bacterium_SZUA-1491|SZUA-1491_00073	K00554	[EC:2.1.1.228]	trmD	tRNA (guanine37-N1)-methyltransferase	04RGM@bacNOG,05D6X@bactNOG,0NE14@firmNOG,COG0336@NOG	Specifically methylates guanosine-37 in various tRNAs (By similarity)			SZUA-1491_15:c(4778..5533)	tRNA (guanine-N(1)-)-methyltransferase	K00554	K00554	K00554	K00554	K00554
Caldilineales_bacterium_SZUA-1491|SZUA-1491_00074									SZUA-1491_16:c(757..2820)	hypothetical protein					
Caldilineales_bacterium_SZUA-1491|SZUA-1491_00075									SZUA-1491_16:c(2947..3654)	hypothetical protein					
Caldilineales_bacterium_SZUA-1491|SZUA-1491_00076	K01996		livF	branched-chain amino acid transport system ATP-binding protein	01YXQ@aproNOG,08WZK@bactNOG,17BN9@proNOG,COG0410@NOG	Branched-chain amino acid transport ATP-binding			SZUA-1491_17:150..854	High-affinity branched-chain amino acid transport ATP-binding protein LivF	K01996	K01996		K01996	K11963
Caldilineales_bacterium_SZUA-1491|SZUA-1491_00077	K00812	[EC:2.6.1.1]	aspB	aspartate aminotransferase	05WX9@bactNOG,COG0436@NOG	Aminotransferase			SZUA-1491_17:c(955..2322)	Aspartate aminotransferase	K00812	K00812		K00812	K20615
Caldilineales_bacterium_SZUA-1491|SZUA-1491_00078	K16173	[EC:1.3.99.32]	acd	glutaryl-CoA dehydrogenase (non-decarboxylating)	05C1G@bactNOG,0D1YC@chloNOG,COG1960@NOG	Acyl-CoA dehydrogenase domain protein			SZUA-1491_18:6..1169	Acyl-CoA dehydrogenase	K16173			K16173	K22027
Caldilineales_bacterium_SZUA-1491|SZUA-1491_00079	K01082	[EC:3.1.3.7]	cysQ, MET22, BPNT1	3'(2'), 5'-bisphosphate nucleotidase	08IR9@bactNOG,COG0483@NOG	Inositol monophosphatase family			SZUA-1491_18:1290..2141	3'(2'),5'-bisphosphate nucleotidase CysQ	K01082	K01082	K01082	K01082	K05602
Caldilineales_bacterium_SZUA-1491|SZUA-1491_00080					08TCE@bactNOG,0GDS4@delNOG,0HETP@dproNOG,11H88@NOG,179FQ@proNOG				SZUA-1491_18:2207..3067	hypothetical protein					
Caldilineales_bacterium_SZUA-1491|SZUA-1491_00081	K20882	[EC:2.8.3.24]	hadA	(R)-2-hydroxy-4-methylpentanoate CoA-transferase	00IXV@actNOG,07YHG@bactNOG,COG1804@NOG	CoA-transferase family III			SZUA-1491_18:3145..3984	Cinnamoyl-CoA:phenyllactate CoA-transferase	K20882				K20882
Caldilineales_bacterium_SZUA-1491|SZUA-1491_00082	K00772	[EC:2.4.2.28]	mtaP, MTAP	5'-methylthioadenosine phosphorylase	07RHB@bactNOG,0D1UC@chloNOG,COG0005@NOG	Catalyzes the reversible phosphorylation of S-methyl-5'- thioadenosine (MTA) to adenine and 5-methylthioribose-1-phosphate. Involved in the breakdown of MTA, a major by-product of polyamine biosynthesis. Responsible for the first step in the methionine salvage pathway after MTA has been generated from S- adenosylmethionine. Has broad substrate specificity with 6- aminopurine nucleosides as preferred substrates (By similarity)			SZUA-1491_18:4002..4868	S-methyl-5'-thioadenosine phosphorylase	K00772	K00772		K00772	K19696
Caldilineales_bacterium_SZUA-1491|SZUA-1491_00083									SZUA-1491_18:c(5285..5479)	hypothetical protein					
Caldilineales_bacterium_SZUA-1491|SZUA-1491_00084									SZUA-1491_18:c(6084..7229)	hypothetical protein					
Caldilineales_bacterium_SZUA-1491|SZUA-1491_00085	K00058	[EC:1.1.1.95][EC:1.1.1.399]	serA, PHGDH	D-3-phosphoglycerate dehydrogenase / 2-oxoglutarate reductase	0KR9T@eurNOG,0WR86@metNOG,COG0111@NOG,arCOG01754@arNOG	dehydrogenase (EC 1.1.1.95)			SZUA-1491_19:c(132..1883)	Hydroxypyruvate reductase	K00058	K00058		K00058	
Caldilineales_bacterium_SZUA-1491|SZUA-1491_00086					00KHC@actNOG,080EI@bactNOG,0ZWNV@NOG	Thioesterase superfamily protein			SZUA-1491_19:c(2014..2520)	hypothetical protein					
Caldilineales_bacterium_SZUA-1491|SZUA-1491_00087									SZUA-1491_20:17..385	hypothetical protein					
Caldilineales_bacterium_SZUA-1491|SZUA-1491_00088									SZUA-1491_20:c(382..990)	hypothetical protein					
Caldilineales_bacterium_SZUA-1491|SZUA-1491_00089	K00796	[EC:2.5.1.15]	folP	dihydropteroate synthase	05EEI@bactNOG,0ENPR@cloNOG,0NDHW@firmNOG,COG0294@NOG	dihydropteroate synthase			SZUA-1491_20:c(1002..1898)	Dihydropteroate synthase	K00796	K00796	K00796	K00796	K18974
Caldilineales_bacterium_SZUA-1491|SZUA-1491_00090	K09761	[EC:2.1.1.193]	rsmE	16S rRNA (uracil1498-N3)-methyltransferase	05QF0@bactNOG,0D2NR@chloNOG,COG1385@NOG	Specifically methylates the N3 position of the uracil ring of uridine 1498 (m3U1498) in 16S rRNA. Acts on the fully assembled 30S ribosomal subunit (By similarity)			SZUA-1491_20:c(1949..2689)	Ribosomal RNA small subunit methyltransferase E	K09761	K09761		K09761	K09761
