#Protein ID	KO	EC	KO protein ID	KO protein name	eggNOG OG	eggNOG HMM Desc.	nr annotation	nr phylogenetic assignment	genome position	Prokka annotation	KO (4 intergrated)	GhostKOALA KO	KAAS KO	eggNOG KO (1st)	eggNOG COG transferred KO
Alphaproteobacteria_bacterium_SZUA-1116|SZUA-1116_00011	K01951	[EC:6.3.5.2]	guaA, GMPS	GMP synthase (glutamine-hydrolysing)	01R5E@aproNOG,05CM0@bactNOG,16PME@proNOG,COG0518@NOG,COG0519@NOG	Catalyzes the synthesis of GMP from XMP (By similarity)			SZUA-1116_5:c(11..1558)	GMP synthase [glutamine-hydrolyzing]	K01951	K01951	K01951	K01951	K01951
Alphaproteobacteria_bacterium_SZUA-1116|SZUA-1116_00012	K20543		bcsC	cellulose synthase operon protein C	05VZ5@bactNOG,0BPNZ@bproNOG,17K85@proNOG,COG0457@NOG	Inherit from proNOG: tpr repeat-containing protein			SZUA-1116_5:c(1741..2274)	hypothetical protein	K20543				K20543
Alphaproteobacteria_bacterium_SZUA-1116|SZUA-1116_00013	K00088	[EC:1.1.1.205]	IMPDH, guaB	IMP dehydrogenase	01QY4@aproNOG,05CP4@bactNOG,16Q4Q@proNOG,COG0516@NOG,COG0517@NOG	Catalyzes the conversion of inosine 5'-phosphate (IMP) to xanthosine 5'-phosphate (XMP), the first committed and rate- limiting step in the de novo synthesis of guanine nucleotides, and therefore plays an important role in the regulation of cell growth (By similarity)			SZUA-1116_5:c(2425..3750)	Inosine-5'-monophosphate dehydrogenase	K00088	K00088		K00088	K07200
Alphaproteobacteria_bacterium_SZUA-1116|SZUA-1116_00014					05C0R@bactNOG,0XNN3@NOG	drug resistance transporter emrb qaca subfamily			SZUA-1116_6:16..999	Multidrug resistance protein Stp					
Alphaproteobacteria_bacterium_SZUA-1116|SZUA-1116_00015									SZUA-1116_6:c(1022..1810)	hypothetical protein					
Alphaproteobacteria_bacterium_SZUA-1116|SZUA-1116_00016					08W3S@bactNOG,11JIR@NOG	Cupin 2, conserved barrel domain protein			SZUA-1116_7:170..601	hypothetical protein					
Alphaproteobacteria_bacterium_SZUA-1116|SZUA-1116_00017	K14941	[EC:2.7.7.68]	cofC	2-phospho-L-lactate guanylyltransferase	023BM@aproNOG,05YV1@bactNOG,17NA8@proNOG,COG1920@NOG	Guanylyltransferase that catalyzes the activation of 2- phospho-L-lactate (LP) as (2S)-lactyl-2-diphospho-5'-guanosine (LPPG), via the condensation of LP with GTP. Is involved in the biosynthesis of coenzyme F420, a hydride carrier cofactor (By similarity)			SZUA-1116_7:774..1439	2-phospho-L-lactate guanylyltransferase	K14941	K14941		K14941	K14941
Alphaproteobacteria_bacterium_SZUA-1116|SZUA-1116_00018	K03695		clpB	ATP-dependent Clp protease ATP-binding subunit ClpB					SZUA-1116_7:c(1415..1558)	hypothetical protein	K03695	K03695			
Alphaproteobacteria_bacterium_SZUA-1116|SZUA-1116_00019	K02057		ABC.SS.P	simple sugar transport system permease protein	05DYV@bactNOG,16PMP@proNOG,COG1079@NOG	ABC transPORTER			SZUA-1116_8:66..773	hypothetical protein	K02057	K02057		K02057	K02057
Alphaproteobacteria_bacterium_SZUA-1116|SZUA-1116_00020	K13075	[EC:3.1.1.81]	ahlD, aiiA, attM, blcC	N-acyl homoserine lactone hydrolase	023E5@aproNOG,07U32@bactNOG,0ZVJD@NOG,16V5X@proNOG	Metallo-beta-lactamase superfamily			SZUA-1116_8:809..1615	4-pyridoxolactonase	K13075	K13075		K13075	
Alphaproteobacteria_bacterium_SZUA-1116|SZUA-1116_00021	K18609	[EC:1.1.1.107]	pldh	pyridoxal 4-dehydrogenase	01YQH@aproNOG,08KEZ@bactNOG,0XRY7@NOG,16QG5@proNOG	Short-chain dehydrogenase reductase SDR			SZUA-1116_8:c(1634..2374)	Pyridoxal 4-dehydrogenase	K18609		K18609	K00059	
Alphaproteobacteria_bacterium_SZUA-1116|SZUA-1116_00022	K00830	[EC:2.6.1.44][EC:2.6.1.45][EC:2.6.1.51]	AGXT	alanine-glyoxylate transaminase / serine-glyoxylate transaminase / serine-pyruvate transaminase	01QFM@aproNOG,05C5R@bactNOG,16PIJ@proNOG,COG0075@NOG	Aminotransferase			SZUA-1116_8:c(2403..3107)	Pyridoxamine--pyruvate transaminase	K00830			K00830	K18608
Alphaproteobacteria_bacterium_SZUA-1116|SZUA-1116_00023									SZUA-1116_9:245..646	hypothetical protein					
Alphaproteobacteria_bacterium_SZUA-1116|SZUA-1116_00024	K03182	[EC:4.1.1.98]	ubiD	4-hydroxy-3-polyprenylbenzoate decarboxylase	01S3U@aproNOG,05D3H@bactNOG,16PD9@proNOG,COG0043@NOG	ubid family decarboxylase			SZUA-1116_9:c(958..1623)	3-octaprenyl-4-hydroxybenzoate carboxy-lyase	K03182	K03182		K03182	K20039
Alphaproteobacteria_bacterium_SZUA-1116|SZUA-1116_00025	K01711	[EC:4.2.1.47]	gmd, GMDS	GDPmannose 4,6-dehydratase	01QU1@aproNOG,05C0K@bactNOG,16PCF@proNOG,COG1089@NOG	GDP-mannose 4,6-dehydratase			SZUA-1116_10:c(457..1521)	GDP-mannose 4,6-dehydratase	K01711	K01711	K01711	K01711	K01711
Alphaproteobacteria_bacterium_SZUA-1116|SZUA-1116_00026	K00020	[EC:1.1.1.31]	mmsB, HIBADH	3-hydroxyisobutyrate dehydrogenase	0267J@aproNOG,06NI1@bactNOG,17XDS@proNOG,COG2084@NOG	3-Hydroxyisobutyrate dehydrogenase			SZUA-1116_11:113..952	3-hydroxyisobutyrate dehydrogenase	K00020	K00020		K00020	K22026
Alphaproteobacteria_bacterium_SZUA-1116|SZUA-1116_00027	K21835	[EC:1.1.98.5]	adf	secondary-alcohol dehydrogenase (coenzyme-F420)	05DEN@bactNOG,0B7A3@bproNOG,16PC0@proNOG,COG2141@NOG	Luciferase family			SZUA-1116_11:c(949..1995)	Limonene 1,2-monooxygenase	K21835				K21835
Alphaproteobacteria_bacterium_SZUA-1116|SZUA-1116_00028									SZUA-1116_11:2083..2619	hypothetical protein					
Alphaproteobacteria_bacterium_SZUA-1116|SZUA-1116_00029	K21307	[EC:1.8.5.6]	soeA	sulfite dehydrogenase (quinone) subunit SoeA	08J2R@bactNOG,0BRNG@bproNOG,17346@proNOG,COG0243@NOG	Molybdopterin oxidoreductase			SZUA-1116_12:13..630	hypothetical protein	K21307				K21307
Alphaproteobacteria_bacterium_SZUA-1116|SZUA-1116_00030	K01923	[EC:6.3.2.6]	purC	phosphoribosylaminoimidazole-succinocarboxamide synthase	01S1A@aproNOG,05C8V@bactNOG,16PT6@proNOG,COG0152@NOG	SAICAR synthetase			SZUA-1116_12:653..1627	Phosphoribosylaminoimidazole-succinocarboxamide synthase	K01923	K01923	K01923	K01923	K13713
Alphaproteobacteria_bacterium_SZUA-1116|SZUA-1116_00031									SZUA-1116_12:c(1502..1894)	hypothetical protein					
Alphaproteobacteria_bacterium_SZUA-1116|SZUA-1116_00032	K19127		csy1	CRISPR-associated protein Csy1	07SH8@bactNOG,0QM0A@gproNOG,16PEC@proNOG,COG3914@NOG	domain protein			SZUA-1116_12:2105..2389	hypothetical protein	K19127			K19127	
Alphaproteobacteria_bacterium_SZUA-1116|SZUA-1116_00033	K00249	[EC:1.3.8.7]	ACADM, acd	acyl-CoA dehydrogenase	05C1G@bactNOG,0QM7F@gproNOG,16RQE@proNOG,COG1960@NOG	acyl-CoA dehydrogenase			SZUA-1116_12:c(2391..3554)	Acryloyl-CoA reductase (NADH)	K00249			K00249	K22027
Alphaproteobacteria_bacterium_SZUA-1116|SZUA-1116_00034	K20816	[EC:3.5.2.19]	sttH	streptothricin hydrolase	01X7D@aproNOG,06XMA@bactNOG,16Y01@proNOG,COG1335@NOG	isochorismatase			SZUA-1116_12:c(3648..4286)	Peroxyureidoacrylate/ureidoacrylate amidohydrolase RutB	K20816				K20816
Alphaproteobacteria_bacterium_SZUA-1116|SZUA-1116_00035									SZUA-1116_12:4544..4717	hypothetical protein					
Alphaproteobacteria_bacterium_SZUA-1116|SZUA-1116_00036					01TAM@aproNOG,08QPD@bactNOG,0Y63J@NOG,173KK@proNOG	EamA-like transporter family			SZUA-1116_12:c(4753..5703)	hypothetical protein					
Alphaproteobacteria_bacterium_SZUA-1116|SZUA-1116_00037					06A3T@bactNOG,0ZYGC@NOG	SnoaL-like polyketide cyclase			SZUA-1116_12:c(5722..6204)	hypothetical protein					
Alphaproteobacteria_bacterium_SZUA-1116|SZUA-1116_00038									SZUA-1116_13:136..792	hypothetical protein					
Alphaproteobacteria_bacterium_SZUA-1116|SZUA-1116_00039	K01817	[EC:5.3.1.24]	trpF	phosphoribosylanthranilate isomerase	01X4G@aproNOG,08ZGB@bactNOG,17BIG@proNOG,COG0135@NOG	N-(5'phosphoribosyl)anthranilate isomerase			SZUA-1116_13:c(776..1441)	N-(5'-phosphoribosyl)anthranilate isomerase	K01817	K01817		K01817	K16187
Alphaproteobacteria_bacterium_SZUA-1116|SZUA-1116_00040					022GI@aproNOG,05XHM@bactNOG,12876@NOG,17NUW@proNOG	Protein of unknown function (DUF1049)			SZUA-1116_13:c(1558..1920)	Lipopolysaccharide assembly protein A					
Alphaproteobacteria_bacterium_SZUA-1116|SZUA-1116_00041	K05788		ihfB, himD	integration host factor subunit beta	01ZK0@aproNOG,080YA@bactNOG,17FAZ@proNOG,COG0776@NOG	This protein is one of the two subunits of integration host factor, a specific DNA-binding protein that functions in genetic recombination as well as in transcriptional and translational control (By similarity)			SZUA-1116_13:c(1943..2230)	Integration host factor subunit beta	K05788	K05788		K03530	K05788
Alphaproteobacteria_bacterium_SZUA-1116|SZUA-1116_00042	K04773	[EC:3.4.21.-]	sppA	protease IV	01UQR@aproNOG,05D07@bactNOG,16QK0@proNOG,COG0616@NOG	Signal peptide peptidase, SppA			SZUA-1116_13:c(2302..3222)	Putative signal peptide peptidase SppA	K04773	K04773		K04773	K04774
Alphaproteobacteria_bacterium_SZUA-1116|SZUA-1116_00043	K02945		RP-S1, rpsA	small subunit ribosomal protein S1	01QN1@aproNOG,05CAV@bactNOG,16QAF@proNOG,COG0539@NOG	thus facilitating recognition of the initiation point. It is needed to translate mRNA with a short Shine-Dalgarno (SD) purine-rich sequence (By similarity)			SZUA-1116_13:c(3292..5238)	30S ribosomal protein S1	K02945	K02945	K02945	K02945	K02945
Alphaproteobacteria_bacterium_SZUA-1116|SZUA-1116_00044	K00945	[EC:2.7.4.25]	cmk	CMP/dCMP kinase	01W0R@aproNOG,05CAT@bactNOG,16QJ6@proNOG,COG0283@NOG	Cytidine monophosphate kinase			SZUA-1116_13:c(5348..5986)	Cytidylate kinase	K00945	K00945	K00945	K00945	K13799
Alphaproteobacteria_bacterium_SZUA-1116|SZUA-1116_00045	K00800	[EC:2.5.1.19]	aroA	3-phosphoshikimate 1-carboxyvinyltransferase	01R3P@aproNOG,05CMY@bactNOG,16Q0F@proNOG,COG0128@NOG	5-enolpyruvylshikimate-3-phosphate synthase			SZUA-1116_13:c(5979..7292)	3-phosphoshikimate 1-carboxyvinyltransferase	K00800	K00800		K00210	K00800
Alphaproteobacteria_bacterium_SZUA-1116|SZUA-1116_00046									SZUA-1116_14:18..386	hypothetical protein					
Alphaproteobacteria_bacterium_SZUA-1116|SZUA-1116_00047	K00948	[EC:2.7.6.1]	PRPS, prsA	ribose-phosphate pyrophosphokinase	01QZG@aproNOG,05C5T@bactNOG,16PHE@proNOG,COG0462@NOG	Phosphoribosyl pyrophosphate synthase			SZUA-1116_14:479..1408	Ribose-phosphate pyrophosphokinase	K00948	K00948	K00948	K00948	K00948
Alphaproteobacteria_bacterium_SZUA-1116|SZUA-1116_00048	K00324	[EC:1.6.1.2]	pntA	NAD(P) transhydrogenase subunit alpha	05W8H@bactNOG,17FEW@proNOG,COG3288@NOG	nad(p) transhydrogenase subunit alpha			SZUA-1116_15:c(499..795)	NAD(P) transhydrogenase subunit alpha	K00324	K00324	K00324	K00322	K00324
Alphaproteobacteria_bacterium_SZUA-1116|SZUA-1116_00049	K00324	[EC:1.6.1.2]	pntA	NAD(P) transhydrogenase subunit alpha	02E7B@aproNOG,08IIE@bactNOG,172S5@proNOG,COG3288@NOG	The transhydrogenation between NADH and NADP is coupled to respiration and ATP hydrolysis and functions as a proton pump across the membrane (By similarity)			SZUA-1116_15:c(798..1955)	NAD(P) transhydrogenase subunit alpha part 1	K00324	K00324	K00324	K00324	K00324
Alphaproteobacteria_bacterium_SZUA-1116|SZUA-1116_00050	K03688		ubiB, aarF	ubiquinone biosynthesis protein	01RWD@aproNOG,05XUR@bactNOG,16SGK@proNOG,COG0661@NOG	ABC-1 domain protein			SZUA-1116_15:c(2110..2448)	hypothetical protein	K03688				K03688
Alphaproteobacteria_bacterium_SZUA-1116|SZUA-1116_00051	K02234		cobW	cobalamin biosynthesis protein CobW	01R5G@aproNOG,05CKI@bactNOG,16SDK@proNOG,COG0523@NOG	cobalamin synthesis protein			SZUA-1116_16:c(364..1398)	putative GTP-binding protein YjiA	K02234				K02234
Alphaproteobacteria_bacterium_SZUA-1116|SZUA-1116_00052					024QF@aproNOG,0640C@bactNOG,128TU@NOG,17STY@proNOG				SZUA-1116_16:c(1385..1726)	hypothetical protein					
Alphaproteobacteria_bacterium_SZUA-1116|SZUA-1116_00053	K22278	[EC:3.5.1.104]	pdgA	peptidoglycan-N-acetylglucosamine deacetylase	01QKR@aproNOG,07QMY@bactNOG,16PIM@proNOG,COG0726@NOG	polysaccharide deacetylase			SZUA-1116_16:c(1742..2668)	Peptidoglycan deacetylase	K22278	K22278			K21478
Alphaproteobacteria_bacterium_SZUA-1116|SZUA-1116_00054	K01768	[EC:4.6.1.1]	E4.6.1.1	adenylate cyclase	01Q90@aproNOG,05FCY@bactNOG,16PEU@proNOG,COG0633@NOG	Adenylate Guanylate cyclase			SZUA-1116_16:2827..4536	Adenylate cyclase 1	K01768	K01768		K01768	K21832
Alphaproteobacteria_bacterium_SZUA-1116|SZUA-1116_00055	K03535		gudP	MFS transporter, ACS family, glucarate transporter	01S33@aproNOG,078ZG@bactNOG,176NJ@proNOG,COG0477@NOG	Major facilitator superfamily			SZUA-1116_16:c(4551..5831)	Nitrate/nitrite transporter NrtP	K03535			K03535	K19552
Alphaproteobacteria_bacterium_SZUA-1116|SZUA-1116_00056	K01754	[EC:4.3.1.19]	E4.3.1.19, ilvA, tdcB	threonine dehydratase	01R0X@aproNOG,05C7B@bactNOG,16RJU@proNOG,COG1171@NOG	Threonine dehydratase			SZUA-1116_17:c(926..1966)	L-threo-3-hydroxyaspartate ammonia-lyase	K01754	K01754		K01754	K17989
Alphaproteobacteria_bacterium_SZUA-1116|SZUA-1116_00057									SZUA-1116_17:c(1994..2464)	hypothetical protein					
Alphaproteobacteria_bacterium_SZUA-1116|SZUA-1116_00058	K08309	[EC:4.2.2.-]	slt	soluble lytic murein transglycosylase	01R66@aproNOG,07SC1@bactNOG,16PKQ@proNOG,COG0741@NOG	transglycosylase			SZUA-1116_17:c(2579..3379)	Soluble lytic murein transglycosylase	K08309	K08309		K08309	K08309
Alphaproteobacteria_bacterium_SZUA-1116|SZUA-1116_00059	K09761	[EC:2.1.1.193]	rsmE	16S rRNA (uracil1498-N3)-methyltransferase	01W3R@aproNOG,05QF0@bactNOG,16YDC@proNOG,COG1385@NOG	Specifically methylates the N3 position of the uracil ring of uridine 1498 (m3U1498) in 16S rRNA. Acts on the fully assembled 30S ribosomal subunit (By similarity)			SZUA-1116_18:143..919	Ribosomal RNA small subunit methyltransferase E	K09761	K09761	K09761	K09761	K09761
Alphaproteobacteria_bacterium_SZUA-1116|SZUA-1116_00060									SZUA-1116_18:c(947..1348)	hypothetical protein					
Alphaproteobacteria_bacterium_SZUA-1116|SZUA-1116_00061	K06287		maf	septum formation protein	01Y8I@aproNOG,08UHJ@bactNOG,179MU@proNOG,COG0424@NOG	Maf-like protein			SZUA-1116_19:479..1126	Septum formation protein Maf	K06287	K06287		K06287	K06287
Alphaproteobacteria_bacterium_SZUA-1116|SZUA-1116_00062	K00014	[EC:1.1.1.25]	aroE	shikimate dehydrogenase	01TC3@aproNOG,05E2X@bactNOG,16RGM@proNOG,COG0169@NOG	shikimate dehydrogenase			SZUA-1116_19:1123..1971	Shikimate dehydrogenase (NADP(+))	K00014	K00014		K00014	K13832
Alphaproteobacteria_bacterium_SZUA-1116|SZUA-1116_00063	K00859	[EC:2.7.1.24]	coaE	dephospho-CoA kinase	01X3I@aproNOG,08ZQD@bactNOG,179UJ@proNOG,COG0237@NOG	Catalyzes the phosphorylation of the 3'-hydroxyl group of dephosphocoenzyme A to form coenzyme A (By similarity)			SZUA-1116_19:1979..2620	Dephospho-CoA kinase	K00859	K00859		K00859	K00859
Alphaproteobacteria_bacterium_SZUA-1116|SZUA-1116_00064	K02033		ABC.PE.P	peptide/nickel transport system permease protein	08N9T@bactNOG,16S7Z@proNOG,COG0601@NOG	ABC transporter permease protein			SZUA-1116_20:c(156..1172)	Dipeptide transport system permease protein DppB	K02033	K02033		K02033	K19227
Alphaproteobacteria_bacterium_SZUA-1116|SZUA-1116_00065									SZUA-1116_20:c(1463..2263)	hypothetical protein					
Alphaproteobacteria_bacterium_SZUA-1116|SZUA-1116_00066	K01426	[EC:3.5.1.4]	E3.5.1.4, amiE	amidase	00DAH@actNOG,05C3P@bactNOG,COG0154@NOG	amidase EC 3.5.1.4			SZUA-1116_21:57..620	Amidase	K01426	K01426		K01426	K21801
Alphaproteobacteria_bacterium_SZUA-1116|SZUA-1116_00067	K01473	[EC:3.5.2.14]	hyuA	N-methylhydantoinase A	01Q72@aproNOG,05C5J@bactNOG,16PE9@proNOG,COG0145@NOG,COG0146@NOG	5-oxoprolinase			SZUA-1116_21:636..2717	Acetophenone carboxylase gamma subunit	K01473	K01473		K01469	K10854
Alphaproteobacteria_bacterium_SZUA-1116|SZUA-1116_00068	K01474	[EC:3.5.2.14]	hyuB	N-methylhydantoinase B	05C5J@bactNOG,16PE9@proNOG,COG0146@NOG	5-oxoprolinase (ATP-hydrolyzing)			SZUA-1116_21:2717..4264	Acetophenone carboxylase delta subunit	K01474	K01474		K01474	K10854
Alphaproteobacteria_bacterium_SZUA-1116|SZUA-1116_00069	K01468	[EC:3.5.2.7]	hutI, AMDHD1	imidazolonepropionase	01SB3@aproNOG,0604Q@bactNOG,16SK8@proNOG,COG1228@NOG	amidohydrolase			SZUA-1116_21:4272..5501	hypothetical protein	K01468				K01468
Alphaproteobacteria_bacterium_SZUA-1116|SZUA-1116_00070	K00573	[EC:2.1.1.77]	E2.1.1.77, pcm	protein-L-isoaspartate(D-aspartate) O-methyltransferase	05E26@bactNOG,0GD99@delNOG,0HC1K@dproNOG,177YQ@proNOG,COG2518@NOG	Catalyzes the methyl esterification of L-isoaspartyl residues in peptides and proteins that result from spontaneous decomposition of normal L-aspartyl and L-asparaginyl residues. It plays a role in the repair and or degradation of damaged proteins (By similarity)			SZUA-1116_22:c(245..928)	Protein-L-isoaspartate O-methyltransferase	K00573	K00573		K00573	K00573
Alphaproteobacteria_bacterium_SZUA-1116|SZUA-1116_00071									SZUA-1116_23:67..741	hypothetical protein					
Alphaproteobacteria_bacterium_SZUA-1116|SZUA-1116_00072	K05608				05ED6@bactNOG,0GESM@delNOG,0HG2P@dproNOG,175IX@proNOG,COG2079@NOG	MmgE PrpD family protein			SZUA-1116_23:c(778..1746)	hypothetical protein	K05608				K05608
Alphaproteobacteria_bacterium_SZUA-1116|SZUA-1116_00073	K01426	[EC:3.5.1.4]	E3.5.1.4, amiE	amidase	05EBD@bactNOG,COG0154@NOG	Amidase			SZUA-1116_24:103..969	Glutamyl-tRNA(Gln) amidotransferase subunit A	K01426			K01426	K21801
Alphaproteobacteria_bacterium_SZUA-1116|SZUA-1116_00074	K10440		rbsC	ribose transport system permease protein	05CNN@bactNOG,0D29T@chloNOG,COG1172@NOG	Branched-chain amino acid transport system / permease component			SZUA-1116_24:c(978..1958)	Ribose import permease protein RbsC	K10440	K10440		K02057	K17214
Alphaproteobacteria_bacterium_SZUA-1116|SZUA-1116_00075	K10441	[EC:3.6.3.17]	rbsA	ribose transport system ATP-binding protein	05C2J@bactNOG,COG1129@NOG	ABC transporter			SZUA-1116_24:c(1955..3505)	Galactose/methyl galactoside import ATP-binding protein MglA	K10441	K10441		K01995	K17215
Alphaproteobacteria_bacterium_SZUA-1116|SZUA-1116_00076	K10439		rbsB	ribose transport system substrate-binding protein	00BDU@actNOG,05E9V@bactNOG,COG1879@NOG	Periplasmic binding protein LacI transcriptional regulator			SZUA-1116_24:c(3584..4654)	Ribose import binding protein RbsB	K10439	K10439		K02058	K17213
Alphaproteobacteria_bacterium_SZUA-1116|SZUA-1116_00077	K01845	[EC:5.4.3.8]	hemL	glutamate-1-semialdehyde 2,1-aminomutase	05CDM@bactNOG,0BJHQ@bproNOG,16QFZ@proNOG,COG0001@NOG	class III aminotransferase			SZUA-1116_24:4889..6196	Beta-phenylalanine transaminase	K01845	K01845		K01845	K20597
Alphaproteobacteria_bacterium_SZUA-1116|SZUA-1116_00078	K00019	[EC:1.1.1.30]	E1.1.1.30, bdh	3-hydroxybutyrate dehydrogenase	01SMC@aproNOG,08K1F@bactNOG,175Z1@proNOG,COG1028@NOG	Short-chain dehydrogenase reductase SDR			SZUA-1116_24:c(6214..6978)	3-oxoacyl-[acyl-carrier-protein] reductase FabG	K00019			K00019	K21883
Alphaproteobacteria_bacterium_SZUA-1116|SZUA-1116_00079					0235V@aproNOG,0600Q@bactNOG,12BV5@NOG,17KCZ@proNOG	Uncharacterized conserved protein (DUF2285)			SZUA-1116_25:252..1028	hypothetical protein					
Alphaproteobacteria_bacterium_SZUA-1116|SZUA-1116_00080					01ZMV@aproNOG,05M65@bactNOG,11UXI@NOG,17G70@proNOG	Transcriptional regulator			SZUA-1116_25:1149..1415	hypothetical protein					
Alphaproteobacteria_bacterium_SZUA-1116|SZUA-1116_00081									SZUA-1116_25:c(1474..2106)	hypothetical protein					
Alphaproteobacteria_bacterium_SZUA-1116|SZUA-1116_00082	K07263	[EC:3.4.24.-]	pqqL	zinc protease	01RPX@aproNOG,05EV5@bactNOG,16TCX@proNOG,COG0612@NOG	peptidase, M16			SZUA-1116_26:c(575..1930)	putative zinc protease	K07263	K07263		K00960	K07263
Alphaproteobacteria_bacterium_SZUA-1116|SZUA-1116_00083	K07263	[EC:3.4.24.-]	pqqL	zinc protease	01R2N@aproNOG,05C1V@bactNOG,16RHY@proNOG,COG0612@NOG	peptidase, M16			SZUA-1116_26:c(1934..3307)	putative zinc protease	K07263	K07263		K07263	K07263
Alphaproteobacteria_bacterium_SZUA-1116|SZUA-1116_00084					024H6@aproNOG,06B5B@bactNOG,0Y7VP@NOG,17HV2@proNOG	Protein of unknown function (DUF3035)			SZUA-1116_26:c(3327..3728)	hypothetical protein					
Alphaproteobacteria_bacterium_SZUA-1116|SZUA-1116_00085	K02302	[EC:2.1.1.107][EC:1.3.1.76][EC:4.99.1.4]	cysG	uroporphyrin-III C-methyltransferase / precorrin-2 dehydrogenase / sirohydrochlorin ferrochelatase	05CB8@bactNOG,0B92U@bproNOG,16PUB@proNOG,COG0007@NOG,COG1648@NOG	Multifunctional enzyme that catalyzes the SAM-dependent methylation of uroporphyrinogen III at position C-2 and C-7 to form precorrin-2 and then position C-12 or C-18 to form trimethylpyrrocorphin 2. It also catalyzes the conversion of precorrin-2 into siroheme. This reaction consists of the NAD- dependent oxidation of precorrin-2 into sirohydrochlorin and its subsequent ferrochelation into siroheme (By similarity)			SZUA-1116_27:207..1118	Siroheme synthase	K02302	K02302		K02302	K02304
Alphaproteobacteria_bacterium_SZUA-1116|SZUA-1116_00086					023UQ@aproNOG,06AZJ@bactNOG,0Y3BK@NOG,17UTN@proNOG	Protein of unknown function (DUF2849)			SZUA-1116_27:1132..1434	hypothetical protein					
Alphaproteobacteria_bacterium_SZUA-1116|SZUA-1116_00087									SZUA-1116_27:c(1629..2633)	hypothetical protein					
Alphaproteobacteria_bacterium_SZUA-1116|SZUA-1116_00088									SZUA-1116_28:33..401	hypothetical protein					
Alphaproteobacteria_bacterium_SZUA-1116|SZUA-1116_00089	K00826	[EC:2.6.1.42]	E2.6.1.42, ilvE	branched-chain amino acid aminotransferase	07SSX@bactNOG,0BHJX@bproNOG,16SSX@proNOG,COG0115@NOG	Aminotransferase class IV			SZUA-1116_28:c(476..1375)	Branched-chain-amino-acid aminotransferase	K00826	K00826		K00826	K03342
Alphaproteobacteria_bacterium_SZUA-1116|SZUA-1116_00090									SZUA-1116_28:1437..1574	hypothetical protein					
Alphaproteobacteria_bacterium_SZUA-1116|SZUA-1116_00091	K00013	[EC:1.1.1.23]	hisD	histidinol dehydrogenase	01QQ4@aproNOG,05CEK@bactNOG,16PHT@proNOG,COG0141@NOG	Catalyzes the sequential NAD-dependent oxidations of L- histidinol to L-histidinaldehyde and then to L-histidine (By similarity)			SZUA-1116_28:c(1571..2875)	Histidinol dehydrogenase	K00013	K00013		K00013	K15509
