#Protein ID	KO	EC	KO protein ID	KO protein name	eggNOG OG	eggNOG HMM Desc.	nr annotation	nr phylogenetic assignment	genome position	Prokka annotation	KO (4 intergrated)	GhostKOALA KO	KAAS KO	eggNOG KO (1st)	eggNOG COG transferred KO
Campylobacterales_bacterium_SZUA-1384|SZUA-1384_00011	K00995	[EC:2.7.8.5]	pgsA, PGS1	CDP-diacylglycerol---glycerol-3-phosphate 3-phosphatidyltransferase	05BZQ@bactNOG,0GDIA@delNOG,0I3HZ@eproNOG,179ZK@proNOG,COG0558@NOG	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase EC 2.7.8.5			SZUA-1384_3:508..1044	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase	K00995	K00995	K00995	K00995	K17884
Campylobacterales_bacterium_SZUA-1384|SZUA-1384_00012	K11749	[EC:3.4.24.-]	rseP	regulator of sigma E protease	05DZP@bactNOG,0GB8P@delNOG,0I2N0@eproNOG,16RU4@proNOG,COG0750@NOG	Membrane-associated zinc metalloprotease			SZUA-1384_3:1044..2117	Metalloprotease MmpA	K11749	K11749		K11749	K11749
Campylobacterales_bacterium_SZUA-1384|SZUA-1384_00013	K06997		yggS, PROSC	PLP dependent protein	05DFA@bactNOG,0GBEW@delNOG,0I369@eproNOG,16PKW@proNOG,COG0325@NOG	Alanine racemase domain protein			SZUA-1384_3:2119..2796	Pyridoxal phosphate homeostasis protein	K06997	K06997		K06997	K06997
Campylobacterales_bacterium_SZUA-1384|SZUA-1384_00014	K02902		RP-L28, MRPL28, rpmB	large subunit ribosomal protein L28	05VB9@bactNOG,0GGPE@delNOG,0I4AE@eproNOG,16X3Z@proNOG,COG0227@NOG	50S ribosomal protein L28			SZUA-1384_3:2850..3038	50S ribosomal protein L28	K02902	K02902		K02902	K02902
Campylobacterales_bacterium_SZUA-1384|SZUA-1384_00015	K07114		yfbK	Ca-activated chloride channel homolog	05KDI@bactNOG,0GET6@delNOG,0I3EY@eproNOG,16SWG@proNOG,COG2304@NOG	von Willebrand factor, type A			SZUA-1384_4:c(1436..2341)	hypothetical protein	K07114	K07114		K07114	K07114
Campylobacterales_bacterium_SZUA-1384|SZUA-1384_00016	K17675	[EC:3.6.4.13]	SUPV3L1, SUV3	ATP-dependent RNA helicase SUPV3L1/SUV3	05C3C@bactNOG,0GC4G@delNOG,0I39N@eproNOG,16PF1@proNOG,COG0513@NOG	Helicase domain protein			SZUA-1384_5:207..1763	putative helicase HelY	K17675	K17675	K17675	K17675	K18692
Campylobacterales_bacterium_SZUA-1384|SZUA-1384_00017	K08984		yjdF	putative membrane protein	08R5S@bactNOG,0GE5N@delNOG,0I4YW@eproNOG,178QM@proNOG,COG3647@NOG	Predicted membrane protein (DUF2238)			SZUA-1384_6:c(573..1199)	Inner membrane protein YjdF	K08984	K08984		K08984	K08984
Campylobacterales_bacterium_SZUA-1384|SZUA-1384_00018									SZUA-1384_6:c(1298..2167)	hypothetical protein					
Campylobacterales_bacterium_SZUA-1384|SZUA-1384_00019									SZUA-1384_6:c(2230..2781)	hypothetical protein					
Campylobacterales_bacterium_SZUA-1384|SZUA-1384_00020									SZUA-1384_6:c(2788..3054)	hypothetical protein					
Campylobacterales_bacterium_SZUA-1384|SZUA-1384_00021	K07218		nosD	nitrous oxidase accessory protein	05DH4@bactNOG,0GAKT@delNOG,0I2IF@eproNOG,16R28@proNOG,COG3420@NOG	Nitrous oxidase accessory protein			SZUA-1384_7:6..398	putative ABC transporter binding protein NosD	K07218	K07218		K07218	K07218
Campylobacterales_bacterium_SZUA-1384|SZUA-1384_00022	K02573		napG	ferredoxin-type protein NapG	08UYD@bactNOG,0GE8N@delNOG,0I3Q9@eproNOG,17A44@proNOG,COG1145@NOG	4Fe-4S ferredoxin			SZUA-1384_7:395..1180	Ferredoxin-type protein NapG	K02573	K02573		K02573	K16950
Campylobacterales_bacterium_SZUA-1384|SZUA-1384_00023					06302@bactNOG,0GFQ5@delNOG,0I400@eproNOG,1290T@NOG,17P4Y@proNOG				SZUA-1384_7:1184..1813	hypothetical protein					
Campylobacterales_bacterium_SZUA-1384|SZUA-1384_00024					06DDQ@bactNOG,0GG51@delNOG,0I444@eproNOG,0YKZ1@NOG,17W48@proNOG	Cytochrome c			SZUA-1384_7:1806..2351	Cytochrome c-553					
Campylobacterales_bacterium_SZUA-1384|SZUA-1384_00025	K22051		mscM, bspA	miniconductance mechanosensitive channel	08EZH@bactNOG,0GSJV@delNOG,0HS1N@dproNOG,171CG@proNOG,COG3264@NOG	mechanosensitive ion channel			SZUA-1384_8:129..1466	Miniconductance mechanosensitive channel MscM	K22051				K22051
Campylobacterales_bacterium_SZUA-1384|SZUA-1384_00026	K00773	[EC:2.4.2.29]	tgt, QTRT1	queuine tRNA-ribosyltransferase	05C6U@bactNOG,0GBEC@delNOG,0I2YV@eproNOG,16PK2@proNOG,COG0343@NOG	Exchanges the guanine residue with 7-aminomethyl-7- deazaguanine in tRNAs with GU(N) anticodons (tRNA-Asp, -Asn, -His and -Tyr). After this exchange, a cyclopentendiol moiety is attached to the 7-aminomethyl group of 7-deazaguanine, resulting in the hypermodified nucleoside queuosine (Q) (7-(((4,5-cis- dihydroxy-2-cyclopenten-1-yl)amino)methyl)-7-deazaguanosine) (By similarity)			SZUA-1384_8:1582..2703	Queuine tRNA-ribosyltransferase	K00773	K00773	K00773	K00773	K18779
Campylobacterales_bacterium_SZUA-1384|SZUA-1384_00027	K07080		K07080	uncharacterized protein	02CJV@aproNOG,05JDE@bactNOG,16S69@proNOG,COG2358@NOG	TRAP transporter solute receptor TAXI family protein			SZUA-1384_8:2703..2963	hypothetical protein	K07080			K07080	K07080
Campylobacterales_bacterium_SZUA-1384|SZUA-1384_00028									SZUA-1384_9:14..226	hypothetical protein					
Campylobacterales_bacterium_SZUA-1384|SZUA-1384_00029	K19138		csm2	CRISPR-associated protein Csm2	060NA@bactNOG,129II@NOG	CRISPR-associated protein Csm2 family			SZUA-1384_9:219..656	hypothetical protein	K19138			K19138	
Campylobacterales_bacterium_SZUA-1384|SZUA-1384_00030	K09002		csm3	CRISPR-associated protein Csm3	08W8W@bactNOG,0QQZN@gproNOG,17ANB@proNOG,COG1337@NOG	CRISPR-associated RAMP protein, Csm3 family			SZUA-1384_9:656..1360	CRISPR type III-associated RAMP protein Csm3	K09002	K09002		K09002	K09002
Campylobacterales_bacterium_SZUA-1384|SZUA-1384_00031	K19139		csm4	CRISPR-associated protein Csm4	08RC8@bactNOG,0G685@defNOG,11I40@NOG	Inherit from bactNOG: Csm4 family CRISPR-associated ramp protein			SZUA-1384_9:1370..2293	hypothetical protein	K19139	K19139		K19139	
Campylobacterales_bacterium_SZUA-1384|SZUA-1384_00032	K19140		csm5	CRISPR-associated protein Csm5	05UJM@bactNOG,120MX@NOG,17JKE@proNOG	CRISPR-associated RAMP Csm5 family protein			SZUA-1384_9:2290..3402	hypothetical protein	K19140	K19140		K19140	
Campylobacterales_bacterium_SZUA-1384|SZUA-1384_00033									SZUA-1384_10:312..809	ATP-dependent zinc metalloprotease FtsH					
Campylobacterales_bacterium_SZUA-1384|SZUA-1384_00034	K03798	[EC:3.4.24.-]	ftsH, hflB	cell division protease FtsH	0D97C@chloroNOG,1DSDH@virNOG,COG0465@NOG,KOG0731@euNOG	Peptidase family M41			SZUA-1384_10:790..1053	ATP-dependent zinc metalloprotease FtsH	K03798	K03798		K03798	
Campylobacterales_bacterium_SZUA-1384|SZUA-1384_00035	K08282	[EC:2.7.11.1]	E2.7.11.1	non-specific serine/threonine protein kinase	05C0D@bactNOG,0QK02@gproNOG,16QPP@proNOG,COG0553@NOG	Helicase			SZUA-1384_10:1490..2488	hypothetical protein	K08282			K08282	K15710
Campylobacterales_bacterium_SZUA-1384|SZUA-1384_00036	K21134		triC	multidrug efflux pump	05BZS@bactNOG,0GAR9@delNOG,0I2P3@eproNOG,16PBH@proNOG,COG0841@NOG	acriflavin resistance protein			SZUA-1384_11:30..2936	Multidrug resistance protein MdtC	K21134				K21134
Campylobacterales_bacterium_SZUA-1384|SZUA-1384_00037									SZUA-1384_11:2933..3373	hypothetical protein					
Campylobacterales_bacterium_SZUA-1384|SZUA-1384_00038	K01409	[EC:2.3.1.234]	KAE1, tsaD, QRI7	N6-L-threonylcarbamoyladenine synthase	05CBX@bactNOG,0GAKQ@delNOG,0I2GW@eproNOG,16PR5@proNOG,COG2081@NOG	hi0933 family			SZUA-1384_11:c(3354..4484)	hypothetical protein	K01409			K01409	K07007
Campylobacterales_bacterium_SZUA-1384|SZUA-1384_00039	K06131	[EC:2.7.8.-]	clsA_B	cardiolipin synthase A/B	07RZC@bactNOG,0GC17@delNOG,0I3WT@eproNOG,16QBC@proNOG,COG1502@NOG	Phospholipase			SZUA-1384_12:158..916	putative cardiolipin synthase YwiE	K06131	K06131		K06131	K17717
Campylobacterales_bacterium_SZUA-1384|SZUA-1384_00040					07NA1@bactNOG,0FR34@cyaNOG,COG3021@NOG	Endonuclease/Exonuclease/phosphatase family			SZUA-1384_12:926..1696	hypothetical protein					
Campylobacterales_bacterium_SZUA-1384|SZUA-1384_00041					08HU6@bactNOG,0GDGM@delNOG,0I3KE@eproNOG,16T86@proNOG,COG1639@NOG	signal transduction protein			SZUA-1384_12:1759..2583	hypothetical protein					
Campylobacterales_bacterium_SZUA-1384|SZUA-1384_00042	K09144		K09144	uncharacterized protein	01SWN@aproNOG,05D89@bactNOG,0XPMU@NOG,16RPC@proNOG	Nucleotidyl transferase of unknown function (DUF1814)			SZUA-1384_13:168..407	hypothetical protein	K09144			K09144	
Campylobacterales_bacterium_SZUA-1384|SZUA-1384_00044	K01591	[EC:4.1.1.23]	pyrF	orotidine-5'-phosphate decarboxylase	06EG9@bactNOG,0GART@delNOG,0I2PV@eproNOG,16QWC@proNOG,COG0284@NOG	Catalyzes the decarboxylation of orotidine 5'- monophosphate (OMP) to uridine 5'-monophosphate (UMP) (By similarity)			SZUA-1384_13:c(741..1424)	Orotidine 5'-phosphate decarboxylase	K01591	K01591		K01591	K01591
Campylobacterales_bacterium_SZUA-1384|SZUA-1384_00045	K03625		nusB	N utilization substance protein B	05M7K@bactNOG,0GEZM@delNOG,0I3VU@eproNOG,16WCN@proNOG,COG0781@NOG	Involved in the transcription termination process (By similarity)			SZUA-1384_13:c(1421..1819)	Transcription antitermination protein NusB	K03625	K03625		K03625	K03625
Campylobacterales_bacterium_SZUA-1384|SZUA-1384_00046	K00794	[EC:2.5.1.78]	ribH, RIB4	6,7-dimethyl-8-ribityllumazine synthase	08UTT@bactNOG,0GDEM@delNOG,179XR@proNOG,COG0054@NOG	Catalyzes the formation of 6,7-dimethyl-8- ribityllumazine by condensation of 5-amino-6-(D- ribitylamino)uracil with 3,4-dihydroxy-2-butanone 4-phosphate. This is the penultimate step in the biosynthesis of riboflavin (By similarity)			SZUA-1384_13:c(1822..2286)	6,7-dimethyl-8-ribityllumazine synthase	K00794	K00794	K00794	K00794	K00794
Campylobacterales_bacterium_SZUA-1384|SZUA-1384_00047	K01644	[EC:4.1.3.34]	citE	citrate lyase subunit beta / citryl-CoA lyase	05CI0@bactNOG,0GDHD@delNOG,0I3II@eproNOG,16T2J@proNOG,COG2301@NOG	HpcH HpaI aldolase			SZUA-1384_13:c(2320..3240)	(3S)-malyl-CoA thioesterase	K01644	K01644		K01644	K19281
Campylobacterales_bacterium_SZUA-1384|SZUA-1384_00048									SZUA-1384_13:3283..3501	hypothetical protein					
Campylobacterales_bacterium_SZUA-1384|SZUA-1384_00049					07I6Y@bactNOG,0GH18@delNOG,0I4H2@eproNOG,0ZMS2@NOG,18BPW@proNOG				SZUA-1384_14:c(63..617)	hypothetical protein					
Campylobacterales_bacterium_SZUA-1384|SZUA-1384_00050	K03750	[EC:2.10.1.1]	moeA	molybdopterin molybdotransferase	05CVM@bactNOG,0GAU3@delNOG,0I2HT@eproNOG,16PHA@proNOG,COG0303@NOG	molybdopterin biosynthesis			SZUA-1384_14:c(618..1829)	Molybdopterin molybdenumtransferase	K03750	K03750		K03750	K03750
Campylobacterales_bacterium_SZUA-1384|SZUA-1384_00051	K03635	[EC:2.8.1.12]	MOCS2B, moaE	molybdopterin synthase catalytic subunit	08ZEX@bactNOG,0GDYT@delNOG,0I3QR@eproNOG,17ASQ@proNOG,COG0314@NOG	molybdopterin converting factor, subunit 2			SZUA-1384_14:c(1830..2270)	Molybdopterin synthase catalytic subunit	K03635	K03635		K03635	K21142
Campylobacterales_bacterium_SZUA-1384|SZUA-1384_00052	K03636		moaD, cysO	sulfur-carrier protein	05XWH@bactNOG,0GH48@delNOG,0I4AH@eproNOG,17KGS@proNOG,COG1977@NOG	Molybdopterin converting factor subunit 1			SZUA-1384_14:c(2271..2492)	hypothetical protein	K03636			K03636	K21142
Campylobacterales_bacterium_SZUA-1384|SZUA-1384_00053	K12410	[EC:3.5.1.-]	npdA	NAD-dependent deacetylase	02FGS@aquNOG,05NDF@bactNOG,COG0846@NOG	NAD-dependent protein deacetylase which modulates the activities of several enzymes which are inactive in their acetylated form			SZUA-1384_14:c(2523..2798)	hypothetical protein	K12410			K12410	K12410
Campylobacterales_bacterium_SZUA-1384|SZUA-1384_00054	K09458	[EC:2.3.1.179]	fabF	3-oxoacyl-[acyl-carrier-protein] synthase II	05C0Q@bactNOG,0GAJG@delNOG,0I2YX@eproNOG,16PUQ@proNOG,COG0304@NOG	Catalyzes the condensation reaction of fatty acid synthesis by the addition to an acyl acceptor of two carbons from malonyl-ACP (By similarity)			SZUA-1384_15:3..971	3-oxoacyl-[acyl-carrier-protein] synthase 2	K09458	K09458		K09458	K21789
Campylobacterales_bacterium_SZUA-1384|SZUA-1384_00055	K01962	[EC:6.4.1.2][EC:2.1.3.15]	accA	acetyl-CoA carboxylase carboxyl transferase subunit alpha	07QM9@bactNOG,0GANR@delNOG,0I2KP@eproNOG,16PH9@proNOG,COG0825@NOG	Component of the acetyl coenzyme A carboxylase (ACC) complex. First, biotin carboxylase catalyzes the carboxylation of biotin on its carrier protein (BCCP) and then the CO(2) group is transferred by the carboxyltransferase to acetyl-CoA to form malonyl-CoA (By similarity)			SZUA-1384_15:980..2035	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha	K01962	K01962		K01962	K01962
Campylobacterales_bacterium_SZUA-1384|SZUA-1384_00056	K00413		CYC1, CYT1, petC	ubiquinol-cytochrome c reductase cytochrome c1 subunit	08K4F@bactNOG,0GBRU@delNOG,0I2ZW@eproNOG,16SEM@proNOG,COG2857@NOG	Ubiquinol cytochrome C oxidoreductase, cytochrome C1 subunit			SZUA-1384_15:c(2243..3193)	hypothetical protein	K00413	K00413		K00413	K00413
Campylobacterales_bacterium_SZUA-1384|SZUA-1384_00057	K00412		CYTB, petB	ubiquinol-cytochrome c reductase cytochrome b subunit	05DJ5@bactNOG,0GAJ4@delNOG,0I2PQ@eproNOG,16Q8I@proNOG,COG1290@NOG	Component of the ubiquinol-cytochrome c reductase complex (complex III or cytochrome b-c1 complex), which is a respiratory chain that generates an electrochemical potential coupled to ATP synthesis (By similarity)			SZUA-1384_15:c(3203..3985)	Cytochrome b	K00412	K00412		K00410	K15879
Campylobacterales_bacterium_SZUA-1384|SZUA-1384_00058	K02014		TC.FEV.OM	iron complex outermembrane recepter protein	06BSB@bactNOG,0GB7M@delNOG,0I2W8@eproNOG,16UWA@proNOG,COG1629@NOG	TonB-dependent receptor			SZUA-1384_16:86..1069	Vitamin B12 transporter BtuB	K02014	K02014		K02014	K21573
Campylobacterales_bacterium_SZUA-1384|SZUA-1384_00059					07H5T@bactNOG,0R2C2@gproNOG,0ZKNT@NOG,180WG@proNOG	Thioredoxin			SZUA-1384_16:1148..1594	Thiol-disulfide oxidoreductase ResA					
Campylobacterales_bacterium_SZUA-1384|SZUA-1384_00060					062BF@bactNOG,0QX5V@gproNOG,12BHQ@NOG,17Q6K@proNOG	Lipoprotein			SZUA-1384_16:1591..1806	hypothetical protein					
Campylobacterales_bacterium_SZUA-1384|SZUA-1384_00061					08MMC@bactNOG,0QKQP@gproNOG,0XVB8@NOG,16YAE@proNOG	Protein of unknown function (DUF3570)			SZUA-1384_16:1797..2933	hypothetical protein					
Campylobacterales_bacterium_SZUA-1384|SZUA-1384_00062	K03734	[EC:2.7.1.180]	apbE	FAD:protein FMN transferase	060ZS@bactNOG,0QZTA@gproNOG,17PJK@proNOG,COG1477@NOG	ApbE family			SZUA-1384_16:2893..3762	FAD:protein FMN transferase	K03734	K03734		K03734	K03734
Campylobacterales_bacterium_SZUA-1384|SZUA-1384_00063	K02483		K02483	two-component system, OmpR family, response regulator	05RD1@bactNOG,0GF5P@delNOG,0I3ZT@eproNOG,16SFA@proNOG,COG0745@NOG	response regulator			SZUA-1384_16:3821..4456	Response regulator MprA	K02483			K02483	K21603
Campylobacterales_bacterium_SZUA-1384|SZUA-1384_00064	K03406		mcp	methyl-accepting chemotaxis protein	05C8Q@bactNOG,0GDBA@delNOG,0I2H1@eproNOG,16PCR@proNOG,COG0840@NOG	methyl-accepting chemotaxis			SZUA-1384_17:c(404..1498)	Methyl-accepting chemotaxis protein McpQ	K03406	K03406		K03406	K19691
Campylobacterales_bacterium_SZUA-1384|SZUA-1384_00065	K03787	[EC:3.1.3.5]	surE	5'-nucleotidase	05CV2@bactNOG,0GANE@delNOG,0I2K5@eproNOG,16QBE@proNOG,COG0496@NOG	Nucleotidase that shows phosphatase activity on nucleoside 5'-monophosphates (By similarity)			SZUA-1384_17:1607..2392	5'-nucleotidase SurE	K03787	K03787	K03787	K03787	K03787
Campylobacterales_bacterium_SZUA-1384|SZUA-1384_00066					05CUZ@bactNOG,0GDZN@delNOG,0I3R5@eproNOG,16PW8@proNOG,COG1179@NOG	UBA THIF-type NAD FAD binding			SZUA-1384_17:2392..3036	tRNA threonylcarbamoyladenosine dehydratase					
Campylobacterales_bacterium_SZUA-1384|SZUA-1384_00067									SZUA-1384_17:3040..3423	hypothetical protein					
Campylobacterales_bacterium_SZUA-1384|SZUA-1384_00068					05CUZ@bactNOG,0GDZN@delNOG,0I3R5@eproNOG,16PW8@proNOG,COG1179@NOG	UBA THIF-type NAD FAD binding			SZUA-1384_17:3407..3649	hypothetical protein					
Campylobacterales_bacterium_SZUA-1384|SZUA-1384_00069					08UF4@bactNOG,0GNJE@delNOG,11HT8@NOG,179CD@proNOG	phosphate-selective porin O and P			SZUA-1384_17:c(3760..4149)	hypothetical protein					
Campylobacterales_bacterium_SZUA-1384|SZUA-1384_00070	K00566	[EC:2.8.1.13]	mnmA, trmU	tRNA-uridine 2-sulfurtransferase	05CCJ@bactNOG,0GBC3@delNOG,0I335@eproNOG,16R40@proNOG,COG0482@NOG	Catalyzes the 2-thiolation of uridine at the wobble position (U34) of tRNA, leading to the formation of s(2)U34 (By similarity)			SZUA-1384_18:c(548..1582)	tRNA-specific 2-thiouridylase MnmA	K00566	K00566		K00566	K21027
Campylobacterales_bacterium_SZUA-1384|SZUA-1384_00071	K06966	[EC:3.2.2.10][EC:3.2.2.-]	ppnN	pyrimidine/purine-5'-nucleotide nucleosidase	05CNZ@bactNOG,0GCX3@delNOG,0I3B3@eproNOG,16Q85@proNOG,COG1611@NOG	Possible lysine decarboxylase			SZUA-1384_18:c(1596..2342)	Cytokinin riboside 5'-monophosphate phosphoribohydrolase	K06966	K06966		K06966	K06966
Campylobacterales_bacterium_SZUA-1384|SZUA-1384_00072	K02417		fliNY, fliN	flagellar motor switch protein FliN/FliY	05DD5@bactNOG,0GDA8@delNOG,0I3JB@eproNOG,17C5G@proNOG,COG1776@NOG,COG1886@NOG	flagellar motor switch protein			SZUA-1384_18:c(2342..2665)	Flagellar motor switch protein FliN	K02417	K02417		K02416	K03225
Campylobacterales_bacterium_SZUA-1384|SZUA-1384_00073	K01895	[EC:6.2.1.1]	ACSS, acs	acetyl-CoA synthetase	08IQF@bactNOG,0GSZB@delNOG,0I6AY@eproNOG,172WM@proNOG,COG0365@NOG	Catalyzes the conversion of acetate into acetyl-CoA (AcCoA), an essential intermediate at the junction of anabolic and catabolic pathways. AcsA undergoes a two-step reaction. In the first half reaction, AcsA combines acetate with ATP to form acetyl-adenylate (AcAMP) intermediate. In the second half reaction, it can then transfer the acetyl group from AcAMP to the sulfhydryl group of CoA, forming the product AcCoA (By similarity)			SZUA-1384_19:c(95..2041)	Acetyl-coenzyme A synthetase	K01895	K01895	K01895	K01895	K20458
Campylobacterales_bacterium_SZUA-1384|SZUA-1384_00074	K02342	[EC:2.7.7.7]	dnaQ	DNA polymerase III subunit epsilon	0901A@bactNOG,0GRTZ@delNOG,0I3SR@eproNOG,17D4B@proNOG,COG0847@NOG	DNA polymerase iii			SZUA-1384_19:c(2038..2652)	DNA polymerase III PolC-type	K02342	K02342	K02342	K02342	K18327
Campylobacterales_bacterium_SZUA-1384|SZUA-1384_00075	K07182		K07182	CBS domain-containing protein	05D08@bactNOG,0GBRV@delNOG,0I33U@eproNOG,16RN0@proNOG,COG2905@NOG	cyclic nucleotide-binding domain			SZUA-1384_19:c(2661..3524)	hypothetical protein	K07182	K07182		K07182	K07182
Campylobacterales_bacterium_SZUA-1384|SZUA-1384_00076	K03407	[EC:2.7.13.3]	cheA	two-component system, chemotaxis family, sensor kinase CheA	05CBS@bactNOG,0GAP3@delNOG,0I2I6@eproNOG,16PR1@proNOG,COG0643@NOG,COG0784@NOG	Histidine kinase			SZUA-1384_20:6..1568	Chemotaxis protein CheA	K03407	K03407		K03407	K21025
Campylobacterales_bacterium_SZUA-1384|SZUA-1384_00077	K03408		cheW	purine-binding chemotaxis protein CheW	08RD3@bactNOG,0GE02@delNOG,0I3QV@eproNOG,1780C@proNOG,COG0835@NOG	chemotaxis protein (CheW)			SZUA-1384_20:1570..2073	Chemotaxis protein CheW	K03408	K03408	K03408	K03408	K13489
Campylobacterales_bacterium_SZUA-1384|SZUA-1384_00078									SZUA-1384_20:2352..2714	hypothetical protein					
Campylobacterales_bacterium_SZUA-1384|SZUA-1384_00079									SZUA-1384_20:2724..2927	hypothetical protein					
Campylobacterales_bacterium_SZUA-1384|SZUA-1384_00080					05EFN@bactNOG,0XR2M@NOG,1APVA@spiNOG	lipoprotein			SZUA-1384_20:3163..3633	hypothetical protein					
Campylobacterales_bacterium_SZUA-1384|SZUA-1384_00081									SZUA-1384_20:c(3581..4009)	hypothetical protein					
Campylobacterales_bacterium_SZUA-1384|SZUA-1384_00082	K00297	[EC:1.5.1.20]	metF, MTHFR	methylenetetrahydrofolate reductase (NADPH)	07U2G@bactNOG,0GC0Q@delNOG,0I324@eproNOG,174R4@proNOG,COG0685@NOG	Methylenetetrahydrofolate reductase			SZUA-1384_20:c(4220..5140)	Bifunctional homocysteine S-methyltransferase/5,10-methylenetetrahydrofolate reductase	K00297			K00297	K00297
Campylobacterales_bacterium_SZUA-1384|SZUA-1384_00083	K01079	[EC:3.1.3.3]	serB, PSPH	phosphoserine phosphatase	05EAC@bactNOG,0GDAE@delNOG,0I2XA@eproNOG,16STP@proNOG,COG0560@NOG	phosphoserine phosphatase			SZUA-1384_20:5176..5796	Phosphoserine phosphatase	K01079	K01079		K01079	K18697
Campylobacterales_bacterium_SZUA-1384|SZUA-1384_00084	K00616	[EC:2.2.1.2]	E2.2.1.2, talA, talB	transaldolase	07V25@bactNOG,0GB3Y@delNOG,0I2VK@eproNOG,16URJ@proNOG,COG0176@NOG	Transaldolase is important for the balance of metabolites in the pentose-phosphate pathway (By similarity)			SZUA-1384_20:5922..6908	Transaldolase	K00616	K00616		K00616	K08314
Campylobacterales_bacterium_SZUA-1384|SZUA-1384_00085									SZUA-1384_21:25..384	hypothetical protein					
Campylobacterales_bacterium_SZUA-1384|SZUA-1384_00086					05X0Y@bactNOG,0GR3F@delNOG,0I5WM@eproNOG,0ZYYZ@NOG,18C2K@proNOG				SZUA-1384_21:c(1205..1621)	hypothetical protein					
